"X","Y","H30_Lusit (TWT)"
540480.01,2269261.01,424.238953
540480.01,2269361.01,425.143967
540480.01,2269461.01,426.28511
540480.01,2269561.01,427.535034
540480.01,2269661.01,429.432625
540480.01,2269761.01,430.912262
540480.01,2269861.01,433.071106
540480.01,2269961.01,434.360748
540480.01,2270061.01,435.209465
540480.01,2270161.01,435.239227
540480.01,2270261.01,435.676163
540580.01,2264461.01,-9999
540580.01,2264561.01,-9999
540580.01,2264661.01,422.55938
540580.01,2264761.01,420.741058
540580.01,2264861.01,419.351372
540580.01,2264961.01,421.348541
540580.01,2265061.01,419.662628
540580.01,2265161.01,416.607056
540580.01,2265261.01,415.05278
540580.01,2265361.01,413.746811
540580.01,2265461.01,413.289223
540580.01,2265561.01,412.80423
540580.01,2265661.01,412.400391
540580.01,2265761.01,409.861725
540580.01,2265861.01,407.761406
540580.01,2265961.01,414.987335
540580.01,2266061.01,414.508499
540580.01,2266161.01,413.47406
540580.01,2266261.01,408.959229
540580.01,2266361.01,400.758469
540580.01,2266461.01,395.319519
540580.01,2266561.01,392.943329
540580.01,2266661.01,391.192368
540580.01,2266761.01,390.606453
540580.01,2266861.01,390.72879
540580.01,2266961.01,388.910233
540580.01,2267061.01,388.299774
540580.01,2267161.01,391.025421
540580.01,2267261.01,392.791603
540580.01,2267361.01,391.457718
540580.01,2267461.01,390.61705
540580.01,2267561.01,390.703186
540580.01,2267661.01,391.107391
540580.01,2267761.01,389.576981
540580.01,2267861.01,387.07058
540580.01,2267961.01,388.162003
540580.01,2268061.01,388.08728
540580.01,2268161.01,391.699371
540580.01,2268261.01,411.887833
540580.01,2268361.01,414.983124
540580.01,2268461.01,415.304398
540580.01,2268561.01,418.763985
540580.01,2268661.01,423.171036
540580.01,2268761.01,427.614975
540580.01,2268861.01,432.72702
540580.01,2268961.01,429.714996
540580.01,2269061.01,426.866348
540580.01,2269161.01,423.889603
540580.01,2269261.01,424.179687
540580.01,2269361.01,425.529953
540580.01,2269461.01,427.032745
540580.01,2269561.01,428.210434
540580.01,2269661.01,429.049927
540580.01,2269761.01,431.678604
540580.01,2269861.01,433.952896
540580.01,2269961.01,435.883636
540580.01,2270061.01,437.669434
540580.01,2270161.01,437.869507
540580.01,2270261.01,437.934631
540680.01,2264561.01,-9999
540680.01,2264661.01,-9999
540680.01,2264761.01,423.322281
540680.01,2264861.01,421.598526
540680.01,2264961.01,419.671028
540680.01,2265061.01,417.05027
540680.01,2265161.01,417.205978
540680.01,2265261.01,417.507919
540680.01,2265361.01,417.797729
540680.01,2265461.01,418.083054
540680.01,2265561.01,418.092102
540680.01,2265661.01,414.629921
540680.01,2265761.01,409.290375
540680.01,2265861.01,409.367432
540680.01,2265961.01,416.391052
540680.01,2266061.01,416.301453
540680.01,2266161.01,414.479202
540680.01,2266261.01,409.889145
540680.01,2266361.01,399.700211
540680.01,2266461.01,396.672943
540680.01,2266561.01,394.437637
540680.01,2266661.01,394.008942
540680.01,2266761.01,394.432976
540680.01,2266861.01,394.078522
540680.01,2266961.01,392.468811
540680.01,2267061.01,390.417755
540680.01,2267161.01,391.705109
540680.01,2267261.01,393.896179
540680.01,2267361.01,392.080948
540680.01,2267461.01,391.069031
540680.01,2267561.01,390.449852
540680.01,2267661.01,390.481804
540680.01,2267761.01,389.066772
540680.01,2267861.01,388.033127
540680.01,2267961.01,388.56311
540680.01,2268061.01,389.490509
540680.01,2268161.01,400.162003
540680.01,2268261.01,414.919312
540680.01,2268361.01,415.431976
540680.01,2268461.01,415.177322
540680.01,2268561.01,419.070801
540680.01,2268661.01,421.914932
540680.01,2268761.01,428.292984
540680.01,2268861.01,433.160088
540680.01,2268961.01,425.970535
540680.01,2269061.01,425.386383
540680.01,2269161.01,423.899124
540680.01,2269261.01,425.27063
540680.01,2269361.01,427.451469
540680.01,2269461.01,428.952545
540680.01,2269561.01,429.536194
540680.01,2269661.01,429.95047
540680.01,2269761.01,431.801239
540680.01,2269861.01,434.021515
540680.01,2269961.01,435.752258
540680.01,2270061.01,438.056625
540680.01,2270161.01,437.708237
540780.01,2264561.01,-9999
540780.01,2264661.01,-9999
540780.01,2264761.01,424.311974
540780.01,2264861.01,424.185394
540780.01,2264961.01,420.902908
540780.01,2265061.01,419.338745
540780.01,2265161.01,420.099449
540780.01,2265261.01,419.543671
540780.01,2265361.01,418.688248
540780.01,2265461.01,415.084656
540780.01,2265561.01,413.246338
540780.01,2265661.01,411.678482
540780.01,2265761.01,410.595764
540780.01,2265861.01,414.112854
540780.01,2265961.01,417.766586
540780.01,2266061.01,416.039383
540780.01,2266161.01,413.617035
540780.01,2266261.01,405.828934
540780.01,2266361.01,399.435547
540780.01,2266461.01,397.472122
540780.01,2266561.01,395.762589
540780.01,2266661.01,395.939339
540780.01,2266761.01,397.978378
540780.01,2266861.01,397.911835
540780.01,2266961.01,394.844681
540780.01,2267061.01,393.330353
540780.01,2267161.01,394.029221
540780.01,2267261.01,393.993286
540780.01,2267361.01,392.609207
540780.01,2267461.01,391.921631
540780.01,2267561.01,391.355988
540780.01,2267661.01,390.858368
540780.01,2267761.01,390.036217
540780.01,2267861.01,388.727722
540780.01,2267961.01,389.17572
540780.01,2268061.01,393.891098
540780.01,2268161.01,410.246613
540780.01,2268261.01,415.628311
540780.01,2268361.01,415.928711
540780.01,2268461.01,416.754364
540780.01,2268561.01,420.646591
540780.01,2268661.01,424.718704
540780.01,2268761.01,430.722534
540780.01,2268861.01,433.210754
540780.01,2268961.01,427.741867
540780.01,2269061.01,426.078751
540780.01,2269161.01,425.155304
540780.01,2269261.01,425.80661
540780.01,2269361.01,429.210434
540780.01,2269461.01,430.127838
540780.01,2269561.01,429.941925
540780.01,2269661.01,430.896896
540780.01,2269761.01,431.843346
540780.01,2269861.01,434.133438
540780.01,2269961.01,435.358551
540780.01,2270061.01,436.310516
540880.01,2264661.01,-9999
540880.01,2264761.01,-9999
540880.01,2264861.01,429.474915
540880.01,2264961.01,428.792007
540880.01,2265061.01,423.636597
540880.01,2265161.01,418.765045
540880.01,2265261.01,415.700867
540880.01,2265361.01,415.812973
540880.01,2265461.01,416.613586
540880.01,2265561.01,415.403465
540880.01,2265661.01,413.205093
540880.01,2265761.01,413.80101
540880.01,2265861.01,422.218719
540880.01,2265961.01,423.009125
540880.01,2266061.01,414.778946
540880.01,2266161.01,409.416443
540880.01,2266261.01,402.828262
540880.01,2266361.01,399.261139
540880.01,2266461.01,397.981369
540880.01,2266561.01,396.330505
540880.01,2266661.01,396.549408
540880.01,2266761.01,397.848175
540880.01,2266861.01,398.460106
540880.01,2266961.01,395.179565
540880.01,2267061.01,393.607574
540880.01,2267161.01,395.704132
540880.01,2267261.01,395.410065
540880.01,2267361.01,394.284401
540880.01,2267461.01,392.171143
540880.01,2267561.01,390.872177
540880.01,2267661.01,391.286621
540880.01,2267761.01,391.104233
540880.01,2267861.01,391.458862
540880.01,2267961.01,392.735718
540880.01,2268061.01,395.645432
540880.01,2268161.01,410.485214
540880.01,2268261.01,415.648727
540880.01,2268361.01,415.787735
540880.01,2268461.01,418.596512
540880.01,2268561.01,423.218384
540880.01,2268661.01,426.157639
540880.01,2268761.01,433.007217
540880.01,2268861.01,429.032707
540880.01,2268961.01,426.339447
540880.01,2269061.01,428.27449
540880.01,2269161.01,426.12088
540880.01,2269261.01,426.109352
540880.01,2269361.01,428.30098
540880.01,2269461.01,431.11557
540880.01,2269561.01,430.461182
540880.01,2269661.01,431.001923
540880.01,2269761.01,431.894653
540880.01,2269861.01,433.225647
540880.01,2269961.01,434.444305
540880.01,2270061.01,-9999
540980.01,2264761.01,-9999
540980.01,2264861.01,430.518738
540980.01,2264961.01,425.022476
540980.01,2265061.01,417.797424
540980.01,2265161.01,416.788277
540980.01,2265261.01,416.704422
540980.01,2265361.01,417.412384
540980.01,2265461.01,417.742462
540980.01,2265561.01,417.626694
540980.01,2265661.01,418.261566
540980.01,2265761.01,421.430901
540980.01,2265861.01,425.496933
540980.01,2265961.01,427.437187
540980.01,2266061.01,425.549225
540980.01,2266161.01,414.074142
540980.01,2266261.01,402.486053
540980.01,2266361.01,400.349945
540980.01,2266461.01,399.033409
540980.01,2266561.01,397.377335
540980.01,2266661.01,396.862091
540980.01,2266761.01,396.741516
540980.01,2266861.01,396.040192
540980.01,2266961.01,394.38916
540980.01,2267061.01,394.313965
540980.01,2267161.01,396.416229
540980.01,2267261.01,396.290268
540980.01,2267361.01,394.771393
540980.01,2267461.01,392.646912
540980.01,2267561.01,391.921249
540980.01,2267661.01,393.244522
540980.01,2267761.01,393.374428
540980.01,2267861.01,393.339645
540980.01,2267961.01,393.351578
540980.01,2268061.01,397.826721
540980.01,2268161.01,414.626541
540980.01,2268261.01,416.195557
540980.01,2268361.01,415.671814
540980.01,2268461.01,419.016541
540980.01,2268561.01,423.546959
540980.01,2268661.01,426.721466
540980.01,2268761.01,432.5056
540980.01,2268861.01,425.621796
540980.01,2268961.01,428.147232
540980.01,2269061.01,430.269089
540980.01,2269161.01,427.894684
540980.01,2269261.01,427.47319
540980.01,2269361.01,426.861145
540980.01,2269461.01,429.63327
540980.01,2269561.01,430.500687
540980.01,2269661.01,432.18943
540980.01,2269761.01,432.83046
540980.01,2269861.01,431.802734
540980.01,2269961.01,-9999
541080.01,2264861.01,-9999
541080.01,2264961.01,422.641815
541080.01,2265061.01,420.005661
541080.01,2265161.01,419.655151
541080.01,2265261.01,419.762192
541080.01,2265361.01,419.631302
541080.01,2265461.01,420.089706
541080.01,2265561.01,420.805412
541080.01,2265661.01,422.811813
541080.01,2265761.01,425.83017
541080.01,2265861.01,432.954742
541080.01,2265961.01,435.517426
541080.01,2266061.01,433.051163
541080.01,2266161.01,419.380554
541080.01,2266261.01,408.056778
541080.01,2266361.01,401.494781
541080.01,2266461.01,398.019714
541080.01,2266561.01,398.109039
541080.01,2266661.01,398.019279
541080.01,2266761.01,397.233521
541080.01,2266861.01,396.564659
541080.01,2266961.01,395.879974
541080.01,2267061.01,397.135605
541080.01,2267161.01,398.092407
541080.01,2267261.01,397.298431
541080.01,2267361.01,395.968353
541080.01,2267461.01,393.175377
541080.01,2267561.01,393.065399
541080.01,2267661.01,394.746399
541080.01,2267761.01,395.456512
541080.01,2267861.01,394.355026
541080.01,2267961.01,395.729073
541080.01,2268061.01,405.726715
541080.01,2268161.01,417.60244
541080.01,2268261.01,418.029144
541080.01,2268361.01,417.902847
541080.01,2268461.01,421.636475
541080.01,2268561.01,425.947922
541080.01,2268661.01,429.467834
541080.01,2268761.01,431.139183
541080.01,2268861.01,425.69606
541080.01,2268961.01,429.128204
541080.01,2269061.01,431.400879
541080.01,2269161.01,427.451065
541080.01,2269261.01,426.173248
541080.01,2269361.01,427.005722
541080.01,2269461.01,427.710609
541080.01,2269561.01,429.196533
541080.01,2269661.01,431.715027
541080.01,2269761.01,432.497803
541080.01,2269861.01,432.67672
541180.01,2264861.01,-9999
541180.01,2264961.01,-9999
541180.01,2265061.01,423.845718
541180.01,2265161.01,424.916763
541180.01,2265261.01,423.811081
541180.01,2265361.01,422.624329
541180.01,2265461.01,423.096954
541180.01,2265561.01,423.550812
541180.01,2265661.01,425.160233
541180.01,2265761.01,429.776535
541180.01,2265861.01,440.004013
541180.01,2265961.01,438.972069
541180.01,2266061.01,436.601898
541180.01,2266161.01,427.431366
541180.01,2266261.01,419.54718
541180.01,2266361.01,412.979599
541180.01,2266461.01,401.747513
541180.01,2266561.01,399.055359
541180.01,2266661.01,398.96283
541180.01,2266761.01,398.83876
541180.01,2266861.01,398.312408
541180.01,2266961.01,398.060532
541180.01,2267061.01,400.199394
541180.01,2267161.01,399.658585
541180.01,2267261.01,397.657883
541180.01,2267361.01,395.971527
541180.01,2267461.01,393.928482
541180.01,2267561.01,395.798981
541180.01,2267661.01,397.704796
541180.01,2267761.01,397.001831
541180.01,2267861.01,395.637764
541180.01,2267961.01,399.146301
541180.01,2268061.01,409.803528
541180.01,2268161.01,418.801361
541180.01,2268261.01,419.119705
541180.01,2268361.01,420.375397
541180.01,2268461.01,424.517181
541180.01,2268561.01,428.035889
541180.01,2268661.01,433.292786
541180.01,2268761.01,429.016556
541180.01,2268861.01,426.068527
541180.01,2268961.01,430.672493
541180.01,2269061.01,431.1633
541180.01,2269161.01,425.495529
541180.01,2269261.01,425.667847
541180.01,2269361.01,426.733383
541180.01,2269461.01,427.184509
541180.01,2269561.01,428.134079
541180.01,2269661.01,429.416862
541180.01,2269761.01,431.185257
541180.01,2269861.01,431.795074
541280.01,2264961.01,-9999
541280.01,2265061.01,426.416016
541280.01,2265161.01,427.042175
541280.01,2265261.01,426.007065
541280.01,2265361.01,426.676117
541280.01,2265461.01,427.693954
541280.01,2265561.01,428.902481
541280.01,2265661.01,430.710312
541280.01,2265761.01,432.597839
541280.01,2265861.01,439.78038
541280.01,2265961.01,440.213043
541280.01,2266061.01,438.811302
541280.01,2266161.01,431.399834
541280.01,2266261.01,423.045837
541280.01,2266361.01,417.681641
541280.01,2266461.01,413.936005
541280.01,2266561.01,404.843979
541280.01,2266661.01,402.212357
541280.01,2266761.01,400.970589
541280.01,2266861.01,400.713135
541280.01,2266961.01,400.384674
541280.01,2267061.01,401.170898
541280.01,2267161.01,400.50148
541280.01,2267261.01,399.129196
541280.01,2267361.01,397.123993
541280.01,2267461.01,395.829399
541280.01,2267561.01,396.709106
541280.01,2267661.01,400.93869
541280.01,2267761.01,399.674591
541280.01,2267861.01,400.169006
541280.01,2267961.01,406.084549
541280.01,2268061.01,416.230209
541280.01,2268161.01,421.178467
541280.01,2268261.01,420.908188
541280.01,2268361.01,421.353241
541280.01,2268461.01,424.606979
541280.01,2268561.01,427.98941
541280.01,2268661.01,433.600288
541280.01,2268761.01,426.119339
541280.01,2268861.01,428.010895
541280.01,2268961.01,432.395508
541280.01,2269061.01,431.594147
541280.01,2269161.01,425.463524
541280.01,2269261.01,425.425629
541280.01,2269361.01,426.531036
541280.01,2269461.01,426.710403
541280.01,2269561.01,426.853882
541280.01,2269661.01,427.477966
541280.01,2269761.01,429.646423
541280.01,2269861.01,-9999
541380.01,2265161.01,427.640488
541380.01,2265261.01,427.657242
541380.01,2265361.01,427.447906
541380.01,2265461.01,429.209686
541380.01,2265561.01,432.934357
541380.01,2265661.01,435.306503
541380.01,2265761.01,438.880814
541380.01,2265861.01,440.63662
541380.01,2265961.01,440.220184
541380.01,2266061.01,438.346146
541380.01,2266161.01,434.266846
541380.01,2266261.01,428.113739
541380.01,2266361.01,422.697357
541380.01,2266461.01,417.314651
541380.01,2266561.01,415.694199
541380.01,2266661.01,415.024445
541380.01,2266761.01,406.392807
541380.01,2266861.01,401.803864
541380.01,2266961.01,402.100243
541380.01,2267061.01,403.306061
541380.01,2267161.01,400.867966
541380.01,2267261.01,399.343445
541380.01,2267361.01,397.975723
541380.01,2267461.01,396.355316
541380.01,2267561.01,397.644432
541380.01,2267661.01,402.672897
541380.01,2267761.01,401.125496
541380.01,2267861.01,404.699463
541380.01,2267961.01,408.335114
541380.01,2268061.01,419.004227
541380.01,2268161.01,421.968201
541380.01,2268261.01,421.65345
541380.01,2268361.01,422.977905
541380.01,2268461.01,426.493065
541380.01,2268561.01,429.331726
541380.01,2268661.01,434.031586
541380.01,2268761.01,426.256378
541380.01,2268861.01,428.035805
541380.01,2268961.01,432.512939
541380.01,2269061.01,431.768547
541380.01,2269161.01,423.573685
541380.01,2269261.01,424.68454
541380.01,2269361.01,425.416077
541380.01,2269461.01,425.41275
541380.01,2269561.01,426.036674
541380.01,2269661.01,426.511803
541380.01,2269761.01,-9999
541480.01,2265261.01,428.718048
541480.01,2265361.01,428.429668
541480.01,2265461.01,429.313354
541480.01,2265561.01,434.883224
541480.01,2265661.01,440.805176
541480.01,2265761.01,442.483063
541480.01,2265861.01,441.395233
541480.01,2265961.01,440.736649
541480.01,2266061.01,438.826294
541480.01,2266161.01,436.242188
541480.01,2266261.01,432.392349
541480.01,2266361.01,426.502716
541480.01,2266461.01,423.628174
541480.01,2266561.01,422.720535
541480.01,2266661.01,419.935753
541480.01,2266761.01,416.464203
541480.01,2266861.01,406.736504
541480.01,2266961.01,407.49054
541480.01,2267061.01,405.529083
541480.01,2267161.01,403.238922
541480.01,2267261.01,401.92601
541480.01,2267361.01,399.536324
541480.01,2267461.01,399.704575
541480.01,2267561.01,405.185501
541480.01,2267661.01,405.143677
541480.01,2267761.01,404.158813
541480.01,2267861.01,406.197189
541480.01,2267961.01,407.703697
541480.01,2268061.01,416.943283
541480.01,2268161.01,422.015625
541480.01,2268261.01,423.578369
541480.01,2268361.01,424.806641
541480.01,2268461.01,428.2659
541480.01,2268561.01,430.827621
541480.01,2268661.01,432.311935
541480.01,2268761.01,426.441879
541480.01,2268861.01,428.634399
541480.01,2268961.01,431.350494
541480.01,2269061.01,428.940933
541480.01,2269161.01,422.71344
541480.01,2269261.01,423.316231
541480.01,2269361.01,423.420746
541480.01,2269461.01,423.97406
541480.01,2269561.01,-9999
541480.01,2269661.01,-9999
541480.01,2269761.01,-9999
541580.01,2265361.01,-9999
541580.01,2265461.01,-9999
541580.01,2265561.01,440.469101
541580.01,2265661.01,442.435684
541580.01,2265761.01,442.88224
541580.01,2265861.01,441.207306
541580.01,2265961.01,440.080322
541580.01,2266061.01,439.273438
541580.01,2266161.01,435.822906
