"X","Y","H20_Kimm (TWT)"
539580.01,2263861.01,288.554932
539580.01,2263961.01,291.042755
539580.01,2264061.01,290.342926
539580.01,2264161.01,288.57373
539580.01,2264261.01,287.907089
539580.01,2264361.01,286.389374
539580.01,2264461.01,284.763092
539580.01,2264561.01,284.285126
539580.01,2264661.01,283.036743
539580.01,2264761.01,280.824203
539580.01,2264861.01,278.891342
539580.01,2264961.01,275.969231
539580.01,2265061.01,274.460358
539580.01,2265161.01,274.713776
539580.01,2265261.01,274.341217
539580.01,2265361.01,273.943466
539580.01,2265461.01,276.875626
539580.01,2265561.01,282.5439
539580.01,2265661.01,285.179871
539580.01,2265761.01,286.811279
539580.01,2265861.01,284.897476
539580.01,2265961.01,282.006287
539580.01,2266061.01,281.258163
539580.01,2266161.01,282.482758
539580.01,2266261.01,284.170082
539580.01,2266361.01,285.427429
539580.01,2266461.01,286.804413
539580.01,2266561.01,287.605682
539580.01,2266661.01,285.202515
539580.01,2266761.01,280.012451
539580.01,2266861.01,281.161255
539580.01,2266961.01,285.801437
539580.01,2267061.01,281.502502
539580.01,2267161.01,278.434372
539580.01,2267261.01,278.552246
539580.01,2267361.01,281.064651
539580.01,2267461.01,287.341629
539580.01,2267561.01,292.710945
539580.01,2267661.01,295.227753
539580.01,2267761.01,298.320755
539580.01,2267861.01,301.517853
539580.01,2267961.01,304.763855
539580.01,2268061.01,304.670517
539580.01,2268161.01,290.507561
539580.01,2268261.01,291.451141
539580.01,2268361.01,295.776184
539580.01,2268461.01,301.606018
539580.01,2268561.01,306.180328
539580.01,2268661.01,308.136345
539580.01,2268761.01,309.225677
539580.01,2268861.01,309.672096
539580.01,2268961.01,309.938202
539580.01,2269061.01,310.259705
539580.01,2269161.01,311.21579
539580.01,2269261.01,312.171478
539580.01,2269361.01,311.787308
539580.01,2269461.01,310.036774
539580.01,2269561.01,307.176079
539580.01,2269661.01,307.151001
539580.01,2269761.01,308.47197
539580.01,2269861.01,310.80188
539580.01,2269961.01,312.295265
539580.01,2270061.01,314.796661
539580.01,2270161.01,318.09584
539580.01,2270261.01,320.937775
539580.01,2270361.01,325.398621
539580.01,2270461.01,329.364349
539580.01,2270561.01,330.786064
539580.01,2270661.01,329.974503
539580.01,2270761.01,324.602066
539580.01,2270861.01,321.315491
539580.01,2270961.01,-9999
539680.01,2263861.01,289.977577
539680.01,2263961.01,291.79837
539680.01,2264061.01,292.294052
539680.01,2264161.01,290.968384
539680.01,2264261.01,288.791641
539680.01,2264361.01,286.432281
539680.01,2264461.01,285.920784
539680.01,2264561.01,285.226883
539680.01,2264661.01,284.446205
539680.01,2264761.01,282.38681
539680.01,2264861.01,281.080078
539680.01,2264961.01,279.0233
539680.01,2265061.01,277.029388
539680.01,2265161.01,276.833336
539680.01,2265261.01,276.24704
539680.01,2265361.01,276.575439
539680.01,2265461.01,280.582916
539680.01,2265561.01,286.05925
539680.01,2265661.01,287.711792
539680.01,2265761.01,287.479477
539680.01,2265861.01,285.88826
539680.01,2265961.01,283.303925
539680.01,2266061.01,282.626617
539680.01,2266161.01,284.743134
539680.01,2266261.01,287.004639
539680.01,2266361.01,288.766693
539680.01,2266461.01,289.994316
539680.01,2266561.01,289.685562
539680.01,2266661.01,285.589569
539680.01,2266761.01,282.287018
539680.01,2266861.01,283.307037
539680.01,2266961.01,279.944061
539680.01,2267061.01,274.838387
539680.01,2267161.01,274.552109
539680.01,2267261.01,276.634613
539680.01,2267361.01,279.647003
539680.01,2267461.01,286.857574
539680.01,2267561.01,291.686462
539680.01,2267661.01,293.818756
539680.01,2267761.01,297.273033
539680.01,2267861.01,300.287689
539680.01,2267961.01,302.572296
539680.01,2268061.01,296.934967
539680.01,2268161.01,287.25148
539680.01,2268261.01,291.199951
539680.01,2268361.01,295.367722
539680.01,2268461.01,302.560013
539680.01,2268561.01,307.184319
539680.01,2268661.01,309.229248
539680.01,2268761.01,309.946869
539680.01,2268861.01,310.255035
539680.01,2268961.01,310.773407
539680.01,2269061.01,311.194084
539680.01,2269161.01,312.308777
539680.01,2269261.01,313.247879
539680.01,2269361.01,312.484406
539680.01,2269461.01,310.363968
539680.01,2269561.01,308.957581
539680.01,2269661.01,307.854156
539680.01,2269761.01,308.892517
539680.01,2269861.01,310.32843
539680.01,2269961.01,312.673157
539680.01,2270061.01,316.373993
539680.01,2270161.01,319.933914
539680.01,2270261.01,322.730103
539680.01,2270361.01,326.468437
539680.01,2270461.01,329.241684
539680.01,2270561.01,329.805008
539680.01,2270661.01,329.132599
539680.01,2270761.01,324.070694
539680.01,2270861.01,321.776077
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,-9999
539780.01,2264161.01,292.597336
539780.01,2264261.01,289.978333
539780.01,2264361.01,288.582626
539780.01,2264461.01,288.492615
539780.01,2264561.01,287.697449
539780.01,2264661.01,286.42131
539780.01,2264761.01,285.306549
539780.01,2264861.01,282.609825
539780.01,2264961.01,280.640884
539780.01,2265061.01,278.623039
539780.01,2265161.01,278.462738
539780.01,2265261.01,278.37262
539780.01,2265361.01,279.614197
539780.01,2265461.01,284.672852
539780.01,2265561.01,289.49234
539780.01,2265661.01,289.732529
539780.01,2265761.01,289.030823
539780.01,2265861.01,286.569611
539780.01,2265961.01,284.282196
539780.01,2266061.01,284.442352
539780.01,2266161.01,285.720901
539780.01,2266261.01,288.509308
539780.01,2266361.01,291.358704
539780.01,2266461.01,293.031067
539780.01,2266561.01,294.908661
539780.01,2266661.01,284.709999
539780.01,2266761.01,275.909821
539780.01,2266861.01,272.242142
539780.01,2266961.01,271.067123
539780.01,2267061.01,272.082932
539780.01,2267161.01,274.411591
539780.01,2267261.01,278.142776
539780.01,2267361.01,281.040634
539780.01,2267461.01,285.962196
539780.01,2267561.01,290.527603
539780.01,2267661.01,292.677979
539780.01,2267761.01,295.849701
539780.01,2267861.01,299.273468
539780.01,2267961.01,300.760201
539780.01,2268061.01,285.774658
539780.01,2268161.01,283.948242
539780.01,2268261.01,287.078613
539780.01,2268361.01,296.870956
539780.01,2268461.01,304.498291
539780.01,2268561.01,308.510468
539780.01,2268661.01,309.470139
539780.01,2268761.01,309.855118
539780.01,2268861.01,310.323257
539780.01,2268961.01,310.903488
539780.01,2269061.01,311.950348
539780.01,2269161.01,314.449982
539780.01,2269261.01,314.766922
539780.01,2269361.01,313.136383
539780.01,2269461.01,311.129166
539780.01,2269561.01,310.813446
539780.01,2269661.01,310.373398
539780.01,2269761.01,310.975647
539780.01,2269861.01,312.278564
539780.01,2269961.01,314.65567
539780.01,2270061.01,317.016518
539780.01,2270161.01,319.130157
539780.01,2270261.01,322.588486
539780.01,2270361.01,325.905151
539780.01,2270461.01,328.755432
539780.01,2270561.01,328.020218
539780.01,2270661.01,325.804276
539780.01,2270761.01,324.752436
539880.01,2263961.01,-9999
539880.01,2264061.01,-9999
539880.01,2264161.01,-9999
539880.01,2264261.01,291.844391
539880.01,2264361.01,290.848633
539880.01,2264461.01,290.587578
539880.01,2264561.01,289.892563
539880.01,2264661.01,287.948425
539880.01,2264761.01,286.745361
539880.01,2264861.01,284.060303
539880.01,2264961.01,281.86969
539880.01,2265061.01,281.637993
539880.01,2265161.01,280.56694
539880.01,2265261.01,279.938866
539880.01,2265361.01,280.859222
539880.01,2265461.01,285.156723
539880.01,2265561.01,290.898407
539880.01,2265661.01,291.605865
539880.01,2265761.01,290.37516
539880.01,2265861.01,287.748718
539880.01,2265961.01,286.909332
539880.01,2266061.01,288.070618
539880.01,2266161.01,289.459763
539880.01,2266261.01,291.830933
539880.01,2266361.01,294.122726
539880.01,2266461.01,296.1353
539880.01,2266561.01,294.989182
539880.01,2266661.01,284.041534
539880.01,2266761.01,273.754684
539880.01,2266861.01,271.11441
539880.01,2266961.01,271.864838
539880.01,2267061.01,273.46907
539880.01,2267161.01,276.193359
539880.01,2267261.01,279.662552
539880.01,2267361.01,282.298309
539880.01,2267461.01,287.027542
539880.01,2267561.01,291.049652
539880.01,2267661.01,292.151146
539880.01,2267761.01,294.453613
539880.01,2267861.01,297.243202
539880.01,2267961.01,298.484406
539880.01,2268061.01,284.499817
539880.01,2268161.01,282.189789
539880.01,2268261.01,286.091614
539880.01,2268361.01,298.856224
539880.01,2268461.01,304.718369
539880.01,2268561.01,306.236557
539880.01,2268661.01,308.650269
539880.01,2268761.01,309.710983
539880.01,2268861.01,310.888931
539880.01,2268961.01,313.25782
539880.01,2269061.01,314.773727
539880.01,2269161.01,315.860603
539880.01,2269261.01,316.05777
539880.01,2269361.01,314.051666
539880.01,2269461.01,312.003326
539880.01,2269561.01,312.5495
539880.01,2269661.01,312.850006
539880.01,2269761.01,313.801468
539880.01,2269861.01,315.215851
539880.01,2269961.01,317.243622
539880.01,2270061.01,320.081818
539880.01,2270161.01,321.975906
539880.01,2270261.01,324.016441
539880.01,2270361.01,327.027908
539880.01,2270461.01,328.385178
539880.01,2270561.01,327.231384
539880.01,2270661.01,322.177383
539880.01,2270761.01,322.377228
539980.01,2264061.01,-9999
539980.01,2264161.01,-9999
539980.01,2264261.01,293.846222
539980.01,2264361.01,292.014732
539980.01,2264461.01,292.013885
539980.01,2264561.01,290.989777
539980.01,2264661.01,289.229767
539980.01,2264761.01,288.206055
539980.01,2264861.01,285.744263
539980.01,2264961.01,284.31279
539980.01,2265061.01,284.091644
539980.01,2265161.01,282.76355
539980.01,2265261.01,282.027466
539980.01,2265361.01,282.986694
539980.01,2265461.01,289.114182
539980.01,2265561.01,293.282654
539980.01,2265661.01,293.65097
539980.01,2265761.01,291.622589
539980.01,2265861.01,288.916946
539980.01,2265961.01,288.671814
539980.01,2266061.01,291.957809
539980.01,2266161.01,293.244072
539980.01,2266261.01,293.374939
539980.01,2266361.01,293.987854
539980.01,2266461.01,292.981903
539980.01,2266561.01,287.907745
539980.01,2266661.01,276.760513
539980.01,2266761.01,272.251976
539980.01,2266861.01,271.626968
539980.01,2266961.01,272.062653
539980.01,2267061.01,274.361694
539980.01,2267161.01,276.787766
539980.01,2267261.01,278.635315
539980.01,2267361.01,282.91748
539980.01,2267461.01,286.73246
539980.01,2267561.01,289.718796
539980.01,2267661.01,290.07489
539980.01,2267761.01,291.670105
539980.01,2267861.01,294.13443
539980.01,2267961.01,290.699051
539980.01,2268061.01,279.419159
539980.01,2268161.01,281.18721
539980.01,2268261.01,285.645477
539980.01,2268361.01,298.343903
539980.01,2268461.01,303.641434
539980.01,2268561.01,305.298859
539980.01,2268661.01,308.227753
539980.01,2268761.01,310.701393
539980.01,2268861.01,312.861847
539980.01,2268961.01,316.027054
539980.01,2269061.01,317.689545
539980.01,2269161.01,318.837181
539980.01,2269261.01,318.158875
539980.01,2269361.01,315.14489
539980.01,2269461.01,312.957748
539980.01,2269561.01,313.113327
539980.01,2269661.01,314.274017
539980.01,2269761.01,314.898804
539980.01,2269861.01,316.003052
539980.01,2269961.01,319.336273
539980.01,2270061.01,322.216705
539980.01,2270161.01,323.402496
539980.01,2270261.01,325.189163
539980.01,2270361.01,328.060577
539980.01,2270461.01,328.783806
539980.01,2270561.01,327.944504
539980.01,2270661.01,322.424919
540080.01,2264061.01,-9999
540080.01,2264161.01,-9999
540080.01,2264261.01,-9999
540080.01,2264361.01,294.524551
540080.01,2264461.01,294.904755
540080.01,2264561.01,293.326126
540080.01,2264661.01,290.784058
540080.01,2264761.01,289.66774
540080.01,2264861.01,287.092896
540080.01,2264961.01,285.606171
540080.01,2265061.01,285.457779
540080.01,2265161.01,285.737076
540080.01,2265261.01,284.758934
540080.01,2265361.01,286.005371
540080.01,2265461.01,292.704178
540080.01,2265561.01,294.994781
540080.01,2265661.01,294.754829
540080.01,2265761.01,292.416321
540080.01,2265861.01,290.205811
540080.01,2265961.01,290.805573
540080.01,2266061.01,292.952255
540080.01,2266161.01,294.254639
540080.01,2266261.01,293.999756
540080.01,2266361.01,294.241272
540080.01,2266461.01,291.07814
540080.01,2266561.01,280.582207
540080.01,2266661.01,275.097046
540080.01,2266761.01,272.665604
540080.01,2266861.01,272.057068
540080.01,2266961.01,272.502678
540080.01,2267061.01,275.225052
540080.01,2267161.01,277.956482
540080.01,2267261.01,278.86264
540080.01,2267361.01,281.612686
540080.01,2267461.01,285.257477
540080.01,2267561.01,286.841919
540080.01,2267661.01,288.24559
540080.01,2267761.01,289.799515
540080.01,2267861.01,289.839844
540080.01,2267961.01,283.021423
540080.01,2268061.01,278.448288
540080.01,2268161.01,282.075714
540080.01,2268261.01,290.946381
540080.01,2268361.01,300.302582
540080.01,2268461.01,303.604256
540080.01,2268561.01,304.852142
540080.01,2268661.01,307.465652
540080.01,2268761.01,310.319
540080.01,2268861.01,313.401978
540080.01,2268961.01,317.537186
540080.01,2269061.01,320.092346
540080.01,2269161.01,320.710327
540080.01,2269261.01,318.995453
540080.01,2269361.01,315.570877
540080.01,2269461.01,314.627975
540080.01,2269561.01,314.8881
540080.01,2269661.01,316.010223
540080.01,2269761.01,317.059357
540080.01,2269861.01,318.085876
540080.01,2269961.01,319.950256
540080.01,2270061.01,322.160553
540080.01,2270161.01,323.073669
540080.01,2270261.01,324.650864
540080.01,2270361.01,327.255249
540080.01,2270461.01,328.385193
540080.01,2270561.01,329.054382
540180.01,2264161.01,-9999
540180.01,2264261.01,-9999
540180.01,2264361.01,-9999
540180.01,2264461.01,297.898499
540180.01,2264561.01,295.994797
540180.01,2264661.01,295.084122
540180.01,2264761.01,292.356491
540180.01,2264861.01,290.013245
540180.01,2264961.01,287.609413
540180.01,2265061.01,287.590637
540180.01,2265161.01,287.452026
540180.01,2265261.01,286.421234
540180.01,2265361.01,287.477997
540180.01,2265461.01,293.323593
540180.01,2265561.01,296.006516
540180.01,2265661.01,295.533066
540180.01,2265761.01,293.206757
540180.01,2265861.01,291.815323
540180.01,2265961.01,292.580963
540180.01,2266061.01,294.550842
540180.01,2266161.01,295.806534
540180.01,2266261.01,296.382477
540180.01,2266361.01,295.208649
540180.01,2266461.01,291.760712
540180.01,2266561.01,286.039398
540180.01,2266661.01,276.574814
540180.01,2266761.01,273.697357
540180.01,2266861.01,272.671204
540180.01,2266961.01,273.094299
540180.01,2267061.01,275.248322
540180.01,2267161.01,277.08046
540180.01,2267261.01,277.985611
540180.01,2267361.01,281.235916
540180.01,2267461.01,284.912949
540180.01,2267561.01,286.295624
540180.01,2267661.01,287.38324
540180.01,2267761.01,288.533035
540180.01,2267861.01,288.0504
540180.01,2267961.01,281.835098
540180.01,2268061.01,277.955658
540180.01,2268161.01,283.041473
540180.01,2268261.01,296.467331
540180.01,2268361.01,302.020813
540180.01,2268461.01,303.621536
540180.01,2268561.01,303.976685
540180.01,2268661.01,305.679886
540180.01,2268761.01,311.015594
540180.01,2268861.01,316.033752
540180.01,2268961.01,320.015442
540180.01,2269061.01,321.292679
540180.01,2269161.01,321.553345
540180.01,2269261.01,319.305115
540180.01,2269361.01,315.838608
540180.01,2269461.01,315.703491
540180.01,2269561.01,317.085083
540180.01,2269661.01,317.953918
540180.01,2269761.01,318.893036
540180.01,2269861.01,319.866959
540180.01,2269961.01,321.016258
540180.01,2270061.01,321.898682
540180.01,2270161.01,323.169861
540180.01,2270261.01,324.611664
540180.01,2270361.01,326.504486
540180.01,2270461.01,327.779709
540180.01,2270561.01,-9999
540280.01,2264261.01,-9999
540280.01,2264361.01,-9999
540280.01,2264461.01,299.231407
540280.01,2264561.01,297.593002
540280.01,2264661.01,297.913269
540280.01,2264761.01,296.178375
540280.01,2264861.01,293.558197
540280.01,2264961.01,293.268051
540280.01,2265061.01,291.299484
540280.01,2265161.01,290.147461
540280.01,2265261.01,289.416351
540280.01,2265361.01,291.406128
540280.01,2265461.01,295.56543
540280.01,2265561.01,296.750061
540280.01,2265661.01,296.286819
540280.01,2265761.01,293.897324
540280.01,2265861.01,292.85202
540280.01,2265961.01,295.599731
540280.01,2266061.01,296.754791
540280.01,2266161.01,297.315399
540280.01,2266261.01,297.427505
540280.01,2266361.01,294.835846
540280.01,2266461.01,289.542343
540280.01,2266561.01,282.530731
540280.01,2266661.01,276.641678
540280.01,2266761.01,274.827667
540280.01,2266861.01,274.515259
540280.01,2266961.01,273.67337
540280.01,2267061.01,274.688148
540280.01,2267161.01,276.593277
540280.01,2267261.01,278.922058
540280.01,2267361.01,282.195129
540280.01,2267461.01,284.294312
540280.01,2267561.01,284.572159
540280.01,2267661.01,285.87709
540280.01,2267761.01,286.488533
540280.01,2267861.01,285.312317
540280.01,2267961.01,278.500122
540280.01,2268061.01,278.512512
540280.01,2268161.01,283.437622
540280.01,2268261.01,297.851517
540280.01,2268361.01,302.666641
540280.01,2268461.01,304.055206
540280.01,2268561.01,305.792053
540280.01,2268661.01,308.245407
540280.01,2268761.01,312.896881
540280.01,2268861.01,320.068222
540280.01,2268961.01,322.726868
540280.01,2269061.01,322.612808
540280.01,2269161.01,321.8013
540280.01,2269261.01,318.075516
540280.01,2269361.01,315.366302
540280.01,2269461.01,316.152756
540280.01,2269561.01,317.904221
540280.01,2269661.01,318.340073
540280.01,2269761.01,319.013702
540280.01,2269861.01,321.577637
540280.01,2269961.01,322.962357
540280.01,2270061.01,323.925888
540280.01,2270161.01,324.384056
540280.01,2270261.01,325.176224
540280.01,2270361.01,325.458344
540280.01,2270461.01,-9999
540380.01,2264361.01,-9999
540380.01,2264461.01,-9999
540380.01,2264561.01,300.149963
540380.01,2264661.01,299.790703
540380.01,2264761.01,298.73909
540380.01,2264861.01,296.644997
540380.01,2264961.01,296.680756
