"X","Y","H10_Portl (TWT)"
533480.01,2268461.01,218.893402
533480.01,2268561.01,216.374866
533480.01,2268661.01,215.349129
533480.01,2268761.01,213.688084
533480.01,2268861.01,213.824493
533480.01,2268961.01,213.972351
533480.01,2269061.01,212.453552
533480.01,2269161.01,-9999
533480.01,2269261.01,-9999
533580.01,2261161.01,246.29155
533580.01,2261261.01,246.316277
533580.01,2261361.01,246.767128
533580.01,2261461.01,247.718819
533580.01,2261561.01,247.509438
533580.01,2261661.01,248.993362
533580.01,2261761.01,251.02623
533580.01,2261861.01,250.208153
533580.01,2261961.01,246.946442
533580.01,2262061.01,244.28067
533580.01,2262161.01,241.586243
533580.01,2262261.01,239.030518
533580.01,2262361.01,236.004364
533580.01,2262461.01,232.773987
533580.01,2262561.01,230.292465
533580.01,2262661.01,227.012333
533580.01,2262761.01,224.475677
533580.01,2262861.01,222.675537
533580.01,2262961.01,218.64743
533580.01,2263061.01,214.193069
533580.01,2263161.01,211.614258
533580.01,2263261.01,206.897484
533580.01,2263361.01,203.319004
533580.01,2263461.01,200.664078
533580.01,2263561.01,195.926025
533580.01,2263661.01,192.47522
533580.01,2263761.01,190.889118
533580.01,2263861.01,189.341385
533580.01,2263961.01,186.034336
533580.01,2264061.01,184.229599
533580.01,2264161.01,182.158897
533580.01,2264261.01,179.64505
533580.01,2264361.01,174.416138
533580.01,2264461.01,170.368927
533580.01,2264561.01,167.30616
533580.01,2264661.01,167.154968
533580.01,2264761.01,168.175262
533580.01,2264861.01,172.588974
533580.01,2264961.01,176.20369
533580.01,2265061.01,178.1544
533580.01,2265161.01,179.99234
533580.01,2265261.01,181.41893
533580.01,2265361.01,184.10759
533580.01,2265461.01,188.997246
533580.01,2265561.01,192.064331
533580.01,2265661.01,192.307941
533580.01,2265761.01,189.526344
533580.01,2265861.01,184.972939
533580.01,2265961.01,184.890137
533580.01,2266061.01,187.149689
533580.01,2266161.01,190.528381
533580.01,2266261.01,193.775391
533580.01,2266361.01,195.257107
533580.01,2266461.01,198.817406
533580.01,2266561.01,201.238964
533580.01,2266661.01,202.42601
533580.01,2266761.01,207.082359
533580.01,2266861.01,211.37886
533580.01,2266961.01,215.351807
533580.01,2267061.01,222.434387
533580.01,2267161.01,227.850296
533580.01,2267261.01,228.745827
533580.01,2267361.01,227.913986
533580.01,2267461.01,223.263031
533580.01,2267561.01,221.969742
533580.01,2267661.01,217.118252
533580.01,2267761.01,217.170296
533580.01,2267861.01,218.619911
533580.01,2267961.01,220.995224
533580.01,2268061.01,223.33773
533580.01,2268161.01,225.192947
533580.01,2268261.01,223.866455
533580.01,2268361.01,220.852509
533580.01,2268461.01,218.192398
533580.01,2268561.01,217.381065
533580.01,2268661.01,216.093506
533580.01,2268761.01,213.610855
533580.01,2268861.01,211.952049
533580.01,2268961.01,211.65099
533580.01,2269061.01,210.913521
533580.01,2269161.01,-9999
533580.01,2269261.01,-9999
533680.01,2261061.01,-9999
533680.01,2261161.01,244.501122
533680.01,2261261.01,244.098679
533680.01,2261361.01,244.19825
533680.01,2261461.01,244.105484
533680.01,2261561.01,243.284569
533680.01,2261661.01,244.000244
533680.01,2261761.01,244.375751
533680.01,2261861.01,243.293274
533680.01,2261961.01,243.203133
533680.01,2262061.01,241.972839
533680.01,2262161.01,239.526077
533680.01,2262261.01,236.394241
533680.01,2262361.01,231.434685
533680.01,2262461.01,229.523445
533680.01,2262561.01,228.632828
533680.01,2262661.01,226.197868
533680.01,2262761.01,223.385529
533680.01,2262861.01,218.828045
533680.01,2262961.01,213.293343
533680.01,2263061.01,209.677303
533680.01,2263161.01,208.409256
533680.01,2263261.01,206.627159
533680.01,2263361.01,203.445175
533680.01,2263461.01,200.64753
533680.01,2263561.01,196.480927
533680.01,2263661.01,191.774033
533680.01,2263761.01,190.2379
533680.01,2263861.01,188.286591
533680.01,2263961.01,186.373291
533680.01,2264061.01,185.023392
533680.01,2264161.01,181.128475
533680.01,2264261.01,175.810791
533680.01,2264361.01,172.563515
533680.01,2264461.01,170.072235
533680.01,2264561.01,168.867264
533680.01,2264661.01,169.153076
533680.01,2264761.01,168.4813
533680.01,2264861.01,170.771599
533680.01,2264961.01,177.245453
533680.01,2265061.01,179.752747
533680.01,2265161.01,181.423096
533680.01,2265261.01,183.704109
533680.01,2265361.01,187.308769
533680.01,2265461.01,192.719574
533680.01,2265561.01,194.410042
533680.01,2265661.01,194.448242
533680.01,2265761.01,190.858597
533680.01,2265861.01,186.877647
533680.01,2265961.01,186.874535
533680.01,2266061.01,187.166527
533680.01,2266161.01,188.760651
533680.01,2266261.01,189.442657
533680.01,2266361.01,193.501503
533680.01,2266461.01,198.695862
533680.01,2266561.01,202.223358
533680.01,2266661.01,206.726585
533680.01,2266761.01,211.462334
533680.01,2266861.01,218.538536
533680.01,2266961.01,223.129684
533680.01,2267061.01,225.601334
533680.01,2267161.01,226.219299
533680.01,2267261.01,226.284668
533680.01,2267361.01,227.479912
533680.01,2267461.01,225.323105
533680.01,2267561.01,224.707657
533680.01,2267661.01,217.176994
533680.01,2267761.01,217.683105
533680.01,2267861.01,219.385662
533680.01,2267961.01,220.918983
533680.01,2268061.01,222.920357
533680.01,2268161.01,222.476379
533680.01,2268261.01,222.757607
533680.01,2268361.01,221.273468
533680.01,2268461.01,219.391403
533680.01,2268561.01,218.627769
533680.01,2268661.01,216.619186
533680.01,2268761.01,213.850487
533680.01,2268861.01,213.35614
533680.01,2268961.01,212.819679
533680.01,2269061.01,212.130981
533680.01,2269161.01,212.847603
533680.01,2269261.01,-9999
533680.01,2269361.01,-9999
533780.01,2261061.01,-9999
533780.01,2261161.01,242.102402
533780.01,2261261.01,242.005676
533780.01,2261361.01,241.865898
533780.01,2261461.01,239.447449
533780.01,2261561.01,240.093781
533780.01,2261661.01,240.152267
533780.01,2261761.01,239.603485
533780.01,2261861.01,238.787331
533780.01,2261961.01,238.154926
533780.01,2262061.01,236.284599
533780.01,2262161.01,233.298546
533780.01,2262261.01,230.947357
533780.01,2262361.01,229.412399
533780.01,2262461.01,228.124741
533780.01,2262561.01,227.690865
533780.01,2262661.01,225.174149
533780.01,2262761.01,217.276993
533780.01,2262861.01,213.610741
533780.01,2262961.01,211.396713
533780.01,2263061.01,209.764194
533780.01,2263161.01,207.037804
533780.01,2263261.01,205.147503
533780.01,2263361.01,202.187546
533780.01,2263461.01,199.316811
533780.01,2263561.01,195.708771
533780.01,2263661.01,192.632652
533780.01,2263761.01,190.617081
533780.01,2263861.01,188.178219
533780.01,2263961.01,186.867233
533780.01,2264061.01,183.296219
533780.01,2264161.01,178.635414
533780.01,2264261.01,175.335052
533780.01,2264361.01,172.866226
533780.01,2264461.01,170.329903
533780.01,2264561.01,169.66415
533780.01,2264661.01,169.481949
533780.01,2264761.01,170.904068
533780.01,2264861.01,172.93187
533780.01,2264961.01,176.840286
533780.01,2265061.01,181.000587
533780.01,2265161.01,183.852135
533780.01,2265261.01,187.359192
533780.01,2265361.01,193.335327
533780.01,2265461.01,192.89283
533780.01,2265561.01,191.570892
533780.01,2265661.01,189.526489
533780.01,2265761.01,189.104454
533780.01,2265861.01,189.509411
533780.01,2265961.01,191.559357
533780.01,2266061.01,193.475296
533780.01,2266161.01,193.311478
533780.01,2266261.01,197.856861
533780.01,2266361.01,201.163399
533780.01,2266461.01,205.428764
533780.01,2266561.01,210.072754
533780.01,2266661.01,214.31514
533780.01,2266761.01,216.676926
533780.01,2266861.01,218.828682
533780.01,2266961.01,221.652924
533780.01,2267061.01,222.40641
533780.01,2267161.01,223.42804
533780.01,2267261.01,223.943237
533780.01,2267361.01,226.456429
533780.01,2267461.01,226.703644
533780.01,2267561.01,225.634766
533780.01,2267661.01,219.306213
533780.01,2267761.01,217.405197
533780.01,2267861.01,220.166565
533780.01,2267961.01,222.890594
533780.01,2268061.01,223.891777
533780.01,2268161.01,224.212463
533780.01,2268261.01,224.965855
533780.01,2268361.01,223.331696
533780.01,2268461.01,221.994423
533780.01,2268561.01,220.361816
533780.01,2268661.01,218.328094
533780.01,2268761.01,216.017044
533780.01,2268861.01,215.333664
533780.01,2268961.01,214.002327
533780.01,2269061.01,213.352108
533780.01,2269161.01,213.638474
533780.01,2269261.01,-9999
533780.01,2269361.01,-9999
533880.01,2261061.01,-9999
533880.01,2261161.01,239.990158
533880.01,2261261.01,238.901787
533880.01,2261361.01,238.397034
533880.01,2261461.01,237.470219
533880.01,2261561.01,237.468544
533880.01,2261661.01,237.530197
533880.01,2261761.01,236.168289
533880.01,2261861.01,232.428421
533880.01,2261961.01,232.204437
533880.01,2262061.01,230.673843
533880.01,2262161.01,228.420071
533880.01,2262261.01,226.66362
533880.01,2262361.01,226.025383
533880.01,2262461.01,224.82634
533880.01,2262561.01,222.741837
533880.01,2262661.01,218.168579
533880.01,2262761.01,214.620762
533880.01,2262861.01,212.729439
533880.01,2262961.01,210.928696
533880.01,2263061.01,208.990524
533880.01,2263161.01,205.810089
533880.01,2263261.01,203.777954
533880.01,2263361.01,201.266327
533880.01,2263461.01,197.310734
533880.01,2263561.01,193.825554
533880.01,2263661.01,191.997513
533880.01,2263761.01,191.959167
533880.01,2263861.01,190.639618
533880.01,2263961.01,186.509003
533880.01,2264061.01,183.396549
533880.01,2264161.01,178.262962
533880.01,2264261.01,174.851528
533880.01,2264361.01,172.83667
533880.01,2264461.01,170.285202
533880.01,2264561.01,169.912186
533880.01,2264661.01,170.577141
533880.01,2264761.01,173.460842
533880.01,2264861.01,177.532341
533880.01,2264961.01,181.4888
533880.01,2265061.01,185.898544
533880.01,2265161.01,189.718414
533880.01,2265261.01,192.281853
533880.01,2265361.01,193.354225
533880.01,2265461.01,193.052605
533880.01,2265561.01,190.821503
533880.01,2265661.01,188.966583
533880.01,2265761.01,189.027359
533880.01,2265861.01,192.031258
533880.01,2265961.01,194.506027
533880.01,2266061.01,198.468216
533880.01,2266161.01,201.80304
533880.01,2266261.01,202.072937
533880.01,2266361.01,203.847626
533880.01,2266461.01,207.808266
533880.01,2266561.01,208.899734
533880.01,2266661.01,212.532845
533880.01,2266761.01,215.021385
533880.01,2266861.01,216.451599
533880.01,2266961.01,219.075226
533880.01,2267061.01,219.308136
533880.01,2267161.01,219.692333
533880.01,2267261.01,221.693459
533880.01,2267361.01,225.238178
533880.01,2267461.01,227.594963
533880.01,2267561.01,226.847565
533880.01,2267661.01,222.290833
533880.01,2267761.01,218.822502
533880.01,2267861.01,221.521591
533880.01,2267961.01,223.174381
533880.01,2268061.01,224.008377
533880.01,2268161.01,223.953804
533880.01,2268261.01,225.340332
533880.01,2268361.01,223.590591
533880.01,2268461.01,223.901184
533880.01,2268561.01,222.415215
533880.01,2268661.01,220.198006
533880.01,2268761.01,219.950256
533880.01,2268861.01,218.504089
533880.01,2268961.01,217.059158
533880.01,2269061.01,216.967598
533880.01,2269161.01,215.930458
533880.01,2269261.01,215.576756
533880.01,2269361.01,-9999
533880.01,2269461.01,-9999
533980.01,2260961.01,-9999
533980.01,2261061.01,237.854095
533980.01,2261161.01,237.549149
533980.01,2261261.01,236.639389
533980.01,2261361.01,235.587502
533980.01,2261461.01,234.124832
533980.01,2261561.01,233.625595
533980.01,2261661.01,232.717216
533980.01,2261761.01,230.575615
533980.01,2261861.01,228.7243
533980.01,2261961.01,228.614082
533980.01,2262061.01,227.604355
533980.01,2262161.01,226.485291
533980.01,2262261.01,223.005142
533980.01,2262361.01,221.148323
533980.01,2262461.01,219.240196
533980.01,2262561.01,216.181549
533980.01,2262661.01,212.367996
533980.01,2262761.01,210.79467
533980.01,2262861.01,210.039566
533980.01,2262961.01,208.177986
533980.01,2263061.01,206.91127
533980.01,2263161.01,204.981407
533980.01,2263261.01,202.391922
533980.01,2263361.01,200.298851
533980.01,2263461.01,197.016083
533980.01,2263561.01,194.175629
533980.01,2263661.01,193.448586
533980.01,2263761.01,192.173073
533980.01,2263861.01,190.892681
533980.01,2263961.01,189.386765
533980.01,2264061.01,186.405533
533980.01,2264161.01,180.095139
533980.01,2264261.01,174.355522
533980.01,2264361.01,173.142586
533980.01,2264461.01,169.446968
533980.01,2264561.01,171.093605
533980.01,2264661.01,174.284264
533980.01,2264761.01,176.893906
533980.01,2264861.01,184.338882
533980.01,2264961.01,186.827915
533980.01,2265061.01,192.336105
533980.01,2265161.01,194.347538
533980.01,2265261.01,195.289124
533980.01,2265361.01,195.813698
533980.01,2265461.01,195.425491
533980.01,2265561.01,193.193386
533980.01,2265661.01,191.249016
533980.01,2265761.01,190.065964
533980.01,2265861.01,191.041489
533980.01,2265961.01,193.262802
533980.01,2266061.01,196.781815
533980.01,2266161.01,197.976059
533980.01,2266261.01,197.450951
533980.01,2266361.01,200.120499
533980.01,2266461.01,204.965855
533980.01,2266561.01,207.023087
533980.01,2266661.01,210.177826
533980.01,2266761.01,212.736176
533980.01,2266861.01,213.77972
533980.01,2266961.01,215.979652
533980.01,2267061.01,217.141598
533980.01,2267161.01,217.399597
533980.01,2267261.01,219.19503
533980.01,2267361.01,223.256821
533980.01,2267461.01,227.94931
533980.01,2267561.01,231.374443
533980.01,2267661.01,227.198395
533980.01,2267761.01,217.275238
533980.01,2267861.01,218.391479
533980.01,2267961.01,221.921745
533980.01,2268061.01,223.765488
533980.01,2268161.01,225.447647
533980.01,2268261.01,225.249245
533980.01,2268361.01,225.058212
533980.01,2268461.01,225.444901
533980.01,2268561.01,224.313072
533980.01,2268661.01,222.66124
533980.01,2268761.01,224.585815
533980.01,2268861.01,223.034008
533980.01,2268961.01,220.782982
533980.01,2269061.01,219.667152
533980.01,2269161.01,217.478424
533980.01,2269261.01,217.093918
533980.01,2269361.01,216.816673
533980.01,2269461.01,-9999
534080.01,2260961.01,-9999
534080.01,2261061.01,236.962555
534080.01,2261161.01,236.835815
534080.01,2261261.01,235.730148
534080.01,2261361.01,234.376724
534080.01,2261461.01,232.052387
534080.01,2261561.01,229.950027
534080.01,2261661.01,228.214611
534080.01,2261761.01,226.459198
534080.01,2261861.01,225.138115
534080.01,2261961.01,225.350891
534080.01,2262061.01,224.408352
534080.01,2262161.01,222.835876
534080.01,2262261.01,220.544586
534080.01,2262361.01,217.643097
534080.01,2262461.01,215.886848
534080.01,2262561.01,213.778076
534080.01,2262661.01,210.770725
534080.01,2262761.01,207.051506
534080.01,2262861.01,207.023018
534080.01,2262961.01,205.871227
534080.01,2263061.01,204.76445
534080.01,2263161.01,203.56031
534080.01,2263261.01,202.170166
534080.01,2263361.01,202.006069
534080.01,2263461.01,199.311737
534080.01,2263561.01,196.152046
534080.01,2263661.01,194.330811
534080.01,2263761.01,192.439827
534080.01,2263861.01,190.586288
534080.01,2263961.01,189.574081
534080.01,2264061.01,188.027382
534080.01,2264161.01,186.038528
534080.01,2264261.01,185.216064
534080.01,2264361.01,182.567291
534080.01,2264461.01,177.704605
534080.01,2264561.01,178.544632
534080.01,2264661.01,180.683823
534080.01,2264761.01,183.366562
534080.01,2264861.01,185.106586
534080.01,2264961.01,187.452179
534080.01,2265061.01,194.629227
534080.01,2265161.01,197.537552
534080.01,2265261.01,199.282616
534080.01,2265361.01,197.359943
534080.01,2265461.01,194.770943
534080.01,2265561.01,194.553268
534080.01,2265661.01,191.106155
534080.01,2265761.01,190.513046
534080.01,2265861.01,191.159386
534080.01,2265961.01,192.72575
534080.01,2266061.01,193.767593
534080.01,2266161.01,193.588562
534080.01,2266261.01,194.653122
534080.01,2266361.01,198.063141
534080.01,2266461.01,203.022629
534080.01,2266561.01,205.931335
534080.01,2266661.01,208.855999
534080.01,2266761.01,210.785522
534080.01,2266861.01,211.820465
534080.01,2266961.01,213.937027
534080.01,2267061.01,215.935318
534080.01,2267161.01,216.860825
534080.01,2267261.01,219.048275
534080.01,2267361.01,223.38369
534080.01,2267461.01,226.955406
534080.01,2267561.01,231.763168
534080.01,2267661.01,232.420639
534080.01,2267761.01,221.457069
534080.01,2267861.01,217.22583
534080.01,2267961.01,221.868118
534080.01,2268061.01,224.025955
534080.01,2268161.01,227.056252
534080.01,2268261.01,228.273529
534080.01,2268361.01,227.496704
534080.01,2268461.01,227.894402
534080.01,2268561.01,227.874195
534080.01,2268661.01,226.806152
534080.01,2268761.01,227.641136
534080.01,2268861.01,226.129852
534080.01,2268961.01,222.821236
534080.01,2269061.01,221.805641
534080.01,2269161.01,218.68367
534080.01,2269261.01,217.194374
534080.01,2269361.01,217.000046
534080.01,2269461.01,-9999
534080.01,2269561.01,-9999
534180.01,2260961.01,-9999
534180.01,2261061.01,234.879204
534180.01,2261161.01,234.453129
534180.01,2261261.01,233.958969
534180.01,2261361.01,232.901546
534180.01,2261461.01,231.529922
534180.01,2261561.01,228.925278
534180.01,2261661.01,226.799133
534180.01,2261761.01,225.724426
534180.01,2261861.01,223.445602
534180.01,2261961.01,220.879234
534180.01,2262061.01,218.238045
534180.01,2262161.01,218.62384
534180.01,2262261.01,216.506279
534180.01,2262361.01,214.004013
534180.01,2262461.01,212.482769
534180.01,2262561.01,209.925751
534180.01,2262661.01,207.811279
534180.01,2262761.01,206.692734
534180.01,2262861.01,206.537331
534180.01,2262961.01,206.405136
534180.01,2263061.01,205.606182
534180.01,2263161.01,206.282715
534180.01,2263261.01,206.187065
534180.01,2263361.01,205.793068
534180.01,2263461.01,201.661621
