"X","Y","H40_Batho (TWT)"
538780.01,2264161.01,599.887909
538780.01,2264261.01,597.510193
538780.01,2264361.01,596.785431
538780.01,2264461.01,596.511322
538780.01,2264561.01,596.287064
538780.01,2264661.01,596.190247
538780.01,2264761.01,595.758514
538780.01,2264861.01,595.481384
538780.01,2264961.01,593.830994
538780.01,2265061.01,591.631943
538780.01,2265161.01,590.168915
538780.01,2265261.01,590.50618
538780.01,2265361.01,591.027893
538780.01,2265461.01,590.828156
538780.01,2265561.01,589.774048
538780.01,2265661.01,588.899948
538780.01,2265761.01,587.959106
538780.01,2265861.01,586.73671
538780.01,2265961.01,585.971313
538780.01,2266061.01,584.134216
538780.01,2266161.01,585.987732
538780.01,2266261.01,589.440857
538780.01,2266361.01,596.429611
538780.01,2266461.01,595.591309
538780.01,2266561.01,596.875427
538780.01,2266661.01,598.331421
538780.01,2266761.01,601.561493
538780.01,2266861.01,604.826843
538780.01,2266961.01,606.573212
538780.01,2267061.01,609.307068
538780.01,2267161.01,611.770721
538780.01,2267261.01,613.192932
538780.01,2267361.01,613.785645
538780.01,2267461.01,612.809937
538780.01,2267561.01,611.893021
538780.01,2267661.01,605.302856
538780.01,2267761.01,597.182587
538780.01,2267861.01,595.866028
538780.01,2267961.01,596.450012
538780.01,2268061.01,600.231506
538780.01,2268161.01,603.373535
538780.01,2268261.01,605.278671
538780.01,2268361.01,608.064636
538780.01,2268461.01,609.467636
538780.01,2268561.01,609.66864
538780.01,2268661.01,609.61261
538780.01,2268761.01,609.050232
538780.01,2268861.01,608.643845
538780.01,2268961.01,608.137207
538780.01,2269061.01,610.052185
538780.01,2269161.01,612.254944
538780.01,2269261.01,610.504761
538780.01,2269361.01,612.046539
538780.01,2269461.01,613.950958
538780.01,2269561.01,616.391968
538780.01,2269661.01,619.634338
538780.01,2269761.01,622.715958
538780.01,2269861.01,624.57782
538780.01,2269961.01,627.469574
538780.01,2270061.01,629.8078
538780.01,2270161.01,631.796036
538780.01,2270261.01,636.390442
538780.01,2270361.01,642.105347
538780.01,2270461.01,643.24472
538780.01,2270561.01,-9999
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,623.215057
538880.01,2263361.01,623.431519
538880.01,2263461.01,623.048721
538880.01,2263561.01,621.035645
538880.01,2263661.01,618.706711
538880.01,2263761.01,617.675659
538880.01,2263861.01,613.581055
538880.01,2263961.01,609.22998
538880.01,2264061.01,607.701385
538880.01,2264161.01,604.469727
538880.01,2264261.01,601.367188
538880.01,2264361.01,600.370636
538880.01,2264461.01,598.504639
538880.01,2264561.01,596.977692
538880.01,2264661.01,596.373077
538880.01,2264761.01,594.59552
538880.01,2264861.01,592.7659
538880.01,2264961.01,592.486649
538880.01,2265061.01,591.363403
538880.01,2265161.01,590.183441
538880.01,2265261.01,590.101868
538880.01,2265361.01,589.796143
538880.01,2265461.01,588.644028
538880.01,2265561.01,588.227173
538880.01,2265661.01,586.599579
538880.01,2265761.01,585.356995
538880.01,2265861.01,584.548767
538880.01,2265961.01,582.23526
538880.01,2266061.01,581.815155
538880.01,2266161.01,584.879822
538880.01,2266261.01,589.556122
538880.01,2266361.01,594.170227
538880.01,2266461.01,593.260468
538880.01,2266561.01,594.308838
538880.01,2266661.01,597.54567
538880.01,2266761.01,601.814316
538880.01,2266861.01,604.81604
538880.01,2266961.01,606.622742
538880.01,2267061.01,609.816589
538880.01,2267161.01,612.681061
538880.01,2267261.01,613.453766
538880.01,2267361.01,613.357224
538880.01,2267461.01,611.81604
538880.01,2267561.01,609.969604
538880.01,2267661.01,603.638123
538880.01,2267761.01,597.607239
538880.01,2267861.01,597.214935
538880.01,2267961.01,597.023407
538880.01,2268061.01,599.698792
538880.01,2268161.01,601.051147
538880.01,2268261.01,604.240631
538880.01,2268361.01,606.948853
538880.01,2268461.01,608.499237
538880.01,2268561.01,608.88028
538880.01,2268661.01,608.80278
538880.01,2268761.01,608.233124
538880.01,2268861.01,608.043243
538880.01,2268961.01,608.223083
538880.01,2269061.01,609.465424
538880.01,2269161.01,610.602692
538880.01,2269261.01,609.702072
538880.01,2269361.01,612.576065
538880.01,2269461.01,614.229492
538880.01,2269561.01,616.479065
538880.01,2269661.01,619.956421
538880.01,2269761.01,621.54451
538880.01,2269861.01,624.621246
538880.01,2269961.01,627.404709
538880.01,2270061.01,629.152222
538880.01,2270161.01,632.375031
538880.01,2270261.01,636.019592
538880.01,2270361.01,642.589355
538880.01,2270461.01,644.247559
538880.01,2270561.01,643.199982
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,625.859619
538980.01,2263461.01,625.665619
538980.01,2263561.01,624.252502
538980.01,2263661.01,622.236328
538980.01,2263761.01,621.193695
538980.01,2263861.01,617.926056
538980.01,2263961.01,613.733368
538980.01,2264061.01,611.786377
538980.01,2264161.01,607.374695
538980.01,2264261.01,604.064606
538980.01,2264361.01,603.643402
538980.01,2264461.01,601.124985
538980.01,2264561.01,599.551315
538980.01,2264661.01,598.694702
538980.01,2264761.01,596.054504
538980.01,2264861.01,593.793518
538980.01,2264961.01,593.391418
538980.01,2265061.01,591.9729
538980.01,2265161.01,590.75914
538980.01,2265261.01,589.406982
538980.01,2265361.01,588.430084
538980.01,2265461.01,587.260132
538980.01,2265561.01,586.243134
538980.01,2265661.01,585.081787
538980.01,2265761.01,583.806931
538980.01,2265861.01,580.634872
538980.01,2265961.01,580.716919
538980.01,2266061.01,583.131409
538980.01,2266161.01,588.448303
538980.01,2266261.01,592.689621
538980.01,2266361.01,594.807404
538980.01,2266461.01,594.251297
538980.01,2266561.01,595.345947
538980.01,2266661.01,598.045746
538980.01,2266761.01,601.514221
538980.01,2266861.01,603.250702
538980.01,2266961.01,605.997986
538980.01,2267061.01,609.030838
538980.01,2267161.01,611.520004
538980.01,2267261.01,611.663879
538980.01,2267361.01,611.42395
538980.01,2267461.01,609.780029
538980.01,2267561.01,605.509872
538980.01,2267661.01,599.654633
538980.01,2267761.01,599.212082
538980.01,2267861.01,599.909851
538980.01,2267961.01,598.453339
538980.01,2268061.01,599.811768
538980.01,2268161.01,600.845596
538980.01,2268261.01,603.410248
538980.01,2268361.01,605.91304
538980.01,2268461.01,607.172821
538980.01,2268561.01,608.738464
538980.01,2268661.01,609.218475
538980.01,2268761.01,609.393768
538980.01,2268861.01,608.835556
538980.01,2268961.01,608.367798
538980.01,2269061.01,608.501251
538980.01,2269161.01,609.525635
538980.01,2269261.01,609.06424
538980.01,2269361.01,611.908142
538980.01,2269461.01,613.743378
538980.01,2269561.01,616.399384
538980.01,2269661.01,619.934555
538980.01,2269761.01,621.691193
538980.01,2269861.01,624.082458
538980.01,2269961.01,626.935364
538980.01,2270061.01,628.777222
538980.01,2270161.01,633.305557
538980.01,2270261.01,636.917419
538980.01,2270361.01,640.064758
538980.01,2270461.01,644.02356
538980.01,2270561.01,641.343872
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,626.290131
539080.01,2263461.01,626.853485
539080.01,2263561.01,626.059219
539080.01,2263661.01,625.079224
539080.01,2263761.01,623.087708
539080.01,2263861.01,620.137177
539080.01,2263961.01,616.533203
539080.01,2264061.01,614.303268
539080.01,2264161.01,610.30899
539080.01,2264261.01,608.061218
539080.01,2264361.01,607.141846
539080.01,2264461.01,603.68692
539080.01,2264561.01,601.285156
539080.01,2264661.01,599.906982
539080.01,2264761.01,597.536316
539080.01,2264861.01,596.166382
539080.01,2264961.01,597.354675
539080.01,2265061.01,596.079041
539080.01,2265161.01,593.618744
539080.01,2265261.01,593.165802
539080.01,2265361.01,589.799194
539080.01,2265461.01,587.558411
539080.01,2265561.01,586.308197
539080.01,2265661.01,584.744873
539080.01,2265761.01,582.738098
539080.01,2265861.01,581.480652
539080.01,2265961.01,582.810959
539080.01,2266061.01,586.223938
539080.01,2266161.01,591.34111
539080.01,2266261.01,596.643036
539080.01,2266361.01,597.314087
539080.01,2266461.01,595.128845
539080.01,2266561.01,595.719727
539080.01,2266661.01,598.429626
539080.01,2266761.01,601.851532
539080.01,2266861.01,603.281738
539080.01,2266961.01,605.410706
539080.01,2267061.01,607.683014
539080.01,2267161.01,608.460754
539080.01,2267261.01,610.020126
539080.01,2267361.01,610.409943
539080.01,2267461.01,607.539612
539080.01,2267561.01,600.045441
539080.01,2267661.01,600.606018
539080.01,2267761.01,602.591614
539080.01,2267861.01,601.535645
539080.01,2267961.01,599.938766
539080.01,2268061.01,601.333008
539080.01,2268161.01,601.981262
539080.01,2268261.01,603.798157
539080.01,2268361.01,605.758057
539080.01,2268461.01,607.002502
539080.01,2268561.01,608.767776
539080.01,2268661.01,609.725708
539080.01,2268761.01,610.112061
539080.01,2268861.01,610.26062
539080.01,2268961.01,609.478271
539080.01,2269061.01,609.945923
539080.01,2269161.01,610.708344
539080.01,2269261.01,610.203629
539080.01,2269361.01,612.191406
539080.01,2269461.01,613.692352
539080.01,2269561.01,616.761475
539080.01,2269661.01,620.263092
539080.01,2269761.01,621.150208
539080.01,2269861.01,622.919754
539080.01,2269961.01,625.521942
539080.01,2270061.01,627.444214
539080.01,2270161.01,633.687622
539080.01,2270261.01,637.157104
539080.01,2270361.01,638.393448
539080.01,2270461.01,639.136932
539080.01,2270561.01,637.895416
539080.01,2270661.01,637.029297
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,627.338074
539180.01,2263561.01,626.382568
539180.01,2263661.01,624.781891
539180.01,2263761.01,623.750031
539180.01,2263861.01,621.637238
539180.01,2263961.01,619.889099
539180.01,2264061.01,610.363068
539180.01,2264161.01,606.473999
539180.01,2264261.01,605.450409
539180.01,2264361.01,604.636841
539180.01,2264461.01,603.137787
539180.01,2264561.01,601.070007
539180.01,2264661.01,599.200897
539180.01,2264761.01,598.536926
539180.01,2264861.01,598.183868
539180.01,2264961.01,598.633789
539180.01,2265061.01,598.699097
539180.01,2265161.01,597.57132
539180.01,2265261.01,597.121216
539180.01,2265361.01,594.30188
539180.01,2265461.01,590.601257
539180.01,2265561.01,589.676224
539180.01,2265661.01,587.901764
539180.01,2265761.01,585.072723
539180.01,2265861.01,585.981812
539180.01,2265961.01,587.627441
539180.01,2266061.01,593.66394
539180.01,2266161.01,596.68045
539180.01,2266261.01,598.565948
539180.01,2266361.01,599.090134
539180.01,2266461.01,595.999939
539180.01,2266561.01,595.937866
539180.01,2266661.01,598.746613
539180.01,2266761.01,601.652161
539180.01,2266861.01,602.808807
539180.01,2266961.01,604.287933
539180.01,2267061.01,605.811981
539180.01,2267161.01,605.624084
539180.01,2267261.01,605.232269
539180.01,2267361.01,603.244446
539180.01,2267461.01,598.793945
539180.01,2267561.01,598.71347
539180.01,2267661.01,600.922333
539180.01,2267761.01,604.609192
539180.01,2267861.01,603.193298
539180.01,2267961.01,601.032196
539180.01,2268061.01,601.968933
539180.01,2268161.01,603.298859
539180.01,2268261.01,604.908081
539180.01,2268361.01,606.257156
539180.01,2268461.01,607.673218
539180.01,2268561.01,609.965759
539180.01,2268661.01,611.639343
539180.01,2268761.01,612.528687
539180.01,2268861.01,612.493622
539180.01,2268961.01,611.498077
539180.01,2269061.01,611.670166
539180.01,2269161.01,611.907867
539180.01,2269261.01,611.93103
539180.01,2269361.01,612.662018
539180.01,2269461.01,613.576538
539180.01,2269561.01,617.668427
539180.01,2269661.01,620.323303
539180.01,2269761.01,621.547119
539180.01,2269861.01,623.773437
539180.01,2269961.01,626.52179
539180.01,2270061.01,629.145645
539180.01,2270161.01,633.474457
539180.01,2270261.01,637.11293
539180.01,2270361.01,638.711853
539180.01,2270461.01,637.979492
539180.01,2270561.01,637.441193
539180.01,2270661.01,637.903961
539180.01,2270761.01,-9999
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,622.723083
539280.01,2263661.01,620.051758
539280.01,2263761.01,618.994415
539280.01,2263861.01,617.332031
539280.01,2263961.01,613.290894
539280.01,2264061.01,609.042358
539280.01,2264161.01,606.662811
539280.01,2264261.01,605.508606
539280.01,2264361.01,604.392151
539280.01,2264461.01,602.167175
539280.01,2264561.01,600.782928
539280.01,2264661.01,599.459976
539280.01,2264761.01,600.165436
539280.01,2264861.01,600.500214
539280.01,2264961.01,601.016296
539280.01,2265061.01,600.305786
539280.01,2265161.01,598.665771
539280.01,2265261.01,597.528061
539280.01,2265361.01,595.532623
539280.01,2265461.01,593.111084
539280.01,2265561.01,592.508057
539280.01,2265661.01,591.065094
539280.01,2265761.01,589.839325
539280.01,2265861.01,591.541504
539280.01,2265961.01,594.216629
539280.01,2266061.01,599.386475
539280.01,2266161.01,601.172302
539280.01,2266261.01,601.690552
539280.01,2266361.01,600.656586
539280.01,2266461.01,596.869751
539280.01,2266561.01,596.724213
539280.01,2266661.01,598.190125
539280.01,2266761.01,600.706314
539280.01,2266861.01,601.801575
539280.01,2266961.01,603.178711
539280.01,2267061.01,601.691956
539280.01,2267161.01,599.423309
539280.01,2267261.01,597.185638
539280.01,2267361.01,595.006714
539280.01,2267461.01,595.45752
539280.01,2267561.01,598.011047
539280.01,2267661.01,603.526154
539280.01,2267761.01,606.804474
539280.01,2267861.01,602.363113
539280.01,2267961.01,600.465088
539280.01,2268061.01,601.373322
539280.01,2268161.01,603.646301
539280.01,2268261.01,605.414948
539280.01,2268361.01,608.302032
539280.01,2268461.01,610.063812
539280.01,2268561.01,612.128754
539280.01,2268661.01,614.089233
539280.01,2268761.01,615.215027
539280.01,2268861.01,615.143494
539280.01,2268961.01,614.955383
539280.01,2269061.01,614.316681
539280.01,2269161.01,614.015045
539280.01,2269261.01,613.106567
539280.01,2269361.01,613.364044
539280.01,2269461.01,613.330566
539280.01,2269561.01,616.936249
539280.01,2269661.01,620.135818
539280.01,2269761.01,623.36853
539280.01,2269861.01,626.691803
539280.01,2269961.01,629.431091
539280.01,2270061.01,632.226746
539280.01,2270161.01,635.074341
539280.01,2270261.01,638.285309
539280.01,2270361.01,639.897583
539280.01,2270461.01,638.960342
539280.01,2270561.01,637.425446
539280.01,2270661.01,638.408813
539280.01,2270761.01,639.17865
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,620.961182
539380.01,2263661.01,611.472534
539380.01,2263761.01,610.371567
539380.01,2263861.01,609.534943
539380.01,2263961.01,608.282104
539380.01,2264061.01,606.281738
539380.01,2264161.01,605.304108
539380.01,2264261.01,605.205688
539380.01,2264361.01,604.14357
539380.01,2264461.01,601.991608
539380.01,2264561.01,600.870667
539380.01,2264661.01,599.58728
539380.01,2264761.01,600.6362
539380.01,2264861.01,602.58284
539380.01,2264961.01,602.433655
539380.01,2265061.01,600.901871
539380.01,2265161.01,599.485107
539380.01,2265261.01,599.068298
539380.01,2265361.01,597.848877
539380.01,2265461.01,596.466339
539380.01,2265561.01,596.466248
539380.01,2265661.01,593.631287
539380.01,2265761.01,592.25589
539380.01,2265861.01,593.730957
539380.01,2265961.01,597.032898
539380.01,2266061.01,601.347412
539380.01,2266161.01,603.458069
539380.01,2266261.01,603.967346
539380.01,2266361.01,601.017944
539380.01,2266461.01,598.103027
539380.01,2266561.01,597.01178
539380.01,2266661.01,597.872192
539380.01,2266761.01,598.348312
539380.01,2266861.01,599.801361
539380.01,2266961.01,600.540421
539380.01,2267061.01,599.411865
539380.01,2267161.01,597.92807
539380.01,2267261.01,595.793152
539380.01,2267361.01,594.198029
539380.01,2267461.01,597.55864
539380.01,2267561.01,599.16629
539380.01,2267661.01,604.961029
539380.01,2267761.01,605.1427
539380.01,2267861.01,599.344666
539380.01,2267961.01,600.51593
539380.01,2268061.01,602.421722
539380.01,2268161.01,605.360321
539380.01,2268261.01,607.394897
539380.01,2268361.01,609.139709
539380.01,2268461.01,611.389008
539380.01,2268561.01,613.044434
539380.01,2268661.01,615.114777
539380.01,2268761.01,617.305649
539380.01,2268861.01,618.650757
539380.01,2268961.01,617.971085
539380.01,2269061.01,617.304443
539380.01,2269161.01,617.124298
539380.01,2269261.01,615.6427
539380.01,2269361.01,615.732574
539380.01,2269461.01,615.120697
539380.01,2269561.01,618.077347
539380.01,2269661.01,620.772461
539380.01,2269761.01,624.380127
539380.01,2269861.01,628.169861
539380.01,2269961.01,630.644012
539380.01,2270061.01,635.066895
539380.01,2270161.01,637.392181
539380.01,2270261.01,638.864288
539380.01,2270361.01,640.662598
539380.01,2270461.01,639.588928
