"X","Y","H70_Arg_Lev (TWT)"
539280.01,2263861.01,759.319377
539280.01,2263961.01,763.751012
539280.01,2264061.01,753.880719
539280.01,2264161.01,743.765155
539280.01,2264261.01,739.959511
539280.01,2264361.01,736.86971
539280.01,2264461.01,732.755725
539280.01,2264561.01,732.240805
539280.01,2264661.01,732.909622
539280.01,2264761.01,734.951011
539280.01,2264861.01,737.254972
539280.01,2264961.01,736.792419
539280.01,2265061.01,735.690696
539280.01,2265161.01,736.444015
539280.01,2265261.01,736.127563
539280.01,2265361.01,734.46962
539280.01,2265461.01,725.840564
539280.01,2265561.01,724.610661
539280.01,2265661.01,717.304724
539280.01,2265761.01,721.289944
539280.01,2265861.01,723.240035
539280.01,2265961.01,721.463545
539280.01,2266061.01,720.680434
539280.01,2266161.01,728.197527
539280.01,2266261.01,723.429626
539280.01,2266361.01,724.558861
539280.01,2266461.01,722.682373
539280.01,2266561.01,723.490581
539280.01,2266661.01,720.775853
539280.01,2266761.01,722.078142
539280.01,2266861.01,722.424032
539280.01,2266961.01,725.404228
539280.01,2267061.01,727.130972
539280.01,2267161.01,723.532538
539280.01,2267261.01,718.903644
539280.01,2267361.01,720.497478
539280.01,2267461.01,716.749202
539280.01,2267561.01,710.216827
539280.01,2267661.01,710.356993
539280.01,2267761.01,709.866588
539280.01,2267861.01,718.147994
539280.01,2267961.01,720.483903
539280.01,2268061.01,721.131819
539280.01,2268161.01,724.051969
539280.01,2268261.01,726.669601
539280.01,2268361.01,730.401812
539280.01,2268461.01,732.496018
539280.01,2268561.01,734.644323
539280.01,2268661.01,735.903943
539280.01,2268761.01,737.571965
539280.01,2268861.01,737.968924
539280.01,2268961.01,734.347925
539280.01,2269061.01,731.420604
539280.01,2269161.01,728.415956
539280.01,2269261.01,730.198987
539280.01,2269361.01,732.227012
539280.01,2269461.01,733.943066
539280.01,2269561.01,737.142345
539280.01,2269661.01,738.251842
539280.01,2269761.01,742.588959
539280.01,2269861.01,749.592564
539280.01,2269961.01,752.233615
539280.01,2270061.01,755.592932
539280.01,2270161.01,757.896685
539280.01,2270261.01,758.681061
539280.01,2270361.01,756.884824
539280.01,2270461.01,755.525927
539280.01,2270561.01,757.328991
539280.01,2270661.01,759.648011
539280.01,2270761.01,760.042574
539280.01,2270861.01,763.148982
539280.01,2270961.01,766.878473
539280.01,2271061.01,769.472703
539280.01,2271161.01,770.134521
539380.01,2263561.01,754.95985
539380.01,2263661.01,752.783246
539380.01,2263761.01,751.715341
539380.01,2263861.01,752.469392
539380.01,2263961.01,745.048808
539380.01,2264061.01,738.818041
539380.01,2264161.01,736.9565
539380.01,2264261.01,737.297032
539380.01,2264361.01,736.050554
539380.01,2264461.01,734.086287
539380.01,2264561.01,734.141183
539380.01,2264661.01,733.662472
539380.01,2264761.01,735.169038
539380.01,2264861.01,736.872138
539380.01,2264961.01,737.230393
539380.01,2265061.01,735.873882
539380.01,2265161.01,734.294884
539380.01,2265261.01,733.327136
539380.01,2265361.01,733.407263
539380.01,2265461.01,734.027316
539380.01,2265561.01,733.232124
539380.01,2265661.01,732.875282
539380.01,2265761.01,730.429365
539380.01,2265861.01,728.309671
539380.01,2265961.01,728.286351
539380.01,2266061.01,725.970705
539380.01,2266161.01,734.516143
539380.01,2266261.01,729.906314
539380.01,2266361.01,727.453697
539380.01,2266461.01,727.158609
539380.01,2266561.01,727.417234
539380.01,2266661.01,722.464328
539380.01,2266761.01,719.739739
539380.01,2266861.01,717.795927
539380.01,2266961.01,718.83276
539380.01,2267061.01,722.664983
539380.01,2267161.01,720.788668
539380.01,2267261.01,717.47904
539380.01,2267361.01,716.591465
539380.01,2267461.01,716.061221
539380.01,2267561.01,710.774229
539380.01,2267661.01,710.46648
539380.01,2267761.01,713.078807
539380.01,2267861.01,717.608012
539380.01,2267961.01,720.141333
539380.01,2268061.01,722.408672
539380.01,2268161.01,726.460335
539380.01,2268261.01,729.665881
539380.01,2268361.01,731.095092
539380.01,2268461.01,733.735093
539380.01,2268561.01,735.458054
539380.01,2268661.01,736.757043
539380.01,2268761.01,739.069515
539380.01,2268861.01,738.233119
539380.01,2268961.01,736.761236
539380.01,2269061.01,732.921611
539380.01,2269161.01,731.76665
539380.01,2269261.01,733.078707
539380.01,2269361.01,734.489908
539380.01,2269461.01,735.546574
539380.01,2269561.01,737.340515
539380.01,2269661.01,738.040566
539380.01,2269761.01,743.083269
539380.01,2269861.01,749.37486
539380.01,2269961.01,752.048027
539380.01,2270061.01,756.602479
539380.01,2270161.01,759.0161
539380.01,2270261.01,760.577835
539380.01,2270361.01,756.688728
539380.01,2270461.01,759.258543
539380.01,2270561.01,763.245122
539380.01,2270661.01,764.008063
539380.01,2270761.01,765.708579
539380.01,2270861.01,765.196979
539380.01,2270961.01,767.35678
539380.01,2271061.01,769.94655
539480.01,2263661.01,752.071118
539480.01,2263761.01,750.337358
539480.01,2263861.01,745.279683
539480.01,2263961.01,735.965666
539480.01,2264061.01,736.96919
539480.01,2264161.01,735.803623
539480.01,2264261.01,737.455241
539480.01,2264361.01,737.43095
539480.01,2264461.01,736.745581
539480.01,2264561.01,736.873163
539480.01,2264661.01,735.262294
539480.01,2264761.01,735.599383
539480.01,2264861.01,736.518701
539480.01,2264961.01,737.330686
539480.01,2265061.01,736.927634
539480.01,2265161.01,736.20444
539480.01,2265261.01,734.705302
539480.01,2265361.01,733.84963
539480.01,2265461.01,734.2521
539480.01,2265561.01,734.47241
539480.01,2265661.01,733.425087
539480.01,2265761.01,730.987518
539480.01,2265861.01,730.807526
539480.01,2265961.01,730.523242
539480.01,2266061.01,731.990368
539480.01,2266161.01,734.557732
539480.01,2266261.01,732.428958
539480.01,2266361.01,731.13306
539480.01,2266461.01,730.277911
539480.01,2266561.01,726.872364
539480.01,2266661.01,726.707247
539480.01,2266761.01,719.686351
539480.01,2266861.01,716.7535
539480.01,2266961.01,715.863135
539480.01,2267061.01,717.000166
539480.01,2267161.01,714.417037
539480.01,2267261.01,715.679988
539480.01,2267361.01,716.297114
539480.01,2267461.01,716.300524
539480.01,2267561.01,710.693534
539480.01,2267661.01,710.1174
539480.01,2267761.01,712.943212
539480.01,2267861.01,716.829065
539480.01,2267961.01,722.071413
539480.01,2268061.01,725.216143
539480.01,2268161.01,727.611699
539480.01,2268261.01,729.690617
539480.01,2268361.01,731.795046
539480.01,2268461.01,735.352109
539480.01,2268561.01,737.29533
539480.01,2268661.01,737.560319
539480.01,2268761.01,739.389992
539480.01,2268861.01,738.042906
539480.01,2268961.01,739.807233
539480.01,2269061.01,734.442572
539480.01,2269161.01,734.69987
539480.01,2269261.01,736.433964
539480.01,2269361.01,737.334385
539480.01,2269461.01,738.490017
539480.01,2269561.01,740.176158
539480.01,2269661.01,741.310332
539480.01,2269761.01,747.223272
539480.01,2269861.01,750.712352
539480.01,2269961.01,752.751687
539480.01,2270061.01,756.521819
539480.01,2270161.01,758.343788
539480.01,2270261.01,759.67496
539480.01,2270361.01,758.215277
539480.01,2270461.01,761.351866
539480.01,2270561.01,763.216745
539480.01,2270661.01,766.112854
539480.01,2270761.01,770.794147
539480.01,2270861.01,769.193699
539480.01,2270961.01,767.37506
539480.01,2271061.01,768.988831
539580.01,2263761.01,741.426966
539580.01,2263861.01,736.324464
539580.01,2263961.01,736.420042
539580.01,2264061.01,736.609148
539580.01,2264161.01,737.538612
539580.01,2264261.01,739.310089
539580.01,2264361.01,738.549393
539580.01,2264461.01,738.145582
539580.01,2264561.01,738.363314
539580.01,2264661.01,738.303582
539580.01,2264761.01,737.863347
539580.01,2264861.01,738.078859
539580.01,2264961.01,737.67952
539580.01,2265061.01,738.594282
539580.01,2265161.01,738.68968
539580.01,2265261.01,737.460218
539580.01,2265361.01,736.047287
539580.01,2265461.01,735.813577
539580.01,2265561.01,735.243763
539580.01,2265661.01,732.881137
539580.01,2265761.01,731.662376
539580.01,2265861.01,730.886201
539580.01,2265961.01,729.49766
539580.01,2266061.01,733.18643
539580.01,2266161.01,732.237763
539580.01,2266261.01,732.653786
539580.01,2266361.01,729.913685
539580.01,2266461.01,729.352071
539580.01,2266561.01,729.015518
539580.01,2266661.01,724.121771
539580.01,2266761.01,724.894378
539580.01,2266861.01,719.400273
539580.01,2266961.01,715.046004
539580.01,2267061.01,715.988449
539580.01,2267161.01,712.998044
539580.01,2267261.01,715.479019
539580.01,2267361.01,717.454379
539580.01,2267461.01,717.783459
539580.01,2267561.01,710.743238
539580.01,2267661.01,712.047152
539580.01,2267761.01,715.227831
539580.01,2267861.01,716.263637
539580.01,2267961.01,721.301337
539580.01,2268061.01,724.61364
539580.01,2268161.01,728.035515
539580.01,2268261.01,730.040922
539580.01,2268361.01,733.428876
539580.01,2268461.01,734.498561
539580.01,2268561.01,737.373098
539580.01,2268661.01,738.313176
539580.01,2268761.01,737.884373
539580.01,2268861.01,739.905489
539580.01,2268961.01,739.353298
539580.01,2269061.01,737.516653
539580.01,2269161.01,737.668342
539580.01,2269261.01,737.01471
539580.01,2269361.01,737.69386
539580.01,2269461.01,739.540013
539580.01,2269561.01,743.176901
539580.01,2269661.01,746.326252
539580.01,2269761.01,750.667934
539580.01,2269861.01,753.66025
539580.01,2269961.01,755.363365
539580.01,2270061.01,757.087873
539580.01,2270161.01,757.608919
539580.01,2270261.01,759.919305
539580.01,2270361.01,758.953188
539580.01,2270461.01,760.599722
539580.01,2270561.01,762.590586
539580.01,2270661.01,767.204877
539580.01,2270761.01,770.129229
539580.01,2270861.01,768.715203
539580.01,2270961.01,767.458609
539680.01,2263861.01,737.242868
539680.01,2263961.01,740.046625
539680.01,2264061.01,743.144411
539680.01,2264161.01,743.262204
539680.01,2264261.01,742.52568
539680.01,2264361.01,740.056333
539680.01,2264461.01,740.022532
539680.01,2264561.01,740.032118
539680.01,2264661.01,740.102781
539680.01,2264761.01,739.764282
539680.01,2264861.01,741.777143
539680.01,2264961.01,741.215057
539680.01,2265061.01,740.071702
539680.01,2265161.01,739.460249
539680.01,2265261.01,739.096621
539680.01,2265361.01,736.951103
539680.01,2265461.01,736.067121
539680.01,2265561.01,735.651577
539680.01,2265661.01,733.468655
539680.01,2265761.01,732.317923
539680.01,2265861.01,730.96844
539680.01,2265961.01,730.181102
539680.01,2266061.01,731.348803
539680.01,2266161.01,729.691402
539680.01,2266261.01,727.033953
539680.01,2266361.01,726.70364
539680.01,2266461.01,725.760375
539680.01,2266561.01,725.042534
539680.01,2266661.01,725.212022
539680.01,2266761.01,725.739217
539680.01,2266861.01,726.507812
539680.01,2266961.01,714.820481
539680.01,2267061.01,715.130176
539680.01,2267161.01,712.501694
539680.01,2267261.01,716.426299
539680.01,2267361.01,719.776046
539680.01,2267461.01,716.97774
539680.01,2267561.01,712.251289
539680.01,2267661.01,714.793035
539680.01,2267761.01,717.523995
539680.01,2267861.01,718.829168
539680.01,2267961.01,721.04388
539680.01,2268061.01,724.088479
539680.01,2268161.01,728.090777
539680.01,2268261.01,731.323268
539680.01,2268361.01,733.373297
539680.01,2268461.01,734.571439
539680.01,2268561.01,736.731419
539680.01,2268661.01,737.669553
539680.01,2268761.01,736.435038
539680.01,2268861.01,739.108611
539680.01,2268961.01,738.487415
539680.01,2269061.01,740.223257
539680.01,2269161.01,739.827441
539680.01,2269261.01,738.586151
539680.01,2269361.01,740.892492
539680.01,2269461.01,744.838959
539680.01,2269561.01,746.345374
539680.01,2269661.01,749.338523
539680.01,2269761.01,752.702271
539680.01,2269861.01,754.619918
539680.01,2269961.01,757.264391
539680.01,2270061.01,759.566067
539680.01,2270161.01,756.364458
539680.01,2270261.01,756.868512
539680.01,2270361.01,758.637619
539680.01,2270461.01,762.880545
539680.01,2270561.01,765.117633
539680.01,2270661.01,767.332221
539680.01,2270761.01,766.740826
539680.01,2270861.01,768.135629
539780.01,2263861.01,738.806363
539780.01,2263961.01,743.176789
539780.01,2264061.01,744.806971
539780.01,2264161.01,746.717913
539780.01,2264261.01,745.971481
539780.01,2264361.01,743.231091
539780.01,2264461.01,743.660248
539780.01,2264561.01,743.907703
539780.01,2264661.01,743.181767
539780.01,2264761.01,743.923439
539780.01,2264861.01,745.03747
539780.01,2264961.01,743.801445
539780.01,2265061.01,742.413024
539780.01,2265161.01,741.996943
539780.01,2265261.01,741.526911
539780.01,2265361.01,739.456834
539780.01,2265461.01,739.254788
539780.01,2265561.01,737.693047
539780.01,2265661.01,734.003153
539780.01,2265761.01,733.365903
539780.01,2265861.01,730.597831
539780.01,2265961.01,730.788289
539780.01,2266061.01,730.869932
539780.01,2266161.01,729.962466
539780.01,2266261.01,726.128396
539780.01,2266361.01,724.710111
539780.01,2266461.01,725.795672
539780.01,2266561.01,724.512791
539780.01,2266661.01,723.810113
539780.01,2266761.01,723.980065
539780.01,2266861.01,725.855337
539780.01,2266961.01,721.491004
539780.01,2267061.01,715.972181
539780.01,2267161.01,712.853378
539780.01,2267261.01,718.397452
539780.01,2267361.01,718.516285
539780.01,2267461.01,714.848207
539780.01,2267561.01,712.218415
539780.01,2267661.01,715.38217
539780.01,2267761.01,717.963899
539780.01,2267861.01,720.643092
539780.01,2267961.01,722.395412
539780.01,2268061.01,725.354257
539780.01,2268161.01,729.209364
539780.01,2268261.01,731.4269
539780.01,2268361.01,733.830662
539780.01,2268461.01,734.44593
539780.01,2268561.01,733.884127
539780.01,2268661.01,734.03653
539780.01,2268761.01,735.983333
539780.01,2268861.01,738.872676
539780.01,2268961.01,738.122804
539780.01,2269061.01,740.620359
539780.01,2269161.01,741.043119
539780.01,2269261.01,742.100637
539780.01,2269361.01,744.419044
539780.01,2269461.01,749.12249
539780.01,2269561.01,750.404987
539780.01,2269661.01,754.665133
539780.01,2269761.01,757.708945
539780.01,2269861.01,759.364787
539780.01,2269961.01,761.455514
539780.01,2270061.01,761.587117
539780.01,2270161.01,758.049922
539780.01,2270261.01,756.67046
539780.01,2270361.01,758.935554
539780.01,2270461.01,765.098768
539780.01,2270561.01,765.038961
539780.01,2270661.01,766.308114
539780.01,2270761.01,767.416101
539880.01,2263961.01,743.089478
539880.01,2264061.01,745.872524
539880.01,2264161.01,747.378388
539880.01,2264261.01,747.939735
539880.01,2264361.01,747.873538
539880.01,2264461.01,747.168808
539880.01,2264561.01,746.437049
539880.01,2264661.01,746.348833
539880.01,2264761.01,746.138439
539880.01,2264861.01,746.961356
539880.01,2264961.01,748.596731
539880.01,2265061.01,747.580696
539880.01,2265161.01,745.373903
539880.01,2265261.01,743.156274
539880.01,2265361.01,741.359662
539880.01,2265461.01,740.904253
539880.01,2265561.01,738.228402
539880.01,2265661.01,734.224381
539880.01,2265761.01,733.790785
539880.01,2265861.01,732.577317
539880.01,2265961.01,732.171512
539880.01,2266061.01,731.908447
539880.01,2266161.01,728.496745
539880.01,2266261.01,723.088431
539880.01,2266361.01,723.86908
539880.01,2266461.01,725.020947
539880.01,2266561.01,725.219779
539880.01,2266661.01,725.63646
539880.01,2266761.01,724.408762
539880.01,2266861.01,724.25237
539880.01,2266961.01,722.611781
539880.01,2267061.01,718.419335
539880.01,2267161.01,713.576938
539880.01,2267261.01,715.720456
539880.01,2267361.01,713.264356
539880.01,2267461.01,711.155667
539880.01,2267561.01,711.405915
539880.01,2267661.01,715.132308
539880.01,2267761.01,717.529267
539880.01,2267861.01,720.732012
539880.01,2267961.01,723.123402
539880.01,2268061.01,725.878216
539880.01,2268161.01,729.168175
539880.01,2268261.01,730.991894
539880.01,2268361.01,731.789894
539880.01,2268461.01,733.234297
539880.01,2268561.01,734.391408
539880.01,2268661.01,735.568587
539880.01,2268761.01,738.598981
539880.01,2268861.01,740.293584
539880.01,2268961.01,740.315681
539880.01,2269061.01,741.031194
539880.01,2269161.01,741.85702
539880.01,2269261.01,743.033958
539880.01,2269361.01,745.125574
539880.01,2269461.01,750.794288
539880.01,2269561.01,755.056998
539880.01,2269661.01,757.71061
539880.01,2269761.01,760.987829
539880.01,2269861.01,762.547111
539880.01,2269961.01,764.315743
539880.01,2270061.01,762.057223
539880.01,2270161.01,760.50563
539880.01,2270261.01,758.340263
539880.01,2270361.01,760.2877
539880.01,2270461.01,761.374531
539880.01,2270561.01,764.457368
539880.01,2270661.01,765.810786
539880.01,2270761.01,767.104181
539980.01,2264061.01,748.033958
539980.01,2264161.01,749.425576
539980.01,2264261.01,751.339974
539980.01,2264361.01,750.39932
539980.01,2264461.01,749.973855
539980.01,2264561.01,748.398487
539980.01,2264661.01,747.347355
539980.01,2264761.01,749.043947
539980.01,2264861.01,750.23953
539980.01,2264961.01,750.283563
539980.01,2265061.01,749.332526
539980.01,2265161.01,746.511667
539980.01,2265261.01,744.881428
539980.01,2265361.01,743.702679
539980.01,2265461.01,742.070934
539980.01,2265561.01,740.385508
539980.01,2265661.01,737.907109
539980.01,2265761.01,735.948269
539980.01,2265861.01,735.179727
539980.01,2265961.01,734.019
539980.01,2266061.01,735.873748
539980.01,2266161.01,730.702096
539980.01,2266261.01,722.463251
539980.01,2266361.01,722.189184
539980.01,2266461.01,723.741771
539980.01,2266561.01,725.159738
539980.01,2266661.01,723.851161
539980.01,2266761.01,723.299809
539980.01,2266861.01,721.824754
539980.01,2266961.01,721.964646
539980.01,2267061.01,721.522353
539980.01,2267161.01,715.284288
