"X","Y","H04_Cenom (TWT)"
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,91.8351593
536580.01,2261861.01,86.626358
536580.01,2261961.01,83.6065712
536580.01,2262061.01,81.2440186
536580.01,2262161.01,75.6498108
536580.01,2262261.01,73.2416687
536580.01,2262361.01,71.531662
536580.01,2262461.01,70.0849953
536580.01,2262561.01,66.0205288
536580.01,2262661.01,63.1827068
536580.01,2262761.01,62.0279427
536580.01,2262861.01,60.2632179
536580.01,2262961.01,57.7473965
536580.01,2263061.01,56.5969944
536580.01,2263161.01,55.2629423
536580.01,2263261.01,55.0053978
536580.01,2263361.01,54.8445435
536580.01,2263461.01,55.0928764
536580.01,2263561.01,57.8552284
536580.01,2263661.01,56.821804
536580.01,2263761.01,54.8863373
536580.01,2263861.01,50.0771141
536580.01,2263961.01,49.2717552
536580.01,2264061.01,48.0050163
536580.01,2264161.01,43.9689636
536580.01,2264261.01,41.3443623
536580.01,2264361.01,41.4074612
536580.01,2264461.01,40.7519369
536580.01,2264561.01,37.5109196
536580.01,2264661.01,35.3391418
536580.01,2264761.01,37.0387192
536580.01,2264861.01,37.4458599
536580.01,2264961.01,35.4035816
536580.01,2265061.01,32.6392555
536580.01,2265161.01,30.7537646
536580.01,2265261.01,28.6688709
536580.01,2265361.01,26.4531937
536580.01,2265461.01,25.84762
536580.01,2265561.01,27.4287162
536580.01,2265661.01,31.5608139
536580.01,2265761.01,34.525836
536580.01,2265861.01,35.326973
536580.01,2265961.01,32.9140167
536580.01,2266061.01,29.8776875
536580.01,2266161.01,32.8851681
536580.01,2266261.01,33.8232822
536580.01,2266361.01,30.1313748
536580.01,2266461.01,29.5074568
536580.01,2266561.01,29.8251591
536580.01,2266661.01,34.0411701
536580.01,2266761.01,36.8862915
536580.01,2266861.01,39.1188574
536580.01,2266961.01,42.2785034
536580.01,2267061.01,44.1457472
536580.01,2267161.01,47.3515778
536580.01,2267261.01,49.309906
536580.01,2267361.01,50.1790466
536580.01,2267461.01,52.6036129
536580.01,2267561.01,51.6663799
536580.01,2267661.01,51.7515583
536580.01,2267761.01,58.7571697
536580.01,2267861.01,63.0298843
536580.01,2267961.01,69.3469734
536580.01,2268061.01,75.5963364
536580.01,2268161.01,79.4202118
536580.01,2268261.01,84.4354668
536580.01,2268361.01,86.882122
536580.01,2268461.01,87.8177109
536580.01,2268561.01,89.1989212
536580.01,2268661.01,88.3089447
536580.01,2268761.01,86.2855091
536580.01,2268861.01,84.7476997
536580.01,2268961.01,82.147974
536580.01,2269061.01,78.5821915
536580.01,2269161.01,78.1107254
536580.01,2269261.01,77.286026
536580.01,2269361.01,76.7367287
536580.01,2269461.01,77.5385513
536580.01,2269561.01,78.6590843
536580.01,2269661.01,81.6725883
536580.01,2269761.01,83.8385086
536580.01,2269861.01,87.1131668
536580.01,2269961.01,92.1952972
536580.01,2270061.01,95.5745811
536580.01,2270161.01,101.714096
536580.01,2270261.01,109.058641
536580.01,2270361.01,117.658829
536580.01,2270461.01,117.89476
536580.01,2270561.01,108.13176
536580.01,2270661.01,95.231102
536580.01,2270761.01,89.8709621
536580.01,2270861.01,94.2677689
536580.01,2270961.01,98.9443703
536580.01,2271061.01,108.548439
536580.01,2271161.01,115.804672
536580.01,2271261.01,116.276608
536580.01,2271361.01,120.512297
536580.01,2271461.01,121.337715
536580.01,2271561.01,123.07645
536580.01,2271661.01,121.114952
536580.01,2271761.01,124.111832
536580.01,2271861.01,126.772278
536580.01,2271961.01,128.908043
536580.01,2272061.01,134.614944
536580.01,2272161.01,134.616554
536580.01,2272261.01,134.446671
536580.01,2272361.01,137.018631
536580.01,2272461.01,140.109512
536580.01,2272561.01,141.582886
536580.01,2272661.01,143.893906
536580.01,2272761.01,144.188469
536580.01,2272861.01,144.230995
536580.01,2272961.01,-9999
536680.01,2261761.01,87.1201324
536680.01,2261861.01,87.0619011
536680.01,2261961.01,84.1774216
536680.01,2262061.01,82.1596966
536680.01,2262161.01,78.037426
536680.01,2262261.01,74.0955296
536680.01,2262361.01,72.7042923
536680.01,2262461.01,70.7257385
536680.01,2262561.01,66.7700119
536680.01,2262661.01,65.1313343
536680.01,2262761.01,62.7969208
536680.01,2262861.01,60.8316708
536680.01,2262961.01,59.8240595
536680.01,2263061.01,59.2831802
536680.01,2263161.01,57.2708797
536680.01,2263261.01,55.8247452
536680.01,2263361.01,55.3411293
536680.01,2263461.01,54.6188221
536680.01,2263561.01,55.478385
536680.01,2263661.01,53.6602936
536680.01,2263761.01,52.0172005
536680.01,2263861.01,49.5031891
536680.01,2263961.01,47.6410341
536680.01,2264061.01,45.5984344
536680.01,2264161.01,41.5612831
536680.01,2264261.01,38.3614922
536680.01,2264361.01,38.0955391
536680.01,2264461.01,37.2409286
536680.01,2264561.01,38.3052979
536680.01,2264661.01,37.3638458
536680.01,2264761.01,36.7502098
536680.01,2264861.01,36.7236605
536680.01,2264961.01,34.6789856
536680.01,2265061.01,32.10005
536680.01,2265161.01,31.7097836
536680.01,2265261.01,30.9187312
536680.01,2265361.01,29.601696
536680.01,2265461.01,28.6118855
536680.01,2265561.01,31.397934
536680.01,2265661.01,32.3441734
536680.01,2265761.01,35.4517097
536680.01,2265861.01,37.6564121
536680.01,2265961.01,37.6810579
536680.01,2266061.01,34.3744812
536680.01,2266161.01,34.5489788
536680.01,2266261.01,35.9062386
536680.01,2266361.01,35.3841209
536680.01,2266461.01,32.338974
536680.01,2266561.01,33.1841631
536680.01,2266661.01,35.9500923
536680.01,2266761.01,40.4918957
536680.01,2266861.01,51.6820698
536680.01,2266961.01,55.858139
536680.01,2267061.01,58.7968559
536680.01,2267161.01,63.2952385
536680.01,2267261.01,65.9425545
536680.01,2267361.01,65.8607368
536680.01,2267461.01,65.0061073
536680.01,2267561.01,63.6250801
536680.01,2267661.01,60.3508625
536680.01,2267761.01,60.8839989
536680.01,2267861.01,64.569356
536680.01,2267961.01,70.6140327
536680.01,2268061.01,73.9641342
536680.01,2268161.01,79.4966087
536680.01,2268261.01,84.3260193
536680.01,2268361.01,86.2067451
536680.01,2268461.01,85.3686142
536680.01,2268561.01,83.3066216
536680.01,2268661.01,81.5450478
536680.01,2268761.01,80.8918724
536680.01,2268861.01,80.448204
536680.01,2268961.01,78.6290588
536680.01,2269061.01,77.9061546
536680.01,2269161.01,77.2785873
536680.01,2269261.01,76.3241539
536680.01,2269361.01,75.3710823
536680.01,2269461.01,74.8368759
536680.01,2269561.01,76.6260834
536680.01,2269661.01,78.5551472
536680.01,2269761.01,83.1649094
536680.01,2269861.01,87.1173573
536680.01,2269961.01,90.2156219
536680.01,2270061.01,96.5624313
536680.01,2270161.01,105.489319
536680.01,2270261.01,113.41608
536680.01,2270361.01,115.650036
536680.01,2270461.01,108.569111
536680.01,2270561.01,97.2759972
536680.01,2270661.01,91.1942291
536680.01,2270761.01,94.8490753
536680.01,2270861.01,100.292244
536680.01,2270961.01,102.886974
536680.01,2271061.01,106.66333
536680.01,2271161.01,110.555384
536680.01,2271261.01,111.717987
536680.01,2271361.01,114.347652
536680.01,2271461.01,117.325081
536680.01,2271561.01,119.030453
536680.01,2271661.01,120.531681
536680.01,2271761.01,122.52696
536680.01,2271861.01,124.947102
536680.01,2271961.01,127.058117
536680.01,2272061.01,131.23436
536680.01,2272161.01,133.031372
536680.01,2272261.01,133.990566
536680.01,2272361.01,136.138962
536680.01,2272461.01,138.793194
536680.01,2272561.01,140.987732
536680.01,2272661.01,143.545021
536680.01,2272761.01,-9999
536680.01,2272861.01,-9999
536780.01,2261761.01,-9999
536780.01,2261861.01,88.4697952
536780.01,2261961.01,86.043684
536780.01,2262061.01,83.5996323
536780.01,2262161.01,78.9454651
536780.01,2262261.01,75.0508156
536780.01,2262361.01,73.8761787
536780.01,2262461.01,70.98353
536780.01,2262561.01,67.3235817
536780.01,2262661.01,66.2944221
536780.01,2262761.01,64.2254791
536780.01,2262861.01,61.9213219
536780.01,2262961.01,61.915041
536780.01,2263061.01,60.8414679
536780.01,2263161.01,59.0835533
536780.01,2263261.01,57.3359928
536780.01,2263361.01,55.8778381
536780.01,2263461.01,52.8298073
536780.01,2263561.01,51.670742
536780.01,2263661.01,49.916235
536780.01,2263761.01,47.8284407
536780.01,2263861.01,45.4985733
536780.01,2263961.01,43.9093418
536780.01,2264061.01,41.9655533
536780.01,2264161.01,39.425827
536780.01,2264261.01,38.5986691
536780.01,2264361.01,39.4980927
536780.01,2264461.01,39.1743717
536780.01,2264561.01,39.5743332
536780.01,2264661.01,39.7601509
536780.01,2264761.01,37.1080208
536780.01,2264861.01,36.0525827
536780.01,2264961.01,33.5237961
536780.01,2265061.01,31.4234271
536780.01,2265161.01,31.8902702
536780.01,2265261.01,33.2650032
536780.01,2265361.01,33.5515442
536780.01,2265461.01,32.6470337
536780.01,2265561.01,32.8079929
536780.01,2265661.01,32.4950771
536780.01,2265761.01,35.6497784
536780.01,2265861.01,38.9993668
536780.01,2265961.01,40.4367142
536780.01,2266061.01,39.8295479
536780.01,2266161.01,39.9963064
536780.01,2266261.01,39.6501274
536780.01,2266361.01,39.658412
536780.01,2266461.01,41.8824081
536780.01,2266561.01,43.8968296
536780.01,2266661.01,46.3775024
536780.01,2266761.01,49.4612465
536780.01,2266861.01,54.0065422
536780.01,2266961.01,58.247529
536780.01,2267061.01,61.2129879
536780.01,2267161.01,62.8540573
536780.01,2267261.01,62.7158356
536780.01,2267361.01,62.9308548
536780.01,2267461.01,61.5995817
536780.01,2267561.01,61.1669769
536780.01,2267661.01,61.7654371
536780.01,2267761.01,63.1536713
536780.01,2267861.01,66.2652054
536780.01,2267961.01,71.7536087
536780.01,2268061.01,75.1289024
536780.01,2268161.01,78.9672203
536780.01,2268261.01,82.9786892
536780.01,2268361.01,84.3431473
536780.01,2268461.01,84.2523727
536780.01,2268561.01,81.7193146
536780.01,2268661.01,79.6492462
536780.01,2268761.01,79.0220356
536780.01,2268861.01,78.2488365
536780.01,2268961.01,76.4689922
536780.01,2269061.01,75.4884109
536780.01,2269161.01,75.0313301
536780.01,2269261.01,74.2508926
536780.01,2269361.01,73.7466202
536780.01,2269461.01,74.0723381
536780.01,2269561.01,75.7724743
536780.01,2269661.01,78.1929779
536780.01,2269761.01,82.8600235
536780.01,2269861.01,88.761734
536780.01,2269961.01,91.5651779
536780.01,2270061.01,97.3061752
536780.01,2270161.01,109.170029
536780.01,2270261.01,114.664524
536780.01,2270361.01,109.433739
536780.01,2270461.01,96.7869186
536780.01,2270561.01,94.9786911
536780.01,2270661.01,95.2840118
536780.01,2270761.01,96.8620186
536780.01,2270861.01,101.746016
536780.01,2270961.01,104.426033
536780.01,2271061.01,107.15049
536780.01,2271161.01,113.812828
536780.01,2271261.01,114.647823
536780.01,2271361.01,117.298489
536780.01,2271461.01,120.124657
536780.01,2271561.01,120.177788
536780.01,2271661.01,120.836609
536780.01,2271761.01,122.869812
536780.01,2271861.01,125.067173
536780.01,2271961.01,128.004063
536780.01,2272061.01,129.244965
536780.01,2272161.01,130.027542
536780.01,2272261.01,133.169006
536780.01,2272361.01,135.912094
536780.01,2272461.01,137.2575
536780.01,2272561.01,138.991135
536780.01,2272661.01,-9999
536780.01,2272761.01,-9999
536880.01,2261861.01,89.1304398
536880.01,2261961.01,88.0837097
536880.01,2262061.01,85.2467842
536880.01,2262161.01,80.3191853
536880.01,2262261.01,76.465107
536880.01,2262361.01,75.4373055
536880.01,2262461.01,72.0860672
536880.01,2262561.01,68.6037064
536880.01,2262661.01,67.7406235
536880.01,2262761.01,66.0139923
536880.01,2262861.01,63.9507332
536880.01,2262961.01,63.2386246
536880.01,2263061.01,61.6769619
536880.01,2263161.01,59.9033012
536880.01,2263261.01,58.5197353
536880.01,2263361.01,55.4437256
536880.01,2263461.01,51.410841
536880.01,2263561.01,49.4665794
536880.01,2263661.01,48.2979927
536880.01,2263761.01,47.0423412
536880.01,2263861.01,45.6756439
536880.01,2263961.01,44.7369766
536880.01,2264061.01,42.5661945
536880.01,2264161.01,41.0480099
536880.01,2264261.01,41.510788
536880.01,2264361.01,42.1691437
536880.01,2264461.01,40.541748
536880.01,2264561.01,39.8483477
536880.01,2264661.01,40.4942627
536880.01,2264761.01,38.6748362
536880.01,2264861.01,37.4415512
536880.01,2264961.01,34.7739582
536880.01,2265061.01,34.1289997
536880.01,2265161.01,33.7639408
536880.01,2265261.01,34.7629986
536880.01,2265361.01,35.1886654
536880.01,2265461.01,34.6414089
536880.01,2265561.01,35.0971107
536880.01,2265661.01,35.9776611
536880.01,2265761.01,38.5614166
536880.01,2265861.01,39.7258816
536880.01,2265961.01,40.7783966
536880.01,2266061.01,41.9880457
536880.01,2266161.01,41.9714203
536880.01,2266261.01,41.4044857
536880.01,2266361.01,42.6854782
536880.01,2266461.01,43.7842064
536880.01,2266561.01,46.5640688
536880.01,2266661.01,47.778101
536880.01,2266761.01,48.7715244
536880.01,2266861.01,51.1393547
536880.01,2266961.01,53.3606663
536880.01,2267061.01,54.1982403
536880.01,2267161.01,56.3591328
536880.01,2267261.01,57.1879787
536880.01,2267361.01,57.6540241
536880.01,2267461.01,56.7701836
536880.01,2267561.01,58.4735489
536880.01,2267661.01,60.887928
536880.01,2267761.01,63.3716259
536880.01,2267861.01,68.2387047
536880.01,2267961.01,73.0325851
536880.01,2268061.01,76.1167717
536880.01,2268161.01,79.8947754
536880.01,2268261.01,82.2814903
536880.01,2268361.01,82.7955208
536880.01,2268461.01,82.5774174
536880.01,2268561.01,81.6300392
536880.01,2268661.01,80.4324989
536880.01,2268761.01,78.8904419
536880.01,2268861.01,78.0152969
536880.01,2268961.01,73.815733
536880.01,2269061.01,71.7771912
536880.01,2269161.01,72.3133373
536880.01,2269261.01,72.1255722
536880.01,2269361.01,72.4160271
536880.01,2269461.01,74.1879883
536880.01,2269561.01,76.926712
536880.01,2269661.01,79.6925545
536880.01,2269761.01,84.3899574
536880.01,2269861.01,88.8664017
536880.01,2269961.01,92.2092705
536880.01,2270061.01,96.0967407
536880.01,2270161.01,105.495945
536880.01,2270261.01,107.014362
536880.01,2270361.01,101.184017
536880.01,2270461.01,95.631588
536880.01,2270561.01,96.0081558
536880.01,2270661.01,97.7842789
536880.01,2270761.01,99.8930359
536880.01,2270861.01,104.118008
536880.01,2270961.01,106.766232
536880.01,2271061.01,110.177599
536880.01,2271161.01,114.372974
536880.01,2271261.01,116.005405
536880.01,2271361.01,118.903816
536880.01,2271461.01,121.58139
536880.01,2271561.01,122.098942
536880.01,2271661.01,124.088421
536880.01,2271761.01,127.940844
536880.01,2271861.01,127.939476
536880.01,2271961.01,127.778923
536880.01,2272061.01,128.844437
536880.01,2272161.01,130.020943
536880.01,2272261.01,132.599472
536880.01,2272361.01,135.180099
536880.01,2272461.01,135.488922
536880.01,2272561.01,-9999
536880.01,2272661.01,-9999
536980.01,2261961.01,88.4425526
536980.01,2262061.01,86.5630798
536980.01,2262161.01,82.4079437
536980.01,2262261.01,79.1140594
536980.01,2262361.01,78.0383797
536980.01,2262461.01,74.4005852
536980.01,2262561.01,70.0159111
536980.01,2262661.01,68.9405289
536980.01,2262761.01,67.5542259
536980.01,2262861.01,66.2909698
536980.01,2262961.01,64.6658401
536980.01,2263061.01,62.0253487
536980.01,2263161.01,59.9738617
536980.01,2263261.01,58.2619152
536980.01,2263361.01,54.5832176
536980.01,2263461.01,51.7232761
536980.01,2263561.01,51.1422215
536980.01,2263661.01,48.3571434
536980.01,2263761.01,47.5848351
536980.01,2263861.01,46.7486076
536980.01,2263961.01,45.6458778
536980.01,2264061.01,44.3581448
536980.01,2264161.01,43.8077717
536980.01,2264261.01,43.3540363
536980.01,2264361.01,42.616272
536980.01,2264461.01,41.8355885
536980.01,2264561.01,41.6687431
536980.01,2264661.01,44.2336235
536980.01,2264761.01,42.97925
536980.01,2264861.01,40.9596291
536980.01,2264961.01,37.5374689
536980.01,2265061.01,37.2998466
536980.01,2265161.01,36.4824772
536980.01,2265261.01,34.9107018
536980.01,2265361.01,35.3387356
536980.01,2265461.01,36.3350267
536980.01,2265561.01,39.1048927
536980.01,2265661.01,39.1198959
536980.01,2265761.01,37.1873627
536980.01,2265861.01,36.2819653
536980.01,2265961.01,38.0980759
536980.01,2266061.01,40.1079273
536980.01,2266161.01,41.0337601
536980.01,2266261.01,41.7703104
536980.01,2266361.01,42.7906418
536980.01,2266461.01,44.3020859
536980.01,2266561.01,47.1358109
536980.01,2266661.01,48.4473324
536980.01,2266761.01,49.5925303
536980.01,2266861.01,50.2226372
536980.01,2266961.01,49.5550089
536980.01,2267061.01,49.9498596
536980.01,2267161.01,51.585577
536980.01,2267261.01,51.4015274
536980.01,2267361.01,51.4424505
536980.01,2267461.01,52.8669567
536980.01,2267561.01,55.5052643
536980.01,2267661.01,59.3841076
536980.01,2267761.01,62.385849
536980.01,2267861.01,67.5646362
536980.01,2267961.01,72.665432
536980.01,2268061.01,77.4282055
536980.01,2268161.01,81.3035736
536980.01,2268261.01,83.0692959
536980.01,2268361.01,83.7635345
536980.01,2268461.01,82.6901207
536980.01,2268561.01,81.3876801
536980.01,2268661.01,80.0402775
536980.01,2268761.01,78.3706207
536980.01,2268861.01,76.0812016
536980.01,2268961.01,72.9155731
536980.01,2269061.01,70.1344566
536980.01,2269161.01,70.0181503
536980.01,2269261.01,69.9481659
536980.01,2269361.01,71.0102234
536980.01,2269461.01,74.01931
536980.01,2269561.01,77.2517872
536980.01,2269661.01,79.1856995
536980.01,2269761.01,85.075985
536980.01,2269861.01,91.0535965
536980.01,2269961.01,93.8992043
536980.01,2270061.01,96.0904808
536980.01,2270161.01,97.7756157
536980.01,2270261.01,97.060257
536980.01,2270361.01,95.2017517
536980.01,2270461.01,93.3328705
536980.01,2270561.01,94.9351788
536980.01,2270661.01,98.8594398
536980.01,2270761.01,100.893215
536980.01,2270861.01,103.746914
536980.01,2270961.01,108.102608
536980.01,2271061.01,111.040485
536980.01,2271161.01,113.208328
536980.01,2271261.01,117.881094
536980.01,2271361.01,122.134773
536980.01,2271461.01,123.569326
536980.01,2271561.01,123.529381
536980.01,2271661.01,125.862839
536980.01,2271761.01,129.802887
536980.01,2271861.01,129.036858
536980.01,2271961.01,127.717703
536980.01,2272061.01,128.736771
536980.01,2272161.01,129.279869
536980.01,2272261.01,132.471359
536980.01,2272361.01,133.841278
536980.01,2272461.01,134.581306
536980.01,2272561.01,-9999
537080.01,2261961.01,-9999
537080.01,2262061.01,89.9199867
537080.01,2262161.01,87.6393147
537080.01,2262261.01,85.0846863
537080.01,2262361.01,80.4148712
537080.01,2262461.01,76.9942245
537080.01,2262561.01,74.6049843
537080.01,2262661.01,71.3457108
537080.01,2262761.01,69.0439529
537080.01,2262861.01,67.7192459
537080.01,2262961.01,66.2834511
537080.01,2263061.01,63.5344849
537080.01,2263161.01,61.6518135
537080.01,2263261.01,60.2775402
537080.01,2263361.01,57.711628
537080.01,2263461.01,54.6776257
537080.01,2263561.01,53.4404564
537080.01,2263661.01,51.0489941
537080.01,2263761.01,49.396595
537080.01,2263861.01,47.4957199
537080.01,2263961.01,46.5594501
537080.01,2264061.01,46.303545
537080.01,2264161.01,45.3592796
