"X","Y","H03_TCraie (TWT)"
539580.01,2268761.01,-24.484947324
539580.01,2268861.01,-22.05070667
539580.01,2268961.01,-19.595254213
539580.01,2269061.01,-17.296604812
539580.01,2269161.01,-15.391976573
539580.01,2269261.01,-14.02177196
539580.01,2269361.01,-13.200259767
539580.01,2269461.01,-12.794610113
539580.01,2269561.01,-12.610048987
539580.01,2269661.01,-12.435484678
539580.01,2269761.01,-12.070634402
539580.01,2269861.01,-11.314072646
539580.01,2269961.01,-10.127078742
539580.01,2270061.01,-8.59337952
539580.01,2270161.01,-6.878890097
539580.01,2270261.01,-5.270925816
539580.01,2270361.01,-4.625573754
539580.01,2270461.01,-4.076118115
539580.01,2270561.01,-3.685986158
539580.01,2270661.01,-3.479806008
539580.01,2270761.01,-3.478873754
539580.01,2270861.01,-3.695423948
539580.01,2270961.01,-4.128358327
539680.01,2263861.01,-15.978587791
539680.01,2263961.01,-15.46656806
539680.01,2264061.01,-15.570633113
539680.01,2264161.01,-15.794964507
539680.01,2264261.01,-15.635579824
539680.01,2264361.01,-15.740925446
539680.01,2264461.01,-15.988258645
539680.01,2264561.01,-15.517941676
539680.01,2264661.01,-15.871310607
539680.01,2264761.01,-16.464810818
539680.01,2264861.01,-17.194502056
539680.01,2264961.01,-17.819404602
539680.01,2265061.01,-18.358573318
539680.01,2265161.01,-18.923459575
539680.01,2265261.01,-19.519759342
539680.01,2265361.01,-19.646625966
539680.01,2265461.01,-20.140392706
539680.01,2265561.01,-20.697005093
539680.01,2265661.01,-21.367382258
539680.01,2265761.01,-21.577360108
539680.01,2265861.01,-22.311484441
539680.01,2265961.01,-23.164728656
539680.01,2266061.01,-23.989457637
539680.01,2266161.01,-24.637607858
539680.01,2266261.01,-25.220388547
539680.01,2266361.01,-26.148414239
539680.01,2266461.01,-26.522731408
539680.01,2266561.01,-27.15565823
539680.01,2266661.01,-27.715686709
539680.01,2266761.01,-28.149554506
539680.01,2266861.01,-28.585812077
539680.01,2266961.01,-28.995392844
539680.01,2267061.01,-28.931036592
539680.01,2267161.01,-29.521005228
539680.01,2267261.01,-30.702950433
539680.01,2267361.01,-31.997092068
539680.01,2267461.01,-32.513957471
539680.01,2267561.01,-31.315069646
539680.01,2267661.01,-33.179398626
539680.01,2267761.01,-33.542461693
539680.01,2267861.01,-33.63103047
539680.01,2267961.01,-33.636413515
539680.01,2268061.01,-33.511474729
539680.01,2268161.01,-33.132642508
539680.01,2268261.01,-31.829573214
539680.01,2268361.01,-30.315529555
539680.01,2268461.01,-28.547782451
539680.01,2268561.01,-26.518980041
539680.01,2268661.01,-24.26523529
539680.01,2268761.01,-21.856395528
539680.01,2268861.01,-19.402870908
539680.01,2268961.01,-17.040420324
539680.01,2269061.01,-14.963640831
539680.01,2269161.01,-13.326396234
539680.01,2269261.01,-12.23738119
539680.01,2269361.01,-11.692451313
539680.01,2269461.01,-11.578645557
539680.01,2269561.01,-11.709224433
539680.01,2269661.01,-11.869659647
539680.01,2269761.01,-11.815977283
539680.01,2269861.01,-11.335470714
539680.01,2269961.01,-10.319716297
539680.01,2270061.01,-8.898854256
539680.01,2270161.01,-7.276069839
539680.01,2270261.01,-5.643691868
539680.01,2270361.01,-4.68720682
539680.01,2270461.01,-4.252671264
539680.01,2270561.01,-3.985722549
539680.01,2270661.01,-3.907433245
539680.01,2270761.01,-4.025010858
539680.01,2270861.01,-4.336454906
539780.01,2263861.01,-15.697289258
539780.01,2263961.01,-15.298097394
539780.01,2264061.01,-15.334191732
539780.01,2264161.01,-15.454892069
539780.01,2264261.01,-15.465823933
539780.01,2264361.01,-15.365119092
539780.01,2264461.01,-15.530567616
539780.01,2264561.01,-15.707267448
539780.01,2264661.01,-15.490526333
539780.01,2264761.01,-15.595231205
539780.01,2264861.01,-16.41112566
539780.01,2264961.01,-16.990607604
539780.01,2265061.01,-17.648341134
539780.01,2265161.01,-18.160838634
539780.01,2265261.01,-18.773850054
539780.01,2265361.01,-19.096320495
539780.01,2265461.01,-19.666060805
539780.01,2265561.01,-20.365629345
539780.01,2265661.01,-20.986480638
539780.01,2265761.01,-21.222414449
539780.01,2265861.01,-21.636055782
539780.01,2265961.01,-22.534485906
539780.01,2266061.01,-23.127553985
539780.01,2266161.01,-23.610478267
539780.01,2266261.01,-24.47664924
539780.01,2266361.01,-25.587193668
539780.01,2266461.01,-26.1143893
539780.01,2266561.01,-26.913642883
539780.01,2266661.01,-27.508515865
539780.01,2266761.01,-28.152227402
539780.01,2266861.01,-29.085688293
539780.01,2266961.01,-29.834302142
539780.01,2267061.01,-29.419852421
539780.01,2267161.01,-29.877491295
539780.01,2267261.01,-30.920105055
539780.01,2267361.01,-30.97290732
539780.01,2267461.01,-31.272787601
539780.01,2267561.01,-32.214656472
539780.01,2267661.01,-33.639699221
539780.01,2267761.01,-34.107029438
539780.01,2267861.01,-33.709544688
539780.01,2267961.01,-33.604715019
539780.01,2268061.01,-33.166885376
539780.01,2268161.01,-31.970247626
539780.01,2268261.01,-30.360946432
539780.01,2268361.01,-28.517765924
539780.01,2268461.01,-26.420919225
539780.01,2268561.01,-24.104436859
539780.01,2268661.01,-21.639050916
539780.01,2268761.01,-19.116260111
539780.01,2268861.01,-16.640266404
539780.01,2268961.01,-14.382401481
539780.01,2269061.01,-12.480816804
539780.01,2269161.01,-11.076863855
539780.01,2269261.01,-10.224075988
539780.01,2269361.01,-9.913723916
539780.01,2269461.01,-10.035199113
539780.01,2269561.01,-10.422787629
539780.01,2269661.01,-10.828604922
539780.01,2269761.01,-11.042099446
539780.01,2269861.01,-10.791644454
539780.01,2269961.01,-9.932161309
539780.01,2270061.01,-8.641242981
539780.01,2270161.01,-7.138272282
539780.01,2270261.01,-5.611501634
539780.01,2270361.01,-4.46498068
539780.01,2270461.01,-4.161376506
539780.01,2270561.01,-4.047786351
539780.01,2270661.01,-4.123091698
539780.01,2270761.01,-4.377131816
539880.01,2263961.01,-15.177198686
539880.01,2264061.01,-15.114682727
539880.01,2264161.01,-15.1197128
539880.01,2264261.01,-15.024887398
539880.01,2264361.01,-14.833598398
539880.01,2264461.01,-15.004202724
539880.01,2264561.01,-15.585204586
539880.01,2264661.01,-15.910495073
539880.01,2264761.01,-16.062200069
539880.01,2264861.01,-15.808816999
539880.01,2264961.01,-16.355659813
539880.01,2265061.01,-16.854010522
539880.01,2265161.01,-17.582949251
539880.01,2265261.01,-18.23737286
539880.01,2265361.01,-18.653232604
539880.01,2265461.01,-19.257752225
539880.01,2265561.01,-20.018218085
539880.01,2265661.01,-20.53518407
539880.01,2265761.01,-20.542526618
539880.01,2265861.01,-21.005168557
539880.01,2265961.01,-21.841280162
539880.01,2266061.01,-22.391583771
539880.01,2266161.01,-23.096289486
539880.01,2266261.01,-23.956071585
539880.01,2266361.01,-24.814814329
539880.01,2266461.01,-26.018291712
539880.01,2266561.01,-26.577133685
539880.01,2266661.01,-27.175242081
539880.01,2266761.01,-28.380583972
539880.01,2266861.01,-29.873909429
539880.01,2266961.01,-30.908316374
539880.01,2267061.01,-30.639778823
539880.01,2267161.01,-30.335791409
539880.01,2267261.01,-30.842470005
539880.01,2267361.01,-30.81773594
539880.01,2267461.01,-31.257294118
539880.01,2267561.01,-32.145861536
539880.01,2267661.01,-32.922703773
539880.01,2267761.01,-33.067420125
539880.01,2267861.01,-33.020775765
539880.01,2267961.01,-32.91990608
539880.01,2268061.01,-32.059445977
539880.01,2268161.01,-30.383965001
539880.01,2268261.01,-28.523923829
539880.01,2268361.01,-26.405293494
539880.01,2268461.01,-24.03543517
539880.01,2268561.01,-21.493323147
539880.01,2268661.01,-18.863733858
539880.01,2268761.01,-16.2380822
539880.01,2268861.01,-13.776102103
539880.01,2268961.01,-11.594480835
539880.01,2269061.01,-9.842824191
539880.01,2269161.01,-8.604867384
539880.01,2269261.01,-7.941514254
539880.01,2269361.01,-7.825075649
539880.01,2269461.01,-8.143984713
539880.01,2269561.01,-8.699891157
539880.01,2269661.01,-9.277441539
539880.01,2269761.01,-9.650205262
539880.01,2269861.01,-9.565084241
539880.01,2269961.01,-8.910113946
539880.01,2270061.01,-7.815637626
539880.01,2270161.01,-6.48682192
539880.01,2270261.01,-5.121435039
539880.01,2270361.01,-3.999939654
539880.01,2270461.01,-3.858813085
539880.01,2270561.01,-3.926701844
539880.01,2270661.01,-4.172376357
539880.01,2270761.01,-4.571026191
539980.01,2264061.01,-14.87567462
539980.01,2264161.01,-14.80457373
539980.01,2264261.01,-14.549992047
539980.01,2264361.01,-14.12065886
539980.01,2264461.01,-14.176625758
539980.01,2264561.01,-15.038365498
539980.01,2264661.01,-15.901653096
539980.01,2264761.01,-16.55440405
539980.01,2264861.01,-16.505582258
539980.01,2264961.01,-15.726361424
539980.01,2265061.01,-15.513365157
539980.01,2265161.01,-15.867127106
539980.01,2265261.01,-17.11582765
539980.01,2265361.01,-17.683265731
539980.01,2265461.01,-18.200078979
539980.01,2265561.01,-18.615908921
539980.01,2265661.01,-19.539611414
539980.01,2265761.01,-20.438723266
539980.01,2265861.01,-20.893746987
539980.01,2265961.01,-21.149134263
539980.01,2266061.01,-21.822534502
539980.01,2266161.01,-22.669965401
539980.01,2266261.01,-23.447528481
539980.01,2266361.01,-24.486456066
539980.01,2266461.01,-25.553336367
539980.01,2266561.01,-26.089586318
539980.01,2266661.01,-27.074648067
539980.01,2266761.01,-28.798783198
539980.01,2266861.01,-30.407462269
539980.01,2266961.01,-31.419221312
539980.01,2267061.01,-31.803749502
539980.01,2267161.01,-31.127028167
539980.01,2267261.01,-30.955525115
539980.01,2267361.01,-31.284179538
539980.01,2267461.01,-31.918805093
539980.01,2267561.01,-32.43984282
539980.01,2267661.01,-32.137427479
539980.01,2267761.01,-31.731951982
539980.01,2267861.01,-31.756903976
539980.01,2267961.01,-31.653136015
539980.01,2268061.01,-30.309079215
539980.01,2268161.01,-28.418108821
539980.01,2268261.01,-26.314016432
539980.01,2268361.01,-23.959351704
539980.01,2268461.01,-21.392103285
539980.01,2268561.01,-18.687477335
539980.01,2268661.01,-15.929689631
539980.01,2268761.01,-13.268310577
539980.01,2268861.01,-10.812581517
539980.01,2268961.01,-8.711463772
539980.01,2269061.01,-7.049222942
539980.01,2269161.01,-5.942514166
539980.01,2269261.01,-5.428690929
539980.01,2269361.01,-5.461669993
539980.01,2269461.01,-5.921195261
539980.01,2269561.01,-6.613734644
539980.01,2269661.01,-7.311496884
539980.01,2269761.01,-7.781822234
539980.01,2269861.01,-7.840987295
539980.01,2269961.01,-7.403299212
539980.01,2270061.01,-6.540369708
539980.01,2270161.01,-5.423833616
539980.01,2270261.01,-4.270588513
539980.01,2270361.01,-3.411624115
539980.01,2270461.01,-3.454797901
539980.01,2270561.01,-3.711170517
539980.01,2270661.01,-4.121753853
540080.01,2264061.01,-14.583601616
540080.01,2264161.01,-14.479951933
540080.01,2264261.01,-14.090070501
540080.01,2264361.01,-13.3685451
540080.01,2264461.01,-13.253014535
540080.01,2264561.01,-14.163976535
540080.01,2264661.01,-15.286897309
540080.01,2264761.01,-15.98177664
540080.01,2264861.01,-16.153831035
540080.01,2264961.01,-15.29523544
540080.01,2265061.01,-14.665012248
540080.01,2265161.01,-14.937712811
540080.01,2265261.01,-16.097547486
540080.01,2265361.01,-16.551736742
540080.01,2265461.01,-16.611479223
540080.01,2265561.01,-17.237618566
540080.01,2265661.01,-18.6921563
540080.01,2265761.01,-19.715486094
540080.01,2265861.01,-20.268477499
540080.01,2265961.01,-20.681343973
540080.01,2266061.01,-21.276924759
540080.01,2266161.01,-21.884132177
540080.01,2266261.01,-22.875992581
540080.01,2266361.01,-23.789877072
540080.01,2266461.01,-24.590700865
540080.01,2266561.01,-26.384936646
540080.01,2266661.01,-28.039472178
540080.01,2266761.01,-29.262403026
540080.01,2266861.01,-30.425323173
540080.01,2266961.01,-31.749065965
540080.01,2267061.01,-31.969532371
540080.01,2267161.01,-31.584903598
540080.01,2267261.01,-31.528308988
540080.01,2267361.01,-31.753890216
540080.01,2267461.01,-31.922157854
540080.01,2267561.01,-31.751770526
540080.01,2267661.01,-31.224235892
540080.01,2267761.01,-30.636882409
540080.01,2267861.01,-30.293595046
540080.01,2267961.01,-29.832724482
540080.01,2268061.01,-28.160192072
540080.01,2268161.01,-26.069197804
540080.01,2268261.01,-23.781217635
540080.01,2268361.01,-21.260576323
540080.01,2268461.01,-18.52148585
540080.01,2268561.01,-15.715602785
540080.01,2268661.01,-12.916434556
540080.01,2268761.01,-10.262448341
540080.01,2268861.01,-7.836046629
540080.01,2268961.01,-5.759277381
540080.01,2269061.01,-4.242996685
540080.01,2269161.01,-3.622615477
540080.01,2269261.01,-3.374869237
540080.01,2269361.01,-3.476219019
540080.01,2269461.01,-3.808184993
540080.01,2269561.01,-4.303685389
540080.01,2269661.01,-5.090389866
540080.01,2269761.01,-5.667319521
540080.01,2269861.01,-5.870799068
540080.01,2269961.01,-5.636541639
540080.01,2270061.01,-5.014966242
540080.01,2270161.01,-4.150079563
540080.01,2270261.01,-3.227745648
540080.01,2270361.01,-2.900969703
540080.01,2270461.01,-3.09587759
540080.01,2270561.01,-3.498076927
540180.01,2264161.01,-13.953266665
540180.01,2264261.01,-13.380741701
540180.01,2264361.01,-12.739887461
540180.01,2264461.01,-12.787076645
540180.01,2264561.01,-13.698413968
540180.01,2264661.01,-14.56819661
540180.01,2264761.01,-14.853212051
540180.01,2264861.01,-15.204398893
540180.01,2264961.01,-14.901574701
540180.01,2265061.01,-14.475326985
540180.01,2265161.01,-14.879770577
540180.01,2265261.01,-15.047575347
540180.01,2265361.01,-15.018871054
540180.01,2265461.01,-15.204342082
540180.01,2265561.01,-16.900159419
540180.01,2265661.01,-18.736623228
540180.01,2265761.01,-18.790172413
540180.01,2265861.01,-19.445147365
540180.01,2265961.01,-19.915770739
540180.01,2266061.01,-20.316552371
540180.01,2266161.01,-21.157471463
540180.01,2266261.01,-22.829316556
540180.01,2266361.01,-23.603718728
540180.01,2266461.01,-25.309050456
540180.01,2266561.01,-27.574751526
540180.01,2266661.01,-28.951419517
540180.01,2266761.01,-29.479265213
540180.01,2266861.01,-30.257917941
540180.01,2266961.01,-31.157521531
540180.01,2267061.01,-31.30543977
540180.01,2267161.01,-31.279277056
540180.01,2267261.01,-31.149849296
540180.01,2267361.01,-31.000442803
540180.01,2267461.01,-30.782056972
540180.01,2267561.01,-30.555693433
540180.01,2267661.01,-30.230030417
540180.01,2267761.01,-29.521619901
540180.01,2267861.01,-29.072424397
540180.01,2267961.01,-27.778413147
540180.01,2268061.01,-25.751452893
540180.01,2268161.01,-23.490155116
540180.01,2268261.01,-21.024443209
540180.01,2268361.01,-18.370624632
540180.01,2268461.01,-15.577746555
540180.01,2268561.01,-12.690190226
540180.01,2268661.01,-9.932118468
540180.01,2268761.01,-7.256357465
540180.01,2268861.01,-4.862766247
540180.01,2268961.01,-3.614198416
540180.01,2269061.01,-2.642120235
540180.01,2269161.01,-1.999710221
540180.01,2269261.01,-1.797670033
540180.01,2269361.01,-2.009500749
540180.01,2269461.01,-2.4730484
540180.01,2269561.01,-3.014987335
540180.01,2269661.01,-3.497662721
540180.01,2269761.01,-3.835088806
540180.01,2269861.01,-3.966290504
540180.01,2269961.01,-3.861184698
540180.01,2270061.01,-3.541775513
540180.01,2270161.01,-3.097133245
540180.01,2270261.01,-2.722163917
540180.01,2270361.01,-2.652551979
540180.01,2270461.01,-2.877901774
540180.01,2270561.01,-3.346648999
540280.01,2264261.01,-12.712527066
540280.01,2264361.01,-12.433137745
540280.01,2264461.01,-12.806859799
540280.01,2264561.01,-13.555492274
540280.01,2264661.01,-14.037782326
540280.01,2264761.01,-14.016873203
540280.01,2264861.01,-14.052703977
540280.01,2264961.01,-14.305041172
540280.01,2265061.01,-14.001021162
540280.01,2265161.01,-13.884417713
540280.01,2265261.01,-13.922100887
540280.01,2265361.01,-14.255486429
540280.01,2265461.01,-14.190700836
540280.01,2265561.01,-17.413627356
540280.01,2265661.01,-18.99981685
540280.01,2265761.01,-17.519488931
540280.01,2265861.01,-18.158676103
540280.01,2265961.01,-18.634032458
540280.01,2266061.01,-19.489860162
540280.01,2266161.01,-20.731735975
540280.01,2266261.01,-22.287109867
540280.01,2266361.01,-23.536115885
540280.01,2266461.01,-25.94155632
540280.01,2266561.01,-28.331523761
540280.01,2266661.01,-29.447313398
540280.01,2266761.01,-29.687160626
540280.01,2266861.01,-30.25233373
540280.01,2266961.01,-30.550746247
540280.01,2267061.01,-30.559174716
540280.01,2267161.01,-30.715182424
540280.01,2267261.01,-30.48809059
540280.01,2267361.01,-30.070738867
540280.01,2267461.01,-29.59295921
540280.01,2267561.01,-29.247093946
540280.01,2267661.01,-28.859548271
540280.01,2267761.01,-28.065038845
540280.01,2267861.01,-27.407042682
540280.01,2267961.01,-25.411790237
540280.01,2268061.01,-23.210080341
540280.01,2268161.01,-20.736830309
540280.01,2268261.01,-18.161002547
540280.01,2268361.01,-15.420660377
540280.01,2268461.01,-12.662307359
540280.01,2268561.01,-9.784465656
540280.01,2268661.01,-7.005350199
540280.01,2268761.01,-4.708738998
540280.01,2268861.01,-3.389165737
540280.01,2268961.01,-2.178724157
540280.01,2269061.01,-1.166911912
540280.01,2269161.01,-0.483197218
540280.01,2269261.01,-0.299412379
540280.01,2269361.01,-0.607237685
540280.01,2269461.01,-1.172328019
540280.01,2269561.01,-1.80227391
540280.01,2269661.01,-2.375540091
540280.01,2269761.01,-2.818358829
540280.01,2269861.01,-3.074357985
540280.01,2269961.01,-3.122110153
540280.01,2270061.01,-2.980984049
540280.01,2270161.01,-2.73215631
540280.01,2270261.01,-2.528229263
540280.01,2270361.01,-2.535817213
540280.01,2270461.01,-2.814023988
540380.01,2264361.01,-12.024059892
540380.01,2264461.01,-12.509263121
540380.01,2264561.01,-13.288432732
540380.01,2264661.01,-13.579007238
540380.01,2264761.01,-13.546331786
540380.01,2264861.01,-13.639720157
540380.01,2264961.01,-13.73805292
540380.01,2265061.01,-13.141509145
540380.01,2265161.01,-12.911685742
540380.01,2265261.01,-13.302302919
540380.01,2265361.01,-13.580439612
540380.01,2265461.01,-13.527133502
540380.01,2265561.01,-15.148595907
540380.01,2265661.01,-16.071829945
540380.01,2265761.01,-15.886507928
540380.01,2265861.01,-17.244372517
540380.01,2265961.01,-17.706794664
540380.01,2266061.01,-18.739020452
540380.01,2266161.01,-19.808324054
540380.01,2266261.01,-21.342402324
540380.01,2266361.01,-23.224264383
540380.01,2266461.01,-25.797372684
540380.01,2266561.01,-28.03911455
540380.01,2266661.01,-29.411129653
540380.01,2266761.01,-30.126277357
540380.01,2266861.01,-30.562523752
