"X","Y","H00_Ground Level (TWT)"
540580.01,2266861.01,-63.318641663
540580.01,2266961.01,-64.184806824
540580.01,2267061.01,-65.901359558
540580.01,2267161.01,-66.387306213
540580.01,2267261.01,-67.778060913
540580.01,2267361.01,-69.638168335
540580.01,2267461.01,-69.45161438
540580.01,2267561.01,-69.518684387
540580.01,2267661.01,-70.838287354
540580.01,2267761.01,-72.855239868
540580.01,2267861.01,-74.331596375
540580.01,2267961.01,-77.311805725
540580.01,2268061.01,-79.22959137
540580.01,2268161.01,-80.385864258
540580.01,2268261.01,-82.440383911
540580.01,2268361.01,-83.143959045
540580.01,2268461.01,-83.630157471
540580.01,2268561.01,-84.605979919
540580.01,2268661.01,-85.997444153
540580.01,2268761.01,-86.947364807
540580.01,2268861.01,-86.787345886
540580.01,2268961.01,-86.804016113
540580.01,2269061.01,-86.061157227
540580.01,2269161.01,-85.608963013
540580.01,2269261.01,-85.206619263
540580.01,2269361.01,-83.21686554
540580.01,2269461.01,-80.540870667
540580.01,2269561.01,-79.129447937
540580.01,2269661.01,-76.201934814
540580.01,2269761.01,-74.395347595
540580.01,2269861.01,-73.227493286
540580.01,2269961.01,-71.031509399
540580.01,2270061.01,-69.063018799
540580.01,2270161.01,-69.238395691
540580.01,2270261.01,-70.03289032
540680.01,2264561.01,-58.373085022
540680.01,2264661.01,-60.523426056
540680.01,2264761.01,-63.029453278
540680.01,2264861.01,-64.59160614
540680.01,2264961.01,-65.660202026
540680.01,2265061.01,-66.303848267
540680.01,2265161.01,-66.687896729
540680.01,2265261.01,-67.486412048
540680.01,2265361.01,-68.444923401
540680.01,2265461.01,-69.185585022
540680.01,2265561.01,-70.088569641
540680.01,2265661.01,-70.468238831
540680.01,2265761.01,-69.313140869
540680.01,2265861.01,-68.188117981
540680.01,2265961.01,-66.374435425
540680.01,2266061.01,-63.890605927
540680.01,2266161.01,-61.529907227
540680.01,2266261.01,-61.744487762
540680.01,2266361.01,-62.996356964
540680.01,2266461.01,-63.278400421
540680.01,2266561.01,-62.168983459
540680.01,2266661.01,-62.199745178
540680.01,2266761.01,-61.886760712
540680.01,2266861.01,-61.629364014
540680.01,2266961.01,-62.50422287
540680.01,2267061.01,-64.406860352
540680.01,2267161.01,-65.076393127
540680.01,2267261.01,-66.06602478
540680.01,2267361.01,-67.450210571
540680.01,2267461.01,-67.730186462
540680.01,2267561.01,-68.453384399
540680.01,2267661.01,-70.672409058
540680.01,2267761.01,-73.005332947
540680.01,2267861.01,-75.725479126
540680.01,2267961.01,-78.50415802
540680.01,2268061.01,-79.900566101
540680.01,2268161.01,-80.61869812
540680.01,2268261.01,-81.919181824
540680.01,2268361.01,-82.254516602
540680.01,2268461.01,-82.968299866
540680.01,2268561.01,-83.82081604
540680.01,2268661.01,-85.128646851
540680.01,2268761.01,-86.163650513
540680.01,2268861.01,-86.023429871
540680.01,2268961.01,-85.748168945
540680.01,2269061.01,-84.767608643
540680.01,2269161.01,-84.441452026
540680.01,2269261.01,-83.562446594
540680.01,2269361.01,-81.913841248
540680.01,2269461.01,-79.146537781
540680.01,2269561.01,-77.548461914
540680.01,2269661.01,-74.913856506
540680.01,2269761.01,-73.135765076
540680.01,2269861.01,-70.957984924
540680.01,2269961.01,-69.246185303
540680.01,2270061.01,-67.538673401
540680.01,2270161.01,-68.100250244
540780.01,2264561.01,-56.916873932
540780.01,2264661.01,-58.765579224
540780.01,2264761.01,-60.994987488
540780.01,2264861.01,-62.664306641
540780.01,2264961.01,-63.42276001
540780.01,2265061.01,-64.322631836
540780.01,2265161.01,-65.256408691
540780.01,2265261.01,-66.348587036
540780.01,2265361.01,-67.481842041
540780.01,2265461.01,-67.951332092
540780.01,2265561.01,-68.924247742
540780.01,2265661.01,-69.584716797
540780.01,2265761.01,-68.689323425
540780.01,2265861.01,-67.903251648
540780.01,2265961.01,-65.891906738
540780.01,2266061.01,-63.95483017
540780.01,2266161.01,-61.777561188
540780.01,2266261.01,-62.050571442
540780.01,2266361.01,-63.04989624
540780.01,2266461.01,-63.325702667
540780.01,2266561.01,-62.384918213
540780.01,2266661.01,-60.942008972
540780.01,2266761.01,-61.102661133
540780.01,2266861.01,-61.084133148
540780.01,2266961.01,-61.706661224
540780.01,2267061.01,-63.183128357
540780.01,2267161.01,-63.985996246
540780.01,2267261.01,-64.635505676
540780.01,2267361.01,-65.647125244
540780.01,2267461.01,-66.616539001
540780.01,2267561.01,-68.453224182
540780.01,2267661.01,-71.028083801
540780.01,2267761.01,-73.062904358
540780.01,2267861.01,-76.818458557
540780.01,2267961.01,-79.223434448
540780.01,2268061.01,-80.359817505
540780.01,2268161.01,-79.490783691
540780.01,2268261.01,-80.690460205
540780.01,2268361.01,-81.496856689
540780.01,2268461.01,-82.557937622
540780.01,2268561.01,-83.695922852
540780.01,2268661.01,-84.604164124
540780.01,2268761.01,-84.885421753
540780.01,2268861.01,-84.504585266
540780.01,2268961.01,-83.735015869
540780.01,2269061.01,-83.001853943
540780.01,2269161.01,-83.723670959
540780.01,2269261.01,-82.252250671
540780.01,2269361.01,-80.747085571
540780.01,2269461.01,-77.872200012
540780.01,2269561.01,-75.641067505
540780.01,2269661.01,-73.227920532
540780.01,2269761.01,-71.189056396
540780.01,2269861.01,-69.281196594
540780.01,2269961.01,-68.75164032
540780.01,2270061.01,-67.668762207
540880.01,2264661.01,-57.689495087
540880.01,2264761.01,-59.96844101
540880.01,2264861.01,-61.62141037
540880.01,2264961.01,-62.375976563
540880.01,2265061.01,-63.141464233
540880.01,2265161.01,-63.747264862
540880.01,2265261.01,-64.799766541
540880.01,2265361.01,-65.875976563
540880.01,2265461.01,-66.513923645
540880.01,2265561.01,-67.863777161
540880.01,2265661.01,-67.757492065
540880.01,2265761.01,-66.920066833
540880.01,2265861.01,-67.050369263
540880.01,2265961.01,-65.542503357
540880.01,2266061.01,-63.730262756
540880.01,2266161.01,-61.778629303
540880.01,2266261.01,-61.478229523
540880.01,2266361.01,-62.563659668
540880.01,2266461.01,-62.915248871
540880.01,2266561.01,-61.79681015
540880.01,2266661.01,-60.618377686
540880.01,2266761.01,-61.650951385
540880.01,2266861.01,-61.776008606
540880.01,2266961.01,-61.912872314
540880.01,2267061.01,-62.633476257
540880.01,2267161.01,-63.409893036
540880.01,2267261.01,-63.997612
540880.01,2267361.01,-64.406066895
540880.01,2267461.01,-65.750915527
540880.01,2267561.01,-68.103004456
540880.01,2267661.01,-69.948387146
540880.01,2267761.01,-71.773773193
540880.01,2267861.01,-75.381072998
540880.01,2267961.01,-79.001937866
540880.01,2268061.01,-81.197288513
540880.01,2268161.01,-79.624320984
540880.01,2268261.01,-79.803321838
540880.01,2268361.01,-80.884483337
540880.01,2268461.01,-82.136268616
540880.01,2268561.01,-83.186256409
540880.01,2268661.01,-83.481208801
540880.01,2268761.01,-83.529899597
540880.01,2268861.01,-83.030807495
540880.01,2268961.01,-82.262107849
540880.01,2269061.01,-81.876419067
540880.01,2269161.01,-82.136390686
540880.01,2269261.01,-80.901893616
540880.01,2269361.01,-79.806884766
540880.01,2269461.01,-76.48915863
540880.01,2269561.01,-73.431976318
540880.01,2269661.01,-71.365646362
540880.01,2269761.01,-70.129508972
540880.01,2269861.01,-69.542755127
540880.01,2269961.01,-69.810653687
540880.01,2270061.01,-69.404144287
540980.01,2264761.01,-58.867282867
540980.01,2264861.01,-60.524208069
540980.01,2264961.01,-61.286556244
540980.01,2265061.01,-61.463535309
540980.01,2265161.01,-61.937854767
540980.01,2265261.01,-63.080371857
540980.01,2265361.01,-64.410545349
540980.01,2265461.01,-65.157791138
540980.01,2265561.01,-66.39491272
540980.01,2265661.01,-65.830101013
540980.01,2265761.01,-64.702583313
540980.01,2265861.01,-65.016662598
540980.01,2265961.01,-64.374542236
540980.01,2266061.01,-62.755504608
540980.01,2266161.01,-61.345825195
540980.01,2266261.01,-60.921520233
540980.01,2266361.01,-62.410556793
540980.01,2266461.01,-62.373165131
540980.01,2266561.01,-61.694141388
540980.01,2266661.01,-60.874065399
540980.01,2266761.01,-62.710559845
540980.01,2266861.01,-62.749900818
540980.01,2266961.01,-62.210380554
540980.01,2267061.01,-62.56596756
540980.01,2267161.01,-62.82068634
540980.01,2267261.01,-63.095493317
540980.01,2267361.01,-63.966228485
540980.01,2267461.01,-65.50983429
540980.01,2267561.01,-67.372627258
540980.01,2267661.01,-68.873519897
540980.01,2267761.01,-70.960174561
540980.01,2267861.01,-74.495597839
540980.01,2267961.01,-77.031906128
540980.01,2268061.01,-79.917495728
540980.01,2268161.01,-79.187438965
540980.01,2268261.01,-79.243927002
540980.01,2268361.01,-80.916763306
540980.01,2268461.01,-82.56778717
540980.01,2268561.01,-82.907829285
540980.01,2268661.01,-82.962295532
540980.01,2268761.01,-83.525131226
540980.01,2268861.01,-82.933540344
540980.01,2268961.01,-82.014007568
540980.01,2269061.01,-81.510353088
540980.01,2269161.01,-80.861404419
540980.01,2269261.01,-80.135124207
540980.01,2269361.01,-79.214332581
540980.01,2269461.01,-76.88243866
540980.01,2269561.01,-73.258178711
540980.01,2269661.01,-71.071624756
540980.01,2269761.01,-70.346115112
540980.01,2269861.01,-70.195838928
540980.01,2269961.01,-70.948684692
541080.01,2264861.01,-58.87979126
541080.01,2264961.01,-59.383544922
541080.01,2265061.01,-59.412948608
541080.01,2265161.01,-59.745304108
541080.01,2265261.01,-61.310367584
541080.01,2265361.01,-62.903457642
541080.01,2265461.01,-63.312725067
541080.01,2265561.01,-64.358283997
541080.01,2265661.01,-63.806922913
541080.01,2265761.01,-63.264110565
541080.01,2265861.01,-63.484184265
541080.01,2265961.01,-63.711456299
541080.01,2266061.01,-62.257736206
541080.01,2266161.01,-61.071029663
541080.01,2266261.01,-60.87827301
541080.01,2266361.01,-61.600650787
541080.01,2266461.01,-62.493415833
541080.01,2266561.01,-61.90089035
541080.01,2266661.01,-61.692295074
541080.01,2266761.01,-64.262702942
541080.01,2266861.01,-64.531318665
541080.01,2266961.01,-62.715873718
541080.01,2267061.01,-63.541324615
541080.01,2267161.01,-62.572940826
541080.01,2267261.01,-62.567623138
541080.01,2267361.01,-64.438095093
541080.01,2267461.01,-66.168106079
541080.01,2267561.01,-67.995788574
541080.01,2267661.01,-69.050727844
541080.01,2267761.01,-70.89264679
541080.01,2267861.01,-74.034919739
541080.01,2267961.01,-73.609107971
541080.01,2268061.01,-74.705696106
541080.01,2268161.01,-77.125106812
541080.01,2268261.01,-78.9949646
541080.01,2268361.01,-81.442420959
541080.01,2268461.01,-83.24786377
541080.01,2268561.01,-83.039291382
541080.01,2268661.01,-83.290412903
541080.01,2268761.01,-83.88709259
541080.01,2268861.01,-83.443817139
541080.01,2268961.01,-82.375
541080.01,2269061.01,-81.388824463
541080.01,2269161.01,-80.490783691
541080.01,2269261.01,-79.973976135
541080.01,2269361.01,-79.140525818
541080.01,2269461.01,-77.438446045
541080.01,2269561.01,-74.027656555
541080.01,2269661.01,-71.699897766
541080.01,2269761.01,-70.655899048
541080.01,2269861.01,-70.887908936
541180.01,2264861.01,-57.113872528
541180.01,2264961.01,-57.289794922
541180.01,2265061.01,-57.486923218
541180.01,2265161.01,-57.965232849
541180.01,2265261.01,-59.148277283
541180.01,2265361.01,-59.794944763
541180.01,2265461.01,-61.143627167
541180.01,2265561.01,-62.240997314
541180.01,2265661.01,-62.622146606
541180.01,2265761.01,-62.056987762
541180.01,2265861.01,-62.156841278
541180.01,2265961.01,-61.973827362
541180.01,2266061.01,-61.247638702
541180.01,2266161.01,-61.029411316
541180.01,2266261.01,-61.050979614
541180.01,2266361.01,-61.939292908
541180.01,2266461.01,-62.806880951
541180.01,2266561.01,-62.15864563
541180.01,2266661.01,-63.383102417
541180.01,2266761.01,-65.01940155
541180.01,2266861.01,-64.994613647
541180.01,2266961.01,-62.560043335
541180.01,2267061.01,-64.8046875
541180.01,2267161.01,-64.827903748
541180.01,2267261.01,-63.817569733
541180.01,2267361.01,-65.458564758
541180.01,2267461.01,-67.075630188
541180.01,2267561.01,-68.958999634
541180.01,2267661.01,-69.421165466
541180.01,2267761.01,-69.768814087
541180.01,2267861.01,-71.372177124
541180.01,2267961.01,-71.59185791
541180.01,2268061.01,-73.063110352
541180.01,2268161.01,-75.594688416
541180.01,2268261.01,-78.336784363
541180.01,2268361.01,-81.340904236
541180.01,2268461.01,-83.314704895
541180.01,2268561.01,-83.891387939
541180.01,2268661.01,-84.012245178
541180.01,2268761.01,-83.328720093
541180.01,2268861.01,-83.166847229
541180.01,2268961.01,-82.713806152
541180.01,2269061.01,-81.799255371
541180.01,2269161.01,-80.899879456
541180.01,2269261.01,-80.012283325
541180.01,2269361.01,-79.40348053
541180.01,2269461.01,-77.880653381
541180.01,2269561.01,-75.23110199
541180.01,2269661.01,-73.119514465
541180.01,2269761.01,-71.765869141
541180.01,2269861.01,-72.152427673
541280.01,2264961.01,-55.741466522
541280.01,2265061.01,-56.352081299
541280.01,2265161.01,-57.055149078
541280.01,2265261.01,-57.799674988
541280.01,2265361.01,-60.088882446
541280.01,2265461.01,-60.782119751
541280.01,2265561.01,-60.437122345
541280.01,2265661.01,-60.691963196
541280.01,2265761.01,-60.886394501
541280.01,2265861.01,-60.712562561
541280.01,2265961.01,-60.18812561
541280.01,2266061.01,-60.057315826
541280.01,2266161.01,-61.231163025
541280.01,2266261.01,-62.579154968
541280.01,2266361.01,-63.212833405
541280.01,2266461.01,-63.930957794
541280.01,2266561.01,-63.511646271
541280.01,2266661.01,-64.80255127
541280.01,2266761.01,-65.250137329
541280.01,2266861.01,-64.036026001
541280.01,2266961.01,-62.011940002
541280.01,2267061.01,-63.420661926
541280.01,2267161.01,-65.166915894
541280.01,2267261.01,-65.477081299
541280.01,2267361.01,-66.38885498
541280.01,2267461.01,-67.911132813
541280.01,2267561.01,-69.013450623
541280.01,2267661.01,-69.992454529
541280.01,2267761.01,-70.279319763
541280.01,2267861.01,-69.736923218
541280.01,2267961.01,-69.618148804
541280.01,2268061.01,-72.392990112
541280.01,2268161.01,-74.526794434
541280.01,2268261.01,-77.354438782
541280.01,2268361.01,-80.89641571
541280.01,2268461.01,-83.011627197
541280.01,2268561.01,-83.512107849
541280.01,2268661.01,-84.76676178
541280.01,2268761.01,-83.795349121
541280.01,2268861.01,-83.427719116
541280.01,2268961.01,-83.230545044
541280.01,2269061.01,-83.416152954
541280.01,2269161.01,-82.83115387
541280.01,2269261.01,-80.195167542
541280.01,2269361.01,-79.895401001
541280.01,2269461.01,-78.745079041
541280.01,2269561.01,-76.469673157
541280.01,2269661.01,-74.900192261
541280.01,2269761.01,-73.893661499
541280.01,2269861.01,-74.485656738
541380.01,2265161.01,-55.888839722
541380.01,2265261.01,-56.630615234
541380.01,2265361.01,-58.876792908
541380.01,2265461.01,-59.894256592
541380.01,2265561.01,-59.45892334
541380.01,2265661.01,-59.613998413
541380.01,2265761.01,-59.934658051
541380.01,2265861.01,-59.477825165
541380.01,2265961.01,-59.356403351
541380.01,2266061.01,-59.805374146
541380.01,2266161.01,-62.143753052
541380.01,2266261.01,-63.623146057
541380.01,2266361.01,-65.050621033
541380.01,2266461.01,-65.630500793
541380.01,2266561.01,-66.41469574
541380.01,2266661.01,-67.808357239
541380.01,2266761.01,-68.085502625
541380.01,2266861.01,-66.16569519
541380.01,2266961.01,-64.197380066
541380.01,2267061.01,-64.623336792
541380.01,2267161.01,-66.689437866
541380.01,2267261.01,-67.851333618
541380.01,2267361.01,-68.669433594
541380.01,2267461.01,-69.355613708
541380.01,2267561.01,-69.426742554
541380.01,2267661.01,-70.382949829
541380.01,2267761.01,-71.257797241
541380.01,2267861.01,-70.205184937
541380.01,2267961.01,-69.818435669
541380.01,2268061.01,-72.038917542
541380.01,2268161.01,-74.13874054
541380.01,2268261.01,-76.513122559
541380.01,2268361.01,-80.26499939
541380.01,2268461.01,-82.892311096
541380.01,2268561.01,-83.78213501
541380.01,2268661.01,-84.670135498
541380.01,2268761.01,-84.544837952
541380.01,2268861.01,-84.358467102
541380.01,2268961.01,-83.710952759
541380.01,2269061.01,-84.249015808
541380.01,2269161.01,-83.70980072
541380.01,2269261.01,-81.646385193
541380.01,2269361.01,-80.774261475
541380.01,2269461.01,-79.131340027
541380.01,2269561.01,-77.631385803
541380.01,2269661.01,-76.641838074
541380.01,2269761.01,-76.689735413
541480.01,2265261.01,-55.75138092
541480.01,2265361.01,-57.50170517
541480.01,2265461.01,-58.62688446
541480.01,2265561.01,-58.58172226
541480.01,2265661.01,-58.809356689
541480.01,2265761.01,-58.323261261
541480.01,2265861.01,-57.477844238
541480.01,2265961.01,-58.538814545
541480.01,2266061.01,-59.957801819
541480.01,2266161.01,-62.204521179
541480.01,2266261.01,-63.752674103
541480.01,2266361.01,-65.277458191
541480.01,2266461.01,-66.302833557
541480.01,2266561.01,-68.88420105
541480.01,2266661.01,-70.443817139
541480.01,2266761.01,-70.679985046
541480.01,2266861.01,-69.961387634
541480.01,2266961.01,-68.423286438
541480.01,2267061.01,-68.296707153
541480.01,2267161.01,-69.868179321
541480.01,2267261.01,-71.0835495
541480.01,2267361.01,-72.620437622
541480.01,2267461.01,-72.531089783
541480.01,2267561.01,-71.229072571
541480.01,2267661.01,-70.892745972
541480.01,2267761.01,-71.365898132
541480.01,2267861.01,-71.089370728
541480.01,2267961.01,-71.203071594
541480.01,2268061.01,-73.073165894
541480.01,2268161.01,-74.290565491
541480.01,2268261.01,-75.755760193
541480.01,2268361.01,-79.291786194
541480.01,2268461.01,-81.9948349
541480.01,2268561.01,-83.655838013
541480.01,2268661.01,-84.380630493
541480.01,2268761.01,-84.450447083
541480.01,2268861.01,-84.525901794
541480.01,2268961.01,-84.148216248
541480.01,2269061.01,-84.365509033
541480.01,2269161.01,-84.501731873
541480.01,2269261.01,-83.770515442
541480.01,2269361.01,-82.19178772
541480.01,2269461.01,-80.725845337
541480.01,2269561.01,-79.630134583
541480.01,2269661.01,-79.47127533
541480.01,2269761.01,-80.004173279
541580.01,2265361.01,-56.229976654
541580.01,2265461.01,-57.066524506
541580.01,2265561.01,-57.1445961
541580.01,2265661.01,-57.098396301
541580.01,2265761.01,-56.507175446
541580.01,2265861.01,-56.784244537
541580.01,2265961.01,-58.844551086
541580.01,2266061.01,-59.569591522
541580.01,2266161.01,-61.498340607
541580.01,2266261.01,-63.947425842
541580.01,2266361.01,-65.628211975
541580.01,2266461.01,-67.047912598
541580.01,2266561.01,-70.629402161
541580.01,2266661.01,-72.915992737
