"X","Y","H60_Charm (TWT)"
532880.01,2262061.01,725.466064
532880.01,2262161.01,723.069458
532880.01,2262261.01,722.867004
532880.01,2262361.01,722.735535
532880.01,2262461.01,722.187515
532880.01,2262561.01,721.92981
532880.01,2262661.01,721.555573
532880.01,2262761.01,721.32605
532880.01,2262861.01,721.453369
532880.01,2262961.01,723.355164
532880.01,2263061.01,723.838074
532880.01,2263161.01,723.391647
532880.01,2263261.01,723.796844
532880.01,2263361.01,723.475342
532880.01,2263461.01,722.073425
532880.01,2263561.01,720.616119
532880.01,2263661.01,719.563751
532880.01,2263761.01,719.200974
532880.01,2263861.01,718.61377
532880.01,2263961.01,718.202942
532880.01,2264061.01,711.020935
532880.01,2264161.01,700.674469
532880.01,2264261.01,691.857117
532880.01,2264361.01,684.778229
532880.01,2264461.01,678.524857
532880.01,2264561.01,674.594543
532880.01,2264661.01,670.798157
532880.01,2264761.01,669.646362
532880.01,2264861.01,669.919983
532880.01,2264961.01,671.392609
532880.01,2265061.01,673.701523
532880.01,2265161.01,676.146088
532880.01,2265261.01,678.132965
532880.01,2265361.01,678.940735
532880.01,2265461.01,677.921082
532880.01,2265561.01,676.645325
532880.01,2265661.01,677.085571
532880.01,2265761.01,676.587021
532880.01,2265861.01,675.376831
532880.01,2265961.01,674.886414
532880.01,2266061.01,676.339783
532880.01,2266161.01,679.686523
532880.01,2266261.01,686.956604
532880.01,2266361.01,691.243896
532880.01,2266461.01,693.588318
532880.01,2266561.01,693.558502
532880.01,2266661.01,689.96582
532880.01,2266761.01,676.806274
532880.01,2266861.01,677.312805
532880.01,2266961.01,678.610962
532880.01,2267061.01,680.286636
532880.01,2267161.01,681.09668
532880.01,2267261.01,680.115234
532880.01,2267361.01,680.655518
532880.01,2267461.01,680.939117
532880.01,2267561.01,682.027557
532880.01,2267661.01,683.286758
532880.01,2267761.01,683.676575
532880.01,2267861.01,685.175232
532880.01,2267961.01,687.261963
532880.01,2268061.01,688.835678
532880.01,2268161.01,689.911057
532880.01,2268261.01,690.371918
532880.01,2268361.01,690.747253
532880.01,2268461.01,691.212891
532880.01,2268561.01,690.366638
532880.01,2268661.01,690.577576
532880.01,2268761.01,690.686646
532880.01,2268861.01,-9999
532980.01,2261561.01,732.827698
532980.01,2261661.01,732.847046
532980.01,2261761.01,732.532013
532980.01,2261861.01,731.831665
532980.01,2261961.01,729.330536
532980.01,2262061.01,728.937866
532980.01,2262161.01,729.122406
532980.01,2262261.01,726.453049
532980.01,2262361.01,726.639404
532980.01,2262461.01,725.11142
532980.01,2262561.01,722.541626
532980.01,2262661.01,721.851547
532980.01,2262761.01,721.719116
532980.01,2262861.01,722.788605
532980.01,2262961.01,723.214905
532980.01,2263061.01,723.405701
532980.01,2263161.01,723.735901
532980.01,2263261.01,723.462555
532980.01,2263361.01,723.442566
532980.01,2263461.01,722.321686
532980.01,2263561.01,720.635788
532980.01,2263661.01,719.924988
532980.01,2263761.01,720.187592
532980.01,2263861.01,720.194946
532980.01,2263961.01,716.893738
532980.01,2264061.01,709.260803
532980.01,2264161.01,698.199936
532980.01,2264261.01,690.981262
532980.01,2264361.01,683.528992
532980.01,2264461.01,677.23645
532980.01,2264561.01,673.8694
532980.01,2264661.01,670.886368
532980.01,2264761.01,670.530487
532980.01,2264861.01,671.772064
532980.01,2264961.01,673.773743
532980.01,2265061.01,675.768219
532980.01,2265161.01,676.023926
532980.01,2265261.01,676.441498
532980.01,2265361.01,676.868469
532980.01,2265461.01,676.367126
532980.01,2265561.01,675.054321
532980.01,2265661.01,675.08725
532980.01,2265761.01,675.156555
532980.01,2265861.01,674.107483
532980.01,2265961.01,673.117325
532980.01,2266061.01,675.693604
532980.01,2266161.01,678.52298
532980.01,2266261.01,685.195007
532980.01,2266361.01,690.655212
532980.01,2266461.01,693.633362
532980.01,2266561.01,698.316116
532980.01,2266661.01,694.179443
532980.01,2266761.01,689.972992
532980.01,2266861.01,679.294739
532980.01,2266961.01,680.395233
532980.01,2267061.01,682.423065
532980.01,2267161.01,683.060684
532980.01,2267261.01,682.739258
532980.01,2267361.01,682.016083
532980.01,2267461.01,683.113129
532980.01,2267561.01,683.864197
532980.01,2267661.01,685.491974
532980.01,2267761.01,687.541351
532980.01,2267861.01,689.425735
532980.01,2267961.01,690.860291
532980.01,2268061.01,691.195831
532980.01,2268161.01,690.261292
532980.01,2268261.01,690.898315
532980.01,2268361.01,690.926453
532980.01,2268461.01,690.953995
532980.01,2268561.01,693.101303
532980.01,2268661.01,695.227234
532980.01,2268761.01,696.428589
532980.01,2268861.01,-9999
532980.01,2268961.01,-9999
533080.01,2261461.01,737.946777
533080.01,2261561.01,736.683502
533080.01,2261661.01,737.341217
533080.01,2261761.01,735.593521
533080.01,2261861.01,737.046417
533080.01,2261961.01,738.573334
533080.01,2262061.01,736.671448
533080.01,2262161.01,735.40509
533080.01,2262261.01,731.357788
533080.01,2262361.01,729.973358
533080.01,2262461.01,727.876801
533080.01,2262561.01,727.021851
533080.01,2262661.01,726.020386
533080.01,2262761.01,724.10675
533080.01,2262861.01,722.872192
533080.01,2262961.01,723.564056
533080.01,2263061.01,723.410263
533080.01,2263161.01,722.207397
533080.01,2263261.01,722.371643
533080.01,2263361.01,722.027893
533080.01,2263461.01,722.123901
533080.01,2263561.01,722.110901
533080.01,2263661.01,720.711411
533080.01,2263761.01,719.711548
533080.01,2263861.01,714.836731
533080.01,2263961.01,709.83371
533080.01,2264061.01,702.929443
533080.01,2264161.01,693.948212
533080.01,2264261.01,687.834229
533080.01,2264361.01,680.665466
533080.01,2264461.01,676.27713
533080.01,2264561.01,674.702118
533080.01,2264661.01,674.102112
533080.01,2264761.01,673.676025
533080.01,2264861.01,673.453827
533080.01,2264961.01,673.623596
533080.01,2265061.01,674.623566
533080.01,2265161.01,673.697388
533080.01,2265261.01,672.864716
533080.01,2265361.01,673.471191
533080.01,2265461.01,672.926697
533080.01,2265561.01,672.625458
533080.01,2265661.01,671.64711
533080.01,2265761.01,670.818054
533080.01,2265861.01,671.14624
533080.01,2265961.01,671.592346
533080.01,2266061.01,673.859985
533080.01,2266161.01,676.018341
533080.01,2266261.01,682.55365
533080.01,2266361.01,688.703339
533080.01,2266461.01,691.978516
533080.01,2266561.01,696.872314
533080.01,2266661.01,694.67041
533080.01,2266761.01,691.96524
533080.01,2266861.01,683.189362
533080.01,2266961.01,682.287247
533080.01,2267061.01,683.989014
533080.01,2267161.01,687.876129
533080.01,2267261.01,688.476135
533080.01,2267361.01,688.248444
533080.01,2267461.01,686.660309
533080.01,2267561.01,686.333862
533080.01,2267661.01,690.613678
533080.01,2267761.01,693.549744
533080.01,2267861.01,695.047882
533080.01,2267961.01,695.526733
533080.01,2268061.01,695.655624
533080.01,2268161.01,693.230011
533080.01,2268261.01,691.591766
533080.01,2268361.01,692.326843
533080.01,2268461.01,693.330048
533080.01,2268561.01,696.100464
533080.01,2268661.01,696.927689
533080.01,2268761.01,696.701294
533080.01,2268861.01,695.831421
533080.01,2268961.01,-9999
533080.01,2269061.01,-9999
533180.01,2261461.01,743.487335
533180.01,2261561.01,744.19632
533180.01,2261661.01,753.485229
533180.01,2261761.01,752.960083
533180.01,2261861.01,753.008179
533180.01,2261961.01,755.507736
533180.01,2262061.01,754.789368
533180.01,2262161.01,752.593796
533180.01,2262261.01,754.113159
533180.01,2262361.01,750.209595
533180.01,2262461.01,744.720581
533180.01,2262561.01,745.267471
533180.01,2262661.01,737.737701
533180.01,2262761.01,730.09758
533180.01,2262861.01,725.279388
533180.01,2262961.01,731.190674
533180.01,2263061.01,727.581482
533180.01,2263161.01,725.210144
533180.01,2263261.01,725.722107
533180.01,2263361.01,722.6922
533180.01,2263461.01,722.57814
533180.01,2263561.01,721.181519
533180.01,2263661.01,717.998444
533180.01,2263761.01,715.239624
533180.01,2263861.01,711.825546
533180.01,2263961.01,706.881866
533180.01,2264061.01,700.219116
533180.01,2264161.01,694.23938
533180.01,2264261.01,683.690491
533180.01,2264361.01,679.084381
533180.01,2264461.01,676.760986
533180.01,2264561.01,675.613464
533180.01,2264661.01,674.388458
533180.01,2264761.01,672.761185
533180.01,2264861.01,672.270752
533180.01,2264961.01,672.642822
533180.01,2265061.01,672.657349
533180.01,2265161.01,672.113388
533180.01,2265261.01,671.127319
533180.01,2265361.01,671.195084
533180.01,2265461.01,670.724854
533180.01,2265561.01,669.63031
533180.01,2265661.01,668.3573
533180.01,2265761.01,667.377594
533180.01,2265861.01,667.781586
533180.01,2265961.01,669.06842
533180.01,2266061.01,670.138214
533180.01,2266161.01,674.138
533180.01,2266261.01,680.592865
533180.01,2266361.01,686.853088
533180.01,2266461.01,689.565186
533180.01,2266561.01,695.081635
533180.01,2266661.01,696.396637
533180.01,2266761.01,693.958435
533180.01,2266861.01,686.059753
533180.01,2266961.01,681.345215
533180.01,2267061.01,682.201111
533180.01,2267161.01,686.145309
533180.01,2267261.01,690.135803
533180.01,2267361.01,691.718292
533180.01,2267461.01,692.654602
533180.01,2267561.01,693.690369
533180.01,2267661.01,696.516571
533180.01,2267761.01,698.727798
533180.01,2267861.01,699.760651
533180.01,2267961.01,700.920319
533180.01,2268061.01,699.912598
533180.01,2268161.01,698.759399
533180.01,2268261.01,696.240387
533180.01,2268361.01,696.706879
533180.01,2268461.01,696.377731
533180.01,2268561.01,697.725647
533180.01,2268661.01,697.026825
533180.01,2268761.01,696.007385
533180.01,2268861.01,695.425568
533180.01,2268961.01,-9999
533180.01,2269061.01,-9999
533280.01,2261361.01,750.472717
533280.01,2261461.01,750.281494
533280.01,2261561.01,754.158142
533280.01,2261661.01,755.165726
533280.01,2261761.01,755.625793
533280.01,2261861.01,756.306976
533280.01,2261961.01,756.251282
533280.01,2262061.01,754.515686
533280.01,2262161.01,754.390106
533280.01,2262261.01,752.50061
533280.01,2262361.01,751.270828
533280.01,2262461.01,750.067841
533280.01,2262561.01,748.403473
533280.01,2262661.01,746.095886
533280.01,2262761.01,743.608368
533280.01,2262861.01,741.451233
533280.01,2262961.01,738.019501
533280.01,2263061.01,734.114227
533280.01,2263161.01,730.830002
533280.01,2263261.01,730.694397
533280.01,2263361.01,727.239807
533280.01,2263461.01,723.710419
533280.01,2263561.01,719.254486
533280.01,2263661.01,714.744019
533280.01,2263761.01,710.800446
533280.01,2263861.01,707.043335
533280.01,2263961.01,700.904358
533280.01,2264061.01,693.613525
533280.01,2264161.01,688.251007
533280.01,2264261.01,682.521667
533280.01,2264361.01,678.29953
533280.01,2264461.01,675.029022
533280.01,2264561.01,673.073975
533280.01,2264661.01,670.503296
533280.01,2264761.01,669.844147
533280.01,2264861.01,670.484863
533280.01,2264961.01,670.990677
533280.01,2265061.01,670.63559
533280.01,2265161.01,669.874725
533280.01,2265261.01,668.613953
533280.01,2265361.01,667.824738
533280.01,2265461.01,667.549896
533280.01,2265561.01,667.959671
533280.01,2265661.01,666.919342
533280.01,2265761.01,666.092377
533280.01,2265861.01,665.939026
533280.01,2265961.01,668.538452
533280.01,2266061.01,670.755051
533280.01,2266161.01,675.119537
533280.01,2266261.01,679.963089
533280.01,2266361.01,683.387634
533280.01,2266461.01,688.273407
533280.01,2266561.01,692.019287
533280.01,2266661.01,695.724884
533280.01,2266761.01,695.521423
533280.01,2266861.01,689.360001
533280.01,2266961.01,680.068573
533280.01,2267061.01,680.673309
533280.01,2267161.01,684.514343
533280.01,2267261.01,689.415955
533280.01,2267361.01,691.671692
533280.01,2267461.01,694.811676
533280.01,2267561.01,697.218002
533280.01,2267661.01,698.571655
533280.01,2267761.01,700.727264
533280.01,2267861.01,701.879639
533280.01,2267961.01,702.202515
533280.01,2268061.01,701.707062
533280.01,2268161.01,701.563126
533280.01,2268261.01,701.169128
533280.01,2268361.01,698.096283
533280.01,2268461.01,696.366638
533280.01,2268561.01,696.402588
533280.01,2268661.01,696.116898
533280.01,2268761.01,695.56311
533280.01,2268861.01,695.259491
533280.01,2268961.01,694.417908
533280.01,2269061.01,-9999
533280.01,2269161.01,-9999
533380.01,2261261.01,-9999
533380.01,2261361.01,750.824127
533380.01,2261461.01,750.459396
533380.01,2261561.01,750.176941
533380.01,2261661.01,751.070587
533380.01,2261761.01,751.45752
533380.01,2261861.01,752.076019
533380.01,2261961.01,751.354828
533380.01,2262061.01,751.541824
533380.01,2262161.01,751.779449
533380.01,2262261.01,750.48349
533380.01,2262361.01,748.927307
533380.01,2262461.01,745.310913
533380.01,2262561.01,743.618988
533380.01,2262661.01,742.26712
533380.01,2262761.01,740.334518
533380.01,2262861.01,738.253662
533380.01,2262961.01,735.365448
533380.01,2263061.01,732.48877
533380.01,2263161.01,729.751099
533380.01,2263261.01,727.535248
533380.01,2263361.01,725.22403
533380.01,2263461.01,722.163971
533380.01,2263561.01,718.315033
533380.01,2263661.01,713.576904
533380.01,2263761.01,706.169006
533380.01,2263861.01,701.750763
533380.01,2263961.01,695.160431
533380.01,2264061.01,688.654236
533380.01,2264161.01,682.791931
533380.01,2264261.01,675.763184
533380.01,2264361.01,671.334045
533380.01,2264461.01,669.41803
533380.01,2264561.01,669.593719
533380.01,2264661.01,669.318497
533380.01,2264761.01,668.871765
533380.01,2264861.01,669.129303
533380.01,2264961.01,669.773315
533380.01,2265061.01,669.833374
533380.01,2265161.01,669.166656
533380.01,2265261.01,667.795471
533380.01,2265361.01,666.865662
533380.01,2265461.01,666.958252
533380.01,2265561.01,667.275787
533380.01,2265661.01,667.181519
533380.01,2265761.01,667.782928
533380.01,2265861.01,668.454376
533380.01,2265961.01,669.987534
533380.01,2266061.01,671.359985
533380.01,2266161.01,675.368896
533380.01,2266261.01,679.531433
533380.01,2266361.01,681.611511
533380.01,2266461.01,687.304703
533380.01,2266561.01,690.59198
533380.01,2266661.01,692.592255
533380.01,2266761.01,696.637268
533380.01,2266861.01,695.10556
533380.01,2266961.01,689.593933
533380.01,2267061.01,679.456329
533380.01,2267161.01,683.214233
533380.01,2267261.01,687.737549
533380.01,2267361.01,690.355164
533380.01,2267461.01,694.640289
533380.01,2267561.01,696.933289
533380.01,2267661.01,697.211212
533380.01,2267761.01,698.942215
533380.01,2267861.01,700.991699
533380.01,2267961.01,701.02005
533380.01,2268061.01,703.098389
533380.01,2268161.01,703.996002
533380.01,2268261.01,701.371002
533380.01,2268361.01,699.124908
533380.01,2268461.01,698.265594
533380.01,2268561.01,698.641205
533380.01,2268661.01,697.315796
533380.01,2268761.01,694.938354
533380.01,2268861.01,694.286194
533380.01,2268961.01,692.658661
533380.01,2269061.01,-9999
533380.01,2269161.01,-9999
533480.01,2261161.01,-9999
533480.01,2261261.01,749.051392
533480.01,2261361.01,749.437042
533480.01,2261461.01,748.979492
533480.01,2261561.01,747.491882
533480.01,2261661.01,747.739029
533480.01,2261761.01,749.089752
533480.01,2261861.01,749.432068
533480.01,2261961.01,749.443542
533480.01,2262061.01,749.726624
533480.01,2262161.01,749.947815
533480.01,2262261.01,748.362778
533480.01,2262361.01,745.951111
533480.01,2262461.01,743.615112
533480.01,2262561.01,742.251038
533480.01,2262661.01,740.858276
533480.01,2262761.01,739.202698
533480.01,2262861.01,735.492706
533480.01,2262961.01,731.893219
533480.01,2263061.01,727.413818
533480.01,2263161.01,724.299072
533480.01,2263261.01,721.580261
533480.01,2263361.01,718.884918
533480.01,2263461.01,716.475494
533480.01,2263561.01,713.4617
533480.01,2263661.01,708.991852
533480.01,2263761.01,705.353851
533480.01,2263861.01,700.271423
533480.01,2263961.01,693.556549
533480.01,2264061.01,686.695862
533480.01,2264161.01,674.469971
533480.01,2264261.01,668.457428
533480.01,2264361.01,666.721527
533480.01,2264461.01,666.742126
533480.01,2264561.01,666.391357
533480.01,2264661.01,666.416534
533480.01,2264761.01,666.473511
533480.01,2264861.01,668.074219
533480.01,2264961.01,669.45462
533480.01,2265061.01,670.073242
533480.01,2265161.01,669.380249
533480.01,2265261.01,668.232422
533480.01,2265361.01,668.077118
533480.01,2265461.01,669.929657
533480.01,2265561.01,670.155624
533480.01,2265661.01,671.609528
533480.01,2265761.01,674.055176
533480.01,2265861.01,673.414124
533480.01,2265961.01,672.539062
533480.01,2266061.01,672.1539
533480.01,2266161.01,674.153275
533480.01,2266261.01,676.884796
533480.01,2266361.01,677.90451
533480.01,2266461.01,682.895691
533480.01,2266561.01,688.763519
533480.01,2266661.01,690.765594
533480.01,2266761.01,694.691315
533480.01,2266861.01,696.628036
533480.01,2266961.01,694.746399
533480.01,2267061.01,683.568359
533480.01,2267161.01,681.490662
533480.01,2267261.01,684.751785
533480.01,2267361.01,689.878082
533480.01,2267461.01,694.136597
533480.01,2267561.01,696.521088
533480.01,2267661.01,696.494293
533480.01,2267761.01,697.137817
533480.01,2267861.01,699.145294
533480.01,2267961.01,699.256439
533480.01,2268061.01,698.967133
533480.01,2268161.01,700.291565
533480.01,2268261.01,699.815674
533480.01,2268361.01,700.21402
533480.01,2268461.01,701.217041
533480.01,2268561.01,701.458206
533480.01,2268661.01,700.369293
533480.01,2268761.01,696.387802
533480.01,2268861.01,694.026733
533480.01,2268961.01,691.259186
533480.01,2269061.01,689.970459
533480.01,2269161.01,-9999
533480.01,2269261.01,-9999
533580.01,2261161.01,747.636414
533580.01,2261261.01,747.764465
533580.01,2261361.01,747.199371
