"X","Y","H50_Aal (TWT)"
538480.01,2268861.01,658.648102
538480.01,2268961.01,659.118164
538480.01,2269061.01,659.900238
538480.01,2269161.01,659.358215
538480.01,2269261.01,659.241104
538480.01,2269361.01,658.855194
538480.01,2269461.01,660.749191
538480.01,2269561.01,661.133179
538480.01,2269661.01,663.258575
538480.01,2269761.01,665.344238
538480.01,2269861.01,666.187714
538480.01,2269961.01,668.454803
538480.01,2270061.01,670.977158
538480.01,2270161.01,673.154419
538480.01,2270261.01,678.031982
538480.01,2270361.01,680.997223
538480.01,2270461.01,683.803467
538480.01,2270561.01,683.409546
538480.01,2270661.01,683.503174
538480.01,2270761.01,684.499573
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,662.424988
538580.01,2263061.01,664.781616
538580.01,2263161.01,665.80748
538580.01,2263261.01,664.842072
538580.01,2263361.01,663.115448
538580.01,2263461.01,662.654236
538580.01,2263561.01,660.301666
538580.01,2263661.01,657.498779
538580.01,2263761.01,655.137909
538580.01,2263861.01,654.062866
538580.01,2263961.01,651.727081
538580.01,2264061.01,650.308685
538580.01,2264161.01,649.077087
538580.01,2264261.01,647.55545
538580.01,2264361.01,648.454346
538580.01,2264461.01,648.583374
538580.01,2264561.01,649.686005
538580.01,2264661.01,649.027054
538580.01,2264761.01,647.586609
538580.01,2264861.01,645.90509
538580.01,2264961.01,643.705994
538580.01,2265061.01,642.122299
538580.01,2265161.01,640.044098
538580.01,2265261.01,638.811417
538580.01,2265361.01,638.270142
538580.01,2265461.01,637.349976
538580.01,2265561.01,636.989807
538580.01,2265661.01,636.595398
538580.01,2265761.01,635.906311
538580.01,2265861.01,634.220703
538580.01,2265961.01,633.805237
538580.01,2266061.01,633.616028
538580.01,2266161.01,633.489929
538580.01,2266261.01,634.33429
538580.01,2266361.01,635.593048
538580.01,2266461.01,641.504395
538580.01,2266561.01,642.731735
538580.01,2266661.01,643.850952
538580.01,2266761.01,645.412994
538580.01,2266861.01,647.919495
538580.01,2266961.01,649.526489
538580.01,2267061.01,652.341446
538580.01,2267161.01,656.064819
538580.01,2267261.01,659.279709
538580.01,2267361.01,660.345642
538580.01,2267461.01,659.138794
538580.01,2267561.01,657.686279
538580.01,2267661.01,654.860687
538580.01,2267761.01,646.494171
538580.01,2267861.01,647.07692
538580.01,2267961.01,646.493042
538580.01,2268061.01,646.497589
538580.01,2268161.01,650.929169
538580.01,2268261.01,652.442169
538580.01,2268361.01,654.085312
538580.01,2268461.01,655.125793
538580.01,2268561.01,655.411072
538580.01,2268661.01,656.09314
538580.01,2268761.01,656.538483
538580.01,2268861.01,656.672974
538580.01,2268961.01,657.757629
538580.01,2269061.01,658.458069
538580.01,2269161.01,658.249557
538580.01,2269261.01,658.418579
538580.01,2269361.01,657.859741
538580.01,2269461.01,659.515594
538580.01,2269561.01,660.280029
538580.01,2269661.01,662.914993
538580.01,2269761.01,665.08017
538580.01,2269861.01,666.356934
538580.01,2269961.01,668.860107
538580.01,2270061.01,671.909454
538580.01,2270161.01,674.773163
538580.01,2270261.01,677.885513
538580.01,2270361.01,680.843292
538580.01,2270461.01,682.737549
538580.01,2270561.01,683.541504
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,666.742584
538680.01,2263161.01,668.067566
538680.01,2263261.01,667.793396
538680.01,2263361.01,667.307831
538680.01,2263461.01,666.75885
538680.01,2263561.01,664.274323
538680.01,2263661.01,661.206512
538680.01,2263761.01,659.829254
538680.01,2263861.01,656.112305
538680.01,2263961.01,652.517883
538680.01,2264061.01,649.171753
538680.01,2264161.01,647.77388
538680.01,2264261.01,646.538971
538680.01,2264361.01,645.673935
538680.01,2264461.01,644.329651
538680.01,2264561.01,646.075012
538680.01,2264661.01,645.004059
538680.01,2264761.01,643.916199
538680.01,2264861.01,642.901657
538680.01,2264961.01,641.219849
538680.01,2265061.01,640.799957
538680.01,2265161.01,638.842285
538680.01,2265261.01,638.01004
538680.01,2265361.01,637.838135
538680.01,2265461.01,637.66925
538680.01,2265561.01,637.495148
538680.01,2265661.01,637.273682
538680.01,2265761.01,636.303833
538680.01,2265861.01,634.489532
538680.01,2265961.01,632.705444
538680.01,2266061.01,632.404877
538680.01,2266161.01,633.31839
538680.01,2266261.01,635.111908
538680.01,2266361.01,639.086334
538680.01,2266461.01,643.523987
538680.01,2266561.01,644.832092
538680.01,2266661.01,646.591125
538680.01,2266761.01,647.809036
538680.01,2266861.01,649.00528
538680.01,2266961.01,650.568146
538680.01,2267061.01,653.483032
538680.01,2267161.01,656.865814
538680.01,2267261.01,659.247086
538680.01,2267361.01,661.051422
538680.01,2267461.01,660.46077
538680.01,2267561.01,658.549744
538680.01,2267661.01,654.190094
538680.01,2267761.01,645.559509
538680.01,2267861.01,644.827759
538680.01,2267961.01,644.098633
538680.01,2268061.01,647.709351
538680.01,2268161.01,650.59375
538680.01,2268261.01,651.611664
538680.01,2268361.01,653.45282
538680.01,2268461.01,654.316345
538680.01,2268561.01,653.616531
538680.01,2268661.01,653.813293
538680.01,2268761.01,654.645889
538680.01,2268861.01,654.552673
538680.01,2268961.01,654.904755
538680.01,2269061.01,655.759949
538680.01,2269161.01,656.81105
538680.01,2269261.01,656.029266
538680.01,2269361.01,657.264801
538680.01,2269461.01,658.801788
538680.01,2269561.01,659.510864
538680.01,2269661.01,662.072937
538680.01,2269761.01,664.568451
538680.01,2269861.01,667.659897
538680.01,2269961.01,670.969666
538680.01,2270061.01,673.398773
538680.01,2270161.01,675.590088
538680.01,2270261.01,678.932831
538680.01,2270361.01,681.570557
538680.01,2270461.01,681.956981
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,671.745361
538780.01,2263261.01,672.165085
538780.01,2263361.01,670.594452
538780.01,2263461.01,670.228912
538780.01,2263561.01,667.601807
538780.01,2263661.01,664.346893
538780.01,2263761.01,663.601822
538780.01,2263861.01,658.992249
538780.01,2263961.01,655.262085
538780.01,2264061.01,653.711914
538780.01,2264161.01,650.092712
538780.01,2264261.01,646.860291
538780.01,2264361.01,644.989441
538780.01,2264461.01,644.239075
538780.01,2264561.01,642.706558
538780.01,2264661.01,642.564026
538780.01,2264761.01,642.21109
538780.01,2264861.01,641.448914
538780.01,2264961.01,641.551331
538780.01,2265061.01,640.543686
538780.01,2265161.01,638.09491
538780.01,2265261.01,636.53511
538780.01,2265361.01,636.29657
538780.01,2265461.01,636.44873
538780.01,2265561.01,636.212158
538780.01,2265661.01,635.370041
538780.01,2265761.01,635.069183
538780.01,2265861.01,633.922333
538780.01,2265961.01,632.422729
538780.01,2266061.01,631.192902
538780.01,2266161.01,632.672668
538780.01,2266261.01,635.158936
538780.01,2266361.01,641.141464
538780.01,2266461.01,642.389496
538780.01,2266561.01,644.658524
538780.01,2266661.01,645.77594
538780.01,2266761.01,648.23233
538780.01,2266861.01,650.199768
538780.01,2266961.01,651.035721
538780.01,2267061.01,653.79892
538780.01,2267161.01,657.159943
538780.01,2267261.01,658.900085
538780.01,2267361.01,660.791168
538780.01,2267461.01,660.775391
538780.01,2267561.01,659.665207
538780.01,2267661.01,650.010834
538780.01,2267761.01,643.168854
538780.01,2267861.01,641.969452
538780.01,2267961.01,644.717041
538780.01,2268061.01,646.698639
538780.01,2268161.01,649.352905
538780.01,2268261.01,650.592117
538780.01,2268361.01,652.303589
538780.01,2268461.01,653.077179
538780.01,2268561.01,653.184448
538780.01,2268661.01,653.095215
538780.01,2268761.01,653.570557
538780.01,2268861.01,653.331665
538780.01,2268961.01,653.481583
538780.01,2269061.01,654.520721
538780.01,2269161.01,654.464508
538780.01,2269261.01,653.705994
538780.01,2269361.01,656.148895
538780.01,2269461.01,657.658356
538780.01,2269561.01,659.667511
538780.01,2269661.01,662.209106
538780.01,2269761.01,665.383545
538780.01,2269861.01,667.499756
538780.01,2269961.01,671.416412
538780.01,2270061.01,673.159119
538780.01,2270161.01,675.094635
538780.01,2270261.01,679.545746
538780.01,2270361.01,682.059204
538780.01,2270461.01,681.860535
538780.01,2270561.01,-9999
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,675.420288
538880.01,2263361.01,675.341125
538880.01,2263461.01,674.887589
538880.01,2263561.01,672.468323
538880.01,2263661.01,668.906769
538880.01,2263761.01,667.252563
538880.01,2263861.01,662.539246
538880.01,2263961.01,658.283325
538880.01,2264061.01,656.652267
538880.01,2264161.01,654.316223
538880.01,2264261.01,651.08963
538880.01,2264361.01,651.024475
538880.01,2264461.01,649.85144
538880.01,2264561.01,646.758484
538880.01,2264661.01,644.633636
538880.01,2264761.01,641.54454
538880.01,2264861.01,640.156494
538880.01,2264961.01,639.457016
538880.01,2265061.01,638.811768
538880.01,2265161.01,637.57547
538880.01,2265261.01,636.17157
538880.01,2265361.01,635.492752
538880.01,2265461.01,634.668015
538880.01,2265561.01,633.424377
538880.01,2265661.01,632.020233
538880.01,2265761.01,630.905029
538880.01,2265861.01,630.462036
538880.01,2265961.01,629.503876
538880.01,2266061.01,629.422821
538880.01,2266161.01,630.944458
538880.01,2266261.01,633.615387
538880.01,2266361.01,638.925293
538880.01,2266461.01,639.439636
538880.01,2266561.01,640.52063
538880.01,2266661.01,643.384445
538880.01,2266761.01,646.710052
538880.01,2266861.01,649.116241
538880.01,2266961.01,650.473694
538880.01,2267061.01,653.386475
538880.01,2267161.01,657.174957
538880.01,2267261.01,658.645264
538880.01,2267361.01,659.594727
538880.01,2267461.01,658.287598
538880.01,2267561.01,656.241943
538880.01,2267661.01,648.633911
538880.01,2267761.01,642.375031
538880.01,2267861.01,641.575928
538880.01,2267961.01,643.094376
538880.01,2268061.01,645.364319
538880.01,2268161.01,647.027161
538880.01,2268261.01,649.88504
538880.01,2268361.01,651.8573
538880.01,2268461.01,652.990967
538880.01,2268561.01,653.110016
538880.01,2268661.01,652.849228
538880.01,2268761.01,652.494659
538880.01,2268861.01,652.135315
538880.01,2268961.01,652.283386
538880.01,2269061.01,653.102325
538880.01,2269161.01,652.047821
538880.01,2269261.01,652.89563
538880.01,2269361.01,656.036316
538880.01,2269461.01,657.879578
538880.01,2269561.01,660.30954
538880.01,2269661.01,662.972717
538880.01,2269761.01,665.240417
538880.01,2269861.01,668.443726
538880.01,2269961.01,671.322968
538880.01,2270061.01,672.404785
538880.01,2270161.01,675.223755
538880.01,2270261.01,678.898804
538880.01,2270361.01,682.030029
538880.01,2270461.01,682.622253
538880.01,2270561.01,683.071228
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,679.165222
538980.01,2263461.01,678.535187
538980.01,2263561.01,676.035645
538980.01,2263661.01,672.871674
538980.01,2263761.01,671.065216
538980.01,2263861.01,666.489044
538980.01,2263961.01,662.131805
538980.01,2264061.01,661.492432
538980.01,2264161.01,658.40863
538980.01,2264261.01,655.217865
538980.01,2264361.01,655.746063
538980.01,2264461.01,652.798294
538980.01,2264561.01,647.893707
538980.01,2264661.01,646.077026
538980.01,2264761.01,643.173523
538980.01,2264861.01,641.357239
538980.01,2264961.01,640.702438
538980.01,2265061.01,639.192688
538980.01,2265161.01,638.550308
538980.01,2265261.01,637.300354
538980.01,2265361.01,636.949005
538980.01,2265461.01,635.376953
538980.01,2265561.01,632.99408
538980.01,2265661.01,631.678802
538980.01,2265761.01,629.955994
538980.01,2265861.01,628.224976
538980.01,2265961.01,628.047424
538980.01,2266061.01,628.346283
538980.01,2266161.01,631.181946
538980.01,2266261.01,635.979904
538980.01,2266361.01,638.88324
538980.01,2266461.01,639.053268
538980.01,2266561.01,640.858032
538980.01,2266661.01,642.986694
538980.01,2266761.01,645.914734
538980.01,2266861.01,647.284607
538980.01,2266961.01,649.791321
538980.01,2267061.01,652.516449
538980.01,2267161.01,655.239227
538980.01,2267261.01,655.855774
538980.01,2267361.01,656.189026
538980.01,2267461.01,655.166687
538980.01,2267561.01,650.814941
538980.01,2267661.01,643.713928
538980.01,2267761.01,641.296783
538980.01,2267861.01,642.45636
538980.01,2267961.01,643.858826
538980.01,2268061.01,645.224548
538980.01,2268161.01,646.830811
538980.01,2268261.01,649.290497
538980.01,2268361.01,650.910873
538980.01,2268461.01,651.605469
538980.01,2268561.01,652.711121
538980.01,2268661.01,653.136169
538980.01,2268761.01,653.142914
538980.01,2268861.01,652.08905
538980.01,2268961.01,651.281525
538980.01,2269061.01,650.201096
538980.01,2269161.01,650.108948
538980.01,2269261.01,653.312103
538980.01,2269361.01,655.918152
538980.01,2269461.01,657.689087
538980.01,2269561.01,660.382568
538980.01,2269661.01,662.979355
538980.01,2269761.01,665.938721
538980.01,2269861.01,668.486877
538980.01,2269961.01,670.871948
538980.01,2270061.01,672.602722
538980.01,2270161.01,677.182739
538980.01,2270261.01,681.049072
538980.01,2270361.01,683.07074
538980.01,2270461.01,683.651489
538980.01,2270561.01,684.754944
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,679.697784
539080.01,2263461.01,679.828918
539080.01,2263561.01,678.068878
539080.01,2263661.01,676.775635
539080.01,2263761.01,673.281555
539080.01,2263861.01,670.413696
539080.01,2263961.01,669.131775
539080.01,2264061.01,668.984558
539080.01,2264161.01,665.169708
539080.01,2264261.01,661.219055
539080.01,2264361.01,659.344666
539080.01,2264461.01,654.387756
539080.01,2264561.01,650.09137
539080.01,2264661.01,648.53215
539080.01,2264761.01,646.411316
539080.01,2264861.01,643.840546
539080.01,2264961.01,646.474457
539080.01,2265061.01,643.984497
539080.01,2265161.01,641.814362
539080.01,2265261.01,641.360626
539080.01,2265361.01,638.540161
539080.01,2265461.01,635.523407
539080.01,2265561.01,634.057739
539080.01,2265661.01,631.938904
539080.01,2265761.01,630.094147
539080.01,2265861.01,629.544495
539080.01,2265961.01,630.114273
539080.01,2266061.01,631.152557
539080.01,2266161.01,635.137527
539080.01,2266261.01,641.631958
539080.01,2266361.01,641.953979
539080.01,2266461.01,641.152374
539080.01,2266561.01,642.001068
539080.01,2266661.01,643.63353
539080.01,2266761.01,646.179138
539080.01,2266861.01,647.55896
539080.01,2266961.01,649.64502
539080.01,2267061.01,651.556091
539080.01,2267161.01,652.507965
539080.01,2267261.01,654.223251
539080.01,2267361.01,654.518524
539080.01,2267461.01,652.507751
539080.01,2267561.01,644.827728
539080.01,2267661.01,642.501953
539080.01,2267761.01,643.480377
539080.01,2267861.01,644.166107
539080.01,2267961.01,645.300507
539080.01,2268061.01,647.144623
539080.01,2268161.01,648.381592
539080.01,2268261.01,649.554749
539080.01,2268361.01,650.74765
539080.01,2268461.01,651.534149
539080.01,2268561.01,652.667847
539080.01,2268661.01,653.839081
539080.01,2268761.01,654.522858
539080.01,2268861.01,654.699493
539080.01,2268961.01,653.244385
539080.01,2269061.01,651.736557
539080.01,2269161.01,652.61499
539080.01,2269261.01,654.83461
539080.01,2269361.01,656.994843
539080.01,2269461.01,658.560059
539080.01,2269561.01,660.75531
539080.01,2269661.01,663.843201
539080.01,2269761.01,665.578674
539080.01,2269861.01,668.107101
539080.01,2269961.01,670.522705
539080.01,2270061.01,672.388
539080.01,2270161.01,679.227814
539080.01,2270261.01,683.100037
539080.01,2270361.01,684.379257
539080.01,2270461.01,683.326874
539080.01,2270561.01,684.675934
539080.01,2270661.01,685.03894
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,680.916382
539180.01,2263561.01,679.674347
539180.01,2263661.01,677.602051
539180.01,2263761.01,674.802658
539180.01,2263861.01,674.286926
539180.01,2263961.01,675.040924
539180.01,2264061.01,666.756927
539180.01,2264161.01,660.723206
539180.01,2264261.01,657.725891
539180.01,2264361.01,655.465515
539180.01,2264461.01,652.65712
539180.01,2264561.01,650.074615
