"X","Y","H50_Aal (Depth)"
531880.01,2262461.01,887.422424316
531880.01,2262561.01,887.422424316
531880.01,2262661.01,887.422424316
531880.01,2262761.01,887.783691406
531880.01,2262861.01,889.349853516
531880.01,2262961.01,889.290649414
531880.01,2263061.01,889.290649414
531880.01,2263161.01,889.290649414
531880.01,2263261.01,889.173706055
531880.01,2263361.01,888.933410645
531880.01,2263461.01,888.933410645
531880.01,2263561.01,888.933410645
531880.01,2263661.01,887.28704834
531880.01,2263761.01,886.850097656
531880.01,2263861.01,885.075195313
531880.01,2263961.01,885.812438965
531880.01,2264061.01,885.543701172
531880.01,2264161.01,885.48046875
531880.01,2264261.01,885.243835449
531880.01,2264361.01,888.174133301
531880.01,2264461.01,887.958190918
531880.01,2264561.01,887.648193359
531880.01,2264661.01,885.604980469
531880.01,2264761.01,883.446838379
531880.01,2264861.01,882.131225586
531880.01,2264961.01,882.676147461
531880.01,2265061.01,884.869567871
531880.01,2265161.01,885.05291748
531880.01,2265261.01,885.646850586
531880.01,2265361.01,883.352416992
531880.01,2265461.01,882.789367676
531880.01,2265561.01,884.987365723
531880.01,2265661.01,892.445556641
531880.01,2265761.01,898.437011719
531880.01,2265861.01,910.229858398
531880.01,2265961.01,919.870544434
531880.01,2266061.01,923.805969238
531880.01,2266161.01,928.5078125
531880.01,2266261.01,927.506774902
531880.01,2266361.01,906.828918457
531880.01,2266461.01,907.453430176
531880.01,2266561.01,907.190307617
531880.01,2266661.01,908.971435547
531880.01,2266761.01,912.601013184
531880.01,2266861.01,920.060668945
531880.01,2266961.01,926.182189941
531880.01,2267061.01,927.434875488
531880.01,2267161.01,928.593383789
531880.01,2267261.01,928.328613281
531880.01,2267361.01,928.559265137
531880.01,2267461.01,928.280944824
531880.01,2267561.01,926.601379395
531880.01,2267661.01,924.707397461
531880.01,2267761.01,921.509643555
531880.01,2267861.01,919.10559082
531880.01,2267961.01,918.763061523
531880.01,2268061.01,916.573059082
531880.01,2268161.01,915.455078125
531880.01,2268261.01,914.426696777
531880.01,2268361.01,-9999
531980.01,2262361.01,934.882141113
531980.01,2262461.01,935.186828613
531980.01,2262561.01,935.186828613
531980.01,2262661.01,935.186828613
531980.01,2262761.01,933.325134277
531980.01,2262861.01,930.384033203
531980.01,2262961.01,928.316040039
531980.01,2263061.01,924.01385498
531980.01,2263161.01,921.559875488
531980.01,2263261.01,920.566345215
531980.01,2263361.01,918.655761719
531980.01,2263461.01,914.870849609
531980.01,2263561.01,914.073181152
531980.01,2263661.01,886.997497559
531980.01,2263761.01,884.807434082
531980.01,2263861.01,884.726623535
531980.01,2263961.01,885.543701172
531980.01,2264061.01,885.543701172
531980.01,2264161.01,885.543701172
531980.01,2264261.01,885.412963867
531980.01,2264361.01,881.970336914
531980.01,2264461.01,888.174133301
531980.01,2264561.01,887.958190918
531980.01,2264661.01,880.639221191
531980.01,2264761.01,880.564453125
531980.01,2264861.01,879.966369629
531980.01,2264961.01,880.698303223
531980.01,2265061.01,881.741699219
531980.01,2265161.01,881.809020996
531980.01,2265261.01,881.600158691
531980.01,2265361.01,880.683044434
531980.01,2265461.01,879.61505127
531980.01,2265561.01,881.190612793
531980.01,2265661.01,887.461608887
531980.01,2265761.01,892.317565918
531980.01,2265861.01,904.64263916
531980.01,2265961.01,915.612182617
531980.01,2266061.01,919.291015625
531980.01,2266161.01,925.016235352
531980.01,2266261.01,926.217529297
531980.01,2266361.01,926.137390137
531980.01,2266461.01,905.599975586
531980.01,2266561.01,906.465148926
531980.01,2266661.01,907.002624512
531980.01,2266761.01,908.996337891
531980.01,2266861.01,916.364257813
531980.01,2266961.01,923.698242188
531980.01,2267061.01,926.750305176
531980.01,2267161.01,929.193481445
531980.01,2267261.01,929.655151367
531980.01,2267361.01,928.628540039
531980.01,2267461.01,927.365112305
531980.01,2267561.01,926.309204102
531980.01,2267661.01,925.034423828
531980.01,2267761.01,922.597045898
531980.01,2267861.01,920.635986328
531980.01,2267961.01,918.739074707
531980.01,2268061.01,916.20123291
531980.01,2268161.01,915.480712891
531980.01,2268261.01,914.256652832
531980.01,2268361.01,-9999
531980.01,2268461.01,-9999
532080.01,2262261.01,936.151000977
532080.01,2262361.01,935.975463867
532080.01,2262461.01,935.530639648
532080.01,2262561.01,933.407287598
532080.01,2262661.01,932.199157715
532080.01,2262761.01,931.712402344
532080.01,2262861.01,927.559692383
532080.01,2262961.01,926.149963379
532080.01,2263061.01,923.248046875
532080.01,2263161.01,922.098632813
532080.01,2263261.01,920.688476563
532080.01,2263361.01,919.134094238
532080.01,2263461.01,917.367919922
532080.01,2263561.01,915.78137207
532080.01,2263661.01,888.933410645
532080.01,2263761.01,910.102416992
532080.01,2263861.01,886.233520508
532080.01,2263961.01,885.543701172
532080.01,2264061.01,885.543701172
532080.01,2264161.01,885.543701172
532080.01,2264261.01,884.769592285
532080.01,2264361.01,882.857971191
532080.01,2264461.01,889.399963379
532080.01,2264561.01,880.692443848
532080.01,2264661.01,880.639221191
532080.01,2264761.01,880.583312988
532080.01,2264861.01,879.528442383
532080.01,2264961.01,879.630249023
532080.01,2265061.01,878.940307617
532080.01,2265161.01,879.54876709
532080.01,2265261.01,878.772521973
532080.01,2265361.01,876.552062988
532080.01,2265461.01,875.871948242
532080.01,2265561.01,876.784362793
532080.01,2265661.01,882.382629395
532080.01,2265761.01,887.03918457
532080.01,2265861.01,899.170166016
532080.01,2265961.01,910.244262695
532080.01,2266061.01,914.30090332
532080.01,2266161.01,920.630249023
532080.01,2266261.01,922.165344238
532080.01,2266361.01,923.523376465
532080.01,2266461.01,920.914794922
532080.01,2266561.01,904.522277832
532080.01,2266661.01,904.385559082
532080.01,2266761.01,904.784118652
532080.01,2266861.01,911.122741699
532080.01,2266961.01,915.121459961
532080.01,2267061.01,924.243652344
532080.01,2267161.01,928.356262207
532080.01,2267261.01,928.865722656
532080.01,2267361.01,928.51159668
532080.01,2267461.01,927.097290039
532080.01,2267561.01,924.498413086
532080.01,2267661.01,922.729553223
532080.01,2267761.01,921.862426758
532080.01,2267861.01,920.106872559
532080.01,2267961.01,918.667541504
532080.01,2268061.01,916.680603027
532080.01,2268161.01,915.606262207
532080.01,2268261.01,915.002197266
532080.01,2268361.01,913.729431152
532080.01,2268461.01,-9999
532180.01,2262161.01,940.794006348
532180.01,2262261.01,939.388671875
532180.01,2262361.01,936.536987305
532180.01,2262461.01,935.035888672
532180.01,2262561.01,933.075927734
532180.01,2262661.01,930.95904541
532180.01,2262761.01,924.553161621
532180.01,2262861.01,922.135498047
532180.01,2262961.01,921.239624023
532180.01,2263061.01,919.568481445
532180.01,2263161.01,917.729614258
532180.01,2263261.01,917.188781738
532180.01,2263361.01,916.203674316
532180.01,2263461.01,912.878967285
532180.01,2263561.01,912.785095215
532180.01,2263661.01,911.541931152
532180.01,2263761.01,891.137207031
532180.01,2263861.01,905.306884766
532180.01,2263961.01,887.193725586
532180.01,2264061.01,887.992675781
532180.01,2264161.01,887.350952148
532180.01,2264261.01,886.444458008
532180.01,2264361.01,888.151367188
532180.01,2264461.01,886.985290527
532180.01,2264561.01,886.976745605
532180.01,2264661.01,880.949584961
532180.01,2264761.01,880.05670166
532180.01,2264861.01,879.205932617
532180.01,2264961.01,878.450683594
532180.01,2265061.01,877.436767578
532180.01,2265161.01,876.807006836
532180.01,2265261.01,876.79296875
532180.01,2265361.01,873.990844727
532180.01,2265461.01,873.774719238
532180.01,2265561.01,875.278564453
532180.01,2265661.01,879.287414551
532180.01,2265761.01,882.64642334
532180.01,2265861.01,892.47064209
532180.01,2265961.01,901.796020508
532180.01,2266061.01,905.549804688
532180.01,2266161.01,913.083618164
532180.01,2266261.01,917.768432617
532180.01,2266361.01,917.540161133
532180.01,2266461.01,920.010192871
532180.01,2266561.01,903.917907715
532180.01,2266661.01,903.321594238
532180.01,2266761.01,903.610046387
532180.01,2266861.01,906.081298828
532180.01,2266961.01,908.844482422
532180.01,2267061.01,918.810913086
532180.01,2267161.01,924.67779541
532180.01,2267261.01,926.380981445
532180.01,2267361.01,927.114807129
532180.01,2267461.01,925.322814941
532180.01,2267561.01,923.540344238
532180.01,2267661.01,922.722961426
532180.01,2267761.01,922.323303223
532180.01,2267861.01,920.448669434
532180.01,2267961.01,919.631774902
532180.01,2268061.01,917.716796875
532180.01,2268161.01,915.827209473
532180.01,2268261.01,915.540466309
532180.01,2268361.01,913.482727051
532180.01,2268461.01,-9999
532180.01,2268561.01,-9999
532280.01,2262061.01,940.271850586
532280.01,2262161.01,940.018493652
532280.01,2262261.01,938.106506348
532280.01,2262361.01,933.747070313
532280.01,2262461.01,929.94152832
532280.01,2262561.01,927.587219238
532280.01,2262661.01,926.448852539
532280.01,2262761.01,923.435058594
532280.01,2262861.01,921.329345703
532280.01,2262961.01,919.518432617
532280.01,2263061.01,918.234191895
532280.01,2263161.01,918.34753418
532280.01,2263261.01,916.440307617
532280.01,2263361.01,914.214172363
532280.01,2263461.01,908.036865234
532280.01,2263561.01,904.80255127
532280.01,2263661.01,903.574462891
532280.01,2263761.01,896.127990723
532280.01,2263861.01,895.529968262
532280.01,2263961.01,889.830993652
532280.01,2264061.01,889.952636719
532280.01,2264161.01,888.371032715
532280.01,2264261.01,887.791442871
532280.01,2264361.01,888.204467773
532280.01,2264461.01,887.624328613
532280.01,2264561.01,885.569213867
532280.01,2264661.01,881.607849121
532280.01,2264761.01,879.604248047
532280.01,2264861.01,877.812988281
532280.01,2264961.01,876.215759277
532280.01,2265061.01,874.490234375
532280.01,2265161.01,872.958679199
532280.01,2265261.01,873.09954834
532280.01,2265361.01,873.532653809
532280.01,2265461.01,872.305969238
532280.01,2265561.01,873.104858398
532280.01,2265661.01,874.053039551
532280.01,2265761.01,877.065612793
532280.01,2265861.01,884.555725098
532280.01,2265961.01,888.612854004
532280.01,2266061.01,895.715759277
532280.01,2266161.01,904.641052246
532280.01,2266261.01,911.553771973
532280.01,2266361.01,913.558654785
532280.01,2266461.01,916.49987793
532280.01,2266561.01,903.42956543
532280.01,2266661.01,903.323730469
532280.01,2266761.01,902.852600098
532280.01,2266861.01,904.2421875
532280.01,2266961.01,911.288696289
532280.01,2267061.01,918.901855469
532280.01,2267161.01,923.08782959
532280.01,2267261.01,923.217285156
532280.01,2267361.01,923.265808105
532280.01,2267461.01,923.435913086
532280.01,2267561.01,922.046569824
532280.01,2267661.01,921.521911621
532280.01,2267761.01,921.418945313
532280.01,2267861.01,920.924560547
532280.01,2267961.01,920.496337891
532280.01,2268061.01,919.021972656
532280.01,2268161.01,916.615783691
532280.01,2268261.01,915.805053711
532280.01,2268361.01,913.659484863
532280.01,2268461.01,912.551269531
532280.01,2268561.01,-9999
532380.01,2262061.01,940.092468262
532380.01,2262161.01,939.336303711
532380.01,2262261.01,934.575683594
532380.01,2262361.01,932.429321289
532380.01,2262461.01,932.191345215
532380.01,2262561.01,929.312072754
532380.01,2262661.01,928.981750488
532380.01,2262761.01,928.639892578
532380.01,2262861.01,926.336853027
532380.01,2262961.01,924.145751953
532380.01,2263061.01,914.711486816
532380.01,2263161.01,923.498352051
532380.01,2263261.01,919.647521973
532380.01,2263361.01,906.842651367
532380.01,2263461.01,903.454528809
532380.01,2263561.01,896.129760742
532380.01,2263661.01,895.231628418
532380.01,2263761.01,891.216796875
532380.01,2263861.01,891.585144043
532380.01,2263961.01,889.336242676
532380.01,2264061.01,888.874328613
532380.01,2264161.01,887.600891113
532380.01,2264261.01,889.916320801
532380.01,2264361.01,889.929443359
532380.01,2264461.01,888.261169434
532380.01,2264561.01,885.590881348
532380.01,2264661.01,882.429077148
532380.01,2264761.01,880.341125488
532380.01,2264861.01,876.511169434
532380.01,2264961.01,874.34161377
532380.01,2265061.01,872.718200684
532380.01,2265161.01,871.444030762
532380.01,2265261.01,870.121826172
532380.01,2265361.01,868.493164063
532380.01,2265461.01,867.480102539
532380.01,2265561.01,868.447631836
532380.01,2265661.01,869.225341797
532380.01,2265761.01,872.759521484
532380.01,2265861.01,879.202209473
532380.01,2265961.01,884.977478027
532380.01,2266061.01,892.474853516
532380.01,2266161.01,899.944885254
532380.01,2266261.01,903.321228027
532380.01,2266361.01,909.186645508
532380.01,2266461.01,913.594360352
532380.01,2266561.01,903.210083008
532380.01,2266661.01,903.095825195
532380.01,2266761.01,910.218078613
532380.01,2266861.01,891.50201416
532380.01,2266961.01,921.900634766
532380.01,2267061.01,921.900634766
532380.01,2267161.01,921.900634766
532380.01,2267261.01,921.898681641
532380.01,2267361.01,919.512145996
532380.01,2267461.01,917.645507813
532380.01,2267561.01,917.042663574
532380.01,2267661.01,918.554016113
532380.01,2267761.01,919.779052734
532380.01,2267861.01,919.766174316
532380.01,2267961.01,920.083740234
532380.01,2268061.01,918.54876709
532380.01,2268161.01,916.849304199
532380.01,2268261.01,916.033630371
532380.01,2268361.01,915.243408203
532380.01,2268461.01,912.653320313
532380.01,2268561.01,-9999
532380.01,2268661.01,-9999
532480.01,2261961.01,936.008117676
532480.01,2262061.01,936.987976074
532480.01,2262161.01,936.518188477
532480.01,2262261.01,934.060180664
532480.01,2262361.01,932.870910645
532480.01,2262461.01,932.830200195
532480.01,2262561.01,931.906066895
532480.01,2262661.01,931.770874023
532480.01,2262761.01,930.590637207
532480.01,2262861.01,928.684692383
532480.01,2262961.01,925.805603027
532480.01,2263061.01,912.749206543
532480.01,2263161.01,911.828552246
532480.01,2263261.01,906.957641602
532480.01,2263361.01,902.466430664
532480.01,2263461.01,898.479248047
532480.01,2263561.01,895.222717285
532480.01,2263661.01,891.47833252
532480.01,2263761.01,890.500549316
532480.01,2263861.01,907.639526367
532480.01,2263961.01,888.336425781
532480.01,2264061.01,888.177246094
532480.01,2264161.01,894.164672852
532480.01,2264261.01,891.315795898
532480.01,2264361.01,889.875305176
532480.01,2264461.01,889.20135498
532480.01,2264561.01,887.55645752
532480.01,2264661.01,886.26739502
532480.01,2264761.01,882.645141602
532480.01,2264861.01,878.72454834
532480.01,2264961.01,877.29901123
532480.01,2265061.01,870.299255371
532480.01,2265161.01,868.239257813
532480.01,2265261.01,861.868408203
532480.01,2265361.01,861.595153809
532480.01,2265461.01,862.911743164
532480.01,2265561.01,863.423706055
532480.01,2265661.01,864.11328125
532480.01,2265761.01,868.949707031
532480.01,2265861.01,878.31451416
532480.01,2265961.01,886.606140137
532480.01,2266061.01,894.225891113
532480.01,2266161.01,899.732849121
532480.01,2266261.01,903.229553223
532480.01,2266361.01,906.745300293
532480.01,2266461.01,906.468078613
532480.01,2266561.01,909.772888184
532480.01,2266661.01,910.280944824
532480.01,2266761.01,909.384643555
532480.01,2266861.01,918.378356934
532480.01,2266961.01,885.627563477
532480.01,2267061.01,885.627563477
532480.01,2267161.01,893.925842285
532480.01,2267261.01,899.162231445
532480.01,2267361.01,917.186096191
532480.01,2267461.01,914.251708984
532480.01,2267561.01,913.979248047
532480.01,2267661.01,915.357910156
532480.01,2267761.01,917.440734863
532480.01,2267861.01,915.36505127
532480.01,2267961.01,915.128295898
532480.01,2268061.01,914.716369629
532480.01,2268161.01,913.8515625
532480.01,2268261.01,914.723999023
532480.01,2268361.01,914.828552246
532480.01,2268461.01,913.737548828
532480.01,2268561.01,912.598693848
532480.01,2268661.01,-9999
532580.01,2261861.01,930.468811035
532580.01,2261961.01,927.965148926
532580.01,2262061.01,929.456420898
532580.01,2262161.01,931.419433594
532580.01,2262261.01,932.032165527
532580.01,2262361.01,932.867797852
532580.01,2262461.01,932.867797852
532580.01,2262561.01,932.605712891
532580.01,2262661.01,932.16217041
532580.01,2262761.01,912.769226074
532580.01,2262861.01,927.311157227
532580.01,2262961.01,925.510559082
532580.01,2263061.01,929.337585449
532580.01,2263161.01,929.411315918
532580.01,2263261.01,929.411315918
532580.01,2263361.01,929.411315918
532580.01,2263461.01,929.411315918
532580.01,2263561.01,929.411315918
532580.01,2263661.01,928.930541992
532580.01,2263761.01,927.494384766
532580.01,2263861.01,927.494384766
532580.01,2263961.01,888.435119629
532580.01,2264061.01,888.336425781
