"X","Y","H20_Kimm (Depth)"
540180.01,2264161.01,-9999
540180.01,2264261.01,-9999
540180.01,2264361.01,279.251739502
540180.01,2264461.01,279.661407471
540180.01,2264561.01,277.835693359
540180.01,2264661.01,276.97076416
540180.01,2264761.01,274.41708374
540180.01,2264861.01,272.166229248
540180.01,2264961.01,269.803527832
540180.01,2265061.01,269.884033203
540180.01,2265161.01,267.470092773
540180.01,2265261.01,263.764801025
540180.01,2265361.01,263.638549805
540180.01,2265461.01,279.483337402
540180.01,2265561.01,278.416717529
540180.01,2265661.01,278.264678955
540180.01,2265761.01,275.783721924
540180.01,2265861.01,274.209320068
540180.01,2265961.01,274.702484131
540180.01,2266061.01,276.934783936
540180.01,2266161.01,278.421722412
540180.01,2266261.01,278.946868896
540180.01,2266361.01,278.720611572
540180.01,2266461.01,279.318115234
540180.01,2266561.01,260.770111084
540180.01,2266661.01,259.668945313
540180.01,2266761.01,258.518951416
540180.01,2266861.01,256.540618896
540180.01,2266961.01,256.472045898
540180.01,2267061.01,258.333831787
540180.01,2267161.01,259.558074951
540180.01,2267261.01,260.191467285
540180.01,2267361.01,263.218383789
540180.01,2267461.01,266.485076904
540180.01,2267561.01,267.590789795
540180.01,2267661.01,268.49621582
540180.01,2267761.01,269.838104248
540180.01,2267861.01,266.548126221
540180.01,2267961.01,261.871551514
540180.01,2268061.01,260.630493164
540180.01,2268161.01,285.694458008
540180.01,2268261.01,285.7237854
540180.01,2268361.01,283.392608643
540180.01,2268461.01,284.958221436
540180.01,2268561.01,285.083465576
540180.01,2268661.01,286.683044434
540180.01,2268761.01,286.922424316
540180.01,2268861.01,302.131622314
540180.01,2268961.01,302.08114624
540180.01,2269061.01,303.226013184
540180.01,2269161.01,303.65927124
540180.01,2269261.01,302.250793457
540180.01,2269361.01,299.998535156
540180.01,2269461.01,300.477172852
540180.01,2269561.01,303.233276367
540180.01,2269661.01,304.992492676
540180.01,2269761.01,306.30770874
540180.01,2269861.01,308.215148926
540180.01,2269961.01,310.160491943
540180.01,2270061.01,311.423065186
540180.01,2270161.01,313.30682373
540180.01,2270261.01,315.671264648
540180.01,2270361.01,318.633148193
540180.01,2270461.01,319.970489502
540180.01,2270561.01,-9999
540280.01,2264261.01,-9999
540280.01,2264361.01,-9999
540280.01,2264461.01,280.59173584
540280.01,2264561.01,279.181793213
540280.01,2264661.01,279.361358643
540280.01,2264761.01,277.833709717
540280.01,2264861.01,275.511047363
540280.01,2264961.01,275.42388916
540280.01,2265061.01,273.675048828
540280.01,2265161.01,275.66418457
540280.01,2265261.01,279.651947021
540280.01,2265361.01,280.036407471
540280.01,2265461.01,279.933624268
540280.01,2265561.01,278.879486084
540280.01,2265661.01,278.540588379
540280.01,2265761.01,276.255706787
540280.01,2265861.01,274.99899292
540280.01,2265961.01,277.624176025
540280.01,2266061.01,278.78314209
540280.01,2266161.01,279.339691162
540280.01,2266261.01,279.523590088
540280.01,2266361.01,277.544189453
540280.01,2266461.01,276.423248291
540280.01,2266561.01,263.41229248
540280.01,2266661.01,259.993713379
540280.01,2266761.01,258.586608887
540280.01,2266861.01,257.996398926
540280.01,2266961.01,256.643859863
540280.01,2267061.01,257.467437744
540280.01,2267161.01,259.163208008
540280.01,2267261.01,260.845550537
540280.01,2267361.01,263.924438477
540280.01,2267461.01,265.785766602
540280.01,2267561.01,265.876373291
540280.01,2267661.01,267.075714111
540280.01,2267761.01,266.321899414
540280.01,2267861.01,262.975158691
540280.01,2267961.01,259.816223145
540280.01,2268061.01,259.816223145
540280.01,2268161.01,285.73550415
540280.01,2268261.01,285.252685547
540280.01,2268361.01,283.961456299
540280.01,2268461.01,285.130279541
540280.01,2268561.01,286.328460693
540280.01,2268661.01,287.556427002
540280.01,2268761.01,287.823852539
540280.01,2268861.01,301.989044189
540280.01,2268961.01,302.792510986
540280.01,2269061.01,303.438171387
540280.01,2269161.01,302.924499512
540280.01,2269261.01,300.334442139
540280.01,2269361.01,298.907043457
540280.01,2269461.01,300.304290771
540280.01,2269561.01,303.470275879
540280.01,2269661.01,304.872070313
540280.01,2269761.01,306.006286621
540280.01,2269861.01,309.527404785
540280.01,2269961.01,311.871246338
540280.01,2270061.01,313.189025879
540280.01,2270161.01,314.08203125
540280.01,2270261.01,315.850524902
540280.01,2270361.01,316.631408691
540280.01,2270461.01,-9999
540380.01,2264361.01,-9999
540380.01,2264461.01,281.789672852
540380.01,2264561.01,281.702270508
540380.01,2264661.01,281.229522705
540380.01,2264761.01,280.328582764
540380.01,2264861.01,278.559539795
540380.01,2264961.01,278.713317871
540380.01,2265061.01,277.845977783
540380.01,2265161.01,277.884338379
540380.01,2265261.01,278.467193604
540380.01,2265361.01,280.036407471
540380.01,2265461.01,279.855621338
540380.01,2265561.01,279.179840088
540380.01,2265661.01,277.633148193
540380.01,2265761.01,276.135162354
540380.01,2265861.01,277.128753662
540380.01,2265961.01,279.615966797
540380.01,2266061.01,280.41015625
540380.01,2266161.01,279.938964844
540380.01,2266261.01,279.309844971
540380.01,2266361.01,276.147644043
540380.01,2266461.01,266.191680908
540380.01,2266561.01,263.276733398
540380.01,2266661.01,260.998840332
540380.01,2266761.01,259.416656494
540380.01,2266861.01,258.907012939
540380.01,2266961.01,258.03112793
540380.01,2267061.01,257.934295654
540380.01,2267161.01,258.898132324
540380.01,2267261.01,261.273925781
540380.01,2267361.01,263.991943359
540380.01,2267461.01,264.594909668
540380.01,2267561.01,264.623321533
540380.01,2267661.01,265.254425049
540380.01,2267761.01,263.796295166
540380.01,2267861.01,260.162658691
540380.01,2267961.01,259.373474121
540380.01,2268061.01,285.888153076
540380.01,2268161.01,286.12902832
540380.01,2268261.01,285.603637695
540380.01,2268361.01,285.889221191
540380.01,2268461.01,286.588867188
540380.01,2268561.01,287.447662354
540380.01,2268661.01,289.626708984
540380.01,2268761.01,290.12789917
540380.01,2268861.01,302.037536621
540380.01,2268961.01,304.075164795
540380.01,2269061.01,303.387878418
540380.01,2269161.01,301.606231689
540380.01,2269261.01,298.758361816
540380.01,2269361.01,298.875061035
540380.01,2269461.01,299.68862915
540380.01,2269561.01,302.317199707
540380.01,2269661.01,304.455047607
540380.01,2269761.01,306.4090271
540380.01,2269861.01,309.845733643
540380.01,2269961.01,312.679107666
540380.01,2270061.01,313.818695068
540380.01,2270161.01,314.561248779
540380.01,2270261.01,315.428466797
540380.01,2270361.01,-9999
540480.01,2264361.01,-9999
540480.01,2264461.01,-9999
540480.01,2264561.01,284.190307617
540480.01,2264661.01,284.537109375
540480.01,2264761.01,282.625549316
540480.01,2264861.01,281.605926514
540480.01,2264961.01,282.204101563
540480.01,2265061.01,280.406097412
540480.01,2265161.01,278.497467041
540480.01,2265261.01,279.637084961
540480.01,2265361.01,280.166931152
540480.01,2265461.01,280.226165771
540480.01,2265561.01,280.191986084
540480.01,2265661.01,278.878417969
540480.01,2265761.01,278.371704102
540480.01,2265861.01,281.520996094
540480.01,2265961.01,283.093658447
540480.01,2266061.01,282.685852051
540480.01,2266161.01,280.76361084
540480.01,2266261.01,279.923980713
540480.01,2266361.01,276.570129395
540480.01,2266461.01,268.566680908
540480.01,2266561.01,267.014648438
540480.01,2266661.01,263.071136475
540480.01,2266761.01,261.060028076
540480.01,2266861.01,260.602325439
540480.01,2266961.01,259.58013916
540480.01,2267061.01,259.252532959
540480.01,2267161.01,260.219818115
540480.01,2267261.01,262.026000977
540480.01,2267361.01,262.952331543
540480.01,2267461.01,262.26071167
540480.01,2267561.01,262.298309326
540480.01,2267661.01,263.617980957
540480.01,2267761.01,262.831329346
540480.01,2267861.01,259.124359131
540480.01,2267961.01,259.052032471
540480.01,2268061.01,259.199737549
540480.01,2268161.01,286.620147705
540480.01,2268261.01,285.901092529
540480.01,2268361.01,286.666442871
540480.01,2268461.01,287.330749512
540480.01,2268561.01,288.836578369
540480.01,2268661.01,292.12411499
540480.01,2268761.01,296.547058105
540480.01,2268861.01,301.723907471
540480.01,2268961.01,303.266265869
540480.01,2269061.01,302.328216553
540480.01,2269161.01,300.694702148
540480.01,2269261.01,298.400115967
540480.01,2269361.01,298.27532959
540480.01,2269461.01,300.529998779
540480.01,2269561.01,302.716278076
540480.01,2269661.01,305.3515625
540480.01,2269761.01,307.438964844
540480.01,2269861.01,310.589508057
540480.01,2269961.01,313.587005615
540480.01,2270061.01,314.56439209
540480.01,2270161.01,315.722900391
540480.01,2270261.01,316.530212402
540580.01,2264461.01,-9999
540580.01,2264561.01,-9999
540580.01,2264661.01,286.882598877
540580.01,2264761.01,285.05557251
540580.01,2264861.01,283.902587891
540580.01,2264961.01,284.086456299
540580.01,2265061.01,283.208526611
540580.01,2265161.01,281.772064209
540580.01,2265261.01,281.673126221
540580.01,2265361.01,281.550384521
540580.01,2265461.01,282.016662598
540580.01,2265561.01,282.80670166
540580.01,2265661.01,281.332336426
540580.01,2265761.01,280.188659668
540580.01,2265861.01,283.227722168
540580.01,2265961.01,284.84375
540580.01,2266061.01,283.086730957
540580.01,2266161.01,282.393371582
540580.01,2266261.01,279.780426025
540580.01,2266361.01,275.630981445
540580.01,2266461.01,271.129974365
540580.01,2266561.01,268.69229126
540580.01,2266661.01,265.198425293
540580.01,2266761.01,262.112182617
540580.01,2266861.01,261.212127686
540580.01,2266961.01,260.504058838
540580.01,2267061.01,259.750701904
540580.01,2267161.01,260.946960449
540580.01,2267261.01,261.955596924
540580.01,2267361.01,261.001434326
540580.01,2267461.01,260.015258789
540580.01,2267561.01,260.181854248
540580.01,2267661.01,261.35736084
540580.01,2267761.01,260.504272461
540580.01,2267861.01,258.92590332
540580.01,2267961.01,258.895477295
540580.01,2268061.01,259.164886475
540580.01,2268161.01,287.01272583
540580.01,2268261.01,286.03338623
540580.01,2268361.01,286.372344971
540580.01,2268461.01,287.873413086
540580.01,2268561.01,290.638366699
540580.01,2268661.01,294.934875488
540580.01,2268761.01,298.762329102
540580.01,2268861.01,301.666137695
540580.01,2268961.01,301.249725342
540580.01,2269061.01,300.282867432
540580.01,2269161.01,298.471466064
540580.01,2269261.01,298.110931396
540580.01,2269361.01,299.094390869
540580.01,2269461.01,300.870147705
540580.01,2269561.01,302.784729004
540580.01,2269661.01,304.409637451
540580.01,2269761.01,307.77645874
540580.01,2269861.01,311.053436279
540580.01,2269961.01,312.944244385
540580.01,2270061.01,315.84954834
540580.01,2270161.01,317.343780518
540580.01,2270261.01,317.653015137
540680.01,2264561.01,-9999
540680.01,2264661.01,288.555938721
540680.01,2264761.01,288.57220459
540680.01,2264861.01,287.431091309
540680.01,2264961.01,285.14666748
540680.01,2265061.01,284.074584961
540680.01,2265161.01,284.225036621
540680.01,2265261.01,285.237701416
540680.01,2265361.01,285.692810059
540680.01,2265461.01,285.836273193
540680.01,2265561.01,285.496398926
540680.01,2265661.01,283.402374268
540680.01,2265761.01,283.208374023
540680.01,2265861.01,285.698364258
540680.01,2265961.01,285.962280273
540680.01,2266061.01,284.480560303
540680.01,2266161.01,283.753265381
540680.01,2266261.01,280.719238281
540680.01,2266361.01,272.933288574
540680.01,2266461.01,269.685974121
540680.01,2266561.01,267.796142578
540680.01,2266661.01,265.132263184
540680.01,2266761.01,264.331207275
540680.01,2266861.01,263.362030029
540680.01,2266961.01,262.104003906
540680.01,2267061.01,261.009368896
540680.01,2267161.01,261.615753174
540680.01,2267261.01,262.050842285
540680.01,2267361.01,260.866699219
540680.01,2267461.01,260.031768799
540680.01,2267561.01,259.497375488
540680.01,2267661.01,259.729095459
540680.01,2267761.01,259.43838501
540680.01,2267861.01,258.849182129
540680.01,2267961.01,259.052032471
540680.01,2268061.01,259.197570801
540680.01,2268161.01,287.882568359
540680.01,2268261.01,286.621520996
540680.01,2268361.01,286.442077637
540680.01,2268461.01,287.955963135
540680.01,2268561.01,291.016143799
540680.01,2268661.01,293.786193848
540680.01,2268761.01,296.179199219
540680.01,2268861.01,300.698303223
540680.01,2268961.01,300.321044922
540680.01,2269061.01,297.602142334
540680.01,2269161.01,298.103912354
540680.01,2269261.01,299.106079102
540680.01,2269361.01,300.261047363
540680.01,2269461.01,301.686798096
540680.01,2269561.01,303.158782959
540680.01,2269661.01,304.428192139
540680.01,2269761.01,307.216583252
540680.01,2269861.01,310.245330811
540680.01,2269961.01,312.194061279
540680.01,2270061.01,315.843841553
540680.01,2270161.01,316.694519043
540780.01,2264561.01,-9999
540780.01,2264661.01,-9999
540780.01,2264761.01,291.544677734
540780.01,2264861.01,290.796905518
540780.01,2264961.01,287.765777588
540780.01,2265061.01,285.287658691
540780.01,2265161.01,285.399200439
540780.01,2265261.01,286.083190918
540780.01,2265361.01,287.257659912
540780.01,2265461.01,286.11618042
540780.01,2265561.01,284.281585693
540780.01,2265661.01,282.755249023
540780.01,2265761.01,287.609222412
540780.01,2265861.01,291.658782959
540780.01,2265961.01,290.180145264
540780.01,2266061.01,282.211334229
540780.01,2266161.01,276.305084229
540780.01,2266261.01,274.865570068
540780.01,2266361.01,271.782653809
540780.01,2266461.01,268.634094238
540780.01,2266561.01,266.964111328
540780.01,2266661.01,265.918579102
540780.01,2266761.01,267.081085205
540780.01,2266861.01,266.032440186
540780.01,2266961.01,263.842590332
540780.01,2267061.01,262.937652588
540780.01,2267161.01,263.060668945
540780.01,2267261.01,263.342285156
540780.01,2267361.01,261.698608398
540780.01,2267461.01,260.536071777
540780.01,2267561.01,259.488250732
540780.01,2267661.01,259.345825195
540780.01,2267761.01,259.072570801
540780.01,2267861.01,258.754394531
540780.01,2267961.01,259.091766357
540780.01,2268061.01,288.383575439
540780.01,2268161.01,287.912506104
540780.01,2268261.01,287.007568359
540780.01,2268361.01,287.046081543
540780.01,2268461.01,289.226226807
540780.01,2268561.01,292.567932129
540780.01,2268661.01,295.644775391
540780.01,2268761.01,294.779083252
540780.01,2268861.01,300.89163208
540780.01,2268961.01,300.89163208
540780.01,2269061.01,300.30368042
540780.01,2269161.01,298.660705566
540780.01,2269261.01,299.215881348
540780.01,2269361.01,300.653198242
540780.01,2269461.01,302.203308105
540780.01,2269561.01,303.734436035
540780.01,2269661.01,305.368896484
540780.01,2269761.01,306.530151367
540780.01,2269861.01,308.886535645
540780.01,2269961.01,311.427154541
540780.01,2270061.01,313.470306396
540880.01,2264661.01,-9999
540880.01,2264761.01,-9999
540880.01,2264861.01,292.78213501
540880.01,2264961.01,291.090698242
540880.01,2265061.01,287.079956055
540880.01,2265161.01,285.343261719
540880.01,2265261.01,284.389801025
540880.01,2265361.01,282.973083496
540880.01,2265461.01,281.468933105
540880.01,2265561.01,281.03729248
540880.01,2265661.01,282.246337891
540880.01,2265761.01,286.726806641
540880.01,2265861.01,299.100494385
540880.01,2265961.01,300.910003662
540880.01,2266061.01,270.889892578
540880.01,2266161.01,267.909118652
540880.01,2266261.01,268.588623047
540880.01,2266361.01,267.715393066
540880.01,2266461.01,267.422851563
540880.01,2266561.01,267.122131348
540880.01,2266661.01,267.54208374
540880.01,2266761.01,268.286956787
540880.01,2266861.01,267.796203613
540880.01,2266961.01,265.309356689
540880.01,2267061.01,264.329986572
540880.01,2267161.01,264.829101563
540880.01,2267261.01,264.609802246
540880.01,2267361.01,263.722442627
540880.01,2267461.01,261.100158691
540880.01,2267561.01,259.467071533
540880.01,2267661.01,259.272277832
540880.01,2267761.01,258.745697021
540880.01,2267861.01,259.067077637
540880.01,2267961.01,259.176116943
540880.01,2268061.01,288.941925049
540880.01,2268161.01,288.139984131
540880.01,2268261.01,287.337097168
540880.01,2268361.01,287.466094971
540880.01,2268461.01,290.608520508
540880.01,2268561.01,293.825866699
540880.01,2268661.01,295.074523926
540880.01,2268761.01,294.705383301
540880.01,2268861.01,294.638763428
540880.01,2268961.01,301.723205566
540880.01,2269061.01,300.956268311
540880.01,2269161.01,298.877868652
540880.01,2269261.01,298.875854492
540880.01,2269361.01,299.844207764
540880.01,2269461.01,302.175994873
540880.01,2269561.01,303.543365479
540880.01,2269661.01,304.520751953
540880.01,2269761.01,306.622619629
540880.01,2269861.01,308.575164795
540880.01,2269961.01,310.05355835
540880.01,2270061.01,-9999
540980.01,2264761.01,-9999
540980.01,2264861.01,292.857879639
