"X","Y","H30_Lusit (Depth)"
533080.01,2262961.01,451.917541504
533080.01,2263061.01,449.961853027
533080.01,2263161.01,443.624847412
533080.01,2263261.01,432.421142578
533080.01,2263361.01,431.458374023
533080.01,2263461.01,423.723144531
533080.01,2263561.01,422.77355957
533080.01,2263661.01,423.140228271
533080.01,2263761.01,422.886962891
533080.01,2263861.01,424.080108643
533080.01,2263961.01,417.893188477
533080.01,2264061.01,413.332702637
533080.01,2264161.01,369.904632568
533080.01,2264261.01,368.068603516
533080.01,2264361.01,367.505889893
533080.01,2264461.01,365.418518066
533080.01,2264561.01,365.700195313
533080.01,2264661.01,369.552185059
533080.01,2264761.01,367.685668945
533080.01,2264861.01,367.254974365
533080.01,2264961.01,367.384460449
533080.01,2265061.01,369.153656006
533080.01,2265161.01,371.354156494
533080.01,2265261.01,376.21987915
533080.01,2265361.01,376.906066895
533080.01,2265461.01,377.87487793
533080.01,2265561.01,374.974151611
533080.01,2265661.01,373.635192871
533080.01,2265761.01,379.922821045
533080.01,2265861.01,384.164855957
533080.01,2265961.01,385.684509277
533080.01,2266061.01,387.84677124
533080.01,2266161.01,390.177154541
533080.01,2266261.01,394.307312012
533080.01,2266361.01,398.055419922
533080.01,2266461.01,401.568145752
533080.01,2266561.01,406.71496582
533080.01,2266661.01,411.958587646
533080.01,2266761.01,414.354034424
533080.01,2266861.01,415.679321289
533080.01,2266961.01,415.913726807
533080.01,2267061.01,415.913726807
533080.01,2267161.01,404.843597412
533080.01,2267261.01,404.913757324
533080.01,2267361.01,404.887817383
533080.01,2267461.01,410.334991455
533080.01,2267561.01,408.980224609
533080.01,2267661.01,410.511077881
533080.01,2267761.01,413.58114624
533080.01,2267861.01,416.73828125
533080.01,2267961.01,413.761932373
533080.01,2268061.01,413.246429443
533080.01,2268161.01,416.248626709
533080.01,2268261.01,415.067657471
533080.01,2268361.01,414.139068604
533080.01,2268461.01,411.657897949
533080.01,2268561.01,415.315185547
533080.01,2268661.01,421.128875732
533080.01,2268761.01,419.872680664
533080.01,2268861.01,421.93762207
533080.01,2268961.01,-9999
533080.01,2269061.01,-9999
533180.01,2261461.01,465.514251709
533180.01,2261561.01,467.745635986
533180.01,2261661.01,469.377105713
533180.01,2261761.01,470.018341064
533180.01,2261861.01,470.4581604
533180.01,2261961.01,471.608642578
533180.01,2262061.01,471.53994751
533180.01,2262161.01,466.738525391
533180.01,2262261.01,466.015319824
533180.01,2262361.01,460.213653564
533180.01,2262461.01,456.03918457
533180.01,2262561.01,453.589660645
533180.01,2262661.01,451.60333252
533180.01,2262761.01,452.649078369
533180.01,2262861.01,451.474060059
533180.01,2262961.01,446.868713379
533180.01,2263061.01,443.461578369
533180.01,2263161.01,438.619903564
533180.01,2263261.01,437.111846924
533180.01,2263361.01,435.092651367
533180.01,2263461.01,429.500183105
533180.01,2263561.01,430.717895508
533180.01,2263661.01,431.173095703
533180.01,2263761.01,427.766326904
533180.01,2263861.01,425.946777344
533180.01,2263961.01,379.348449707
533180.01,2264061.01,374.260162354
533180.01,2264161.01,372.413421631
533180.01,2264261.01,374.006958008
533180.01,2264361.01,371.33795166
533180.01,2264461.01,364.713409424
533180.01,2264561.01,364.515930176
533180.01,2264661.01,369.893066406
533180.01,2264761.01,364.182037354
533180.01,2264861.01,363.957489014
533180.01,2264961.01,364.464111328
533180.01,2265061.01,367.447845459
533180.01,2265161.01,371.714935303
533180.01,2265261.01,376.821411133
533180.01,2265361.01,377.322174072
533180.01,2265461.01,377.713043213
533180.01,2265561.01,375.945129395
533180.01,2265661.01,377.606079102
533180.01,2265761.01,381.95135498
533180.01,2265861.01,383.49230957
533180.01,2265961.01,385.057861328
533180.01,2266061.01,387.591186523
533180.01,2266161.01,391.223388672
533180.01,2266261.01,396.187438965
533180.01,2266361.01,398.909515381
533180.01,2266461.01,402.175842285
533180.01,2266561.01,407.35244751
533180.01,2266661.01,411.452270508
533180.01,2266761.01,412.580444336
533180.01,2266861.01,413.844024658
533180.01,2266961.01,415.386688232
533180.01,2267061.01,415.913726807
533180.01,2267161.01,404.843597412
533180.01,2267261.01,415.467285156
533180.01,2267361.01,415.12399292
533180.01,2267461.01,411.47668457
533180.01,2267561.01,409.79498291
533180.01,2267661.01,410.924438477
533180.01,2267761.01,416.188262939
533180.01,2267861.01,418.660430908
533180.01,2267961.01,414.871154785
533180.01,2268061.01,412.149383545
533180.01,2268161.01,413.369384766
533180.01,2268261.01,411.394958496
533180.01,2268361.01,412.937683105
533180.01,2268461.01,415.402862549
533180.01,2268561.01,419.215881348
533180.01,2268661.01,423.563476563
533180.01,2268761.01,425.284210205
533180.01,2268861.01,424.339996338
533180.01,2268961.01,-9999
533180.01,2269061.01,-9999
533280.01,2261361.01,461.23324585
533280.01,2261461.01,464.663696289
533280.01,2261561.01,468.250183105
533280.01,2261661.01,468.853485107
533280.01,2261761.01,469.375976563
533280.01,2261861.01,470.465606689
533280.01,2261961.01,471.129699707
533280.01,2262061.01,470.224731445
533280.01,2262161.01,467.70413208
533280.01,2262261.01,466.369689941
533280.01,2262361.01,459.74206543
533280.01,2262461.01,454.435913086
533280.01,2262561.01,452.436279297
533280.01,2262661.01,451.977600098
533280.01,2262761.01,448.198486328
533280.01,2262861.01,444.981872559
533280.01,2262961.01,444.120819092
533280.01,2263061.01,442.422912598
533280.01,2263161.01,438.770050049
533280.01,2263261.01,439.85144043
533280.01,2263361.01,440.728942871
533280.01,2263461.01,437.984680176
533280.01,2263561.01,435.445220947
533280.01,2263661.01,411.496643066
533280.01,2263761.01,382.954711914
533280.01,2263861.01,381.766021729
533280.01,2263961.01,377.735473633
533280.01,2264061.01,377.646179199
533280.01,2264161.01,377.147949219
533280.01,2264261.01,377.572601318
533280.01,2264361.01,376.228973389
533280.01,2264461.01,376.365478516
533280.01,2264561.01,363.707977295
533280.01,2264661.01,372.413421631
533280.01,2264761.01,368.03793335
533280.01,2264861.01,361.719818115
533280.01,2264961.01,362.196502686
533280.01,2265061.01,365.632263184
533280.01,2265161.01,372.889434814
533280.01,2265261.01,377.33013916
533280.01,2265361.01,379.914550781
533280.01,2265461.01,380.058746338
533280.01,2265561.01,378.4140625
533280.01,2265661.01,381.193878174
533280.01,2265761.01,383.855316162
533280.01,2265861.01,383.020263672
533280.01,2265961.01,386.7527771
533280.01,2266061.01,389.604217529
533280.01,2266161.01,393.760192871
533280.01,2266261.01,397.36907959
533280.01,2266361.01,400.525482178
533280.01,2266461.01,404.935302734
533280.01,2266561.01,410.362701416
533280.01,2266661.01,411.77166748
533280.01,2266761.01,412.071533203
533280.01,2266861.01,412.33493042
533280.01,2266961.01,414.701019287
533280.01,2267061.01,415.716644287
533280.01,2267161.01,405.859405518
533280.01,2267261.01,409.284240723
533280.01,2267361.01,409.284240723
533280.01,2267461.01,411.519073486
533280.01,2267561.01,412.228424072
533280.01,2267661.01,413.176574707
533280.01,2267761.01,411.11831665
533280.01,2267861.01,414.28036499
533280.01,2267961.01,414.214080811
533280.01,2268061.01,414.490722656
533280.01,2268161.01,415.712738037
533280.01,2268261.01,415.213317871
533280.01,2268361.01,412.557067871
533280.01,2268461.01,414.302276611
533280.01,2268561.01,417.370544434
533280.01,2268661.01,416.640014648
533280.01,2268761.01,412.059844971
533280.01,2268861.01,411.702819824
533280.01,2268961.01,410.404449463
533280.01,2269061.01,-9999
533280.01,2269161.01,-9999
533380.01,2261261.01,462.87713623
533380.01,2261361.01,463.179382324
533380.01,2261461.01,466.759796143
533380.01,2261561.01,467.647369385
533380.01,2261661.01,467.454101563
533380.01,2261761.01,468.709381104
533380.01,2261861.01,469.060638428
533380.01,2261961.01,469.960327148
533380.01,2262061.01,469.763916016
533380.01,2262161.01,466.661712646
533380.01,2262261.01,465.640045166
533380.01,2262361.01,460.118011475
533380.01,2262461.01,452.738647461
533380.01,2262561.01,450.430633545
533380.01,2262661.01,447.637176514
533380.01,2262761.01,446.051605225
533380.01,2262861.01,444.751617432
533380.01,2262961.01,442.880401611
533380.01,2263061.01,443.027130127
533380.01,2263161.01,442.047332764
533380.01,2263261.01,441.19317627
533380.01,2263361.01,440.728942871
533380.01,2263461.01,439.614837646
533380.01,2263561.01,390.340698242
533380.01,2263661.01,387.58770752
533380.01,2263761.01,387.062713623
533380.01,2263861.01,387.66394043
533380.01,2263961.01,392.755218506
533380.01,2264061.01,382.724731445
533380.01,2264161.01,382.98638916
533380.01,2264261.01,382.409515381
533380.01,2264361.01,381.766021729
533380.01,2264461.01,378.394470215
533380.01,2264561.01,377.273925781
533380.01,2264661.01,374.260162354
533380.01,2264761.01,372.413421631
533380.01,2264861.01,360.968383789
533380.01,2264961.01,362.208190918
533380.01,2265061.01,368.978668213
533380.01,2265161.01,376.161132813
533380.01,2265261.01,380.096252441
533380.01,2265361.01,381.44821167
533380.01,2265461.01,381.579284668
533380.01,2265561.01,383.663299561
533380.01,2265661.01,388.909820557
533380.01,2265761.01,388.147949219
533380.01,2265861.01,385.387023926
533380.01,2265961.01,386.305023193
533380.01,2266061.01,392.39251709
533380.01,2266161.01,395.119689941
533380.01,2266261.01,397.489227295
533380.01,2266361.01,401.603149414
533380.01,2266461.01,405.771179199
533380.01,2266561.01,409.422821045
533380.01,2266661.01,410.430725098
533380.01,2266761.01,411.452270508
533380.01,2266861.01,411.76071167
533380.01,2266961.01,411.485229492
533380.01,2267061.01,414.231445313
533380.01,2267161.01,412.446411133
533380.01,2267261.01,409.284240723
533380.01,2267361.01,409.284240723
533380.01,2267461.01,411.49420166
533380.01,2267561.01,412.521148682
533380.01,2267661.01,408.72076416
533380.01,2267761.01,410.438140869
533380.01,2267861.01,413.022003174
533380.01,2267961.01,412.992004395
533380.01,2268061.01,416.099304199
533380.01,2268161.01,416.584747314
533380.01,2268261.01,414.636291504
533380.01,2268361.01,410.879943848
533380.01,2268461.01,410.584442139
533380.01,2268561.01,409.215240479
533380.01,2268661.01,410.371795654
533380.01,2268761.01,409.197601318
533380.01,2268861.01,411.199890137
533380.01,2268961.01,414.051177979
533380.01,2269061.01,-9999
533380.01,2269161.01,-9999
533480.01,2261161.01,-9999
533480.01,2261261.01,465.448516846
533480.01,2261361.01,464.178314209
533480.01,2261461.01,466.335296631
533480.01,2261561.01,466.92779541
533480.01,2261661.01,464.90524292
533480.01,2261761.01,465.8671875
533480.01,2261861.01,465.694854736
533480.01,2261961.01,468.588287354
533480.01,2262061.01,467.786834717
533480.01,2262161.01,463.540679932
533480.01,2262261.01,461.572113037
533480.01,2262361.01,458.53326416
533480.01,2262461.01,452.219573975
533480.01,2262561.01,448.615234375
533480.01,2262661.01,446.868621826
533480.01,2262761.01,445.264068604
533480.01,2262861.01,442.710906982
533480.01,2262961.01,441.874694824
533480.01,2263061.01,440.739593506
533480.01,2263161.01,441.418945313
533480.01,2263261.01,406.011322021
533480.01,2263361.01,400.648956299
533480.01,2263461.01,398.726409912
533480.01,2263561.01,397.212585449
533480.01,2263661.01,391.759094238
533480.01,2263761.01,393.030975342
533480.01,2263861.01,389.893615723
533480.01,2263961.01,389.256164551
533480.01,2264061.01,384.272338867
533480.01,2264161.01,379.796234131
533480.01,2264261.01,379.661865234
533480.01,2264361.01,347.823608398
533480.01,2264461.01,347.823608398
533480.01,2264561.01,347.823608398
533480.01,2264661.01,350.517944336
533480.01,2264761.01,354.116699219
533480.01,2264861.01,358.056488037
533480.01,2264961.01,362.081451416
533480.01,2265061.01,368.829925537
533480.01,2265161.01,375.205780029
533480.01,2265261.01,379.911773682
533480.01,2265361.01,380.27130127
533480.01,2265461.01,382.34564209
533480.01,2265561.01,384.047515869
533480.01,2265661.01,390.388824463
533480.01,2265761.01,392.578125
533480.01,2265861.01,385.707885742
533480.01,2265961.01,393.486663818
533480.01,2266061.01,393.165557861
533480.01,2266161.01,394.999267578
533480.01,2266261.01,398.498962402
533480.01,2266361.01,401.12701416
533480.01,2266461.01,404.978057861
533480.01,2266561.01,408.099731445
533480.01,2266661.01,409.440185547
533480.01,2266761.01,411.052124023
533480.01,2266861.01,412.186401367
533480.01,2266961.01,412.458190918
533480.01,2267061.01,411.169891357
533480.01,2267161.01,415.367218018
533480.01,2267261.01,415.367218018
533480.01,2267361.01,409.284240723
533480.01,2267461.01,409.540313721
533480.01,2267561.01,408.07598877
533480.01,2267661.01,407.792449951
533480.01,2267761.01,410.535675049
533480.01,2267861.01,412.075378418
533480.01,2267961.01,412.366821289
533480.01,2268061.01,412.671905518
533480.01,2268161.01,412.269439697
533480.01,2268261.01,409.475860596
533480.01,2268361.01,409.15802002
533480.01,2268461.01,412.640380859
533480.01,2268561.01,413.675598145
533480.01,2268661.01,413.194335938
533480.01,2268761.01,410.439239502
533480.01,2268861.01,411.530212402
533480.01,2268961.01,413.610198975
533480.01,2269061.01,410.919677734
533480.01,2269161.01,-9999
533480.01,2269261.01,-9999
533580.01,2261161.01,461.891784668
533580.01,2261261.01,461.45223999
533580.01,2261361.01,461.98638916
533580.01,2261461.01,466.920684814
533580.01,2261561.01,466.049438477
533580.01,2261661.01,463.144561768
533580.01,2261761.01,464.403594971
533580.01,2261861.01,464.551239014
533580.01,2261961.01,464.943359375
533580.01,2262061.01,460.354949951
533580.01,2262161.01,457.93762207
533580.01,2262261.01,458.285552979
533580.01,2262361.01,453.762786865
533580.01,2262461.01,448.797729492
533580.01,2262561.01,448.586700439
533580.01,2262661.01,446.129272461
533580.01,2262761.01,444.015136719
533580.01,2262861.01,443.753723145
533580.01,2262961.01,440.63973999
533580.01,2263061.01,436.323913574
533580.01,2263161.01,437.823791504
533580.01,2263261.01,412.013916016
533580.01,2263361.01,410.679107666
533580.01,2263461.01,407.374145508
533580.01,2263561.01,403.901702881
533580.01,2263661.01,400.968383789
533580.01,2263761.01,395.648590088
533580.01,2263861.01,390.223266602
533580.01,2263961.01,384.128601074
533580.01,2264061.01,379.251342773
533580.01,2264161.01,372.097167969
533580.01,2264261.01,375.413238525
533580.01,2264361.01,347.823608398
533580.01,2264461.01,348.359527588
533580.01,2264561.01,349.653717041
533580.01,2264661.01,352.110412598
533580.01,2264761.01,353.87298584
533580.01,2264861.01,358.666748047
533580.01,2264961.01,366.262756348
533580.01,2265061.01,370.203338623
533580.01,2265161.01,374.523529053
533580.01,2265261.01,379.59286499
533580.01,2265361.01,381.419830322
533580.01,2265461.01,382.917755127
533580.01,2265561.01,383.391845703
533580.01,2265661.01,383.87902832
533580.01,2265761.01,392.462402344
533580.01,2265861.01,385.087219238
533580.01,2265961.01,395.150299072
533580.01,2266061.01,395.092895508
533580.01,2266161.01,394.552307129
533580.01,2266261.01,397.560028076
533580.01,2266361.01,399.889099121
533580.01,2266461.01,402.091033936
533580.01,2266561.01,407.113372803
533580.01,2266661.01,408.240539551
533580.01,2266761.01,410.751281738
533580.01,2266861.01,412.586334229
533580.01,2266961.01,414.439727783
533580.01,2267061.01,410.090820313
533580.01,2267161.01,415.748382568
533580.01,2267261.01,415.367218018
533580.01,2267361.01,410.498474121
533580.01,2267461.01,409.284240723
533580.01,2267561.01,409.574890137
533580.01,2267661.01,410.731689453
533580.01,2267761.01,412.9949646
533580.01,2267861.01,414.517181396
533580.01,2267961.01,412.078796387
533580.01,2268061.01,411.092041016
533580.01,2268161.01,408.433410645
533580.01,2268261.01,407.960510254
533580.01,2268361.01,409.545288086
533580.01,2268461.01,410.945678711
533580.01,2268561.01,413.361480713
533580.01,2268661.01,414.689727783
533580.01,2268761.01,413.614562988
533580.01,2268861.01,408.436431885
533580.01,2268961.01,404.758880615
533580.01,2269061.01,402.660583496
533580.01,2269161.01,-9999
533580.01,2269261.01,-9999
533680.01,2261061.01,-9999
533680.01,2261161.01,456.494995117
533680.01,2261261.01,458.236694336
533680.01,2261361.01,462.525085449
533680.01,2261461.01,462.816833496
533680.01,2261561.01,462.166290283
533680.01,2261661.01,460.261260986
533680.01,2261761.01,461.334381104
533680.01,2261861.01,460.729919434
533680.01,2261961.01,459.713806152
533680.01,2262061.01,457.281677246
533680.01,2262161.01,455.465179443
