"X","Y","H40_Batho (Depth)"
539180.01,2266561.01,788.579040527
539180.01,2266661.01,795.595947266
539180.01,2266761.01,801.943969727
539180.01,2266861.01,805.598022461
539180.01,2266961.01,808.793945313
539180.01,2267061.01,810.976867676
539180.01,2267161.01,811.383422852
539180.01,2267261.01,815.323913574
539180.01,2267361.01,802.609863281
539180.01,2267461.01,799.258972168
539180.01,2267561.01,818.444824219
539180.01,2267661.01,818.444824219
539180.01,2267761.01,817.96685791
539180.01,2267861.01,787.56439209
539180.01,2267961.01,790.402099609
539180.01,2268061.01,792.248596191
539180.01,2268161.01,796.231750488
539180.01,2268261.01,802.418884277
539180.01,2268361.01,806.622192383
539180.01,2268461.01,807.697753906
539180.01,2268561.01,810.06640625
539180.01,2268661.01,810.751098633
539180.01,2268761.01,809.841674805
539180.01,2268861.01,808.212524414
539180.01,2268961.01,806.348876953
539180.01,2269061.01,806.273193359
539180.01,2269161.01,805.766052246
539180.01,2269261.01,804.002990723
539180.01,2269361.01,805.054504395
539180.01,2269461.01,806.940979004
539180.01,2269561.01,813.81237793
539180.01,2269661.01,818.211425781
539180.01,2269761.01,820.117675781
539180.01,2269861.01,823.689758301
539180.01,2269961.01,826.748352051
539180.01,2270061.01,829.535705566
539180.01,2270161.01,835.431335449
539180.01,2270261.01,840.101379395
539180.01,2270361.01,841.617675781
539180.01,2270461.01,837.862243652
539180.01,2270561.01,833.497924805
539180.01,2270661.01,833.512268066
539180.01,2270761.01,834.671691895
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,820.076904297
539280.01,2263661.01,820.859558105
539280.01,2263761.01,821.99029541
539280.01,2263861.01,821.508605957
539280.01,2263961.01,808.459716797
539280.01,2264061.01,795.110656738
539280.01,2264161.01,795.110656738
539280.01,2264261.01,797.036437988
539280.01,2264361.01,800.517272949
539280.01,2264461.01,796.074707031
539280.01,2264561.01,793.15435791
539280.01,2264661.01,791.224365234
539280.01,2264761.01,792.717102051
539280.01,2264861.01,793.253601074
539280.01,2264961.01,794.107299805
539280.01,2265061.01,794.871582031
539280.01,2265161.01,792.84387207
539280.01,2265261.01,792.68737793
539280.01,2265361.01,792.96270752
539280.01,2265461.01,796.153442383
539280.01,2265561.01,791.518371582
539280.01,2265661.01,789.880981445
539280.01,2265761.01,789.265930176
539280.01,2265861.01,798.817871094
539280.01,2265961.01,791.582702637
539280.01,2266061.01,805.681640625
539280.01,2266161.01,806.298950195
539280.01,2266261.01,803.164978027
539280.01,2266361.01,803.868103027
539280.01,2266461.01,788.893615723
539280.01,2266561.01,791.297485352
539280.01,2266661.01,795.371337891
539280.01,2266761.01,801.465698242
539280.01,2266861.01,805.219055176
539280.01,2266961.01,808.439758301
539280.01,2267061.01,806.605224609
539280.01,2267161.01,803.741638184
539280.01,2267261.01,800.871826172
539280.01,2267361.01,803.843505859
539280.01,2267461.01,796.478088379
539280.01,2267561.01,817.96685791
539280.01,2267661.01,814.328369141
539280.01,2267761.01,810.135742188
539280.01,2267861.01,788.239379883
539280.01,2267961.01,789.254760742
539280.01,2268061.01,789.702941895
539280.01,2268161.01,795.04675293
539280.01,2268261.01,801.458435059
539280.01,2268361.01,806.9140625
539280.01,2268461.01,808.629699707
539280.01,2268561.01,810.440307617
539280.01,2268661.01,811.399108887
539280.01,2268761.01,811.363220215
539280.01,2268861.01,810.346008301
539280.01,2268961.01,809.936401367
539280.01,2269061.01,808.757202148
539280.01,2269161.01,807.589660645
539280.01,2269261.01,805.28137207
539280.01,2269361.01,805.629516602
539280.01,2269461.01,805.862731934
539280.01,2269561.01,812.072143555
539280.01,2269661.01,816.665466309
539280.01,2269761.01,821.66418457
539280.01,2269861.01,826.211975098
539280.01,2269961.01,829.472290039
539280.01,2270061.01,833.081542969
539280.01,2270161.01,836.467651367
539280.01,2270261.01,840.351989746
539280.01,2270361.01,841.494812012
539280.01,2270461.01,838.007995605
539280.01,2270561.01,833.752563477
539280.01,2270661.01,834.406188965
539280.01,2270761.01,836.565490723
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,817.739440918
539380.01,2263661.01,817.211120605
539380.01,2263761.01,821.508605957
539380.01,2263861.01,797.081481934
539380.01,2263961.01,798.009399414
539380.01,2264061.01,797.234313965
539380.01,2264161.01,799.128417969
539380.01,2264261.01,800.059631348
539380.01,2264361.01,800.352539063
539380.01,2264461.01,796.646240234
539380.01,2264561.01,794.674621582
539380.01,2264661.01,792.785095215
539380.01,2264761.01,794.738342285
539380.01,2264861.01,799.541931152
539380.01,2264961.01,799.229675293
539380.01,2265061.01,797.472106934
539380.01,2265161.01,795.986755371
539380.01,2265261.01,796.58190918
539380.01,2265361.01,796.824584961
539380.01,2265461.01,797.316955566
539380.01,2265561.01,796.595336914
539380.01,2265661.01,791.857177734
539380.01,2265761.01,788.979431152
539380.01,2265861.01,790.848632813
539380.01,2265961.01,793.994873047
539380.01,2266061.01,803.5625
539380.01,2266161.01,807.672912598
539380.01,2266261.01,807.879272461
539380.01,2266361.01,805.495483398
539380.01,2266461.01,792.25994873
539380.01,2266561.01,793.901733398
539380.01,2266661.01,795.944091797
539380.01,2266761.01,798.425048828
539380.01,2266861.01,804.249023438
539380.01,2266961.01,805.941772461
539380.01,2267061.01,804.235107422
539380.01,2267161.01,802.634277344
539380.01,2267261.01,800.074523926
539380.01,2267361.01,798.499755859
539380.01,2267461.01,797.135070801
539380.01,2267561.01,805.542297363
539380.01,2267661.01,805.968933105
539380.01,2267761.01,805.146911621
539380.01,2267861.01,787.001159668
539380.01,2267961.01,788.314086914
539380.01,2268061.01,790.558349609
539380.01,2268161.01,796.213745117
539380.01,2268261.01,802.339477539
539380.01,2268361.01,805.607177734
539380.01,2268461.01,808.794616699
539380.01,2268561.01,809.897949219
539380.01,2268661.01,811.61151123
539380.01,2268761.01,812.136413574
539380.01,2268861.01,813.616577148
539380.01,2268961.01,812.580444336
539380.01,2269061.01,810.98059082
539380.01,2269161.01,810.461730957
539380.01,2269261.01,808.227172852
539380.01,2269361.01,808.221069336
539380.01,2269461.01,807.733764648
539380.01,2269561.01,812.578308105
539380.01,2269661.01,816.407348633
539380.01,2269761.01,821.968017578
539380.01,2269861.01,827.45135498
539380.01,2269961.01,830.407287598
539380.01,2270061.01,835.137268066
539380.01,2270161.01,837.867553711
539380.01,2270261.01,838.782592773
539380.01,2270361.01,840.09777832
539380.01,2270461.01,837.016784668
539380.01,2270561.01,833.600463867
539380.01,2270661.01,835.783325195
539380.01,2270761.01,840.139465332
539380.01,2270861.01,843.009094238
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,817.211120605
539480.01,2263761.01,819.229553223
539480.01,2263861.01,797.081481934
539480.01,2263961.01,797.081481934
539480.01,2264061.01,800.538269043
539480.01,2264161.01,801.103393555
539480.01,2264261.01,802.230712891
539480.01,2264361.01,801.62310791
539480.01,2264461.01,798.670776367
539480.01,2264561.01,797.018127441
539480.01,2264661.01,796.969909668
539480.01,2264761.01,799.727111816
539480.01,2264861.01,802.510192871
539480.01,2264961.01,802.252502441
539480.01,2265061.01,800.895080566
539480.01,2265161.01,801.202026367
539480.01,2265261.01,800.277404785
539480.01,2265361.01,802.005249023
539480.01,2265461.01,802.286437988
539480.01,2265561.01,800.049926758
539480.01,2265661.01,794.937194824
539480.01,2265761.01,794.2109375
539480.01,2265861.01,796.311279297
539480.01,2265961.01,803.727600098
539480.01,2266061.01,807.977416992
539480.01,2266161.01,809.359680176
539480.01,2266261.01,809.819458008
539480.01,2266361.01,806.322021484
539480.01,2266461.01,794.347717285
539480.01,2266561.01,796.526916504
539480.01,2266661.01,797.213806152
539480.01,2266761.01,798.407531738
539480.01,2266861.01,800.522460938
539480.01,2266961.01,802.72265625
539480.01,2267061.01,802.788879395
539480.01,2267161.01,801.409118652
539480.01,2267261.01,800.878662109
539480.01,2267361.01,801.534912109
539480.01,2267461.01,800.477722168
539480.01,2267561.01,801.297546387
539480.01,2267661.01,805.610229492
539480.01,2267761.01,803.488708496
539480.01,2267861.01,784.007385254
539480.01,2267961.01,787.833190918
539480.01,2268061.01,790.823242188
539480.01,2268161.01,796.326904297
539480.01,2268261.01,802.24420166
539480.01,2268361.01,805.070373535
539480.01,2268461.01,807.905700684
539480.01,2268561.01,809.593139648
539480.01,2268661.01,810.525634766
539480.01,2268761.01,811.714111328
539480.01,2268861.01,815.010925293
539480.01,2268961.01,814.936584473
539480.01,2269061.01,812.404052734
539480.01,2269161.01,812.810913086
539480.01,2269261.01,811.548522949
539480.01,2269361.01,812.077148438
539480.01,2269461.01,811.863220215
539480.01,2269561.01,815.55847168
539480.01,2269661.01,819.051086426
539480.01,2269761.01,824.185241699
539480.01,2269861.01,829.157470703
539480.01,2269961.01,831.99395752
539480.01,2270061.01,835.486572266
539480.01,2270161.01,837.84588623
539480.01,2270261.01,838.260437012
539480.01,2270361.01,839.348083496
539480.01,2270461.01,834.531555176
539480.01,2270561.01,832.915344238
539480.01,2270661.01,836.121826172
539480.01,2270761.01,842.151794434
539480.01,2270861.01,844.322021484
539480.01,2270961.01,844.191833496
539480.01,2271061.01,-9999
539580.01,2263761.01,793.276367188
539580.01,2263861.01,796.068969727
539580.01,2263961.01,799.295898438
539580.01,2264061.01,802.126403809
539580.01,2264161.01,802.31060791
539580.01,2264261.01,802.862976074
539580.01,2264361.01,802.349731445
539580.01,2264461.01,801.232910156
539580.01,2264561.01,801.243103027
539580.01,2264661.01,801.280151367
539580.01,2264761.01,803.689147949
539580.01,2264861.01,806.057250977
539580.01,2264961.01,807.03338623
539580.01,2265061.01,806.625549316
539580.01,2265161.01,807.615905762
539580.01,2265261.01,807.13067627
539580.01,2265361.01,805.858215332
539580.01,2265461.01,805.186401367
539580.01,2265561.01,802.274841309
539580.01,2265661.01,797.029907227
539580.01,2265761.01,798.145019531
539580.01,2265861.01,801.25201416
539580.01,2265961.01,808.267333984
539580.01,2266061.01,810.285461426
539580.01,2266161.01,810.62689209
539580.01,2266261.01,809.803344727
539580.01,2266361.01,807.618225098
539580.01,2266461.01,796.422668457
539580.01,2266561.01,797.700866699
539580.01,2266661.01,797.436889648
539580.01,2266761.01,797.699157715
539580.01,2266861.01,797.754516602
539580.01,2266961.01,800.255004883
539580.01,2267061.01,797.858764648
539580.01,2267161.01,800.248413086
539580.01,2267261.01,802.528259277
539580.01,2267361.01,803.619934082
539580.01,2267461.01,803.075012207
539580.01,2267561.01,801.210327148
539580.01,2267661.01,800.68762207
539580.01,2267761.01,785.690368652
539580.01,2267861.01,783.143615723
539580.01,2267961.01,786.302124023
539580.01,2268061.01,788.966186523
539580.01,2268161.01,794.847473145
539580.01,2268261.01,800.81427002
539580.01,2268361.01,804.04486084
539580.01,2268461.01,805.949584961
539580.01,2268561.01,808.130493164
539580.01,2268661.01,809.535400391
539580.01,2268761.01,812.201416016
539580.01,2268861.01,816.136474609
539580.01,2268961.01,813.966186523
539580.01,2269061.01,814.428344727
539580.01,2269161.01,814.224853516
539580.01,2269261.01,814.06640625
539580.01,2269361.01,814.403564453
539580.01,2269461.01,814.612304688
539580.01,2269561.01,821.846618652
539580.01,2269661.01,824.519714355
539580.01,2269761.01,827.204650879
539580.01,2269861.01,831.319702148
539580.01,2269961.01,833.891845703
539580.01,2270061.01,836.747924805
539580.01,2270161.01,837.875610352
539580.01,2270261.01,838.007080078
539580.01,2270361.01,838.393615723
539580.01,2270461.01,833.517089844
539580.01,2270561.01,833.084899902
539580.01,2270661.01,836.186584473
539580.01,2270761.01,841.036499023
539580.01,2270861.01,841.17199707
539580.01,2270961.01,-9999
539680.01,2263861.01,791.373840332
539680.01,2263961.01,799.362182617
539680.01,2264061.01,805.24029541
539680.01,2264161.01,807.783874512
539680.01,2264261.01,807.292785645
539680.01,2264361.01,806.135009766
539680.01,2264461.01,806.25213623
539680.01,2264561.01,804.626464844
539680.01,2264661.01,804.477844238
539680.01,2264761.01,805.741699219
539680.01,2264861.01,809.944946289
539680.01,2264961.01,810.993469238
539680.01,2265061.01,811.364868164
539680.01,2265161.01,811.802062988
539680.01,2265261.01,810.801208496
539680.01,2265361.01,809.14654541
539680.01,2265461.01,808.549865723
539680.01,2265561.01,804.069091797
539680.01,2265661.01,800.234619141
539680.01,2265761.01,800.286499023
539680.01,2265861.01,803.027160645
539680.01,2265961.01,808.962524414
539680.01,2266061.01,811.00579834
539680.01,2266161.01,811.042053223
539680.01,2266261.01,808.732177734
539680.01,2266361.01,798.348022461
539680.01,2266461.01,799.055358887
539680.01,2266561.01,798.281494141
539680.01,2266661.01,797.853637695
539680.01,2266761.01,797.933410645
539680.01,2266861.01,797.507629395
539680.01,2266961.01,797.387817383
539680.01,2267061.01,797.867675781
539680.01,2267161.01,799.590942383
539680.01,2267261.01,802.361938477
539680.01,2267361.01,803.217834473
539680.01,2267461.01,801.079040527
539680.01,2267561.01,799.824829102
539680.01,2267661.01,799.381774902
539680.01,2267761.01,784.757324219
539680.01,2267861.01,780.779296875
539680.01,2267961.01,783.247802734
539680.01,2268061.01,789.312744141
539680.01,2268161.01,795.106384277
539680.01,2268261.01,800.092590332
539680.01,2268361.01,801.94128418
539680.01,2268461.01,803.558227539
539680.01,2268561.01,806.231506348
539680.01,2268661.01,807.497497559
539680.01,2268761.01,813.464294434
539680.01,2268861.01,812.91784668
539680.01,2268961.01,812.812561035
539680.01,2269061.01,814.73651123
539680.01,2269161.01,814.760681152
539680.01,2269261.01,815.96270752
539680.01,2269361.01,818.245300293
539680.01,2269461.01,820.018981934
539680.01,2269561.01,824.696044922
539680.01,2269661.01,827.483947754
539680.01,2269761.01,828.199523926
539680.01,2269861.01,830.281738281
539680.01,2269961.01,834.073181152
539680.01,2270061.01,837.40057373
539680.01,2270161.01,837.900878906
539680.01,2270261.01,837.168518066
539680.01,2270361.01,835.238037109
539680.01,2270461.01,832.474243164
539680.01,2270561.01,834.300170898
539680.01,2270661.01,835.893615723
539680.01,2270761.01,836.944274902
539680.01,2270861.01,838.030456543
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,-9999
539780.01,2264161.01,810.658508301
539780.01,2264261.01,811.276733398
539780.01,2264361.01,809.913696289
539780.01,2264461.01,809.961486816
539780.01,2264561.01,809.561828613
539780.01,2264661.01,809.519348145
539780.01,2264761.01,811.233093262
539780.01,2264861.01,812.190368652
539780.01,2264961.01,812.888305664
539780.01,2265061.01,813.321899414
539780.01,2265161.01,813.657409668
539780.01,2265261.01,813.848266602
539780.01,2265361.01,812.108581543
539780.01,2265461.01,811.110961914
539780.01,2265561.01,805.333129883
539780.01,2265661.01,801.891357422
539780.01,2265761.01,802.797607422
539780.01,2265861.01,807.702270508
539780.01,2265961.01,811.242370605
539780.01,2266061.01,812.172973633
539780.01,2266161.01,810.453613281
539780.01,2266261.01,808.537353516
539780.01,2266361.01,807.582336426
539780.01,2266461.01,798.177185059
539780.01,2266561.01,797.06463623
539780.01,2266661.01,796.736083984
539780.01,2266761.01,797.430541992
539780.01,2266861.01,797.971130371
539780.01,2266961.01,798.251403809
539780.01,2267061.01,798.727966309
539780.01,2267161.01,799.800842285
539780.01,2267261.01,800.579284668
539780.01,2267361.01,800.403930664
539780.01,2267461.01,799.219604492
539780.01,2267561.01,798.715454102
539780.01,2267661.01,798.288391113
539780.01,2267761.01,783.905456543
539780.01,2267861.01,782.659240723
539780.01,2267961.01,784.679504395
539780.01,2268061.01,789.290527344
539780.01,2268161.01,794.155517578
539780.01,2268261.01,796.615783691
539780.01,2268361.01,799.595947266
539780.01,2268461.01,800.675170898
539780.01,2268561.01,806.308837891
539780.01,2268661.01,809.023071289
539780.01,2268761.01,812.815063477
539780.01,2268861.01,811.242736816
539780.01,2268961.01,812.016296387
539780.01,2269061.01,814.046020508
539780.01,2269161.01,814.739379883
539780.01,2269261.01,817.746520996
539780.01,2269361.01,821.677978516
539780.01,2269461.01,825.472412109
539780.01,2269561.01,829.448730469
539780.01,2269661.01,831.225830078
539780.01,2269761.01,831.776916504
539780.01,2269861.01,832.694885254
539780.01,2269961.01,834.114624023
