"X","Y","H70_Arg_lev (Depth)"
536880.01,2266261.01,969.309387207
536880.01,2266361.01,971.249267578
536880.01,2266461.01,971.262023926
536880.01,2266561.01,971.725891113
536880.01,2266661.01,978.403686523
536880.01,2266761.01,976.484924316
536880.01,2266861.01,979.028381348
536880.01,2266961.01,988.593566895
536880.01,2267061.01,996.104858398
536880.01,2267161.01,997.221252441
536880.01,2267261.01,997.627197266
536880.01,2267361.01,1000.000610352
536880.01,2267461.01,999.015197754
536880.01,2267561.01,1034.105712891
536880.01,2267661.01,1033.543945313
536880.01,2267761.01,1030.795410156
536880.01,2267861.01,1029.608520508
536880.01,2267961.01,1032.345336914
536880.01,2268061.01,1033.273803711
536880.01,2268161.01,1034.695556641
536880.01,2268261.01,1036.221313477
536880.01,2268361.01,1036.903808594
536880.01,2268461.01,1038.094970703
536880.01,2268561.01,1037.759155273
536880.01,2268661.01,1037.270996094
536880.01,2268761.01,1035.963012695
536880.01,2268861.01,1033.430419922
536880.01,2268961.01,1034.868041992
536880.01,2269061.01,1033.71496582
536880.01,2269161.01,1033.299316406
536880.01,2269261.01,1033.778442383
536880.01,2269361.01,1035.046020508
536880.01,2269461.01,1035.665283203
536880.01,2269561.01,1032.456176758
536880.01,2269661.01,1028.370849609
536880.01,2269761.01,1027.458740234
536880.01,2269861.01,1027.483154297
536880.01,2269961.01,1028.449829102
536880.01,2270061.01,1028.041870117
536880.01,2270161.01,1026.049194336
536880.01,2270261.01,1026.02722168
536880.01,2270361.01,1027.742675781
536880.01,2270461.01,1030.247680664
536880.01,2270561.01,1032.905029297
536880.01,2270661.01,1037.563720703
536880.01,2270761.01,1042.504516602
536880.01,2270861.01,1045.532714844
536880.01,2270961.01,1046.807250977
536880.01,2271061.01,1049.432250977
536880.01,2271161.01,1053.661499023
536880.01,2271261.01,1056.488647461
536880.01,2271361.01,1059.567504883
536880.01,2271461.01,1056.072387695
536880.01,2271561.01,1051.767700195
536880.01,2271661.01,1047.93359375
536880.01,2271761.01,1049.872436523
536880.01,2271861.01,1052.206298828
536880.01,2271961.01,1059.633666992
536880.01,2272061.01,1064.922729492
536880.01,2272161.01,1066.221191406
536880.01,2272261.01,1067.755249023
536880.01,2272361.01,1068.135620117
536880.01,2272461.01,1067.885009766
536880.01,2272561.01,-9999
536880.01,2272661.01,-9999
536980.01,2261961.01,1052.956176758
536980.01,2262061.01,1053.842285156
536980.01,2262161.01,1054.603027344
536980.01,2262261.01,1053.949829102
536980.01,2262361.01,1054.047241211
536980.01,2262461.01,1051.566894531
536980.01,2262561.01,1048.494873047
536980.01,2262661.01,1045.553222656
536980.01,2262761.01,1040.721069336
536980.01,2262861.01,1031.481811523
536980.01,2262961.01,1029.326782227
536980.01,2263061.01,1027.891113281
536980.01,2263161.01,1027.457275391
536980.01,2263261.01,1027.777954102
536980.01,2263361.01,1025.611450195
536980.01,2263461.01,1022.826599121
536980.01,2263561.01,1021.046447754
536980.01,2263661.01,1016.217468262
536980.01,2263761.01,1012.888122559
536980.01,2263861.01,1012.341369629
536980.01,2263961.01,1009.912597656
536980.01,2264061.01,1008.920715332
536980.01,2264161.01,1007.264587402
536980.01,2264261.01,1006.265869141
536980.01,2264361.01,1003.898498535
536980.01,2264461.01,1001.764770508
536980.01,2264561.01,1000.186523438
536980.01,2264661.01,995.870849609
536980.01,2264761.01,991.596435547
536980.01,2264861.01,988.593200684
536980.01,2264961.01,983.733520508
536980.01,2265061.01,979.324157715
536980.01,2265161.01,976.602478027
536980.01,2265261.01,972.13067627
536980.01,2265361.01,967.793518066
536980.01,2265461.01,968.969421387
536980.01,2265561.01,965.227600098
536980.01,2265661.01,963.467285156
536980.01,2265761.01,964.182983398
536980.01,2265861.01,963.645263672
536980.01,2265961.01,965.07409668
536980.01,2266061.01,964.414794922
536980.01,2266161.01,964.772399902
536980.01,2266261.01,965.639709473
536980.01,2266361.01,967.195678711
536980.01,2266461.01,968.241333008
536980.01,2266561.01,966.760681152
536980.01,2266661.01,969.672180176
536980.01,2266761.01,969.979736328
536980.01,2266861.01,977.033081055
536980.01,2266961.01,981.928466797
536980.01,2267061.01,983.104309082
536980.01,2267161.01,985.828430176
536980.01,2267261.01,988.636657715
536980.01,2267361.01,991.880126953
536980.01,2267461.01,1028.522705078
536980.01,2267561.01,1032.016601563
536980.01,2267661.01,1032.185424805
536980.01,2267761.01,1028.111328125
536980.01,2267861.01,1028.950317383
536980.01,2267961.01,1031.112060547
536980.01,2268061.01,1033.889038086
536980.01,2268161.01,1034.851318359
536980.01,2268261.01,1036.149902344
536980.01,2268361.01,1036.37121582
536980.01,2268461.01,1033.501342773
536980.01,2268561.01,1032.416992188
536980.01,2268661.01,1032.119140625
536980.01,2268761.01,1036.106323242
536980.01,2268861.01,1039.065551758
536980.01,2268961.01,1036.555419922
536980.01,2269061.01,1032.465454102
536980.01,2269161.01,1031.096801758
536980.01,2269261.01,1031.358520508
536980.01,2269361.01,1034.19934082
536980.01,2269461.01,1033.78894043
536980.01,2269561.01,1031.265991211
536980.01,2269661.01,1028.416503906
536980.01,2269761.01,1023.685241699
536980.01,2269861.01,1023.958435059
536980.01,2269961.01,1023.951538086
536980.01,2270061.01,1025.47277832
536980.01,2270161.01,1026.009765625
536980.01,2270261.01,1027.649658203
536980.01,2270361.01,1029.736450195
536980.01,2270461.01,1032.026611328
536980.01,2270561.01,1035.165893555
536980.01,2270661.01,1041.703125
536980.01,2270761.01,1045.950927734
536980.01,2270861.01,1048.397094727
536980.01,2270961.01,1050.002685547
536980.01,2271061.01,1054.227050781
536980.01,2271161.01,1059.701904297
536980.01,2271261.01,1062.197021484
536980.01,2271361.01,1059.991577148
536980.01,2271461.01,1059.965087891
536980.01,2271561.01,1048.150756836
536980.01,2271661.01,1047.95300293
536980.01,2271761.01,1049.252929688
536980.01,2271861.01,1052.055541992
536980.01,2271961.01,1060.486083984
536980.01,2272061.01,1064.508544922
536980.01,2272161.01,1066.294433594
536980.01,2272261.01,1066.926025391
536980.01,2272361.01,1066.928710938
536980.01,2272461.01,1067.199462891
536980.01,2272561.01,-9999
537080.01,2261961.01,-9999
537080.01,2262061.01,1055.376220703
537080.01,2262161.01,1056.814941406
537080.01,2262261.01,1058.02722168
537080.01,2262361.01,1057.360107422
537080.01,2262461.01,1053.79675293
537080.01,2262561.01,1051.151855469
537080.01,2262661.01,1045.776489258
537080.01,2262761.01,1038.313232422
537080.01,2262861.01,1032.744262695
537080.01,2262961.01,1032.453857422
537080.01,2263061.01,1031.668945313
537080.01,2263161.01,1031.345092773
537080.01,2263261.01,1031.197998047
537080.01,2263361.01,1028.779785156
537080.01,2263461.01,1024.876831055
537080.01,2263561.01,1022.40234375
537080.01,2263661.01,1018.770141602
537080.01,2263761.01,1016.159362793
537080.01,2263861.01,1015.26171875
537080.01,2263961.01,1012.544006348
537080.01,2264061.01,1011.235534668
537080.01,2264161.01,1009.957763672
537080.01,2264261.01,1007.392456055
537080.01,2264361.01,1004.880615234
537080.01,2264461.01,1003.375976563
537080.01,2264561.01,1001.894287109
537080.01,2264661.01,997.916564941
537080.01,2264761.01,993.246398926
537080.01,2264861.01,989.819213867
537080.01,2264961.01,985.565307617
537080.01,2265061.01,982.267700195
537080.01,2265161.01,980.715209961
537080.01,2265261.01,977.616333008
537080.01,2265361.01,974.993164063
537080.01,2265461.01,972.772155762
537080.01,2265561.01,969.168029785
537080.01,2265661.01,966.112915039
537080.01,2265761.01,966.832702637
537080.01,2265861.01,965.66619873
537080.01,2265961.01,965.042663574
537080.01,2266061.01,964.873535156
537080.01,2266161.01,964.832397461
537080.01,2266261.01,965.107177734
537080.01,2266361.01,965.504333496
537080.01,2266461.01,965.617797852
537080.01,2266561.01,966.608642578
537080.01,2266661.01,967.447998047
537080.01,2266761.01,969.604797363
537080.01,2266861.01,972.384460449
537080.01,2266961.01,976.110839844
537080.01,2267061.01,976.745056152
537080.01,2267161.01,986.110351563
537080.01,2267261.01,1025.48449707
537080.01,2267361.01,1026.810424805
537080.01,2267461.01,1027.122924805
537080.01,2267561.01,1029.417236328
537080.01,2267661.01,1022.827026367
537080.01,2267761.01,1025.412475586
537080.01,2267861.01,1026.896972656
537080.01,2267961.01,1028.156860352
537080.01,2268061.01,1033.345214844
537080.01,2268161.01,1036.282592773
537080.01,2268261.01,1037.186523438
537080.01,2268361.01,1036.467407227
537080.01,2268461.01,1032.280151367
537080.01,2268561.01,1033.209716797
537080.01,2268661.01,1034.907958984
537080.01,2268761.01,1039.240844727
537080.01,2268861.01,1042.548339844
537080.01,2268961.01,1043.127807617
537080.01,2269061.01,1045.533325195
537080.01,2269161.01,1038.833618164
537080.01,2269261.01,1028.368530273
537080.01,2269361.01,1030.820800781
537080.01,2269461.01,1029.059936523
537080.01,2269561.01,1026.983642578
537080.01,2269661.01,1027.369384766
537080.01,2269761.01,1023.966064453
537080.01,2269861.01,1023.358703613
537080.01,2269961.01,1024.038818359
537080.01,2270061.01,1027.466674805
537080.01,2270161.01,1029.178344727
537080.01,2270261.01,1031.924682617
537080.01,2270361.01,1034.982788086
537080.01,2270461.01,1037.896240234
537080.01,2270561.01,1040.728881836
537080.01,2270661.01,1044.628662109
537080.01,2270761.01,1047.088745117
537080.01,2270861.01,1049.689331055
537080.01,2270961.01,1050.994384766
537080.01,2271061.01,1056.446411133
537080.01,2271161.01,1060.306152344
537080.01,2271261.01,1063.030273438
537080.01,2271361.01,1062.250610352
537080.01,2271461.01,1062.250610352
537080.01,2271561.01,1048.348388672
537080.01,2271661.01,1048.314453125
537080.01,2271761.01,1050.011230469
537080.01,2271861.01,1051.174926758
537080.01,2271961.01,1060.490722656
537080.01,2272061.01,1063.09765625
537080.01,2272161.01,1065.70300293
537080.01,2272261.01,1066.985961914
537080.01,2272361.01,-9999
537080.01,2272461.01,-9999
537180.01,2262061.01,1056.695068359
537180.01,2262161.01,1057.826293945
537180.01,2262261.01,1058.093505859
537180.01,2262361.01,1057.327636719
537180.01,2262461.01,1056.569946289
537180.01,2262561.01,1054.431274414
537180.01,2262661.01,1046.662841797
537180.01,2262761.01,1042.101196289
537180.01,2262861.01,1042.353637695
537180.01,2262961.01,1040.133056641
537180.01,2263061.01,1038.244750977
537180.01,2263161.01,1035.440307617
537180.01,2263261.01,1033.496459961
537180.01,2263361.01,1030.673217773
537180.01,2263461.01,1026.715820313
537180.01,2263561.01,1024.960327148
537180.01,2263661.01,1021.759277344
537180.01,2263761.01,1019.956970215
537180.01,2263861.01,1018.18927002
537180.01,2263961.01,1014.791748047
537180.01,2264061.01,1012.841186523
537180.01,2264161.01,1010.66809082
537180.01,2264261.01,1008.119750977
537180.01,2264361.01,1005.423034668
537180.01,2264461.01,1004.860473633
537180.01,2264561.01,1002.657165527
537180.01,2264661.01,999.543579102
537180.01,2264761.01,997.864624023
537180.01,2264861.01,992.605834961
537180.01,2264961.01,989.63293457
537180.01,2265061.01,985.666015625
537180.01,2265161.01,983.301879883
537180.01,2265261.01,979.30090332
537180.01,2265361.01,974.729736328
537180.01,2265461.01,971.485717773
537180.01,2265561.01,968.191894531
537180.01,2265661.01,965.854797363
537180.01,2265761.01,964.833496094
537180.01,2265861.01,964.816833496
537180.01,2265961.01,964.816833496
537180.01,2266061.01,964.816833496
537180.01,2266161.01,964.816833496
537180.01,2266261.01,968.98236084
537180.01,2266361.01,992.095397949
537180.01,2266461.01,990.404785156
537180.01,2266561.01,968.481567383
537180.01,2266661.01,988.507873535
537180.01,2266761.01,979.153015137
537180.01,2266861.01,975.838806152
537180.01,2266961.01,980.165649414
537180.01,2267061.01,999.399841309
537180.01,2267161.01,1023.22277832
537180.01,2267261.01,1024.852172852
537180.01,2267361.01,1025.819091797
537180.01,2267461.01,1026.075927734
537180.01,2267561.01,1022.012695313
537180.01,2267661.01,1022.824035645
537180.01,2267761.01,1024.848266602
537180.01,2267861.01,1027.516357422
537180.01,2267961.01,1027.708862305
537180.01,2268061.01,1032.229492188
537180.01,2268161.01,1035.728149414
537180.01,2268261.01,1036.354248047
537180.01,2268361.01,1036.146118164
537180.01,2268461.01,1035.720581055
537180.01,2268561.01,1035.304077148
537180.01,2268661.01,1037.408081055
537180.01,2268761.01,1041.079345703
537180.01,2268861.01,1045.940673828
537180.01,2268961.01,1047.555664063
537180.01,2269061.01,1047.703369141
537180.01,2269161.01,1046.257568359
537180.01,2269261.01,1047.073242188
537180.01,2269361.01,1022.853759766
537180.01,2269461.01,1021.778015137
537180.01,2269561.01,1021.778015137
537180.01,2269661.01,1023.64050293
537180.01,2269761.01,1024.138793945
537180.01,2269861.01,1021.55078125
537180.01,2269961.01,1023.705078125
537180.01,2270061.01,1029.26159668
537180.01,2270161.01,1030.991088867
537180.01,2270261.01,1034.253417969
537180.01,2270361.01,1038.795166016
537180.01,2270461.01,1042.624755859
537180.01,2270561.01,1046.510375977
537180.01,2270661.01,1050.201904297
537180.01,2270761.01,1052.055541992
537180.01,2270861.01,1053.131469727
537180.01,2270961.01,1051.84375
537180.01,2271061.01,1055.789794922
537180.01,2271161.01,1058.831787109
537180.01,2271261.01,1062.41027832
537180.01,2271361.01,1062.250610352
537180.01,2271461.01,1062.250610352
537180.01,2271561.01,1061.881225586
537180.01,2271661.01,1048.348388672
537180.01,2271761.01,1048.348388672
537180.01,2271861.01,1061.176635742
537180.01,2271961.01,1058.947265625
537180.01,2272061.01,1059.309692383
537180.01,2272161.01,1061.646118164
537180.01,2272261.01,-9999
537180.01,2272361.01,-9999
537280.01,2262061.01,-9999
537280.01,2262161.01,1057.847045898
537280.01,2262261.01,1057.850952148
537280.01,2262361.01,1057.850952148
537280.01,2262461.01,1057.249633789
537280.01,2262561.01,1056.926879883
537280.01,2262661.01,1051.09375
537280.01,2262761.01,1047.837280273
537280.01,2262861.01,1049.842529297
537280.01,2262961.01,1046.933959961
537280.01,2263061.01,1042.484741211
537280.01,2263161.01,1040.181152344
537280.01,2263261.01,1036.453613281
537280.01,2263361.01,1032.7734375
537280.01,2263461.01,1031.33984375
537280.01,2263561.01,1027.79296875
537280.01,2263661.01,1023.957763672
537280.01,2263761.01,1021.710693359
537280.01,2263861.01,1020.176269531
537280.01,2263961.01,1016.516784668
537280.01,2264061.01,1013.232116699
537280.01,2264161.01,1012.550476074
537280.01,2264261.01,1011.150146484
537280.01,2264361.01,1007.920227051
537280.01,2264461.01,1007.26159668
537280.01,2264561.01,1004.65838623
537280.01,2264661.01,1002.257568359
537280.01,2264761.01,1000.538269043
537280.01,2264861.01,995.509033203
537280.01,2264961.01,992.446777344
537280.01,2265061.01,989.985839844
537280.01,2265161.01,985.801330566
537280.01,2265261.01,980.392944336
537280.01,2265361.01,968.955200195
537280.01,2265461.01,966.77532959
537280.01,2265561.01,966.297119141
537280.01,2265661.01,965.952392578
537280.01,2265761.01,999.720947266
537280.01,2265861.01,996.461547852
537280.01,2265961.01,993.346801758
537280.01,2266061.01,993.007507324
537280.01,2266161.01,992.879638672
537280.01,2266261.01,992.879638672
537280.01,2266361.01,992.844482422
537280.01,2266461.01,992.094665527
537280.01,2266561.01,990.413085938
537280.01,2266661.01,970.487365723
537280.01,2266761.01,970.727844238
537280.01,2266861.01,986.257873535
537280.01,2266961.01,1020.148010254
537280.01,2267061.01,1020.515625
537280.01,2267161.01,1020.356628418
537280.01,2267261.01,1022.072937012
537280.01,2267361.01,1024.416870117
537280.01,2267461.01,1025.739501953
537280.01,2267561.01,1027.224487305
537280.01,2267661.01,1027.363769531
537280.01,2267761.01,1027.567993164
537280.01,2267861.01,1028.946289063
537280.01,2267961.01,1030.649291992
537280.01,2268061.01,1033.53918457
537280.01,2268161.01,1035.284179688
537280.01,2268261.01,1037.345214844
537280.01,2268361.01,1040.385742188
537280.01,2268461.01,1039.848266602
537280.01,2268561.01,1039.808349609
537280.01,2268661.01,1040.922851563
537280.01,2268761.01,1045.051513672
537280.01,2268861.01,1046.960083008
537280.01,2268961.01,1048.137939453
537280.01,2269061.01,1047.948120117
537280.01,2269161.01,1046.54675293
537280.01,2269261.01,1045.189086914
537280.01,2269361.01,1045.483642578
537280.01,2269461.01,1022.630065918
537280.01,2269561.01,1022.206726074
537280.01,2269661.01,1021.816772461
537280.01,2269761.01,1022.440429688
537280.01,2269861.01,1019.932312012
537280.01,2269961.01,1021.50579834
537280.01,2270061.01,1027.261474609
537280.01,2270161.01,1029.501953125
537280.01,2270261.01,1034.504150391
537280.01,2270361.01,1039.572509766
537280.01,2270461.01,1043.344116211
537280.01,2270561.01,1049.98828125
537280.01,2270661.01,1051.850463867
537280.01,2270761.01,1054.176879883
537280.01,2270861.01,1053.941894531
537280.01,2270961.01,1053.92565918
537280.01,2271061.01,1058.200683594
537280.01,2271161.01,1060.56237793
537280.01,2271261.01,1063.871459961
537280.01,2271361.01,1062.58203125
537280.01,2271461.01,1062.220458984
537280.01,2271561.01,1062.064941406
537280.01,2271661.01,1061.765991211
537280.01,2271761.01,1061.176635742
537280.01,2271861.01,1053.336914063
