"X","Y","H10_Portl (Depth)"
539180.01,2266761.01,156.442977905
539180.01,2266861.01,152.618225098
539180.01,2266961.01,152.421112061
539180.01,2267061.01,156.634414673
539180.01,2267161.01,159.395553589
539180.01,2267261.01,162.512817383
539180.01,2267361.01,166.200073242
539180.01,2267461.01,168.193344116
539180.01,2267561.01,165.328720093
539180.01,2267661.01,164.541000366
539180.01,2267761.01,166.95098877
539180.01,2267861.01,171.369873047
539180.01,2267961.01,174.138366699
539180.01,2268061.01,175.257629395
539180.01,2268161.01,174.383666992
539180.01,2268261.01,157.624099731
539180.01,2268361.01,154.490768433
539180.01,2268461.01,155.75213623
539180.01,2268561.01,158.775665283
539180.01,2268661.01,162.721481323
539180.01,2268761.01,166.594497681
539180.01,2268861.01,171.875427246
539180.01,2268961.01,173.034744263
539180.01,2269061.01,173.441467285
539180.01,2269161.01,176.329345703
539180.01,2269261.01,182.408798218
539180.01,2269361.01,184.739227295
539180.01,2269461.01,183.643920898
539180.01,2269561.01,180.654647827
539180.01,2269661.01,180.03326416
539180.01,2269761.01,179.049743652
539180.01,2269861.01,178.192520142
539180.01,2269961.01,181.891311646
539180.01,2270061.01,185.979095459
539180.01,2270161.01,189.389602661
539180.01,2270261.01,189.815567017
539180.01,2270361.01,191.941482544
539180.01,2270461.01,196.890792847
539180.01,2270561.01,204.894927979
539180.01,2270661.01,206.576385498
539180.01,2270761.01,207.410461426
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,164.388977051
539280.01,2263661.01,162.28125
539280.01,2263761.01,161.066955566
539280.01,2263861.01,161.214035034
539280.01,2263961.01,160.657272339
539280.01,2264061.01,160.737670898
539280.01,2264161.01,153.930450439
539280.01,2264261.01,152.479034424
539280.01,2264361.01,154.18006897
539280.01,2264461.01,156.000854492
539280.01,2264561.01,149.735946655
539280.01,2264661.01,148.997070313
539280.01,2264761.01,155.124984741
539280.01,2264861.01,154.048202515
539280.01,2264961.01,153.681533813
539280.01,2265061.01,151.739562988
539280.01,2265161.01,151.679763794
539280.01,2265261.01,151.682739258
539280.01,2265361.01,150.354629517
539280.01,2265461.01,148.065322876
539280.01,2265561.01,148.934555054
539280.01,2265661.01,149.63822937
539280.01,2265761.01,149.064758301
539280.01,2265861.01,148.729949951
539280.01,2265961.01,149.624069214
539280.01,2266061.01,149.901367188
539280.01,2266161.01,149.855361938
539280.01,2266261.01,150.318283081
539280.01,2266361.01,151.806777954
539280.01,2266461.01,153.466018677
539280.01,2266561.01,155.114089966
539280.01,2266661.01,155.903045654
539280.01,2266761.01,153.555221558
539280.01,2266861.01,151.394561768
539280.01,2266961.01,151.584915161
539280.01,2267061.01,157.111053467
539280.01,2267161.01,160.404678345
539280.01,2267261.01,163.5365448
539280.01,2267361.01,164.286300659
539280.01,2267461.01,164.107040405
539280.01,2267561.01,164.50088501
539280.01,2267661.01,167.000473022
539280.01,2267761.01,169.374816895
539280.01,2267861.01,172.714569092
539280.01,2267961.01,173.826339722
539280.01,2268061.01,175.186523438
539280.01,2268161.01,173.653884888
539280.01,2268261.01,157.549987793
539280.01,2268361.01,155.826980591
539280.01,2268461.01,157.257080078
539280.01,2268561.01,161.49899292
539280.01,2268661.01,165.63899231
539280.01,2268761.01,168.847244263
539280.01,2268861.01,172.773468018
539280.01,2268961.01,174.131546021
539280.01,2269061.01,174.904693604
539280.01,2269161.01,177.080734253
539280.01,2269261.01,181.908996582
539280.01,2269361.01,184.201507568
539280.01,2269461.01,183.895202637
539280.01,2269561.01,181.17199707
539280.01,2269661.01,181.622589111
539280.01,2269761.01,180.509979248
539280.01,2269861.01,180.844207764
539280.01,2269961.01,183.902252197
539280.01,2270061.01,187.138183594
539280.01,2270161.01,190.714401245
539280.01,2270261.01,194.235198975
539280.01,2270361.01,197.915481567
539280.01,2270461.01,201.863739014
539280.01,2270561.01,205.418884277
539280.01,2270661.01,207.35105896
539280.01,2270761.01,207.50213623
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,164.3306427
539380.01,2263661.01,157.99079895
539380.01,2263761.01,158.293212891
539380.01,2263861.01,161.214035034
539380.01,2263961.01,161.06060791
539380.01,2264061.01,160.688140869
539380.01,2264161.01,153.200775146
539380.01,2264261.01,152.872894287
539380.01,2264361.01,150.536697388
539380.01,2264461.01,156.405151367
539380.01,2264561.01,150.298736572
539380.01,2264661.01,148.97088623
539380.01,2264761.01,149.949798584
539380.01,2264861.01,147.726089478
539380.01,2264961.01,145.592681885
539380.01,2265061.01,145.516784668
539380.01,2265161.01,150.819610596
539380.01,2265261.01,154.293731689
539380.01,2265361.01,146.89239502
539380.01,2265461.01,145.053894043
539380.01,2265561.01,145.053894043
539380.01,2265661.01,148.090713501
539380.01,2265761.01,148.507553101
539380.01,2265861.01,149.526657104
539380.01,2265961.01,150.379302979
539380.01,2266061.01,150.651870728
539380.01,2266161.01,151.558197021
539380.01,2266261.01,152.728439331
539380.01,2266361.01,154.11555481
539380.01,2266461.01,155.858734131
539380.01,2266561.01,157.546813965
539380.01,2266661.01,155.277374268
539380.01,2266761.01,153.056716919
539380.01,2266861.01,149.615158081
539380.01,2266961.01,151.95741272
539380.01,2267061.01,157.966827393
539380.01,2267161.01,161.234680176
539380.01,2267261.01,163.388198853
539380.01,2267361.01,162.683242798
539380.01,2267461.01,162.105056763
539380.01,2267561.01,164.810577393
539380.01,2267661.01,167.037872314
539380.01,2267761.01,168.698226929
539380.01,2267861.01,170.620483398
539380.01,2267961.01,173.478607178
539380.01,2268061.01,175.09765625
539380.01,2268161.01,172.86630249
539380.01,2268261.01,157.171463013
539380.01,2268361.01,157.109924316
539380.01,2268461.01,158.358810425
539380.01,2268561.01,162.844100952
539380.01,2268661.01,166.111068726
539380.01,2268761.01,171.763793945
539380.01,2268861.01,174.765548706
539380.01,2268961.01,176.44619751
539380.01,2269061.01,177.554382324
539380.01,2269161.01,178.767608643
539380.01,2269261.01,182.022750854
539380.01,2269361.01,183.689788818
539380.01,2269461.01,183.369613647
539380.01,2269561.01,181.962966919
539380.01,2269661.01,182.667205811
539380.01,2269761.01,182.202301025
539380.01,2269861.01,182.019775391
539380.01,2269961.01,184.984161377
539380.01,2270061.01,191.473526001
539380.01,2270161.01,194.79460144
539380.01,2270261.01,198.88117981
539380.01,2270361.01,203.558837891
539380.01,2270461.01,206.689498901
539380.01,2270561.01,209.558563232
539380.01,2270661.01,208.872268677
539380.01,2270761.01,208.909820557
539380.01,2270861.01,209.366394043
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,158.353439331
539480.01,2263761.01,160.922195435
539480.01,2263861.01,160.446868896
539480.01,2263961.01,160.199310303
539480.01,2264061.01,158.094390869
539480.01,2264161.01,154.454544067
539480.01,2264261.01,154.292572021
539480.01,2264361.01,152.866134644
539480.01,2264461.01,154.712387085
539480.01,2264561.01,154.602035522
539480.01,2264661.01,150.771820068
539480.01,2264761.01,148.459411621
539480.01,2264861.01,147.140808105
539480.01,2264961.01,145.72706604
539480.01,2265061.01,144.121124268
539480.01,2265161.01,144.569076538
539480.01,2265261.01,144.984069824
539480.01,2265361.01,145.053894043
539480.01,2265461.01,156.635513306
539480.01,2265561.01,145.053894043
539480.01,2265661.01,149.812164307
539480.01,2265761.01,152.347015381
539480.01,2265861.01,153.111404419
539480.01,2265961.01,153.040725708
539480.01,2266061.01,152.375518799
539480.01,2266161.01,152.903808594
539480.01,2266261.01,154.47706604
539480.01,2266361.01,155.732299805
539480.01,2266461.01,157.578842163
539480.01,2266561.01,160.426803589
539480.01,2266661.01,154.586257935
539480.01,2266761.01,150.726928711
539480.01,2266861.01,146.619918823
539480.01,2266961.01,145.661346436
539480.01,2267061.01,159.699615479
539480.01,2267161.01,163.296508789
539480.01,2267261.01,163.296508789
539480.01,2267361.01,161.337417603
539480.01,2267461.01,159.582763672
539480.01,2267561.01,163.413650513
539480.01,2267661.01,165.435699463
539480.01,2267761.01,166.63319397
539480.01,2267861.01,168.15663147
539480.01,2267961.01,171.62701416
539480.01,2268061.01,172.857574463
539480.01,2268161.01,159.357589722
539480.01,2268261.01,156.701965332
539480.01,2268361.01,158.533294678
539480.01,2268461.01,161.991928101
539480.01,2268561.01,166.81690979
539480.01,2268661.01,169.718597412
539480.01,2268761.01,173.183425903
539480.01,2268861.01,175.751846313
539480.01,2268961.01,177.791900635
539480.01,2269061.01,178.713989258
539480.01,2269161.01,181.092544556
539480.01,2269261.01,183.527099609
539480.01,2269361.01,184.410690308
539480.01,2269461.01,183.938583374
539480.01,2269561.01,183.791503906
539480.01,2269661.01,184.832580566
539480.01,2269761.01,183.969085693
539480.01,2269861.01,185.377487183
539480.01,2269961.01,188.582641602
539480.01,2270061.01,193.033187866
539480.01,2270161.01,196.555450439
539480.01,2270261.01,199.935028076
539480.01,2270361.01,204.890197754
539480.01,2270461.01,210.533813477
539480.01,2270561.01,211.99105835
539480.01,2270661.01,210.549026489
539480.01,2270761.01,211.642623901
539480.01,2270861.01,211.85017395
539480.01,2270961.01,210.427078247
539480.01,2271061.01,-9999
539580.01,2263761.01,158.534698486
539580.01,2263861.01,158.014541626
539580.01,2263961.01,158.660079956
539580.01,2264061.01,157.953826904
539580.01,2264161.01,156.786911011
539580.01,2264261.01,154.858078003
539580.01,2264361.01,153.882888794
539580.01,2264461.01,154.857559204
539580.01,2264561.01,154.250488281
539580.01,2264661.01,152.695526123
539580.01,2264761.01,150.030731201
539580.01,2264861.01,148.35609436
539580.01,2264961.01,146.056335449
539580.01,2265061.01,145.891876221
539580.01,2265161.01,145.845031738
539580.01,2265261.01,145.164611816
539580.01,2265361.01,145.053894043
539580.01,2265461.01,145.053894043
539580.01,2265561.01,158.330978394
539580.01,2265661.01,155.675415039
539580.01,2265761.01,156.670013428
539580.01,2265861.01,155.895385742
539580.01,2265961.01,154.851287842
539580.01,2266061.01,154.430419922
539580.01,2266161.01,155.924591064
539580.01,2266261.01,158.254638672
539580.01,2266361.01,160.03793335
539580.01,2266461.01,161.564804077
539580.01,2266561.01,162.294082642
539580.01,2266661.01,163.77520752
539580.01,2266761.01,168.819732666
539580.01,2266861.01,143.420913696
539580.01,2266961.01,143.089431763
539580.01,2267061.01,143.369003296
539580.01,2267161.01,144.125610352
539580.01,2267261.01,146.688720703
539580.01,2267361.01,149.93019104
539580.01,2267461.01,156.542312622
539580.01,2267561.01,160.140213013
539580.01,2267661.01,160.841629028
539580.01,2267761.01,163.95664978
539580.01,2267861.01,166.306793213
539580.01,2267961.01,169.800765991
539580.01,2268061.01,171.797698975
539580.01,2268161.01,156.569656372
539580.01,2268261.01,156.701095581
539580.01,2268361.01,160.048233032
539580.01,2268461.01,165.900787354
539580.01,2268561.01,170.489807129
539580.01,2268661.01,172.734664917
539580.01,2268761.01,175.209854126
539580.01,2268861.01,177.208786011
539580.01,2268961.01,178.670410156
539580.01,2269061.01,180.542892456
539580.01,2269161.01,181.871932983
539580.01,2269261.01,183.876281738
539580.01,2269361.01,185.142883301
539580.01,2269461.01,184.567474365
539580.01,2269561.01,184.981002808
539580.01,2269661.01,184.972579956
539580.01,2269761.01,184.739959717
539580.01,2269861.01,187.41166687
539580.01,2269961.01,190.262207031
539580.01,2270061.01,194.858612061
539580.01,2270161.01,199.546951294
539580.01,2270261.01,202.483764648
539580.01,2270361.01,206.866638184
539580.01,2270461.01,209.970077515
539580.01,2270561.01,210.969909668
539580.01,2270661.01,210.72593689
539580.01,2270761.01,212.145507813
539580.01,2270861.01,212.346343994
539580.01,2270961.01,-9999
539680.01,2263861.01,157.262969971
539680.01,2263961.01,156.668212891
539680.01,2264061.01,157.695510864
539680.01,2264161.01,158.343902588
539680.01,2264261.01,156.29574585
539680.01,2264361.01,155.242156982
539680.01,2264461.01,155.796569824
539680.01,2264561.01,155.14906311
539680.01,2264661.01,153.999603271
539680.01,2264761.01,151.514831543
539680.01,2264861.01,149.878509521
539680.01,2264961.01,146.814651489
539680.01,2265061.01,145.543884277
539680.01,2265161.01,145.234405518
539680.01,2265261.01,145.107223511
539680.01,2265361.01,145.26335144
539680.01,2265461.01,159.721282959
539680.01,2265561.01,159.188262939
539680.01,2265661.01,157.362930298
539680.01,2265761.01,157.428131104
539680.01,2265861.01,156.647445679
539680.01,2265961.01,155.218795776
539680.01,2266061.01,154.989318848
539680.01,2266161.01,157.926391602
539680.01,2266261.01,161.16835022
539680.01,2266361.01,163.191085815
539680.01,2266461.01,165.659713745
539680.01,2266561.01,166.365600586
539680.01,2266661.01,167.410522461
539680.01,2266761.01,169.476730347
539680.01,2266861.01,142.71585083
539680.01,2266961.01,142.882919312
539680.01,2267061.01,143.089431763
539680.01,2267161.01,144.252487183
539680.01,2267261.01,146.531036377
539680.01,2267361.01,149.457473755
539680.01,2267461.01,153.910842896
539680.01,2267561.01,157.268280029
539680.01,2267661.01,158.477081299
539680.01,2267761.01,161.375488281
539680.01,2267861.01,164.309341431
539680.01,2267961.01,166.782974243
539680.01,2268061.01,168.91065979
539680.01,2268161.01,156.754180908
539680.01,2268261.01,156.103622437
539680.01,2268361.01,159.529495239
539680.01,2268461.01,166.209518433
539680.01,2268561.01,171.136077881
539680.01,2268661.01,173.303344727
539680.01,2268761.01,175.34487915
539680.01,2268861.01,177.351745605
539680.01,2268961.01,178.587203979
539680.01,2269061.01,180.319000244
539680.01,2269161.01,183.40234375
539680.01,2269261.01,185.032730103
539680.01,2269361.01,184.308990479
539680.01,2269461.01,184.146102905
539680.01,2269561.01,184.623214722
539680.01,2269661.01,184.769119263
539680.01,2269761.01,185.339065552
539680.01,2269861.01,186.190139771
539680.01,2269961.01,188.967346191
539680.01,2270061.01,195.705841064
539680.01,2270161.01,200.485824585
539680.01,2270261.01,202.973724365
539680.01,2270361.01,207.016143799
539680.01,2270461.01,209.005584717
539680.01,2270561.01,207.540130615
539680.01,2270661.01,208.376296997
539680.01,2270761.01,210.632369995
539680.01,2270861.01,211.205993652
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,-9999
539780.01,2264161.01,159.329772949
539780.01,2264261.01,156.44039917
539780.01,2264361.01,156.215438843
539780.01,2264461.01,155.671020508
539780.01,2264561.01,154.919555664
539780.01,2264661.01,155.016113281
539780.01,2264761.01,154.055664063
539780.01,2264861.01,151.159820557
539780.01,2264961.01,148.849655151
539780.01,2265061.01,146.630706787
539780.01,2265161.01,146.393218994
539780.01,2265261.01,145.391921997
539780.01,2265361.01,145.26335144
539780.01,2265461.01,160.258972168
539780.01,2265561.01,159.343826294
539780.01,2265661.01,156.985198975
539780.01,2265761.01,157.092346191
539780.01,2265861.01,157.059036255
539780.01,2265961.01,156.698730469
539780.01,2266061.01,157.023498535
539780.01,2266161.01,158.711685181
539780.01,2266261.01,162.169692993
539780.01,2266361.01,164.567459106
539780.01,2266461.01,167.790969849
539780.01,2266561.01,170.069244385
539780.01,2266661.01,169.476730347
539780.01,2266761.01,149.166748047
539780.01,2266861.01,142.677505493
539780.01,2266961.01,143.118713379
539780.01,2267061.01,143.808258057
539780.01,2267161.01,144.846984863
539780.01,2267261.01,146.775100708
539780.01,2267361.01,148.445220947
539780.01,2267461.01,152.156341553
539780.01,2267561.01,155.467391968
539780.01,2267661.01,156.780395508
539780.01,2267761.01,160.199279785
539780.01,2267861.01,164.243484497
539780.01,2267961.01,166.367340088
539780.01,2268061.01,167.584625244
539780.01,2268161.01,159.205810547
539780.01,2268261.01,159.360061646
539780.01,2268361.01,164.421264648
539780.01,2268461.01,167.470794678
539780.01,2268561.01,171.926803589
539780.01,2268661.01,173.466094971
539780.01,2268761.01,174.993927002
539780.01,2268861.01,177.225585938
539780.01,2268961.01,178.218109131
539780.01,2269061.01,179.737472534
539780.01,2269161.01,184.051834106
539780.01,2269261.01,183.881546021
539780.01,2269361.01,182.867126465
539780.01,2269461.01,183.748031616
539780.01,2269561.01,183.974975586
539780.01,2269661.01,184.462188721
539780.01,2269761.01,186.550735474
539780.01,2269861.01,187.977798462
539780.01,2269961.01,190.841079712
539780.01,2270061.01,195.61050415
539780.01,2270161.01,198.309844971
