"X","Y","H03_TCraie (Depth)"
540780.01,2268061.01,-61.765174866
540780.01,2268161.01,-58.952770233
540780.01,2268261.01,-56.092418671
540780.01,2268361.01,-53.250713348
540780.01,2268461.01,-50.491249084
540780.01,2268561.01,-47.897026062
540780.01,2268661.01,-45.54864502
540780.01,2268761.01,-43.471797943
540780.01,2268861.01,-41.794353485
540780.01,2268961.01,-40.534061432
540780.01,2269061.01,-39.734603882
540780.01,2269161.01,-39.417640686
540780.01,2269261.01,-39.569580078
540780.01,2269361.01,-40.133190155
540780.01,2269461.01,-41.007770538
540780.01,2269561.01,-42.061820984
540780.01,2269661.01,-43.151000977
540780.01,2269761.01,-44.146259308
540780.01,2269861.01,-45.018749237
540780.01,2269961.01,-45.817653656
540780.01,2270061.01,-46.389610291
540880.01,2264661.01,-62.084888458
540880.01,2264761.01,-65.535934448
540880.01,2264861.01,-66.004455566
540880.01,2264961.01,-66.764381409
540880.01,2265061.01,-67.284934998
540880.01,2265161.01,-68.146606445
540880.01,2265261.01,-68.986152649
540880.01,2265361.01,-68.873062134
540880.01,2265461.01,-70.00894928
540880.01,2265561.01,-70.91192627
540880.01,2265661.01,-71.759147644
540880.01,2265761.01,-72.684417725
540880.01,2265861.01,-73.566200256
540880.01,2265961.01,-74.450714111
540880.01,2266061.01,-75.301376343
540880.01,2266161.01,-75.076728821
540880.01,2266261.01,-76.039512634
540880.01,2266361.01,-77.935394287
540880.01,2266461.01,-78.438529968
540880.01,2266561.01,-78.765060425
540880.01,2266661.01,-78.945167542
540880.01,2266761.01,-78.865692139
540880.01,2266861.01,-78.704444885
540880.01,2266961.01,-78.428153992
540880.01,2267061.01,-77.877174377
540880.01,2267161.01,-77.107124329
540880.01,2267261.01,-76.028457642
540880.01,2267361.01,-74.748588562
540880.01,2267461.01,-73.226593018
540880.01,2267561.01,-71.4688797
540880.01,2267661.01,-69.371337891
540880.01,2267761.01,-67.18195343
540880.01,2267861.01,-64.721374512
540880.01,2267961.01,-62.186508179
540880.01,2268061.01,-59.525100708
540880.01,2268161.01,-56.783378601
540880.01,2268261.01,-54.117172241
540880.01,2268361.01,-51.422702789
540880.01,2268461.01,-48.802371979
540880.01,2268561.01,-46.385894775
540880.01,2268661.01,-44.215045929
540880.01,2268761.01,-42.36233902
540880.01,2268861.01,-40.865066528
540880.01,2268961.01,-39.764274597
540880.01,2269061.01,-39.085666656
540880.01,2269161.01,-38.85004425
540880.01,2269261.01,-39.042160034
540880.01,2269361.01,-39.59980011
540880.01,2269461.01,-40.415195465
540880.01,2269561.01,-41.392276764
540880.01,2269661.01,-42.412891388
540880.01,2269761.01,-43.374721527
540880.01,2269861.01,-44.23248291
540880.01,2269961.01,-45.103633881
540880.01,2270061.01,-45.751033783
540980.01,2264761.01,-65.796188354
540980.01,2264861.01,-66.601615906
540980.01,2264961.01,-67.01020813
540980.01,2265061.01,-67.989891052
540980.01,2265161.01,-68.749923706
540980.01,2265261.01,-69.539634705
540980.01,2265361.01,-69.973243713
540980.01,2265461.01,-70.012702942
540980.01,2265561.01,-70.916946411
540980.01,2265661.01,-71.795181274
540980.01,2265761.01,-72.597473145
540980.01,2265861.01,-73.439125061
540980.01,2265961.01,-75.008758545
540980.01,2266061.01,-74.806884766
540980.01,2266161.01,-74.257499695
540980.01,2266261.01,-74.840248108
540980.01,2266361.01,-76.545089722
540980.01,2266461.01,-77.832115173
540980.01,2266561.01,-78.020835876
540980.01,2266661.01,-78.034645081
540980.01,2266761.01,-77.738937378
540980.01,2266861.01,-77.453483582
540980.01,2266961.01,-77.001953125
540980.01,2267061.01,-76.359298706
540980.01,2267161.01,-75.417495728
540980.01,2267261.01,-74.286682129
540980.01,2267361.01,-72.893928528
540980.01,2267461.01,-71.314582825
540980.01,2267561.01,-69.475456238
540980.01,2267661.01,-67.48739624
540980.01,2267761.01,-65.312973022
540980.01,2267861.01,-62.968856812
540980.01,2267961.01,-60.452430725
540980.01,2268061.01,-57.859348297
540980.01,2268161.01,-55.202648163
540980.01,2268261.01,-52.540786743
540980.01,2268361.01,-49.944641113
540980.01,2268461.01,-47.493804932
540980.01,2268561.01,-45.296333313
540980.01,2268661.01,-43.323257446
540980.01,2268761.01,-41.657733917
540980.01,2268861.01,-40.322452545
540980.01,2268961.01,-39.362369537
540980.01,2269061.01,-38.800670624
540980.01,2269161.01,-38.621688843
540980.01,2269261.01,-38.807632446
540980.01,2269361.01,-39.308795929
540980.01,2269461.01,-40.050758362
540980.01,2269561.01,-40.942256927
540980.01,2269661.01,-41.886173248
540980.01,2269761.01,-42.809997559
540980.01,2269861.01,-43.664653778
540980.01,2269961.01,-44.436344147
541080.01,2264861.01,-66.877975464
541080.01,2264961.01,-67.686882019
541080.01,2265061.01,-68.2579422
541080.01,2265161.01,-69.060447693
541080.01,2265261.01,-69.855873108
541080.01,2265361.01,-70.553619385
541080.01,2265461.01,-70.442649841
541080.01,2265561.01,-71.221626282
541080.01,2265661.01,-72.072319031
541080.01,2265761.01,-73.715667725
541080.01,2265861.01,-74.352783203
541080.01,2265961.01,-75.001846313
541080.01,2266061.01,-74.387535095
541080.01,2266161.01,-73.984046936
541080.01,2266261.01,-74.198997498
541080.01,2266361.01,-75.803642273
541080.01,2266461.01,-76.915924072
541080.01,2266561.01,-77.105613708
541080.01,2266661.01,-77.054573059
541080.01,2266761.01,-76.828529358
541080.01,2266861.01,-76.418495178
541080.01,2266961.01,-75.775291443
541080.01,2267061.01,-74.978965759
541080.01,2267161.01,-73.996177673
541080.01,2267261.01,-72.779953003
541080.01,2267361.01,-71.370422363
541080.01,2267461.01,-69.732116699
541080.01,2267561.01,-67.944732666
541080.01,2267661.01,-65.983154297
541080.01,2267761.01,-63.856582642
541080.01,2267861.01,-61.578960419
541080.01,2267961.01,-59.172245026
541080.01,2268061.01,-56.625766754
541080.01,2268161.01,-54.094715118
541080.01,2268261.01,-51.552131653
541080.01,2268361.01,-49.085578918
541080.01,2268461.01,-46.776618958
541080.01,2268561.01,-44.704181671
541080.01,2268661.01,-42.9049263
541080.01,2268761.01,-41.402694702
541080.01,2268861.01,-40.192569733
541080.01,2268961.01,-39.341873169
541080.01,2269061.01,-38.844181061
541080.01,2269161.01,-38.692649841
541080.01,2269261.01,-38.863071442
541080.01,2269361.01,-39.310745239
541080.01,2269461.01,-39.972824097
541080.01,2269561.01,-40.775054932
541080.01,2269661.01,-41.639648438
541080.01,2269761.01,-42.508937836
541080.01,2269861.01,-43.34015274
541180.01,2264861.01,-69.987075806
541180.01,2264961.01,-68.359100342
541180.01,2265061.01,-68.868995667
541180.01,2265161.01,-69.63558197
541180.01,2265261.01,-70.391899109
541180.01,2265361.01,-71.095901489
541180.01,2265461.01,-71.602371216
541180.01,2265561.01,-72.296112061
541180.01,2265661.01,-72.94733429
541180.01,2265761.01,-73.757377625
541180.01,2265861.01,-74.165100098
541180.01,2265961.01,-74.169525146
541180.01,2266061.01,-73.565162659
541180.01,2266161.01,-73.829421997
541180.01,2266261.01,-74.362640381
541180.01,2266361.01,-75.734451294
541180.01,2266461.01,-76.284225464
541180.01,2266561.01,-76.418609619
541180.01,2266661.01,-76.518753052
541180.01,2266761.01,-76.137649536
541180.01,2266861.01,-75.578315735
541180.01,2266961.01,-74.833190918
541180.01,2267061.01,-73.889259338
541180.01,2267161.01,-72.811134338
541180.01,2267261.01,-71.557403564
541180.01,2267361.01,-70.135215759
541180.01,2267461.01,-68.507728577
541180.01,2267561.01,-66.753639221
541180.01,2267661.01,-64.850021362
541180.01,2267761.01,-62.802635193
541180.01,2267861.01,-60.621417999
541180.01,2267961.01,-58.32477951
541180.01,2268061.01,-55.942661285
541180.01,2268161.01,-53.518127441
541180.01,2268261.01,-51.075325012
541180.01,2268361.01,-48.757629395
541180.01,2268461.01,-46.59154892
541180.01,2268561.01,-44.658294678
541180.01,2268661.01,-42.991661072
541180.01,2268761.01,-41.611141205
541180.01,2268861.01,-40.547206879
541180.01,2268961.01,-39.78332901
541180.01,2269061.01,-39.337062836
541180.01,2269161.01,-39.197864532
541180.01,2269261.01,-39.209278107
541180.01,2269361.01,-39.590717316
541180.01,2269461.01,-40.165943146
541180.01,2269561.01,-40.873729706
541180.01,2269661.01,-41.654518127
541180.01,2269761.01,-42.458053589
541180.01,2269861.01,-43.249137878
541280.01,2264961.01,-71.169586182
541280.01,2265061.01,-69.498596191
541280.01,2265161.01,-71.069656372
541280.01,2265261.01,-71.751495361
541280.01,2265361.01,-73.118530273
541280.01,2265461.01,-72.579826355
541280.01,2265561.01,-73.151763916
541280.01,2265661.01,-73.70375824
541280.01,2265761.01,-74.148872375
541280.01,2265861.01,-73.798446655
541280.01,2265961.01,-73.049713135
541280.01,2266061.01,-72.83971405
541280.01,2266161.01,-74.146354675
541280.01,2266261.01,-75.4427948
541280.01,2266361.01,-75.829399109
541280.01,2266461.01,-76.214538574
541280.01,2266561.01,-76.104576111
541280.01,2266661.01,-75.916244507
541280.01,2266761.01,-75.515205383
541280.01,2266861.01,-74.874069214
541280.01,2266961.01,-74.058128357
541280.01,2267061.01,-73.067642212
541280.01,2267161.01,-71.907470703
541280.01,2267261.01,-70.638000488
541280.01,2267361.01,-69.211784363
541280.01,2267461.01,-67.651306152
541280.01,2267561.01,-65.93939209
541280.01,2267661.01,-64.122932434
541280.01,2267761.01,-62.180904388
541280.01,2267861.01,-60.121608734
541280.01,2267961.01,-57.957305908
541280.01,2268061.01,-55.714950562
541280.01,2268161.01,-53.435466766
541280.01,2268261.01,-51.173305511
541280.01,2268361.01,-48.960285187
541280.01,2268461.01,-46.93334198
541280.01,2268561.01,-45.119617462
541280.01,2268661.01,-43.549583435
541280.01,2268761.01,-42.272697449
541280.01,2268861.01,-41.259597778
541280.01,2268961.01,-40.533725739
541280.01,2269061.01,-40.096405029
541280.01,2269161.01,-39.937011719
541280.01,2269261.01,-40.032936096
541280.01,2269361.01,-40.348007202
541280.01,2269461.01,-40.84147644
541280.01,2269561.01,-41.463794708
541280.01,2269661.01,-42.15970993
541280.01,2269761.01,-42.875713348
541280.01,2269861.01,-43.61378479
541380.01,2265161.01,-73.652824402
541380.01,2265261.01,-72.950508118
541380.01,2265361.01,-73.532791138
541380.01,2265461.01,-72.882270813
541380.01,2265561.01,-71.737686157
541380.01,2265661.01,-72.356895447
541380.01,2265761.01,-72.944473267
541380.01,2265861.01,-73.441246033
541380.01,2265961.01,-72.986198425
541380.01,2266061.01,-73.265609741
541380.01,2266161.01,-74.82195282
541380.01,2266261.01,-75.074539185
541380.01,2266361.01,-75.225204468
541380.01,2266461.01,-74.831108093
541380.01,2266561.01,-75.037017822
541380.01,2266661.01,-74.826324463
541380.01,2266761.01,-74.559005737
541380.01,2266861.01,-74.062759399
541380.01,2266961.01,-73.322387695
541380.01,2267061.01,-72.37096405
541380.01,2267161.01,-71.260993958
541380.01,2267261.01,-70.005622864
541380.01,2267361.01,-68.650939941
541380.01,2267461.01,-67.150382996
541380.01,2267561.01,-65.550285339
541380.01,2267661.01,-63.828647614
541380.01,2267761.01,-62.010719299
541380.01,2267861.01,-60.0922966
541380.01,2267961.01,-58.074874878
541380.01,2268061.01,-55.987384796
541380.01,2268161.01,-53.857440948
541380.01,2268261.01,-51.742015839
541380.01,2268361.01,-49.703689575
541380.01,2268461.01,-47.753871918
541380.01,2268561.01,-46.040409088
541380.01,2268661.01,-44.580886841
541380.01,2268761.01,-43.342334747
541380.01,2268861.01,-42.363845825
541380.01,2268961.01,-41.632080078
541380.01,2269061.01,-41.178337097
541380.01,2269161.01,-40.976219177
541380.01,2269261.01,-41.005016327
541380.01,2269361.01,-41.234966278
541380.01,2269461.01,-41.629177094
541380.01,2269561.01,-42.128612518
541380.01,2269661.01,-42.727199554
541380.01,2269761.01,-43.364253998
541480.01,2265261.01,-72.385993958
541480.01,2265361.01,-71.501708984
541480.01,2265461.01,-70.933868408
541480.01,2265561.01,-71.861709595
541480.01,2265661.01,-72.442367554
541480.01,2265761.01,-72.988601685
541480.01,2265861.01,-72.286003113
541480.01,2265961.01,-72.86013031
541480.01,2266061.01,-73.716804504
541480.01,2266161.01,-74.763885498
541480.01,2266261.01,-74.981170654
541480.01,2266361.01,-75.002784729
541480.01,2266461.01,-74.507904053
541480.01,2266561.01,-74.414672852
541480.01,2266661.01,-74.4556427
541480.01,2266761.01,-74.060760498
541480.01,2266861.01,-73.613761902
541480.01,2266961.01,-72.869384766
541480.01,2267061.01,-72.024932861
541480.01,2267161.01,-70.971427917
541480.01,2267261.01,-69.757080078
541480.01,2267361.01,-68.43536377
541480.01,2267461.01,-67.117301941
541480.01,2267561.01,-65.699691772
541480.01,2267661.01,-64.195510864
541480.01,2267761.01,-62.305484772
541480.01,2267861.01,-60.54895401
541480.01,2267961.01,-58.684509277
541480.01,2268061.01,-56.742469788
541480.01,2268161.01,-54.759300232
541480.01,2268261.01,-52.78371048
541480.01,2268361.01,-50.871780396
541480.01,2268461.01,-49.08007431
541480.01,2268561.01,-47.472518921
541480.01,2268661.01,-45.974662781
541480.01,2268761.01,-44.768527985
541480.01,2268861.01,-43.799976349
541480.01,2268961.01,-43.074264526
541480.01,2269061.01,-42.588806152
541480.01,2269161.01,-42.337474823
541480.01,2269261.01,-42.230491638
541480.01,2269361.01,-42.359062195
541480.01,2269461.01,-42.655929565
541480.01,2269561.01,-43.055747986
541480.01,2269661.01,-43.544582367
541480.01,2269761.01,-44.092315674
541580.01,2265361.01,-69.161476135
541580.01,2265461.01,-71.102279663
541580.01,2265561.01,-72.006790161
541580.01,2265661.01,-72.561912537
541580.01,2265761.01,-72.331466675
541580.01,2265861.01,-72.056762695
541580.01,2265961.01,-73.568992615
541580.01,2266061.01,-73.830055237
541580.01,2266161.01,-74.681190491
541580.01,2266261.01,-74.875984192
541580.01,2266361.01,-74.960746765
541580.01,2266461.01,-74.911712646
541580.01,2266561.01,-74.293586731
541580.01,2266661.01,-74.2472229
541580.01,2266761.01,-73.857009888
541580.01,2266861.01,-73.320381165
541580.01,2266961.01,-72.755615234
541580.01,2267061.01,-71.899940491
541580.01,2267161.01,-70.974143982
541580.01,2267261.01,-69.818748474
541580.01,2267361.01,-68.617515564
541580.01,2267461.01,-67.330368042
541580.01,2267561.01,-66.105064392
541580.01,2267661.01,-64.767883301
541580.01,2267761.01,-63.329406738
541580.01,2267861.01,-61.740207672
541580.01,2267961.01,-60.067932129
541580.01,2268061.01,-58.301651001
541580.01,2268161.01,-56.068874359
541580.01,2268261.01,-54.218200684
541580.01,2268361.01,-52.455863953
541580.01,2268461.01,-50.754997253
541580.01,2268561.01,-49.198257446
541580.01,2268661.01,-47.82113266
541580.01,2268761.01,-46.536064148
541580.01,2268861.01,-45.549808502
541580.01,2268961.01,-44.78477478
541580.01,2269061.01,-44.239414215
541580.01,2269161.01,-43.904781342
541580.01,2269261.01,-43.758388519
541580.01,2269361.01,-43.788467407
541580.01,2269461.01,-43.985706329
541580.01,2269561.01,-44.274749756
541680.01,2265461.01,-69.043624878
541680.01,2265561.01,-70.603111267
541680.01,2265661.01,-71.239082336
541680.01,2265761.01,-71.97480011
541680.01,2265861.01,-72.668609619
541680.01,2265961.01,-73.124389648
541680.01,2266061.01,-73.523132324
541680.01,2266161.01,-73.852355957
541680.01,2266261.01,-74.1144104
541680.01,2266361.01,-74.28768158
541680.01,2266461.01,-73.994895935
541680.01,2266561.01,-73.959136963
541680.01,2266661.01,-73.247947693
541680.01,2266761.01,-73.438369751
541680.01,2266861.01,-72.948921204
541680.01,2266961.01,-72.419830322
541680.01,2267061.01,-71.865631104
541680.01,2267161.01,-70.992912292
541680.01,2267261.01,-70.079177856
541680.01,2267361.01,-69.166007996
541680.01,2267461.01,-68.027008057
541680.01,2267561.01,-66.844711304
541680.01,2267661.01,-65.606216431
541680.01,2267761.01,-64.46056366
541680.01,2267861.01,-63.067401886
541680.01,2267961.01,-61.520126343
541680.01,2268061.01,-59.897224426
541680.01,2268161.01,-58.203868866
541680.01,2268261.01,-56.515151978
541680.01,2268361.01,-54.372653961
541680.01,2268461.01,-52.7342453
541680.01,2268561.01,-51.218006134
541680.01,2268661.01,-49.858589172
541680.01,2268761.01,-48.680767059
541680.01,2268861.01,-47.699798584
541680.01,2268961.01,-46.746231079
541680.01,2269061.01,-46.138832092
541680.01,2269161.01,-45.724311829
541680.01,2269261.01,-45.489852905
541680.01,2269361.01,-45.436611176
541780.01,2265661.01,-71.785148621
541780.01,2265761.01,-71.967124939
541780.01,2265861.01,-72.836326599
541780.01,2265961.01,-73.271789551
541780.01,2266061.01,-73.652900696
541780.01,2266161.01,-73.968475342
541780.01,2266261.01,-74.207389832
541780.01,2266361.01,-74.358955383
541780.01,2266461.01,-74.395256042
541780.01,2266561.01,-74.358818054
541780.01,2266661.01,-73.354911804
541780.01,2266761.01,-73.629722595
541780.01,2266861.01,-73.290176392
541780.01,2266961.01,-72.82648468
541780.01,2267061.01,-72.15486908
541780.01,2267161.01,-71.596931458
541780.01,2267261.01,-70.800819397
541780.01,2267361.01,-69.933258057
541780.01,2267461.01,-69.014213562
541780.01,2267561.01,-68.046646118
541780.01,2267661.01,-66.984207153
541780.01,2267761.01,-65.791908264
541780.01,2267861.01,-64.694625854
541780.01,2267961.01,-63.317611694
541780.01,2268061.01,-61.795005798
541780.01,2268161.01,-60.245399475
541780.01,2268261.01,-58.618793488
541780.01,2268361.01,-57.000053406
541780.01,2268461.01,-55.437320709
541780.01,2268561.01,-53.972724915
541780.01,2268661.01,-52.103061676
541780.01,2268761.01,-50.932731628
541780.01,2268861.01,-49.926269531
541780.01,2268961.01,-49.103679657
541780.01,2269061.01,-48.465820313
541780.01,2269161.01,-47.742500305
541780.01,2269261.01,-47.410354614
541880.01,2265761.01,-72.592582703
541880.01,2265861.01,-73.055618286
541880.01,2265961.01,-73.479515076
541880.01,2266061.01,-73.852928162
541880.01,2266161.01,-74.165985107
541880.01,2266261.01,-74.409057617
541880.01,2266361.01,-74.573036194
541880.01,2266461.01,-74.649787903
541880.01,2266561.01,-74.552978516
541880.01,2266661.01,-74.453765869
541880.01,2266761.01,-73.668968201
541880.01,2266861.01,-73.733879089
541880.01,2266961.01,-73.367729187
541880.01,2267061.01,-72.901573181
541880.01,2267161.01,-72.345588684
541880.01,2267261.01,-71.816963196
541880.01,2267361.01,-71.035438538
541880.01,2267461.01,-70.281562805
541880.01,2267561.01,-69.478881836
541880.01,2267661.01,-68.60798645
