"X","Y","H00_Ground Level (Depth)"
533680.01,2269261.01,-103.356887817
533680.01,2269361.01,-104.70085907
533780.01,2261061.01,-93.560157776
533780.01,2261161.01,-93.385665894
533780.01,2261261.01,-93.313583374
533780.01,2261361.01,-92.869186401
533780.01,2261461.01,-92.675636292
533780.01,2261561.01,-93.552452087
533780.01,2261661.01,-94.759742737
533780.01,2261761.01,-96.205047607
533780.01,2261861.01,-97.528549194
533780.01,2261961.01,-98.102020264
533780.01,2262061.01,-98.090255737
533780.01,2262161.01,-97.318847656
533780.01,2262261.01,-97.016601563
533780.01,2262361.01,-95.88860321
533780.01,2262461.01,-95.003211975
533780.01,2262561.01,-95.866363525
533780.01,2262661.01,-96.931755066
533780.01,2262761.01,-96.903495789
533780.01,2262861.01,-97.90032196
533780.01,2262961.01,-100.160423279
533780.01,2263061.01,-101.747886658
533780.01,2263161.01,-102.498764038
533780.01,2263261.01,-103.319160461
533780.01,2263361.01,-104.894500732
533780.01,2263461.01,-105.932319641
533780.01,2263561.01,-106.490379333
533780.01,2263661.01,-106.517440796
533780.01,2263761.01,-104.344200134
533780.01,2263861.01,-102.907112122
533780.01,2263961.01,-102.288223267
533780.01,2264061.01,-104.3751297
533780.01,2264161.01,-106.088287354
533780.01,2264261.01,-107.954879761
533780.01,2264361.01,-110.094085693
533780.01,2264461.01,-111.939697266
533780.01,2264561.01,-113.154960632
533780.01,2264661.01,-114.165557861
533780.01,2264761.01,-114.812278748
533780.01,2264861.01,-113.924659729
533780.01,2264961.01,-113.001930237
533780.01,2265061.01,-113.332008362
533780.01,2265161.01,-112.822212219
533780.01,2265261.01,-112.411697388
533780.01,2265361.01,-112.529212952
533780.01,2265461.01,-110.591682434
533780.01,2265561.01,-110.539642334
533780.01,2265661.01,-111.201721191
533780.01,2265761.01,-112.800186157
533780.01,2265861.01,-114.614601135
533780.01,2265961.01,-114.978713989
533780.01,2266061.01,-115.64251709
533780.01,2266161.01,-114.789794922
533780.01,2266261.01,-113.661613464
533780.01,2266361.01,-113.024368286
533780.01,2266461.01,-111.393547058
533780.01,2266561.01,-110.514526367
533780.01,2266661.01,-109.075569153
533780.01,2266761.01,-107.662200928
533780.01,2266861.01,-107.271934509
533780.01,2266961.01,-106.436203003
533780.01,2267061.01,-106.10068512
533780.01,2267161.01,-106.535003662
533780.01,2267261.01,-106.391807556
533780.01,2267361.01,-106.829078674
533780.01,2267461.01,-108.63407135
533780.01,2267561.01,-109.186103821
533780.01,2267661.01,-106.907196045
533780.01,2267761.01,-103.842826843
533780.01,2267861.01,-104.30078125
533780.01,2267961.01,-105.335350037
533780.01,2268061.01,-109.14025116
533780.01,2268161.01,-114.657783508
533780.01,2268261.01,-115.726028442
533780.01,2268361.01,-115.034988403
533780.01,2268461.01,-115.169898987
533780.01,2268561.01,-114.09337616
533780.01,2268661.01,-111.714263916
533780.01,2268761.01,-106.959854126
533780.01,2268861.01,-104.024810791
533780.01,2268961.01,-103.766952515
533780.01,2269061.01,-102.941230774
533780.01,2269161.01,-102.758346558
533780.01,2269261.01,-103.861427307
533780.01,2269361.01,-105.056503296
533880.01,2261061.01,-92.419837952
533880.01,2261161.01,-92.768333435
533880.01,2261261.01,-93.561050415
533880.01,2261361.01,-92.280311584
533880.01,2261461.01,-92.369758606
533880.01,2261561.01,-93.253196716
533880.01,2261661.01,-94.329963684
533880.01,2261761.01,-95.919044495
533880.01,2261861.01,-97.092926025
533880.01,2261961.01,-96.89427948
533880.01,2262061.01,-97.004936218
533880.01,2262161.01,-97.148658752
533880.01,2262261.01,-96.536834717
533880.01,2262361.01,-95.845680237
533880.01,2262461.01,-95.091369629
533880.01,2262561.01,-95.047523499
533880.01,2262661.01,-96.106307983
533880.01,2262761.01,-96.901557922
533880.01,2262861.01,-97.245018005
533880.01,2262961.01,-98.580841064
533880.01,2263061.01,-100.167480469
533880.01,2263161.01,-101.42641449
533880.01,2263261.01,-103.058166504
533880.01,2263361.01,-104.393379211
533880.01,2263461.01,-105.217071533
533880.01,2263561.01,-105.523178101
533880.01,2263661.01,-105.330123901
533880.01,2263761.01,-103.302970886
533880.01,2263861.01,-101.622886658
533880.01,2263961.01,-101.501716614
533880.01,2264061.01,-102.993667603
533880.01,2264161.01,-104.712638855
533880.01,2264261.01,-106.885360718
533880.01,2264361.01,-108.82509613
533880.01,2264461.01,-110.956596375
533880.01,2264561.01,-113.136825562
533880.01,2264661.01,-114.435142517
533880.01,2264761.01,-115.637458801
533880.01,2264861.01,-114.967781067
533880.01,2264961.01,-113.25328064
533880.01,2265061.01,-113.097129822
533880.01,2265161.01,-113.100975037
533880.01,2265261.01,-112.236930847
533880.01,2265361.01,-111.503501892
533880.01,2265461.01,-109.767868042
533880.01,2265561.01,-110.273223877
533880.01,2265661.01,-111.290252686
533880.01,2265761.01,-113.028915405
533880.01,2265861.01,-114.452941895
533880.01,2265961.01,-113.163589478
533880.01,2266061.01,-113.76625824
533880.01,2266161.01,-113.616859436
533880.01,2266261.01,-113.060699463
533880.01,2266361.01,-112.798118591
533880.01,2266461.01,-112.023170471
533880.01,2266561.01,-111.730392456
533880.01,2266661.01,-109.912948608
533880.01,2266761.01,-108.160461426
533880.01,2266861.01,-109.085342407
533880.01,2266961.01,-109.26197052
533880.01,2267061.01,-109.296531677
533880.01,2267161.01,-108.898643494
533880.01,2267261.01,-107.605628967
533880.01,2267361.01,-107.793434143
533880.01,2267461.01,-109.053596497
533880.01,2267561.01,-108.943962097
533880.01,2267661.01,-106.095672607
533880.01,2267761.01,-103.197212219
533880.01,2267861.01,-103.54825592
533880.01,2267961.01,-106.563972473
533880.01,2268061.01,-111.701850891
533880.01,2268161.01,-114.3854599
533880.01,2268261.01,-114.860092163
533880.01,2268361.01,-116.042358398
533880.01,2268461.01,-116.195198059
533880.01,2268561.01,-114.070289612
533880.01,2268661.01,-110.50819397
533880.01,2268761.01,-106.717193604
533880.01,2268861.01,-103.802787781
533880.01,2268961.01,-102.805175781
533880.01,2269061.01,-103.299377441
533880.01,2269161.01,-103.408569336
533880.01,2269261.01,-104.056388855
533880.01,2269361.01,-105.156959534
533880.01,2269461.01,-105.929878235
533980.01,2260961.01,-92.963867188
533980.01,2261061.01,-91.826705933
533980.01,2261161.01,-91.976036072
533980.01,2261261.01,-93.501495361
533980.01,2261361.01,-92.630699158
533980.01,2261461.01,-92.770401001
533980.01,2261561.01,-93.836242676
533980.01,2261661.01,-94.712593079
533980.01,2261761.01,-95.960075378
533980.01,2261861.01,-97.07824707
533980.01,2261961.01,-96.774604797
533980.01,2262061.01,-96.614639282
533980.01,2262161.01,-97.534851074
533980.01,2262261.01,-96.850479126
533980.01,2262361.01,-95.89994812
533980.01,2262461.01,-95.04221344
533980.01,2262561.01,-94.962974548
533980.01,2262661.01,-95.884597778
533980.01,2262761.01,-97.359848022
533980.01,2262861.01,-97.767547607
533980.01,2262961.01,-98.464813232
533980.01,2263061.01,-99.163909912
533980.01,2263161.01,-99.798995972
533980.01,2263261.01,-101.179252625
533980.01,2263361.01,-102.455909729
533980.01,2263461.01,-103.534988403
533980.01,2263561.01,-104.416900635
533980.01,2263661.01,-104.484214783
533980.01,2263761.01,-102.597206116
533980.01,2263861.01,-101.382659912
533980.01,2263961.01,-101.064117432
533980.01,2264061.01,-102.065032959
533980.01,2264161.01,-104.588722229
533980.01,2264261.01,-106.49080658
533980.01,2264361.01,-108.425712585
533980.01,2264461.01,-111.163803101
533980.01,2264561.01,-112.677978516
533980.01,2264661.01,-113.879867554
533980.01,2264761.01,-114.883361816
533980.01,2264861.01,-114.361625671
533980.01,2264961.01,-113.020050049
533980.01,2265061.01,-112.34262085
533980.01,2265161.01,-111.720237732
533980.01,2265261.01,-111.267608643
533980.01,2265361.01,-110.817733765
533980.01,2265461.01,-109.121040344
533980.01,2265561.01,-109.511703491
533980.01,2265661.01,-110.931694031
533980.01,2265761.01,-114.163726807
533980.01,2265861.01,-115.953842163
533980.01,2265961.01,-114.46697998
533980.01,2266061.01,-114.446716309
533980.01,2266161.01,-114.239456177
533980.01,2266261.01,-114.156929016
533980.01,2266361.01,-114.126594543
533980.01,2266461.01,-113.657295227
533980.01,2266561.01,-113.85987854
533980.01,2266661.01,-112.450767517
533980.01,2266761.01,-110.105583191
533980.01,2266861.01,-110.027580261
533980.01,2266961.01,-110.807739258
533980.01,2267061.01,-111.292022705
533980.01,2267161.01,-110.547424316
533980.01,2267261.01,-109.59098053
533980.01,2267361.01,-109.127731323
533980.01,2267461.01,-108.770355225
533980.01,2267561.01,-108.511245728
533980.01,2267661.01,-106.359680176
533980.01,2267761.01,-104.04283905
533980.01,2267861.01,-103.622779846
533980.01,2267961.01,-105.437347412
533980.01,2268061.01,-110.233016968
533980.01,2268161.01,-113.048675537
533980.01,2268261.01,-115.370498657
533980.01,2268361.01,-115.770973206
533980.01,2268461.01,-113.465278625
533980.01,2268561.01,-111.90838623
533980.01,2268661.01,-108.671325684
533980.01,2268761.01,-105.026252747
533980.01,2268861.01,-102.866973877
533980.01,2268961.01,-102.46131134
533980.01,2269061.01,-104.006439209
533980.01,2269161.01,-103.844970703
533980.01,2269261.01,-104.22315979
533980.01,2269361.01,-105.424560547
533980.01,2269461.01,-105.956062317
534080.01,2260961.01,-92.949401855
534080.01,2261061.01,-91.908103943
534080.01,2261161.01,-92.012992859
534080.01,2261261.01,-91.96559906
534080.01,2261361.01,-92.551834106
534080.01,2261461.01,-93.654022217
534080.01,2261561.01,-95.142181396
534080.01,2261661.01,-95.675521851
534080.01,2261761.01,-96.497886658
534080.01,2261861.01,-97.331596375
534080.01,2261961.01,-96.801589966
534080.01,2262061.01,-96.677947998
534080.01,2262161.01,-97.928291321
534080.01,2262261.01,-97.437255859
534080.01,2262361.01,-95.805641174
534080.01,2262461.01,-95.173904419
534080.01,2262561.01,-96.110076904
534080.01,2262661.01,-97.273620605
534080.01,2262761.01,-98.944999695
534080.01,2262861.01,-99.859710693
534080.01,2262961.01,-100.417007446
534080.01,2263061.01,-100.17754364
534080.01,2263161.01,-100.003768921
534080.01,2263261.01,-101.105079651
534080.01,2263361.01,-102.450584412
534080.01,2263461.01,-103.185592651
534080.01,2263561.01,-103.8777771
534080.01,2263661.01,-103.356742859
534080.01,2263761.01,-102.345153809
534080.01,2263861.01,-102.063850403
534080.01,2263961.01,-100.896835327
534080.01,2264061.01,-101.947212219
534080.01,2264161.01,-105.198165894
534080.01,2264261.01,-105.364700317
534080.01,2264361.01,-105.658348083
534080.01,2264461.01,-110.099830627
534080.01,2264561.01,-111.772155762
534080.01,2264661.01,-113.156448364
534080.01,2264761.01,-113.708496094
534080.01,2264861.01,-113.339416504
534080.01,2264961.01,-112.376052856
534080.01,2265061.01,-111.234977722
534080.01,2265161.01,-110.004859924
534080.01,2265261.01,-110.290626526
534080.01,2265361.01,-110.335975647
534080.01,2265461.01,-109.645500183
534080.01,2265561.01,-110.588287354
534080.01,2265661.01,-112.489952087
534080.01,2265761.01,-115.512588501
534080.01,2265861.01,-117.248558044
534080.01,2265961.01,-117.50843811
534080.01,2266061.01,-117.044639587
534080.01,2266161.01,-116.080192566
534080.01,2266261.01,-116.646972656
534080.01,2266361.01,-117.467094421
534080.01,2266461.01,-117.00302124
534080.01,2266561.01,-116.724960327
534080.01,2266661.01,-115.50453186
534080.01,2266761.01,-110.973526001
534080.01,2266861.01,-109.8387146
534080.01,2266961.01,-110.368843079
534080.01,2267061.01,-110.95639801
534080.01,2267161.01,-109.73223114
534080.01,2267261.01,-110.411499023
534080.01,2267361.01,-110.566352844
534080.01,2267461.01,-108.790794373
534080.01,2267561.01,-108.683799744
534080.01,2267661.01,-107.694869995
534080.01,2267761.01,-105.597747803
534080.01,2267861.01,-104.445838928
534080.01,2267961.01,-104.757003784
534080.01,2268061.01,-108.810874939
534080.01,2268161.01,-113.969200134
534080.01,2268261.01,-118.424255371
534080.01,2268361.01,-115.042449951
534080.01,2268461.01,-108.621131897
534080.01,2268561.01,-110.162666321
534080.01,2268661.01,-108.720687866
534080.01,2268761.01,-103.864830017
534080.01,2268861.01,-102.176124573
534080.01,2268961.01,-102.486564636
534080.01,2269061.01,-104.022529602
534080.01,2269161.01,-104.141242981
534080.01,2269261.01,-104.738754272
534080.01,2269361.01,-105.530914307
534080.01,2269461.01,-105.657142639
534080.01,2269561.01,-106.187171936
534180.01,2260961.01,-93.005744934
534180.01,2261061.01,-91.879745483
534180.01,2261161.01,-92.03881073
534180.01,2261261.01,-92.968429565
534180.01,2261361.01,-93.366630554
534180.01,2261461.01,-94.760925293
534180.01,2261561.01,-96.424232483
534180.01,2261661.01,-96.885688782
534180.01,2261761.01,-97.638702393
534180.01,2261861.01,-98.151313782
534180.01,2261961.01,-97.567932129
534180.01,2262061.01,-97.607009888
534180.01,2262161.01,-98.49597168
534180.01,2262261.01,-98.252639771
534180.01,2262361.01,-96.578079224
534180.01,2262461.01,-96.326797485
534180.01,2262561.01,-97.374938965
534180.01,2262661.01,-99.140830994
534180.01,2262761.01,-100.690925598
534180.01,2262861.01,-101.637138367
534180.01,2262961.01,-102.620979309
534180.01,2263061.01,-102.326721191
534180.01,2263161.01,-103.062065125
534180.01,2263261.01,-102.655189514
534180.01,2263361.01,-103.100891113
534180.01,2263461.01,-103.474960327
534180.01,2263561.01,-103.078330994
534180.01,2263661.01,-102.106048584
534180.01,2263761.01,-102.398025513
534180.01,2263861.01,-102.19858551
534180.01,2263961.01,-100.587097168
534180.01,2264061.01,-101.651351929
534180.01,2264161.01,-105.02696228
534180.01,2264261.01,-102.598068237
534180.01,2264361.01,-100.442672729
534180.01,2264461.01,-108.077445984
534180.01,2264561.01,-110.362709045
534180.01,2264661.01,-112.075721741
534180.01,2264761.01,-112.911956787
534180.01,2264861.01,-112.117752075
534180.01,2264961.01,-110.841712952
534180.01,2265061.01,-110.870635986
534180.01,2265161.01,-109.859008789
534180.01,2265261.01,-109.23664856
534180.01,2265361.01,-109.642196655
534180.01,2265461.01,-111.265785217
534180.01,2265561.01,-113.317695618
534180.01,2265661.01,-115.044700623
534180.01,2265761.01,-116.486419678
534180.01,2265861.01,-117.885536194
534180.01,2265961.01,-119.501937866
534180.01,2266061.01,-119.002044678
534180.01,2266161.01,-118.482307434
534180.01,2266261.01,-119.411705017
534180.01,2266361.01,-120.432670593
534180.01,2266461.01,-119.759719849
534180.01,2266561.01,-118.84324646
534180.01,2266661.01,-117.942703247
534180.01,2266761.01,-114.588348389
534180.01,2266861.01,-112.941268921
534180.01,2266961.01,-111.190849304
534180.01,2267061.01,-110.869949341
534180.01,2267161.01,-109.455566406
534180.01,2267261.01,-110.70463562
534180.01,2267361.01,-111.459640503
534180.01,2267461.01,-109.346565247
534180.01,2267561.01,-109.09147644
534180.01,2267661.01,-108.953460693
534180.01,2267761.01,-107.409469604
534180.01,2267861.01,-105.393745422
534180.01,2267961.01,-104.389122009
534180.01,2268061.01,-107.357849121
534180.01,2268161.01,-115.134384155
534180.01,2268261.01,-117.604568481
534180.01,2268361.01,-110.345123291
534180.01,2268461.01,-105.740280151
534180.01,2268561.01,-110.091583252
534180.01,2268661.01,-108.829902649
534180.01,2268761.01,-102.774024963
534180.01,2268861.01,-102.045440674
534180.01,2268961.01,-102.810974121
534180.01,2269061.01,-103.305877686
534180.01,2269161.01,-104.015823364
534180.01,2269261.01,-104.92175293
534180.01,2269361.01,-105.125137329
534180.01,2269461.01,-105.224197388
534180.01,2269561.01,-105.989059448
534280.01,2260861.01,-94.127586365
534280.01,2260961.01,-92.731163025
534280.01,2261061.01,-91.418449402
534280.01,2261161.01,-91.25428009
534280.01,2261261.01,-92.647689819
534280.01,2261361.01,-93.995346069
534280.01,2261461.01,-95.526184082
534280.01,2261561.01,-97.350036621
534280.01,2261661.01,-97.869567871
534280.01,2261761.01,-98.635955811
534280.01,2261861.01,-99.057777405
534280.01,2261961.01,-98.828369141
534280.01,2262061.01,-98.911468506
534280.01,2262161.01,-99.015380859
534280.01,2262261.01,-99.098388672
534280.01,2262361.01,-97.369590759
534280.01,2262461.01,-95.159210205
534280.01,2262561.01,-95.570075989
534280.01,2262661.01,-98.938179016
534280.01,2262761.01,-101.049163818
534280.01,2262861.01,-101.686599731
534280.01,2262961.01,-102.770683289
534280.01,2263061.01,-102.596305847
534280.01,2263161.01,-103.147331238
534280.01,2263261.01,-102.410820007
534280.01,2263361.01,-102.590576172
534280.01,2263461.01,-103.528404236
534280.01,2263561.01,-102.831344604
534280.01,2263661.01,-101.933532715
534280.01,2263761.01,-102.351348877
534280.01,2263861.01,-102.483596802
534280.01,2263961.01,-101.247344971
534280.01,2264061.01,-101.626159668
534280.01,2264161.01,-103.571899414
534280.01,2264261.01,-100.803840637
534280.01,2264361.01,-101.644447327
534280.01,2264461.01,-107.47983551
534280.01,2264561.01,-108.506439209
534280.01,2264661.01,-110.137771606
534280.01,2264761.01,-110.617607117
534280.01,2264861.01,-109.935630798
534280.01,2264961.01,-109.580848694
534280.01,2265061.01,-110.912582397
534280.01,2265161.01,-108.650039673
534280.01,2265261.01,-108.951377869
534280.01,2265361.01,-109.974876404
534280.01,2265461.01,-111.5962677
534280.01,2265561.01,-114.132324219
534280.01,2265661.01,-116.202018738
534280.01,2265761.01,-117.218048096
534280.01,2265861.01,-119.055473328
534280.01,2265961.01,-120.844970703
534280.01,2266061.01,-120.501281738
534280.01,2266161.01,-120.765785217
