"X","Y","H04_Cenom (Depth)"
539780.01,2269661.01,46.817443848
539780.01,2269761.01,48.90215683
539780.01,2269861.01,50.90568924
539780.01,2269961.01,53.434230804
539780.01,2270061.01,56.138641357
539780.01,2270161.01,58.121627808
539780.01,2270261.01,62.857936859
539780.01,2270361.01,67.142211914
539780.01,2270461.01,66.545036316
539780.01,2270561.01,66.666648865
539780.01,2270661.01,68.840820313
539780.01,2270761.01,70.733833313
539880.01,2263961.01,-9999
539880.01,2264061.01,-9999
539880.01,2264161.01,35.277774811
539880.01,2264261.01,34.04227066
539880.01,2264361.01,33.460887909
539880.01,2264461.01,32.747913361
539880.01,2264561.01,28.751205444
539880.01,2264661.01,26.224082947
539880.01,2264761.01,25.079099655
539880.01,2264861.01,21.699575424
539880.01,2264961.01,18.081707001
539880.01,2265061.01,17.813568115
539880.01,2265161.01,17.517370224
539880.01,2265261.01,15.946775436
539880.01,2265361.01,11.555618286
539880.01,2265461.01,10.230628014
539880.01,2265561.01,8.690005302
539880.01,2265661.01,8.161951065
539880.01,2265761.01,7.600488663
539880.01,2265861.01,7.192464352
539880.01,2265961.01,5.80687809
539880.01,2266061.01,4.024408817
539880.01,2266161.01,3.20828867
539880.01,2266261.01,2.255408525
539880.01,2266361.01,1.907641292
539880.01,2266461.01,0.986287475
539880.01,2266561.01,0.098086767
539880.01,2266661.01,-1.064958453
539880.01,2266761.01,-3.96650362
539880.01,2266861.01,-5.521054268
539880.01,2266961.01,-4.718111038
539880.01,2267061.01,-1.11836195
539880.01,2267161.01,-0.302060962
539880.01,2267261.01,0.670978487
539880.01,2267361.01,0.529692888
539880.01,2267461.01,0.342124373
539880.01,2267561.01,0.445820302
539880.01,2267661.01,2.934439421
539880.01,2267761.01,5.453478336
539880.01,2267861.01,5.125281334
539880.01,2267961.01,8.237504959
539880.01,2268061.01,11.270385742
539880.01,2268161.01,19.768791199
539880.01,2268261.01,17.174438477
539880.01,2268361.01,20.779680252
539880.01,2268461.01,27.17049408
539880.01,2268561.01,30.58439827
539880.01,2268661.01,32.168319702
539880.01,2268761.01,32.413562775
539880.01,2268861.01,33.286392212
539880.01,2268961.01,34.055187225
539880.01,2269061.01,36.725101471
539880.01,2269161.01,39.935112
539880.01,2269261.01,41.134983063
539880.01,2269361.01,42.166061401
539880.01,2269461.01,43.925209045
539880.01,2269561.01,46.786781311
539880.01,2269661.01,48.726593018
539880.01,2269761.01,51.861995697
539880.01,2269861.01,53.797405243
539880.01,2269961.01,55.318080902
539880.01,2270061.01,57.095603943
539880.01,2270161.01,58.437610626
539880.01,2270261.01,61.326599121
539880.01,2270361.01,64.658218384
539880.01,2270461.01,64.312141418
539880.01,2270561.01,65.161079407
539880.01,2270661.01,67.416748047
539880.01,2270761.01,67.945892334
539980.01,2264061.01,-9999
539980.01,2264161.01,-9999
539980.01,2264261.01,34.776821136
539980.01,2264361.01,34.574298859
539980.01,2264461.01,33.788562775
539980.01,2264561.01,30.42064476
539980.01,2264661.01,27.06281662
539980.01,2264761.01,27.820827484
539980.01,2264861.01,24.62389183
539980.01,2264961.01,20.133831024
539980.01,2265061.01,19.727306366
539980.01,2265161.01,19.440658569
539980.01,2265261.01,17.341609955
539980.01,2265361.01,13.725076675
539980.01,2265461.01,10.614212036
539980.01,2265561.01,10.691609383
539980.01,2265661.01,10.552808762
539980.01,2265761.01,8.8714571
539980.01,2265861.01,6.649008751
539980.01,2265961.01,5.283689499
539980.01,2266061.01,3.493292332
539980.01,2266161.01,3.129491091
539980.01,2266261.01,0.68957603
539980.01,2266361.01,-0.677820563
539980.01,2266461.01,-0.984142184
539980.01,2266561.01,-1.900822878
539980.01,2266661.01,-4.076556683
539980.01,2266761.01,-6.837192535
539980.01,2266861.01,-7.408337593
539980.01,2266961.01,-6.570942402
539980.01,2267061.01,-2.307171822
539980.01,2267161.01,0.230760008
539980.01,2267261.01,0.345264226
539980.01,2267361.01,0.640456796
539980.01,2267461.01,0.523750246
539980.01,2267561.01,0.727784872
539980.01,2267661.01,2.01012063
539980.01,2267761.01,5.26611805
539980.01,2267861.01,6.68103838
539980.01,2267961.01,9.269677162
539980.01,2268061.01,10.34154129
539980.01,2268161.01,17.917747498
539980.01,2268261.01,15.879228592
539980.01,2268361.01,19.182909012
539980.01,2268461.01,24.331020355
539980.01,2268561.01,27.412727356
539980.01,2268661.01,30.835420609
539980.01,2268761.01,32.381214142
539980.01,2268861.01,33.25573349
539980.01,2268961.01,35.379360199
539980.01,2269061.01,38.575576782
539980.01,2269161.01,40.089382172
539980.01,2269261.01,41.361415863
539980.01,2269361.01,43.180194855
539980.01,2269461.01,45.440971375
539980.01,2269561.01,47.08159256
539980.01,2269661.01,49.792079926
539980.01,2269761.01,53.397045135
539980.01,2269861.01,55.419261932
539980.01,2269961.01,57.244876862
539980.01,2270061.01,58.536376953
539980.01,2270161.01,60.308681488
539980.01,2270261.01,62.673431396
539980.01,2270361.01,63.663707733
539980.01,2270461.01,63.664794922
539980.01,2270561.01,64.789405823
539980.01,2270661.01,66.09677887
540080.01,2264061.01,-9999
540080.01,2264161.01,-9999
540080.01,2264261.01,-9999
540080.01,2264361.01,35.386322021
540080.01,2264461.01,33.965965271
540080.01,2264561.01,31.730623245
540080.01,2264661.01,29.635383606
540080.01,2264761.01,29.764017105
540080.01,2264861.01,27.184906006
540080.01,2264961.01,21.873701096
540080.01,2265061.01,21.044893265
540080.01,2265161.01,19.735799789
540080.01,2265261.01,16.84620285
540080.01,2265361.01,14.915266991
540080.01,2265461.01,13.299942017
540080.01,2265561.01,11.92143631
540080.01,2265661.01,11.390123367
540080.01,2265761.01,11.062588692
540080.01,2265861.01,7.951647282
540080.01,2265961.01,5.058604717
540080.01,2266061.01,2.487585783
540080.01,2266161.01,1.769216776
540080.01,2266261.01,-0.276124865
540080.01,2266361.01,-1.459870338
540080.01,2266461.01,-2.359679937
540080.01,2266561.01,-4.593239784
540080.01,2266661.01,-7.088407993
540080.01,2266761.01,-9.001786232
540080.01,2266861.01,-9.161943436
540080.01,2266961.01,-7.017068386
540080.01,2267061.01,-3.718903542
540080.01,2267161.01,-0.340357691
540080.01,2267261.01,0.632536173
540080.01,2267361.01,0.803040981
540080.01,2267461.01,0.308472335
540080.01,2267561.01,0.320834011
540080.01,2267661.01,0.726555526
540080.01,2267761.01,4.443649292
540080.01,2267861.01,6.124696732
540080.01,2267961.01,9.64915657
540080.01,2268061.01,8.680195808
540080.01,2268161.01,15.945035934
540080.01,2268261.01,15.029608727
540080.01,2268361.01,17.246595383
540080.01,2268461.01,21.634231567
540080.01,2268561.01,25.095207214
540080.01,2268661.01,28.481721878
540080.01,2268761.01,31.005607605
540080.01,2268861.01,32.326824188
540080.01,2268961.01,33.865203857
540080.01,2269061.01,38.059112549
540080.01,2269161.01,39.671039581
540080.01,2269261.01,41.668357849
540080.01,2269361.01,44.474796295
540080.01,2269461.01,46.026988983
540080.01,2269561.01,48.280834198
540080.01,2269661.01,51.631118774
540080.01,2269761.01,53.289543152
540080.01,2269861.01,55.989849091
540080.01,2269961.01,58.349140167
540080.01,2270061.01,59.463191986
540080.01,2270161.01,61.001907349
540080.01,2270261.01,63.267936707
540080.01,2270361.01,64.470558167
540080.01,2270461.01,65.317375183
540080.01,2270561.01,65.763877869
540180.01,2264161.01,-9999
540180.01,2264261.01,-9999
540180.01,2264361.01,36.531887054
540180.01,2264461.01,36.226318359
540180.01,2264561.01,34.295036316
540180.01,2264661.01,33.353878021
540180.01,2264761.01,30.753969193
540180.01,2264861.01,27.856519699
540180.01,2264961.01,23.975008011
540180.01,2265061.01,23.551855087
540180.01,2265161.01,20.454786301
540180.01,2265261.01,17.576337814
540180.01,2265361.01,16.629932404
540180.01,2265461.01,15.942679405
540180.01,2265561.01,13.036708832
540180.01,2265661.01,11.896484375
540180.01,2265761.01,10.655692101
540180.01,2265861.01,5.321417332
540180.01,2265961.01,2.384133577
540180.01,2266061.01,1.117402196
540180.01,2266161.01,-0.602356791
540180.01,2266261.01,-2.331073523
540180.01,2266361.01,-3.263762474
540180.01,2266461.01,-4.244449139
540180.01,2266561.01,-5.02004385
540180.01,2266661.01,-6.889332294
540180.01,2266761.01,-8.604681015
540180.01,2266861.01,-6.233169556
540180.01,2266961.01,-3.853320837
540180.01,2267061.01,-2.239145756
540180.01,2267161.01,-0.808993161
540180.01,2267261.01,-0.754403293
540180.01,2267361.01,0.772096455
540180.01,2267461.01,1.067352772
540180.01,2267561.01,1.304143786
540180.01,2267661.01,1.439021587
540180.01,2267761.01,3.126539707
540180.01,2267861.01,4.431946754
540180.01,2267961.01,7.800234318
540180.01,2268061.01,8.494513512
540180.01,2268161.01,11.565992355
540180.01,2268261.01,14.386998177
540180.01,2268361.01,16.998556137
540180.01,2268461.01,20.647542953
540180.01,2268561.01,23.357866287
540180.01,2268661.01,25.71472168
540180.01,2268761.01,28.464784622
540180.01,2268861.01,29.855060577
540180.01,2268961.01,32.063476563
540180.01,2269061.01,36.279010773
540180.01,2269161.01,38.466983795
540180.01,2269261.01,41.138755798
540180.01,2269361.01,43.978107452
540180.01,2269461.01,45.963115692
540180.01,2269561.01,49.005474091
540180.01,2269661.01,52.110214233
540180.01,2269761.01,53.612499237
540180.01,2269861.01,54.474197388
540180.01,2269961.01,56.793891907
540180.01,2270061.01,59.729393005
540180.01,2270161.01,63.788166046
540180.01,2270261.01,63.364738464
540180.01,2270361.01,64.181442261
540180.01,2270461.01,65.304229736
540180.01,2270561.01,-9999
540280.01,2264261.01,-9999
540280.01,2264361.01,-9999
540280.01,2264461.01,38.257896423
540280.01,2264561.01,36.726570129
540280.01,2264661.01,36.929008484
540280.01,2264761.01,33.838626862
540280.01,2264861.01,30.65801239
540280.01,2264961.01,29.810716629
540280.01,2265061.01,26.738172531
540280.01,2265161.01,21.979257584
540280.01,2265261.01,18.361297607
540280.01,2265361.01,17.784732819
540280.01,2265461.01,17.126350403
540280.01,2265561.01,14.562757492
540280.01,2265661.01,12.63713932
540280.01,2265761.01,9.683943748
540280.01,2265861.01,4.752870083
540280.01,2265961.01,1.068607688
540280.01,2266061.01,0.098245494
540280.01,2266161.01,-0.737056553
540280.01,2266261.01,-1.717460871
540280.01,2266361.01,-3.797750473
540280.01,2266461.01,-5.045334816
540280.01,2266561.01,-5.141723156
540280.01,2266661.01,-4.472757816
540280.01,2266761.01,-5.043310642
540280.01,2266861.01,-4.402117729
540280.01,2266961.01,-3.307338715
540280.01,2267061.01,-2.445987701
540280.01,2267161.01,-0.910481155
540280.01,2267261.01,-0.119125217
540280.01,2267361.01,1.027013302
540280.01,2267461.01,2.350251436
540280.01,2267561.01,2.77486372
540280.01,2267661.01,2.918256283
540280.01,2267761.01,3.525395393
540280.01,2267861.01,4.006316662
540280.01,2267961.01,4.932017326
540280.01,2268061.01,8.940753937
540280.01,2268161.01,10.966525078
540280.01,2268261.01,13.996675491
540280.01,2268361.01,16.356580734
540280.01,2268461.01,19.077249527
540280.01,2268561.01,23.687759399
540280.01,2268661.01,25.363992691
540280.01,2268761.01,25.974351883
540280.01,2268861.01,28.084241867
540280.01,2268961.01,31.137435913
540280.01,2269061.01,34.193893433
540280.01,2269161.01,37.030906677
540280.01,2269261.01,41.706317902
540280.01,2269361.01,42.982635498
540280.01,2269461.01,45.536586761
540280.01,2269561.01,50.016296387
540280.01,2269661.01,52.722202301
540280.01,2269761.01,54.365394592
540280.01,2269861.01,54.481369019
540280.01,2269961.01,55.359470367
540280.01,2270061.01,57.777809143
540280.01,2270161.01,61.038581848
540280.01,2270261.01,62.182102203
540280.01,2270361.01,62.958492279
540280.01,2270461.01,-9999
540380.01,2264361.01,-9999
540380.01,2264461.01,40.095176697
540380.01,2264561.01,39.80052948
540380.01,2264661.01,39.172164917
540380.01,2264761.01,36.89364624
540380.01,2264861.01,33.392730713
540380.01,2264961.01,32.315402985
540380.01,2265061.01,30.648694992
540380.01,2265161.01,25.717088699
540380.01,2265261.01,23.924674988
540380.01,2265361.01,20.815216064
540380.01,2265461.01,18.761486053
540380.01,2265561.01,17.949455261
540380.01,2265661.01,14.724222183
540380.01,2265761.01,8.588160515
540380.01,2265861.01,2.82412219
540380.01,2265961.01,0.781986415
540380.01,2266061.01,-0.810388982
540380.01,2266161.01,-1.164772153
540380.01,2266261.01,-0.940543652
540380.01,2266361.01,-3.199672461
540380.01,2266461.01,-2.80889678
540380.01,2266561.01,-1.678434134
540380.01,2266661.01,-1.027694464
540380.01,2266761.01,-2.288161755
540380.01,2266861.01,-2.370484591
540380.01,2266961.01,-3.775286436
540380.01,2267061.01,-3.627135515
540380.01,2267161.01,-1.759710073
540380.01,2267261.01,-0.255543381
540380.01,2267361.01,-0.263689458
540380.01,2267461.01,2.293080568
540380.01,2267561.01,3.066138744
540380.01,2267661.01,5.015330315
540380.01,2267761.01,3.782995939
540380.01,2267861.01,4.123764992
540380.01,2267961.01,10.743210793
540380.01,2268061.01,11.093055725
540380.01,2268161.01,11.440010071
540380.01,2268261.01,14.907662392
540380.01,2268361.01,17.715085983
540380.01,2268461.01,19.086942673
540380.01,2268561.01,21.662412643
540380.01,2268661.01,24.220626831
540380.01,2268761.01,25.228065491
540380.01,2268861.01,27.71730423
540380.01,2268961.01,31.043130875
540380.01,2269061.01,33.553726196
540380.01,2269161.01,36.771217346
540380.01,2269261.01,42.314582825
540380.01,2269361.01,44.303951263
540380.01,2269461.01,47.82113266
540380.01,2269561.01,52.804615021
540380.01,2269661.01,55.362163544
540380.01,2269761.01,56.25252533
540380.01,2269861.01,56.830486298
540380.01,2269961.01,56.924686432
540380.01,2270061.01,58.484447479
540380.01,2270161.01,60.56420517
540380.01,2270261.01,61.073513031
540380.01,2270361.01,-9999
540480.01,2264361.01,-9999
540480.01,2264461.01,-9999
540480.01,2264561.01,41.220756531
540480.01,2264661.01,40.723709106
540480.01,2264761.01,39.290489197
540480.01,2264861.01,35.869140625
540480.01,2264961.01,34.763301849
540480.01,2265061.01,32.951778412
540480.01,2265161.01,28.951164246
540480.01,2265261.01,27.098600388
540480.01,2265361.01,23.296575546
540480.01,2265461.01,21.165779114
540480.01,2265561.01,19.681343079
540480.01,2265661.01,16.672439575
540480.01,2265761.01,10.22137928
540480.01,2265861.01,6.305220127
540480.01,2265961.01,0.480817556
540480.01,2266061.01,-1.43530345
540480.01,2266161.01,-1.984609604
540480.01,2266261.01,-2.752724648
540480.01,2266361.01,-3.841397524
540480.01,2266461.01,-2.455833673
540480.01,2266561.01,-0.808660388
540480.01,2266661.01,-0.138835073
540480.01,2266761.01,-1.536849737
540480.01,2266861.01,-1.542455077
540480.01,2266961.01,-2.257564068
540480.01,2267061.01,-2.541359186
540480.01,2267161.01,-1.24514389
540480.01,2267261.01,-0.868923128
540480.01,2267361.01,-0.280492663
540480.01,2267461.01,0.274696946
540480.01,2267561.01,0.847843885
540480.01,2267661.01,4.799567699
540480.01,2267761.01,5.281702995
540480.01,2267861.01,4.119265556
540480.01,2267961.01,10.795719147
540480.01,2268061.01,10.370585442
540480.01,2268161.01,11.96316433
540480.01,2268261.01,13.471199036
540480.01,2268361.01,16.147087097
540480.01,2268461.01,17.359170914
540480.01,2268561.01,18.681911469
540480.01,2268661.01,22.900148392
540480.01,2268761.01,24.680765152
540480.01,2268861.01,28.553295135
540480.01,2268961.01,30.816526413
540480.01,2269061.01,32.948802948
540480.01,2269161.01,36.894897461
540480.01,2269261.01,41.528766632
540480.01,2269361.01,45.957839966
540480.01,2269461.01,48.773235321
540480.01,2269561.01,53.660675049
540480.01,2269661.01,56.58612442
540480.01,2269761.01,57.68598175
540480.01,2269861.01,59.489753723
540480.01,2269961.01,59.888706207
540480.01,2270061.01,60.030094147
540480.01,2270161.01,60.395885468
540480.01,2270261.01,60.442111969
540580.01,2264461.01,-9999
540580.01,2264561.01,-9999
540580.01,2264661.01,42.009422302
540580.01,2264761.01,42.338256836
540580.01,2264861.01,39.185546875
540580.01,2264961.01,38.03150177
540580.01,2265061.01,35.808563232
540580.01,2265161.01,32.780319214
540580.01,2265261.01,31.259895325
540580.01,2265361.01,27.103532791
540580.01,2265461.01,23.016086578
540580.01,2265561.01,20.731039047
540580.01,2265661.01,17.097564697
540580.01,2265761.01,12.155805588
540580.01,2265861.01,8.256942749
540580.01,2265961.01,2.705307007
540580.01,2266061.01,-1.029735923
540580.01,2266161.01,-2.250666618
540580.01,2266261.01,-2.990120888
540580.01,2266361.01,-2.362221956
540580.01,2266461.01,0.305471241
540580.01,2266561.01,1.050012589
540580.01,2266661.01,0.572199583
540580.01,2266761.01,-0.392925113
540580.01,2266861.01,-0.681368828
540580.01,2266961.01,0.283697397
540580.01,2267061.01,-0.485638082
540580.01,2267161.01,-0.658703625
540580.01,2267261.01,-0.764705598
540580.01,2267361.01,0.073925816
540580.01,2267461.01,0.377218693
540580.01,2267561.01,0.776016951
540580.01,2267661.01,3.809279442
540580.01,2267761.01,4.679535866
540580.01,2267861.01,4.160061836
540580.01,2267961.01,10.693065643
540580.01,2268061.01,10.319311142
540580.01,2268161.01,12.217115402
540580.01,2268261.01,13.75266552
540580.01,2268361.01,17.070358276
540580.01,2268461.01,18.825544357
540580.01,2268561.01,18.744934082
540580.01,2268661.01,22.083415985
540580.01,2268761.01,24.590707779
540580.01,2268861.01,27.814886093
540580.01,2268961.01,31.707324982
540580.01,2269061.01,33.717208862
540580.01,2269161.01,38.277492523
540580.01,2269261.01,42.35080719
540580.01,2269361.01,45.306362152
540580.01,2269461.01,48.686309814
540580.01,2269561.01,53.919456482
540580.01,2269661.01,55.876056671
540580.01,2269761.01,57.286048889
540580.01,2269861.01,58.80588913
540580.01,2269961.01,59.988628387
540580.01,2270061.01,59.93170929
540580.01,2270161.01,59.336769104
540580.01,2270261.01,59.045658112
540680.01,2264561.01,-9999
540680.01,2264661.01,42.734073639
540680.01,2264761.01,43.297397614
