"X","Y","H60_Charm (Depth)"
540280.01,2267161.01,974.728149414
540280.01,2267261.01,973.81036377
540280.01,2267361.01,973.92779541
540280.01,2267461.01,956.489135742
540280.01,2267561.01,956.584716797
540280.01,2267661.01,958.31048584
540280.01,2267761.01,960.36114502
540280.01,2267861.01,963.536987305
540280.01,2267961.01,969.109863281
540280.01,2268061.01,972.311767578
540280.01,2268161.01,973.640563965
540280.01,2268261.01,974.616577148
540280.01,2268361.01,973.288452148
540280.01,2268461.01,971.282287598
540280.01,2268561.01,970.624694824
540280.01,2268661.01,991.764892578
540280.01,2268761.01,990.634887695
540280.01,2268861.01,985.928588867
540280.01,2268961.01,984.884399414
540280.01,2269061.01,989.946105957
540280.01,2269161.01,997.389038086
540280.01,2269261.01,1003.810119629
540280.01,2269361.01,1009.58416748
540280.01,2269461.01,1010.773193359
540280.01,2269561.01,1011.032104492
540280.01,2269661.01,1011.54473877
540280.01,2269761.01,1011.91998291
540280.01,2269861.01,1012.051025391
540280.01,2269961.01,1010.919555664
540280.01,2270061.01,1010.52532959
540280.01,2270161.01,1010.444335938
540280.01,2270261.01,1008.932739258
540280.01,2270361.01,1008.546630859
540280.01,2270461.01,-9999
540380.01,2264361.01,-9999
540380.01,2264461.01,1018.235107422
540380.01,2264561.01,1020.132446289
540380.01,2264661.01,1021.263916016
540380.01,2264761.01,1016.698608398
540380.01,2264861.01,1015.903564453
540380.01,2264961.01,1016.936584473
540380.01,2265061.01,1013.00213623
540380.01,2265161.01,1005.407775879
540380.01,2265261.01,1000.104064941
540380.01,2265361.01,995.497375488
540380.01,2265461.01,991.520080566
540380.01,2265561.01,988.816650391
540380.01,2265661.01,987.73425293
540380.01,2265761.01,987.383666992
540380.01,2265861.01,985.276794434
540380.01,2265961.01,982.448974609
540380.01,2266061.01,981.388305664
540380.01,2266161.01,971.035766602
540380.01,2266261.01,971.83770752
540380.01,2266361.01,973.51159668
540380.01,2266461.01,975.39050293
540380.01,2266561.01,976.717895508
540380.01,2266661.01,977.621643066
540380.01,2266761.01,977.060974121
540380.01,2266861.01,977.588317871
540380.01,2266961.01,976.645568848
540380.01,2267061.01,977.987976074
540380.01,2267161.01,972.652526855
540380.01,2267261.01,972.662963867
540380.01,2267361.01,972.586669922
540380.01,2267461.01,973.316467285
540380.01,2267561.01,956.489135742
540380.01,2267661.01,958.323608398
540380.01,2267761.01,963.659729004
540380.01,2267861.01,964.205078125
540380.01,2267961.01,972.801818848
540380.01,2268061.01,974.755859375
540380.01,2268161.01,974.397827148
540380.01,2268261.01,974.572143555
540380.01,2268361.01,975.248291016
540380.01,2268461.01,969.29107666
540380.01,2268561.01,969.719116211
540380.01,2268661.01,992.910888672
540380.01,2268761.01,994.145019531
540380.01,2268861.01,988.882385254
540380.01,2268961.01,988.404296875
540380.01,2269061.01,992.526306152
540380.01,2269161.01,1002.387084961
540380.01,2269261.01,1007.327941895
540380.01,2269361.01,1009.347045898
540380.01,2269461.01,1010.85925293
540380.01,2269561.01,1010.965393066
540380.01,2269661.01,1011.743164063
540380.01,2269761.01,1011.98425293
540380.01,2269861.01,1011.499938965
540380.01,2269961.01,1010.572692871
540380.01,2270061.01,1010.837646484
540380.01,2270161.01,1010.78326416
540380.01,2270261.01,1013.001586914
540380.01,2270361.01,-9999
540480.01,2264361.01,-9999
540480.01,2264461.01,-9999
540480.01,2264561.01,1023.943786621
540480.01,2264661.01,1023.090881348
540480.01,2264761.01,1019.636108398
540480.01,2264861.01,1017.305175781
540480.01,2264961.01,1016.209350586
540480.01,2265061.01,1012.043273926
540480.01,2265161.01,1004.474243164
540480.01,2265261.01,999.696411133
540480.01,2265361.01,994.770385742
540480.01,2265461.01,991.433837891
540480.01,2265561.01,990.65057373
540480.01,2265661.01,990.40802002
540480.01,2265761.01,989.984375
540480.01,2265861.01,986.921081543
540480.01,2265961.01,983.35949707
540480.01,2266061.01,980.549743652
540480.01,2266161.01,970.327636719
540480.01,2266261.01,967.228271484
540480.01,2266361.01,971.051635742
540480.01,2266461.01,974.079223633
540480.01,2266561.01,976.431213379
540480.01,2266661.01,979.930664063
540480.01,2266761.01,979.276123047
540480.01,2266861.01,976.260864258
540480.01,2266961.01,973.481018066
540480.01,2267061.01,971.755004883
540480.01,2267161.01,971.309631348
540480.01,2267261.01,969.880310059
540480.01,2267361.01,970.798278809
540480.01,2267461.01,971.102233887
540480.01,2267561.01,974.623474121
540480.01,2267661.01,963.74810791
540480.01,2267761.01,961.047546387
540480.01,2267861.01,976.848876953
540480.01,2267961.01,975.39251709
540480.01,2268061.01,975.719970703
540480.01,2268161.01,972.627075195
540480.01,2268261.01,972.605773926
540480.01,2268361.01,975.291564941
540480.01,2268461.01,969.29107666
540480.01,2268561.01,994.145019531
540480.01,2268661.01,985.939697266
540480.01,2268761.01,995.651855469
540480.01,2268861.01,985.787536621
540480.01,2268961.01,989.439575195
540480.01,2269061.01,994.436279297
540480.01,2269161.01,1001.30645752
540480.01,2269261.01,1007.582092285
540480.01,2269361.01,1011.840576172
540480.01,2269461.01,1012.063537598
540480.01,2269561.01,1012.311889648
540480.01,2269661.01,1012.215637207
540480.01,2269761.01,1011.57019043
540480.01,2269861.01,1010.46887207
540480.01,2269961.01,1010.622619629
540480.01,2270061.01,1011.126525879
540480.01,2270161.01,1013.426818848
540480.01,2270261.01,1015.485534668
540580.01,2264461.01,-9999
540580.01,2264561.01,-9999
540580.01,2264661.01,1019.130615234
540580.01,2264761.01,1017.504760742
540580.01,2264861.01,1015.86932373
540580.01,2264961.01,1015.285888672
540580.01,2265061.01,1013.13079834
540580.01,2265161.01,1007.51574707
540580.01,2265261.01,1005.864746094
540580.01,2265361.01,1000.50390625
540580.01,2265461.01,995.088134766
540580.01,2265561.01,992.499450684
540580.01,2265661.01,990.048156738
540580.01,2265761.01,989.574401855
540580.01,2265861.01,986.312561035
540580.01,2265961.01,982.778076172
540580.01,2266061.01,980.634216309
540580.01,2266161.01,969.906311035
540580.01,2266261.01,967.992614746
540580.01,2266361.01,971.277893066
540580.01,2266461.01,974.737609863
540580.01,2266561.01,978.029663086
540580.01,2266661.01,981.471740723
540580.01,2266761.01,980.676635742
540580.01,2266861.01,976.106323242
540580.01,2266961.01,971.755004883
540580.01,2267061.01,971.755004883
540580.01,2267161.01,971.655700684
540580.01,2267261.01,971.252868652
540580.01,2267361.01,972.14050293
540580.01,2267461.01,973.260925293
540580.01,2267561.01,974.746643066
540580.01,2267661.01,977.484313965
540580.01,2267761.01,979.010314941
540580.01,2267861.01,979.119140625
540580.01,2267961.01,977.933837891
540580.01,2268061.01,977.239440918
540580.01,2268161.01,970.141296387
540580.01,2268261.01,970.180175781
540580.01,2268361.01,974.534790039
540580.01,2268461.01,979.145874023
540580.01,2268561.01,988.715820313
540580.01,2268661.01,987.970581055
540580.01,2268761.01,996.468017578
540580.01,2268861.01,987.218139648
540580.01,2268961.01,994.845092773
540580.01,2269061.01,998.694030762
540580.01,2269161.01,1003.477294922
540580.01,2269261.01,1010.780395508
540580.01,2269361.01,1012.226379395
540580.01,2269461.01,1012.546081543
540580.01,2269561.01,1013.021850586
540580.01,2269661.01,1013.372192383
540580.01,2269761.01,1012.03894043
540580.01,2269861.01,1009.933166504
540580.01,2269961.01,1010.260986328
540580.01,2270061.01,1010.648132324
540580.01,2270161.01,1013.408935547
540580.01,2270261.01,1015.747070313
540680.01,2264561.01,-9999
540680.01,2264661.01,1017.13848877
540680.01,2264761.01,1016.422302246
540680.01,2264861.01,1017.16204834
540680.01,2264961.01,1016.117858887
540680.01,2265061.01,1013.758300781
540680.01,2265161.01,1010.499755859
540680.01,2265261.01,1009.732116699
540680.01,2265361.01,1004.547973633
540680.01,2265461.01,998.749938965
540680.01,2265561.01,998.499572754
540680.01,2265661.01,993.395935059
540680.01,2265761.01,988.470092773
540680.01,2265861.01,985.670959473
540680.01,2265961.01,983.996154785
540680.01,2266061.01,980.4609375
540680.01,2266161.01,970.229553223
540680.01,2266261.01,969.486816406
540680.01,2266361.01,975.428405762
540680.01,2266461.01,978.453125
540680.01,2266561.01,980.84588623
540680.01,2266661.01,982.054626465
540680.01,2266761.01,982.605163574
540680.01,2266861.01,987.604675293
540680.01,2266961.01,989.622070313
540680.01,2267061.01,971.755004883
540680.01,2267161.01,971.71875
540680.01,2267261.01,973.19543457
540680.01,2267361.01,974.746826172
540680.01,2267461.01,975.653015137
540680.01,2267561.01,974.485961914
540680.01,2267661.01,976.826538086
540680.01,2267761.01,977.914001465
540680.01,2267861.01,978.634521484
540680.01,2267961.01,979.119140625
540680.01,2268061.01,969.29107666
540680.01,2268161.01,969.073120117
540680.01,2268261.01,969.29107666
540680.01,2268361.01,969.29107666
540680.01,2268461.01,984.276123047
540680.01,2268561.01,991.293334961
540680.01,2268661.01,990.402832031
540680.01,2268761.01,996.468017578
540680.01,2268861.01,996.199035645
540680.01,2268961.01,996.506530762
540680.01,2269061.01,999.61328125
540680.01,2269161.01,1005.121398926
540680.01,2269261.01,1012.04888916
540680.01,2269361.01,1014.355102539
540680.01,2269461.01,1015.691955566
540680.01,2269561.01,1015.495544434
540680.01,2269661.01,1015.451965332
540680.01,2269761.01,1013.135986328
540680.01,2269861.01,1010.895690918
540680.01,2269961.01,1010.827148438
540680.01,2270061.01,1010.474304199
540680.01,2270161.01,1010.841186523
540780.01,2264561.01,-9999
540780.01,2264661.01,-9999
540780.01,2264761.01,1013.760681152
540780.01,2264861.01,1013.408203125
540780.01,2264961.01,1014.33013916
540780.01,2265061.01,1014.561157227
540780.01,2265161.01,1014.867370605
540780.01,2265261.01,1013.704711914
540780.01,2265361.01,1008.237915039
540780.01,2265461.01,1008.140197754
540780.01,2265561.01,1005.776428223
540780.01,2265661.01,1001.334289551
540780.01,2265761.01,990.288146973
540780.01,2265861.01,983.245361328
540780.01,2265961.01,977.125915527
540780.01,2266061.01,986.356445313
540780.01,2266161.01,971.981384277
540780.01,2266261.01,975.256713867
540780.01,2266361.01,978.44128418
540780.01,2266461.01,980.59387207
540780.01,2266561.01,982.620056152
540780.01,2266661.01,983.013000488
540780.01,2266761.01,984.777160645
540780.01,2266861.01,989.51550293
540780.01,2266961.01,991.89239502
540780.01,2267061.01,971.841491699
540780.01,2267161.01,971.982116699
540780.01,2267261.01,974.612304688
540780.01,2267361.01,976.57409668
540780.01,2267461.01,976.259765625
540780.01,2267561.01,975.757385254
540780.01,2267661.01,977.163574219
540780.01,2267761.01,978.691345215
540780.01,2267861.01,979.840881348
540780.01,2267961.01,979.257080078
540780.01,2268061.01,979.234680176
540780.01,2268161.01,979.119140625
540780.01,2268261.01,971.431274414
540780.01,2268361.01,978.193786621
540780.01,2268461.01,996.065063477
540780.01,2268561.01,991.815185547
540780.01,2268661.01,990.58190918
540780.01,2268761.01,996.468017578
540780.01,2268861.01,995.876464844
540780.01,2268961.01,995.13092041
540780.01,2269061.01,1000.083740234
540780.01,2269161.01,1004.943359375
540780.01,2269261.01,1010.821838379
540780.01,2269361.01,1015.426574707
540780.01,2269461.01,1018.312072754
540780.01,2269561.01,1018.905090332
540780.01,2269661.01,1018.184509277
540780.01,2269761.01,1014.676147461
540780.01,2269861.01,1012.00390625
540780.01,2269961.01,1011.432617188
540780.01,2270061.01,1010.907775879
540880.01,2264661.01,-9999
540880.01,2264761.01,-9999
540880.01,2264861.01,1014.318786621
540880.01,2264961.01,1015.179443359
540880.01,2265061.01,1015.089111328
540880.01,2265161.01,1016.156860352
540880.01,2265261.01,1016.0546875
540880.01,2265361.01,1014.701721191
540880.01,2265461.01,1014.194885254
540880.01,2265561.01,1011.616943359
540880.01,2265661.01,1005.45703125
540880.01,2265761.01,997.888671875
540880.01,2265861.01,979.978759766
540880.01,2265961.01,972.814697266
540880.01,2266061.01,974.350219727
540880.01,2266161.01,975.450134277
540880.01,2266261.01,977.562561035
540880.01,2266361.01,981.749572754
540880.01,2266461.01,985.413696289
540880.01,2266561.01,986.137451172
540880.01,2266661.01,986.002258301
540880.01,2266761.01,986.90411377
540880.01,2266861.01,988.904663086
540880.01,2266961.01,992.874328613
540880.01,2267061.01,993.440856934
540880.01,2267161.01,972.426086426
540880.01,2267261.01,974.565795898
540880.01,2267361.01,975.914611816
540880.01,2267461.01,976.815612793
540880.01,2267561.01,977.764770508
540880.01,2267661.01,978.453552246
540880.01,2267761.01,979.845947266
540880.01,2267861.01,980.763427734
540880.01,2267961.01,980.466369629
540880.01,2268061.01,979.351257324
540880.01,2268161.01,977.630187988
540880.01,2268261.01,969.29107666
540880.01,2268361.01,978.140014648
540880.01,2268461.01,995.539123535
540880.01,2268561.01,991.461608887
540880.01,2268661.01,990.616577148
540880.01,2268761.01,996.468017578
540880.01,2268861.01,995.320556641
540880.01,2268961.01,995.568054199
540880.01,2269061.01,1000.601013184
540880.01,2269161.01,1005.973510742
540880.01,2269261.01,1009.331665039
540880.01,2269361.01,1014.625915527
540880.01,2269461.01,1017.763916016
540880.01,2269561.01,1019.509338379
540880.01,2269661.01,1019.288024902
540880.01,2269761.01,1017.532958984
540880.01,2269861.01,1013.051330566
540880.01,2269961.01,1011.72668457
540880.01,2270061.01,-9999
540980.01,2264761.01,-9999
540980.01,2264861.01,1014.697937012
540980.01,2264961.01,1019.203857422
540980.01,2265061.01,1020.893249512
540980.01,2265161.01,1022.21685791
540980.01,2265261.01,1022.267150879
540980.01,2265361.01,1020.86920166
540980.01,2265461.01,1019.676391602
540980.01,2265561.01,1016.589355469
540980.01,2265661.01,1008.244384766
540980.01,2265761.01,1000.844543457
540980.01,2265861.01,982.567749023
540980.01,2265961.01,972.535583496
540980.01,2266061.01,972.843017578
540980.01,2266161.01,974.055175781
540980.01,2266261.01,978.654907227
540980.01,2266361.01,982.61340332
540980.01,2266461.01,985.371276855
540980.01,2266561.01,988.675476074
540980.01,2266661.01,989.435119629
540980.01,2266761.01,990.000732422
540980.01,2266861.01,992.723266602
540980.01,2266961.01,994.497924805
540980.01,2267061.01,973.462036133
540980.01,2267161.01,972.81072998
540980.01,2267261.01,973.844726563
540980.01,2267361.01,974.988769531
540980.01,2267461.01,976.5546875
540980.01,2267561.01,978.518615723
540980.01,2267661.01,978.608337402
540980.01,2267761.01,979.732666016
540980.01,2267861.01,979.66204834
540980.01,2267961.01,978.333190918
540980.01,2268061.01,973.550109863
540980.01,2268161.01,970.422363281
540980.01,2268261.01,980.170776367
540980.01,2268361.01,971.431274414
540980.01,2268461.01,991.083312988
540980.01,2268561.01,992.144714355
540980.01,2268661.01,991.534118652
540980.01,2268761.01,994.900878906
540980.01,2268861.01,995.661682129
540980.01,2268961.01,995.537475586
540980.01,2269061.01,998.840820313
540980.01,2269161.01,1003.509460449
540980.01,2269261.01,1007.390625
540980.01,2269361.01,1012.35760498
540980.01,2269461.01,1016.976989746
540980.01,2269561.01,1018.395874023
540980.01,2269661.01,1018.90814209
540980.01,2269761.01,1018.260192871
540980.01,2269861.01,1016.968444824
540980.01,2269961.01,-9999
541080.01,2264861.01,-9999
541080.01,2264961.01,1022.558349609
541080.01,2265061.01,1025.000366211
541080.01,2265161.01,1026.409301758
541080.01,2265261.01,1025.371948242
541080.01,2265361.01,1023.336975098
541080.01,2265461.01,1021.846801758
541080.01,2265561.01,1018.436645508
541080.01,2265661.01,1012.193847656
541080.01,2265761.01,1003.887756348
541080.01,2265861.01,986.037780762
541080.01,2265961.01,975.476196289
541080.01,2266061.01,1008.040161133
541080.01,2266161.01,975.530395508
541080.01,2266261.01,977.225891113
541080.01,2266361.01,978.973205566
541080.01,2266461.01,985.798522949
541080.01,2266561.01,988.438659668
541080.01,2266661.01,991.184875488
541080.01,2266761.01,993.093017578
541080.01,2266861.01,994.830932617
541080.01,2266961.01,994.830932617
541080.01,2267061.01,994.830932617
541080.01,2267161.01,973.462036133
541080.01,2267261.01,973.462036133
541080.01,2267361.01,973.462036133
541080.01,2267461.01,975.962280273
541080.01,2267561.01,977.58807373
541080.01,2267661.01,977.763977051
541080.01,2267761.01,979.08026123
541080.01,2267861.01,979.170776367
541080.01,2267961.01,978.746582031
541080.01,2268061.01,976.868774414
541080.01,2268161.01,975.650878906
541080.01,2268261.01,982.424865723
541080.01,2268361.01,981.872070313
541080.01,2268461.01,995.315795898
541080.01,2268561.01,994.233154297
541080.01,2268661.01,995.301208496
541080.01,2268761.01,995.539123535
541080.01,2268861.01,995.535400391
541080.01,2268961.01,996.475891113
541080.01,2269061.01,999.260681152
